CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
200047,Exception not thrown,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/nbbuild/antsrc/org/netbeans/nbbuild/MakeNBM.java,MakeNBM.execute
200046,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/CopyIcons.java,CopyIcons.isProjectDir
200045,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/FixDependencies.java,FixDependencies.fix
200044,Wrong method called,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,API usage errors,/nbbuild/antsrc/org/netbeans/nbbuild/UpdateTracking.java,UpdateTracking.scanElement_module_version
200043,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/PrintIcon.java,PrintIcon$IconInfo.PrintIcon$IconInfo
200042,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/nbbuild/antsrc/org/netbeans/nbbuild/CopyIcons.java,CopyIcons.isGIF
200041,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/FixDependencies.java,FixDependencies.simplify
200040,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleListParser.java,ModuleListParser.scanNetBeansOrgSources
200039,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/VerifyJNLP.java,VerifyJNLP$2.resolveEntity
200038,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/nbbuild/antsrc/org/netbeans/nbbuild/extlibs/DeregisterExternalHook.java,DeregisterExternalHook.execute
200037,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleDependencies.java,ModuleDependencies.generatePublicPackages
200036,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/LocJHIndexer.java,LocJHIndexer.setJHLib
200035,Useless call,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/nbbuild/antsrc/org/netbeans/nbbuild/LocMakeNBM.java,LocMakeNBM.getSrcDir
200034,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/JavadocIndex.java,JavadocIndex.parseForClasses
200033,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/nbbuild/antsrc/org/netbeans/nbbuild/FixTestDependencies.java,FixTestDependencies.execute
200032,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/LocFiles.java,LocFiles.fixJarName
200031,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/CreateModuleXML.java,CreateModuleXML.scanModulesInList
200030,Logically dead code,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/nbbuild/antsrc/org/netbeans/nbbuild/JarWithModuleAttributes.java,JarWithModuleAttributes.setManifest
200029,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/CheckHelpSetsBin.java,CheckHelpSetsBin.execute
200028,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/AutoUpdate.java,AutoUpdate.execute
200027,RV: Bad use of return value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/nbbuild/antsrc/org/netbeans/nbbuild/AutoUpdate.java,AutoUpdate.execute
200026,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/CheckLicense.java,CheckLicense.executeReplace
200025,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ConvertClusterPath.java,ConvertClusterPath.execute
200024,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/CheckBundles.java,CheckBundles.addSources
200023,UuF: Unused field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/nbbuild/antsrc/org/netbeans/nbbuild/CheckBundles.java,
200022,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/CopyIcons.java,CopyIcons.scanForProjectDirs
200021,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/nbbuild/antsrc/org/netbeans/nbbuild/CopyIcons.java,CopyIcons.readGIFDimension
200020,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/LocalizedJar.java,LocalizedJar.writeSrcDir
200019,RV: Bad use of return value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/nbbuild/antsrc/org/netbeans/nbbuild/extlibs/DownloadBinaries.java,DownloadBinaries.download
200018,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/CheckHelpSetsBin.java,CheckHelpSetsBin.execute
200017,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/VerifyJNLP.java,VerifyJNLP.validate
200016,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/nbbuild/antsrc/org/netbeans/nbbuild/CopyIcons.java,CopyIcons.readPNGDimension
200015,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/MakeJNLP.java,MakeJNLP.generateVersionXMLFiles
200014,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/CheckLicense.java,CheckLicense.executeReplace
200013,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/AutoUpdate.java,AutoUpdate.execute
200012,UrF: Unread field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/nbbuild/antsrc/org/netbeans/nbbuild/AutoUpdateCatalogParser.java,
200011,NP: Null pointer dereference,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/nbbuild/antsrc/org/netbeans/nbbuild/CheckLinks.java,CheckLinks$Filter.isOk
200010,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/LocMakeNBM.java,LocMakeNBM.getSrcDir
200009,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/Arch.java,Arch.generateTemplateFile
200008,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleDependencies.java,ModuleDependencies.generateKitDependencies
200007,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/MakeJNLP.java,MakeJNLP.signOrCopy
200006,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/nbbuild/antsrc/org/netbeans/nbbuild/ValidateHgConfiguration.java,ValidateHgConfiguration.execute
200005,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/FixTestDependencies.java,FixTestDependencies.updateProperties
200004,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleListParser.java,ModuleListParser.scanPossibleProject
200003,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/RefreshDependencyVersions.java,RefreshDependencyVersions.findDependencyFor
200002,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/MakeMasterJNLP.java,MakeMasterJNLP.generateFiles
200001,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/MakeOSGi.java,MakeOSGi.process
200000,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/MakeJNLP.java,MakeJNLP.generateFiles
199999,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/nbbuild/antsrc/org/netbeans/nbbuild/ConvertImport.java,ConvertImport.execute
199998,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleListParser.java,ModuleListParser.scanPossibleProject
199997,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/CheckBundles.java,CheckBundles.addSources
199996,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/MakeUpdateDesc.java,MakeUpdateDesc.execute
199995,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/nbbuild/antsrc/org/netbeans/nbbuild/CheckBundles.java,CheckBundles.addSources
199994,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/Arch.java,Arch.generateMissingQuestions
199993,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ParseProjectXml.java,ParseProjectXml$Dep.matches
199992,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/MakeNBM.java,MakeNBM.overrideLicenseIfNeeded
199991,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/CopyIcons.java,CopyIcons.isProjectDir
199990,RV: Bad use of return value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/nbbuild/antsrc/org/netbeans/nbbuild/extlibs/DeregisterExternalHook.java,DeregisterExternalHook.execute
199989,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/MakeJNLP.java,MakeJNLP.processExtensions
199988,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/PrintIcon.java,PrintIcon.execute
199987,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/MakeJNLP.java,MakeJNLP.generateFiles
199986,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/MakeJNLP.java,MakeJNLP.signOrCopy
199985,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/CheckBundles.java,CheckBundles.parseManifest
199984,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/nbbuild/antsrc/org/netbeans/nbbuild/CheckLicense.java,CheckLicense.execute
199983,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/nbbuild/antsrc/org/netbeans/nbbuild/CopyIcons.java,CopyIcons.readSomeBytes
199982,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/CheckHelpSetsBin.java,CheckHelpSetsBin.createClassLoaderMap
199981,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/UpdateTracking.java,UpdateTracking.crcForFile
199980,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/MakeUpdateDesc.java,MakeUpdateDesc.fakeOSGiInfoXml
199979,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/Arch.java,Arch.generateMissingQuestions
199978,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/IsLocked.java,IsLocked.eval
199977,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/nbbuild/antsrc/org/netbeans/nbbuild/CheckBundles.java,CheckBundles.entries
199976,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/nbbuild/antsrc/org/netbeans/nbbuild/AutoUpdate.java,AutoUpdate.execute
199975,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ParseProjectXml.java,ParseProjectXml.computeClasspath
199974,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleListParser.java,ModuleListParser.ModuleListParser
199973,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/CopyIcons.java,CopyIcons.readSomeBytes
199972,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/VerifyClassLinkage.java,VerifyClassLinkage.execute
199971,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleDependencies.java,ModuleDependencies.generateKits
199970,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/nbbuild/antsrc/org/netbeans/nbbuild/CheckLicense.java,CheckLicense.executeReplace
199969,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/FixDependencies.java,FixDependencies.fix
199968,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/FixDependencies.java,FixDependencies.simplify
199967,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/nbbuild/antsrc/org/netbeans/nbbuild/Arch.java,Arch.generateTemplateFile
199966,WMI: Inefficient Map Iterator,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/nbbuild/antsrc/org/netbeans/nbbuild/CheckLinks.java,CheckLinks.scan
199965,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleDependencies.java,ModuleDependencies.readModuleInfo
199964,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/CheckBundles.java,CheckBundles.scanSubdirs
199963,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleDependencies.java,ModuleDependencies.generateGroupDependencies
199962,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/nbbuild/antsrc/org/netbeans/nbbuild/extlibs/ReleaseFilesCopy.java,ReleaseFilesCopy.execute
199961,Dereference before null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/nbbuild/antsrc/org/netbeans/nbbuild/ModuleListParser.java,ModuleListParser.scanNetBeansOrgSources
