CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
197980,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,AbstractCategoryItemRenderer.calculateDomainMarkerTextAnchorPoint
197979,Useless call,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/StackedXYAreaRenderer2.java,StackedXYAreaRenderer2.drawItem
197978,Division or modulo by float zero,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/LayeredBarRenderer.java,LayeredBarRenderer.calculateBarWidth
197977,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/axis/DateAxis.java,DateAxis.nextStandardDate
197976,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,AbstractCategoryItemRenderer.drawItemLabel
197975,Division or modulo by float zero,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/data/statistics/Statistics.java,Statistics.calculateMean
197974,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/plot/ContourPlot.java,ContourPlot.draw
197973,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer.drawVerticalItem
197972,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/title/TextTitle.java,TextTitle.arrange
197971,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer.drawHorizontalItem
197970,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer.drawHorizontalItem
197969,Division or modulo by float zero,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/data/statistics/Statistics.java,Statistics.calculateMean
197968,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/experimental/org/jfree/experimental/chart/demo/CombinedXYPlotDemo1.java,CombinedXYPlotDemo1$1.getItemPaint
197967,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBarRenderer.java,XYBarRenderer.drawItemLabel
197966,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/BoxAndWhiskerRenderer.java,BoxAndWhiskerRenderer.drawVerticalItem
197965,Useless call,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/StackedAreaRenderer.java,StackedAreaRenderer.drawItem
197964,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,AbstractXYItemRenderer.drawRangeMarker
197963,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYShapeRenderer.java,XYShapeRenderer.equals
197962,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/GroupedStackedBarRenderer.java,GroupedStackedBarRenderer.calculateBarWidth
197961,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer.drawHorizontalItem
197960,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/JFreeChart.java,JFreeChart.draw
197959,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,AbstractXYItemRenderer.drawDomainMarker
197958,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/BarRenderer.java,BarRenderer.initialise
197957,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/block/BorderArrangement.java,BorderArrangement.arrange
197956,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/plot/CategoryPlot.java,CategoryPlot.drawDomainCrosshair
197955,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYShapeRenderer.java,XYShapeRenderer.equals
197954,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/ChartPanel.java,ChartPanel.mouseReleased
197953,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/axis/CategoryAxis3D.java,CategoryAxis3D.draw
197952,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/axis/ColorBar.java,ColorBar.draw
197951,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/BoxAndWhiskerRenderer.java,BoxAndWhiskerRenderer.drawVerticalItem
197950,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/demo/BarChartDemo1.java,BarChartDemo1.createChart
197949,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/title/PaintScaleLegend.java,PaintScaleLegend.arrange
197948,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer.drawVerticalItem
197947,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/encoders/SunJPEGEncoderAdapter.java,SunJPEGEncoderAdapter.encode
197946,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,AbstractXYItemRenderer.drawItemLabel
197945,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,AbstractCategoryItemRenderer.drawRangeMarker
197944,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/BoxAndWhiskerRenderer.java,BoxAndWhiskerRenderer.drawVerticalItem
197943,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/ChartPanel.java,ChartPanel.zoom
197942,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/labels/IntervalXYItemLabelGenerator.java,IntervalXYItemLabelGenerator.createItemArray
197941,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/plot/ContourPlot.java,ContourPlot.draw
197940,"Filesystem path, filename, or URI manipulation",High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,High impact security,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/servlet/DisplayChart.java,DisplayChart.service
197939,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/YIntervalRenderer.java,YIntervalRenderer.drawItem
197938,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/title/LegendGraphic.java,LegendGraphic.arrange
197937,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/title/ShortTextTitle.java,ShortTextTitle.arrange
197936,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/BarRenderer3D.java,BarRenderer3D.drawRangeMarker
197935,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/BoxAndWhiskerRenderer.java,BoxAndWhiskerRenderer.drawVerticalItem
197934,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer.drawVerticalItem
197933,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/ChartFactory.java,ChartFactory.createPieChart
197932,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/servlet/ServletUtilities.java,ServletUtilities.sendTempFile
197931,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,AbstractXYItemRenderer.drawRangeMarker
197930,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer.drawHorizontalItem
197929,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/ChartFactory.java,ChartFactory.createPieChart
197928,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,AbstractCategoryItemRenderer.drawDomainMarker
197927,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer.drawVerticalItem
197926,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/data/statistics/DefaultMultiValueCategoryDataset.java,DefaultMultiValueCategoryDataset.getValues
197925,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYBubbleRenderer.java,XYBubbleRenderer.drawItem
197924,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/data/KeyedObjects.java,KeyedObjects.equals
197923,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYShapeRenderer.java,XYShapeRenderer.equals
197922,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/YIntervalRenderer.java,YIntervalRenderer.drawAdditionalItemLabel
197921,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/plot/CombinedDomainCategoryPlot.java,CombinedDomainCategoryPlot.getCategories
197920,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,AbstractXYItemRenderer.calculateDomainMarkerTextAnchorPoint
197919,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/data/time/TimePeriodValues.java,TimePeriodValues.hashCode
197918,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/axis/PeriodAxis.java,PeriodAxis.drawTickLabels
197917,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/ChartPanel.java,ChartPanel.mouseDragged
197916,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/plot/CategoryPlot.java,CategoryPlot.drawZeroRangeBaseline
197915,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/plot/dial/DialPointer.java,DialPointer$Pin.draw
197914,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/BarRenderer.java,BarRenderer.drawItemLabel
197913,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/data/time/TimeSeriesCollection.java,TimeSeriesCollection.getDomainBounds
197912,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/XYAreaRenderer.java,XYAreaRenderer.equals
197911,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/plot/ContourPlot.java,ContourPlot.draw
197910,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,AbstractCategoryItemRenderer.drawRangeMarker
197909,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,AbstractCategoryItemRenderer.calculateRangeMarkerTextAnchorPoint
197908,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,AbstractXYItemRenderer.drawDomainMarker
197907,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/duda/Desktop/Savanna/Work_Folder/Cloned_Git_Repos/jfreechart-1.0.13/source/org/jfree/chart/urls/CustomPieURLGenerator.java,CustomPieURLGenerator.equals
