CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
195941,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/GanttTree2.java,GanttTree2$19.run
195940,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/task/CustomColumnsValues.java,CustomColumnsValues.setValue
195939,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/calendar/XMLCalendarOpen.java,XMLCalendarOpen.setCalendars
195938,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/GanttTree2.java,GanttTree2.dragGestureRecognized
195937,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/gui/FileChooserPageBase.java,FileChooserPageBase.setActive
195936,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/io/GanttXMLOpen.java,GanttXMLOpen$DefaultTagHandler.startElement
195935,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/gui/options/SpringUtilities.java,SpringUtilities.makeGrid
195934,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/ChartComponentBase.java,ChartComponentBase$ScrollViewInteraction.apply
195933,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/gui/zoom/ZoomManager.java,ZoomManager.ZoomManager
195932,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/GanttTree2.java,GanttTree2.dragGestureRecognized
195931,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/ResourceTreeTableModel.java,ResourceTreeTableModel.getValueAt
195930,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/io/AssignmentSaver.java,AssignmentSaver.save
195929,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/task/algorithm/RecalculateTaskScheduleAlgorithm.java,RecalculateTaskScheduleAlgorithm.fulfilConstraints
195928,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/gui/taskproperties/TaskAllocationsPanel.java,TaskAllocationsPanel$1.actionPerformed
195927,Division or modulo by float zero,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/net/sourceforge/ganttproject/chart/ChartModelBase.java,ChartModelBase$1.getOffsetStep
195926,Ignoring number of bytes read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/net/sourceforge/ganttproject/export/WebPublisher.java,WebPublisher$3.run
195925,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/document/ProxyDocument.java,ProxyDocument.write
195924,Indefinite wait,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Program hangs,/src/net/sourceforge/ganttproject/application/MainApplication.java,MainApplication.run
195923,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/GanttTree2.java,GanttTree2.hideSelectedNodes
195922,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/document/ProxyDocument.java,ProxyDocument.write
195921,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/calendar/XMLCalendarOpen.java,XMLCalendarOpen$DefaultTagHandler.startElement
195920,Division or modulo by float zero,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/net/sourceforge/ganttproject/chart/ChartModelBase.java,ChartModelBase$2.getOffsetStep
195919,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/GanttTree2.java,GanttTree2.addObjectWithExpand
195918,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/task/algorithm/RecalculateTaskScheduleAlgorithm.java,RecalculateTaskScheduleAlgorithm.fulfilConstraints
195917,Division or modulo by zero,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Integer handling issues,/src/net/sourceforge/ganttproject/task/algorithm/RecalculateTaskCompletionPercentageAlgorithm.java,RecalculateTaskCompletionPercentageAlgorithm.recalculateSupertaskCompletionPercentage
195916,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/document/HttpDocument.java,HttpDocument.canWrite
195915,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/GanttProject.java,GanttProject$1$TaskManagerConfigImpl.getProjectDocumentURL
195914,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/gui/options/SpringUtilities.java,SpringUtilities.makeGrid
195913,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/task/algorithm/AdjustTaskBoundsAlgorithm.java,AdjustTaskBoundsAlgorithm$AlgorithmImpl.recalculateSupertaskSchedule
195912,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/gui/taskproperties/TaskAllocationsPanel.java,TaskAllocationsPanel$BooleanRenderer.getTableCellRendererComponent
195911,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/ResourceTreeTable.java,ResourceTreeTable.deleteCustomColumn
195910,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/net/sourceforge/ganttproject/io/GanttTXTOpen.java,GanttTXTOpen.load
195909,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/TaskTreeImageGenerator.java,TaskTreeImageGenerator.getPrintableNodes
195908,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/print/PrintPreview.java,PrintPreview.PrintPreview
195907,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/net/sourceforge/ganttproject/gui/zoom/ZoomManager.java,ZoomManager.ZoomManager
195906,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/export/CommandLineExportApplication.java,CommandLineExportApplication.export
195905,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/net/sourceforge/ganttproject/time/gregorian/TimeFrameImpl.java,TimeFrameImpl.getUnitCount
195904,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/gui/taskproperties/TaskDependenciesPanel.java,TaskDependenciesPanel$1.actionPerformed
195903,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/ganttproject/gui/GanttDialogPerson.java,GanttDialogPerson$3.getOptionLabel
195902,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/parser/VacationTagHandler.java,VacationTagHandler.loadResource
195901,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/plugins/PluginManager.java,PluginManager.getExtensions
195900,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/GanttTree2.java,GanttTree2.setEditingTask
195899,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/parser/HolidayTagHandler.java,HolidayTagHandler.loadHoliday
195898,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/io/GanttXFIGSaver.java,GanttXFIGSaver.setProjectPlotTimes
195897,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/ResourceLoadGraphicArea.java,ResourceLoadGraphicArea$1.isAssignmentVisible
195896,Unused value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Code maintainability issues,/src/net/sourceforge/ganttproject/task/algorithm/RecalculateTaskScheduleAlgorithm.java,RecalculateTaskScheduleAlgorithm.fulfilConstraints
195895,Division or modulo by float zero,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/net/sourceforge/ganttproject/io/GanttXFIGSaver.java,GanttXFIGSaver.setProjectPlotTimes
195894,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/chart/ChartModelBase.java,ChartModelBase$1$AlternanceFactory.createAlternance
195893,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/ResourceTreeTableModel.java,ResourceTreeTableModel.resourceAssignmentsChanged
195892,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/ganttproject/gui/GanttStatusBar.java,GanttStatusBar$1.paint
195891,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/ganttproject/calendar/XMLCalendarOpen.java,XMLCalendarOpen.setCalendars
195890,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/net/sourceforge/ganttproject/task/TaskImpl.java,TaskImpl$MutatorImpl.setDuration
195889,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/net/sourceforge/ganttproject/GanttTree2.java,GanttTree2.insertClonedNode
