CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
197011,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/com/finalist/jaggenerator/LibCopier.java,LibCopier.copy
197010,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/com/finalist/jaggenerator/ConfigManager.java,ConfigManager.saveDatabaseDriversClasspath
197009,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jaggenerator/JagGenerator.java,JagGenerator.newRelationMenuItemActionPerformed
197008,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jag/TagEngine.java,TagEngine.pushBodyContent
197007,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jag/uml/Jag2UMLGenerator.java,Jag2UMLGenerator.generateXMI
197006,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/com/finalist/jaggenerator/DatabaseUtils.java,DatabaseUtils.getColumns
197005,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/com/finalist/jaggenerator/modules/Session.java,Session.addButtonActionPerformed
197004,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/com/finalist/jaggenerator/GenericJdbcManager.java,GenericJdbcManager.GenericJdbcManager
197003,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/util/Diff.java,Diff.reportLineGroup
197002,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/com/finalist/jag/uml/UML2JagGenerator.java,UML2JagGenerator.generateXML
197001,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jag/util/VelocityTemplateEngine.java,VelocityTemplateEngine.process
197000,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jag/uml/UML2JagGenerator.java,UML2JagGenerator.generateXML
196999,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/com/finalist/jaggenerator/menu/RecentMenu.java,RecentMenu.saveRecentFileList
196998,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/com/finalist/jaggenerator/JagGenerator.java,JagGenerator.save
196997,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jaggenerator/menu/RecentMenu.java,RecentMenu.addToRecentList
196996,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/com/finalist/jaggenerator/ConfigManager.java,ConfigManager.save
196995,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/com/finalist/jaggenerator/DatabaseUtils.java,DatabaseUtils.getPrimaryKeys
196994,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/com/finalist/jag/JApplicationGen.java,JApplicationGen.createOutputStructure
196993,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,AbsoluteLayout.preferredLayoutSize
196992,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jag/util/JAGTemplateEngine.java,JAGTemplateEngine.process
196991,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/com/finalist/jaggenerator/DatabaseManager.java,DatabaseManager$JarClassLoader.loadClassBytes
196990,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jaggenerator/menu/RecentMenu.java,RecentMenu.removeFromRecentList
196989,Structurally dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/com/finalist/jaggenerator/modules/Field.java,Field.getConfig
196988,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/com/finalist/jaggenerator/modules/Field.java,Field.Field
196987,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/com/finalist/jag/util/JAGTemplateEngine.java,JAGTemplateEngine.process
