CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
197369,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/JasperPrint.java,JasperPrint.getOriginsMap
197368,NP: Null pointer dereference,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/export/JExcelApiExporter.java,JExcelApiExporter$BoxStyle.equals
197367,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/charts/design/JRDesignItemLabel.java,JRDesignItemLabel.getEventSupport
197366,Insecure random value used in security context,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Insecure random category,/src/net/sf/jasperreports/engine/fill/JRFileVirtualizer.java,JRFileVirtualizer.pageIn
197365,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/fill/TextMeasurer.java,TextMeasurer.renderParagraph
197364,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBaseScriptlet.java,JRBaseScriptlet.getEventSupport
197363,NP: Null pointer dereference,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/util/JRStyleResolver.java,JRStyleResolver.isStrikeThrough
197362,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/JasperPrint.java,JasperPrint.getPages
197361,DP: Use doPrivileged,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Malicious code vulnerability,/src/net/sf/jasperreports/ant/JRAntCompileTask.java,JRAntCompileTask.execute
197360,It: Incorrect definition of Iterator,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/olap/mapping/DataMapping.java,DataMapping$EmptyIt.next
197359,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/crosstabs/design/JRDesignCrosstabBucket.java,JRDesignCrosstabBucket.getEventSupport
197358,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBasePen.java,JRBasePen.getEventSupport
197357,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/design/JRDesignVariable.java,JRDesignVariable.getEventSupport
197356,BC: Bad casts of object references,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/fill/JREvaluationTime.java,JREvaluationTime.equals
197355,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBaseStyle.java,JRBaseStyle.getEventSupport
197354,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/fill/TextMeasurer.java,TextMeasurer.renderNextLine
197353,NP: Null pointer dereference,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/net/sf/jasperreports/engine/data/JRXlsDataSource.java,JRXlsDataSource.close
197352,SBSC: String concatenation in loop using + operator,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/net/sf/jasperreports/engine/export/xmlss/XmlssUtil.java,XmlssUtil.getIndent
197351,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/ant/JRAntApiWriteTask.java,JRAntApiWriteTask.runApi
197350,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/fill/DefaultChartTheme.java,DefaultChartTheme.createDialChart
197349,BC: Bad casts of object references,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/fill/JRFillCellContents.java,JRFillCellContents$BoxContents.equals
197348,UPM: Private method is never called,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/org/w3c/tools/codec/Base64Decoder.java,Base64Decoder.printHex
197347,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/net/sf/jasperreports/engine/util/JRValueStringUtils.java,JRValueStringUtils$DefaultSerializer.deserialize
197346,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBaseReport.java,JRBaseReport.getEventSupport
197345,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/components/spiderchart/SpiderChartComponent.java,SpiderChartComponent.getEventSupport
197344,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/fill/JRFileVirtualizer.java,JRFileVirtualizer.pageIn
197343,BC: Bad casts of object references,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/export/JExcelApiExporter.java,JExcelApiExporter$BoxStyle.equals
197342,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/net/sf/jasperreports/engine/export/JRXhtmlExporter.java,JRXhtmlExporter.exportLine
197341,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/util/JRApiWriter.java,JRApiWriter.writePlot
197340,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/net/sf/jasperreports/engine/data/JRCsvDataSourceProvider.java,JRCsvDataSourceProvider.JRCsvDataSourceProvider
197339,DP: Use doPrivileged,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Malicious code vulnerability,/src/net/sf/jasperreports/ant/JRAntDecompileTask.java,JRAntDecompileTask.execute
197338,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/view/JRViewer.java,
197337,It: Incorrect definition of Iterator,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/olap/mapping/MemberMapping.java,MemberMapping$SingleIt.next
197336,SIC: Inner class could be made static,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/net/sf/jasperreports/engine/design/JRJdtCompiler.java,
197335,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/olap/mapping/MappingParser.java,MappingParser.memberLevel
197334,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/design/JRDesignQueryChunk.java,JRDesignQueryChunk.getEventSupport
197333,NP: Null pointer dereference,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/fill/JRFillCellContents.java,JRFillCellContents$BoxContents.equals
197332,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/crosstabs/design/JRDesignCrosstabCell.java,JRDesignCrosstabCell.getEventSupport
197331,NP: Null pointer dereference,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/export/JRXlsExporter.java,JRXlsExporter$BoxStyle.equals
197330,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/design/JRAbstractCompiler.java,JRAbstractCompiler.deleteSourceFiles
197329,Eq: Problems with implementation of equals(),Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/crosstabs/fill/calculation/BucketingService.java,BucketingService$MapEntry.compareTo
197328,SIC: Inner class could be made static,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/net/sf/jasperreports/components/table/fill/TableReport.java,
197327,SBSC: String concatenation in loop using + operator,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/net/sf/jasperreports/engine/data/JRCsvDataSource.java,JRCsvDataSource.parseRow
197326,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/net/sf/jasperreports/engine/util/JRLoader.java,JRLoader.collectResources
197325,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/olap/xmla/JRXmlaQueryExecuter.java,JRXmlaQueryExecuter.parseAxesElement
197324,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/charts/design/JRDesignTimePeriodSeries.java,JRDesignTimePeriodSeries.getEventSupport
197323,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/net/sf/jasperreports/engine/design/JRJavacCompiler.java,JRJavacCompiler.compileClasses
197322,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/renderers/BatikRenderer.java,BatikRenderer.render
197321,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/design/JRVerifier.java,JRVerifier.verifyTextField
197320,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/export/JRHtmlExporter.java,JRHtmlExporter.exportReport
197319,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/components/list/StandardListComponent.java,StandardListComponent.getEventSupport
197318,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/design/JRDesignComponentElement.java,JRDesignComponentElement.getEventSupport
197317,NP: Null pointer dereference,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/fill/JRFillCellContents.java,JRFillCellContents$StretchedContents.equals
197316,BC: Bad casts of object references,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/export/JRXlsExporter.java,JRXlsExporter$StyleInfo.equals
197315,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/charts/design/JRDesignXyzSeries.java,JRDesignXyzSeries.getEventSupport
197314,UrF: Unread field,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/net/sf/jasperreports/engine/export/oasis/JROpenDocumentExporter.java,
197313,Missing break in switch,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/net/sf/jasperreports/engine/util/JRPenUtil.java,JRPenUtil.getStroke
197312,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/util/JRClassLoader.java,JRClassLoader.loadClassForName
197311,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/fill/JRTemplatePrintElement.java,JRTemplatePrintElement.setTemplate
197310,SBSC: String concatenation in loop using + operator,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/net/sf/jasperreports/engine/export/oasis/Utility.java,Utility.getIndent
197309,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/export/JRXhtmlExporter.java,JRXhtmlExporter.exportReport
197308,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/net/sf/jasperreports/engine/design/JRJdk13Compiler.java,JRJdk13Compiler.compileClasses
197307,BC: Bad casts of object references,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/export/JExcelApiExporter.java,JExcelApiExporter$StyleInfo.equals
197306,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/fill/JRYXComparator.java,
197305,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/JRAbstractExporter.java,JRAbstractExporter.getNumberCellValue
197304,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/fill/JRAbstractLRUVirtualizer.java,
197303,NP: Null pointer dereference,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/export/JRXlsExporter.java,JRXlsExporter$StyleInfo.equals
197302,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/net/sf/jasperreports/engine/util/JRTypeSniffer.java,JRTypeSniffer.isGIF
197301,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/net/sf/jasperreports/engine/export/JRRtfExporter.java,JRRtfExporter.exportReport
197300,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/design/JRAbstractCompiler.java,JRAbstractCompiler.createCompileUnit
197299,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBaseFont.java,JRBaseFont.getEventSupport
197298,UuF: Unused field,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/net/sf/jasperreports/engine/export/xmlss/JRXmlssExporter.java,
197297,CN: Bad implementation of cloneable idiom,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/charts/base/JRBaseGanttSeries.java,JRBaseGanttSeries.clone
197296,UwF: Unwritten field,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/net/sf/jasperreports/engine/data/JRXlsDataSource.java,
197295,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/util/xml/JaxenXPathExecuter.java,JaxenXPathExecuter.selectObject
197294,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBaseDataset.java,JRBaseDataset.getEventSupport
197293,DP: Use doPrivileged,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Malicious code vulnerability,/src/net/sf/jasperreports/ant/JRAntXmlExportTask.java,JRAntXmlExportTask.execute
197292,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/components/barcode4j/BarcodeComponent.java,BarcodeComponent.getEventSupport
197291,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/fill/JRAbstractLRUVirtualizer.java,JRAbstractLRUVirtualizer$Cache$LRUScanMap.removeLRU
197290,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/ant/JRAntApiWriteTask.java,JRAntApiWriteTask.writeApi
197289,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/components/spiderchart/StandardChartSettings.java,StandardChartSettings.getEventSupport
197288,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/export/TextRenderer.java,TextRenderer.renderParagraph
197287,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/ant/JRAntUpdateTask.java,JRAntUpdateTask.update
197286,DP: Use doPrivileged,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Malicious code vulnerability,/src/net/sf/jasperreports/ant/JRAntUpdateTask.java,JRAntUpdateTask.execute
197285,DE: Dropped or ignored exception,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/view/JRViewer.java,JRViewer.initSaveContributors
197284,MF: Masked Field,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/net/sf/jasperreports/engine/export/ooxml/JRXlsxExporter.java,
197283,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/export/xmlss/JRXmlssExporter.java,JRXmlssExporter.writeHyperlink
197282,RC: Questionable use of reference equality rather than calling equals,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/net/sf/jasperreports/engine/util/JRApiWriter.java,JRApiWriter.write
197281,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBaseSection.java,JRBaseSection.getEventSupport
197280,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/design/JRDesignExpressionChunk.java,JRDesignExpressionChunk.getEventSupport
197279,DP: Use doPrivileged,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Malicious code vulnerability,/src/net/sf/jasperreports/engine/xml/JRXmlDigesterFactory.java,JRXmlDigesterFactory.configureDigester
197278,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/fill/JRAbstractLRUVirtualizer.java,JRAbstractLRUVirtualizer.disposeAll
197277,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBaseField.java,JRBaseField.getEventSupport
197276,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/components/table/StandardGroupCell.java,StandardGroupCell.getEventSupport
197275,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/export/ooxml/DocxTableHelper.java,DocxTableHelper.exportOccupiedCells
197274,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/net/sf/jasperreports/extensions/DefaultExtensionsRegistry.java,DefaultExtensionsRegistry.getClassLoaderRegistries
197273,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/net/sf/jasperreports/extensions/DefaultExtensionsRegistry.java,DefaultExtensionsRegistry.loadRegistries
197272,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/view/JRViewer.java,JRViewer.txtGoToActionPerformed
197271,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/net/sf/jasperreports/engine/design/JRJikesCompiler.java,JRJikesCompiler.compileClasses
197270,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBaseChartPlot.java,JRBaseChartPlot.getEventSupport
197269,UrF: Unread field,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/net/sf/jasperreports/engine/export/xmlss/JRXmlssExporter.java,
197268,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/design/JRDesignElementDataset.java,JRDesignElementDataset.getEventSupport
197267,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/net/sf/jasperreports/engine/export/JRHtmlExporter.java,JRHtmlExporter.exportLine
197266,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/net/sf/jasperreports/engine/design/JRAbstractClassCompiler.java,JRAbstractClassCompiler.compileUnits
197265,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/net/sf/jasperreports/engine/base/JRBasePropertyExpression.java,JRBasePropertyExpression.getEventSupport
197264,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sf/jasperreports/engine/util/JRStyleResolver.java,JRStyleResolver.getFill
