CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
200085,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/dfa/report/ReportTree.java,ReportTree.equalsNodeInLevel
200084,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/renderers/PapariTextRenderer.java,PapariTextRenderer.getLine
200083,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/properties/AbstractPMDProperty.java,AbstractPMDProperty.propertyErrorFor
200082,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/rules/ClassNamingConventions.java,ClassNamingConventions.visit
200081,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/rules/UnusedPrivateMethodRule.java,UnusedPrivateMethodRule.visit
200080,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/net/sourceforge/pmd/dfa/report/ReportHTMLPrintVisitor.java,ReportHTMLPrintVisitor.write
200079,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/util/designer/DFAGraphRule.java,DFAGraphRule.visit
200078,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/properties/AbstractPMDProperty.java,AbstractPMDProperty.typeErrorFor
200077,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/util/designer/DFAPanel.java,DFAPanel.valueChanged
200076,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/util/viewer/gui/ASTPanel.java,ASTPanel$1.mouseReleased
200075,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/rules/junit/JUnitTestsShouldContainAsserts.java,JUnitTestsShouldContainAsserts.visit
200074,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/rules/UnusedModifier.java,UnusedModifier.visit
200073,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/rules/codesize/AbstractNcssCount.java,AbstractNcssCount.visit
200072,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/util/viewer/gui/menu/SimpleNodeSubMenu.java,SimpleNodeSubMenu.SimpleNodeSubMenu
200071,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/rules/optimization/AvoidInstantiatingObjectsInLoops.java,AvoidInstantiatingObjectsInLoops.visit
200070,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/rules/codesize/NcssTypeCount.java,NcssTypeCount.visit
200069,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/rules/design/TooManyFields.java,TooManyFields.visit
200068,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/symboltable/ScopeAndDeclarationFinder.java,ScopeAndDeclarationFinder.visit
200067,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/rules/codesize/AbstractNcssCount.java,AbstractNcssCount.visit
200066,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/rules/strings/InsufficientStringBufferDeclaration.java,InsufficientStringBufferDeclaration.visit
200065,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/net/sourceforge/pmd/PMD.java,PMD.doPMD
200064,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/pmd/dfa/report/ReportTree.java,ReportTree$TreeIterator.getNext
200063,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/pmd/rules/UnusedFormalParameterRule.java,UnusedFormalParameterRule.visit
