CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
195868,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/musicOrganizer/MusicOrganizer.java,MusicOrganizer$ImagesScreen.MusicOrganizer$ImagesScreen
195867,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/media/Mp3File.java,Mp3File.firstPass
195866,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/goback/VideoServer.java,VideoServer.getContainer
195865,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/shoutcast/Shoutcast.java,Shoutcast$LyricsScreen.updateLyrics
195864,Identical code for different branches,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/gui/RecordedPanel.java,RecordedPanel$ShowTableData.getColumnName
195863,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/movies/Movies.java,Movies$6.reload
195862,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/iTunes/PlaylistParser.java,PlaylistParser.PlaylistParser
195861,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/skins/SkinDescriptor.java,SkinDescriptor.getImage
195860,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/winamp/PositionControl.java,PositionControl.mapPosition
195859,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/database/PersistentValueManager.java,PersistentValueManager.loadPersistentValue
195858,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/traffic/Traffic.java,Traffic$SlideshowScreen.showDescription
195857,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/util/FileFilters.java,FileFilters$SuffixFilter.toString
195856,Risky cryptographic function,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Medium impact security,/src/org/lnicholls/galleon/util/Tools.java,Tools.Tools
195855,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/database/HibernateUtil.java,HibernateUtil.initialize
195854,Unguarded write,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/videocasting/VideocastingThread.java,VideocastingThread.run
195853,Unchecked return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/org/lnicholls/galleon/goback/VideoServer.java,VideoServer.handle
195852,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/goback/VideoServer.java,VideoServer.handle
195851,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/photos/Photos.java,Photos$PhotosScreen.handleAction
195850,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/internet/Internet.java,Internet$FavoritesMenuScreen.createRow
195849,Identical code for different branches,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/gui/TiVoPanel.java,TiVoPanel$ShowTableData.getColumnName
195848,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/lnicholls/galleon/util/Tools.java,Tools.getResourceAsImage
195847,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/musicOrganizer/MusicOrganizer.java,MusicOrganizer$LyricsScreen.MusicOrganizer$LyricsScreen
195846,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/videocasting/Videocasting.java,Videocasting.getVideocast
195845,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/util/JavaHMO.java,JavaHMO.parseNameValues
195844,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/util/MacNetworkInfo.java,MacNetworkInfo.parse
195843,Identical code for different branches,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/gui/DownloadedPanel.java,DownloadedPanel$ShowTableData.getColumnName
195842,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/app/AppHost.java,AppHost.loadJarFile
195841,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/gui/HMEConfigurationPanel.java,HMEConfigurationPanel.save
195840,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/database/NetworkServerManager.java,NetworkServerManager.initialize
195839,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/app/AppManager.java,AppManager.clean
195838,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/shoutcast/Shoutcast.java,Shoutcast$ImagesScreen.Shoutcast$ImagesScreen
195837,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/widget/ScrollText.java,ScrollText.ScrollText
195836,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/org/lnicholls/galleon/gui/RulesPanel.java,RulesPanel.checkButtonStates
195835,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/traffic/Traffic.java,Traffic$TrafficMenuScreen.Traffic$TrafficMenuScreen
195834,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/util/FileFilters.java,FileFilters$PositiveFilter.toString
195833,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/app/AppFactory.java,AppFactory.getImage
195832,Missing break in switch,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/org/lnicholls/galleon/apps/internet/Internet.java,Internet$FavoritesMenuScreen.handleKeyPress
195831,Indefinite wait,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Program hangs,/src/org/lnicholls/galleon/togo/DownloadThread.java,DownloadThread.updateVideo
195830,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/movies/Movies.java,Movies$ImagesScreen.Movies$ImagesScreen
195829,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/movies/Movies.java,Movies$LyricsScreen.updateLyrics
195828,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/lnicholls/galleon/util/FileList.java,FileList.get
195827,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/upcoming/UpcomingOptionsPanel.java,UpcomingOptionsPanel$2.actionPerformed
195826,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/playlists/Playlists.java,Playlists$PlayerScreen.handleKeyPress
195825,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/playlists/Playlists.java,Playlists$ImagesScreen.Playlists$ImagesScreen
195824,Check of thread-shared field evades lock acquisition,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Data race undermines locking,/src/org/lnicholls/galleon/togo/DownloadThread.java,DownloadThread.run
195823,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/goback/VideoServer.java,VideoServer.getVideoDetails
195822,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/internetSlideshows/InternetSlideshows.java,InternetSlideshows$2.run
195821,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/iTunes/iTunes.java,iTunes$PlayerScreen.handleKeyPress
195820,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/goback/Beacon.java,Beacon.toString
195819,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/iTunes/iTunes.java,iTunes$LyricsScreen.updateLyrics
195818,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/music/Music.java,Music$LyricsScreen.Music$LyricsScreen
195817,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/util/JarClassLoader.java,JarClassLoader.loadClass
195816,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/util/CustomSecurityManager.java,CustomSecurityManager.checkMemberAccess
195815,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/jukebox/Jukebox.java,Jukebox$ImagesScreen.Jukebox$ImagesScreen
195814,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/lnicholls/galleon/database/NetworkServerManager.java,NetworkServerManager.findSchema
195813,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/gui/DownloadManagerDialog.java,DownloadManagerDialog$ShowTableData.setValueAt
195812,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/goback/ItemURL.java,ItemURL.toString
195811,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/util/LinuxNetworkInfo.java,LinuxNetworkInfo.parse
195810,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/apps/internet/Internet.java,Internet$InternetFactory.updateData
195809,Very weak password hashing,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,High impact security,/src/org/lnicholls/galleon/util/Tools.java,Tools.md5
195808,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/music/Music.java,Music$PlayerScreen.handleKeyPress
195807,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/util/Tools.java,Tools.getInputStream
195806,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/app/AppManager.java,AppManager.updateApp
195805,Identical code for different branches,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/gui/RulesPanel.java,RulesPanel$ShowTableData.getColumnName
195804,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/lnicholls/galleon/util/Tools.java,Tools.copy
195803,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/gui/TiVoPanel.java,TiVoPanel$2.run
195802,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/podcasting/PodcastingThread.java,PodcastingThread.run
195801,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/widget/DefaultApplication.java,DefaultApplication.handleKeyPress
195800,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/videocasting/VideocastingThread.java,VideocastingThread.statusChanged
195799,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/podcasting/Podcasting.java,Podcasting.getPodcast
195798,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/database/NetworkServerManager.java,NetworkServerManager.testDatabase
195797,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/lnicholls/galleon/util/Tools.java,Tools.copy
195796,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/weather/Weather.java,Weather$ForecastScreen.updateText
195795,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/musicOrganizer/MusicOrganizer.java,MusicOrganizer$LyricsScreen.updateLyrics
195794,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/server/DataConfiguration.java,DataConfiguration.isConfigured
195793,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/shoutcast/Shoutcast.java,Shoutcast$LyricsScreen.Shoutcast$LyricsScreen
195792,Unchecked return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/org/lnicholls/galleon/winamp/BMPLoader.java,BMPLoader.getPalette
195791,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/playlists/Playlists.java,Playlists$LyricsScreen.Playlists$LyricsScreen
195790,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/goback/VideoServer.java,VideoServer.handle
195789,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/lnicholls/galleon/winamp/ScrollTextControl.java,ScrollTextControl.handleEvent
195788,Structurally dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/org/lnicholls/galleon/media/Mp3File.java,Mp3File.getCover
195787,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/util/Tools.java,Tools.getFile
195786,Check of thread-shared field evades lock acquisition,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Data race undermines locking,/src/org/lnicholls/galleon/apps/videocasting/VideocastingThread.java,VideocastingThread.run
195785,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/util/Tools.java,Tools.clean
195784,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/media/M3uPlaylist.java,M3uPlaylist.loadMetaData
195783,Unguarded write,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/podcasting/PodcastingThread.java,PodcastingThread.run
195782,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/server/Server.java,Server.preLoadFonts
195781,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/util/FileFilters.java,FileFilters$PrefixFilter.toString
195780,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/gui/DownloadedPanel.java,DownloadedPanel$ShowTableData.getValueAt
195779,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/util/Yahoo.java,Yahoo.getImages
195778,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/apps/rss/RSS.java,RSS$RSSFactory.updateData
195777,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/media/Mp3File.java,Mp3File.getCover
195776,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/shoutcast/ShoutcastStations.java,ShoutcastStations.getPlaylists
195775,Risky cryptographic hashing function,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Medium impact security,/src/org/lnicholls/galleon/util/Tools.java,Tools.md5
195774,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/jukebox/Jukebox.java,Jukebox$LyricsScreen.Jukebox$LyricsScreen
195773,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/lnicholls/galleon/database/NetworkServerManager.java,NetworkServerManager.findSchema
195772,Missing break in switch,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/org/lnicholls/galleon/apps/rss/RSS.java,RSS$FavoritesMenuScreen.handleKeyPress
195771,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/media/Playlist.java,Playlist.getFile
195770,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/photos/Photos.java,Photos$3.run
195769,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/videocasting/VideocastingThread.java,VideocastingThread.run
195768,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/apps/iTunes/iTunes.java,iTunes$LyricsScreen.iTunes$LyricsScreen
195767,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/lnicholls/galleon/apps/email/Email.java,Email$3.run
195766,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/org/lnicholls/galleon/util/Lyrics.java,Lyrics.clean
195765,Unguarded write,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/server/Server.java,Server.start
195764,Use of freed resources,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,API usage errors,/src/org/lnicholls/galleon/media/Mp3Url.java,Mp3Url$URLStream.read
195763,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/lnicholls/galleon/widget/DefaultApplication.java,DefaultApplication$PinScreen.handleKeyPress
195762,Check of thread-shared field evades lock acquisition,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Data race undermines locking,/src/org/lnicholls/galleon/apps/podcasting/PodcastingThread.java,PodcastingThread.run
195761,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/traffic/Traffic.java,Traffic$3.run
195760,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/jukebox/Jukebox.java,Jukebox$PlayerScreen.handleKeyPress
195759,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/util/WindowsNetworkInfo.java,WindowsNetworkInfo.parse
195758,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/lnicholls/galleon/apps/podcasting/PodcastingThread.java,PodcastingThread.run
195757,Identical code for different branches,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/lnicholls/galleon/gui/DownloadManagerDialog.java,DownloadManagerDialog$ShowTableData.getColumnName
195756,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/skins/Skin.java,Skin.Skin
195755,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/weather/WeatherData.java,WeatherData.getAllWeather
195754,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/lnicholls/galleon/apps/iTunes/iTunes.java,iTunes$MusicMenuScreen.iTunes$MusicMenuScreen
195753,Call to an inherently dangerous function,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Low impact security,/src/org/lnicholls/galleon/widget/MusicInfo.java,MusicInfo.clearCover
