CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
198690,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/core/java/org/shiftone/jrat/core/web/http/WebActionHandler.java,WebActionHandler.handle
198689,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/desktop/Memory.java,Memory$GcAction.actionPerformed
198688,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/source/core/java/org/shiftone/jrat/provider/tree/command/DumpOutputCommandlet.java,DumpOutputCommandlet.execute
198687,SIC: Inner class could be made static,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/provider/tree/ui/summary/action/ShowSystemPropertiesAction.java,
198686,UrF: Unread field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/util/GlobClassLoader.java,
198685,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/core/output/FileOutputFactory.java,FileOutputFactory.createPrintWriter
198684,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/source/core/java/org/shiftone/jrat/provider/tree/TreeNode.java,TreeNode.readExternal
198683,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/core/command/ListRegistryCommandlet.java,ListRegistryCommandlet.execute
198682,RV: Bad use of return value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/source/core/java/org/shiftone/jrat/core/output/FileOutputFactory.java,FileOutputFactory.internalCreateOutputStream
198681,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/core/java/org/shiftone/jrat/core/web/http/FsBrowseHandler.java,FsBrowseHandler.handle
198680,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/desktop/util/BrowserPanel.java,BrowserPanel.setHyperLink
198679,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/core/output/FileOutputFactory.java,FileOutputFactory.createWriter
198678,SIC: Inner class could be made static,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/provider/tree/ui/graph/GraphViewPanel.java,
198677,SIC: Inner class could be made static,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/desktop/action/inject/AbstractInjectAction.java,
198676,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/core/java/org/shiftone/jrat/core/web/http/FsBrowseHandler.java,FsBrowseHandler.handle
198675,REC: RuntimeException capture,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/source/core/java/org/shiftone/jrat/core/jmx/info/JRatInfo.java,JRatInfo.getMaxMemory
198674,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/core/web/http/Response.java,Response.Response
198673,SIC: Inner class could be made static,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/core/jmx/WaitingJmxRegistry.java,
198672,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/source/core/java/org/shiftone/jrat/desktop/action/file/ExitAction.java,ExitAction.actionPerformed
198671,UrF: Unread field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/core/ThreadState.java,
198670,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/source/core/java/org/shiftone/jrat/core/web/http/Server.java,Server.run
198669,USELESS_STRING: Useless/non-informative string generated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/source/core/java/org/shiftone/jrat/inject/bytecode/asm/DebugClassVisitor.java,DebugClassVisitor.visitMethod
198668,UuF: Unused field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/jvmti/Agent.java,
198667,SIC: Inner class could be made static,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/core/config/ConfigMethodHandlerFactory.java,
198666,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/source/core/java/org/shiftone/jrat/util/io/ResourceUtil.java,ResourceUtil.getResourceAsProperties
198665,Division or modulo by float zero,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/source/core/java/org/shiftone/jrat/provider/tree/ui/hierarchy/nodes/HierarchyNode.java,HierarchyNode.getErrorRate
198664,SC: Constructor invokes Thread.start(),Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Multithreaded correctness,/source/core/java/org/shiftone/jrat/core/MemoryMonitor.java,MemoryMonitor.MemoryMonitor
198663,RV: Bad use of return value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/source/core/java/org/shiftone/jrat/inject/process/DirectoryFileProcessor.java,DirectoryFileProcessor.process
198662,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/provider/tree/TreeWebActionFactory.java,TreeWebActionFactory$Action.execute
198661,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/source/core/java/org/shiftone/jrat/core/output/FileOutputRegistry.java,FileOutputRegistry.getRegisteredFileOutputsHtml
198660,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/util/NestedRuntimeException.java,NestedRuntimeException.printStackTrace
198659,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/core/java/org/shiftone/jrat/desktop/util/Icons.java,Icons.getIcon
198658,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/util/io/ResourceUtil.java,ResourceUtil.fetchResource
198657,WMI: Inefficient Map Iterator,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/source/core/java/org/shiftone/jrat/inject/ant/InjectCopyTask.java,InjectCopyTask.doFileOperations
198656,Useless call,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/source/core/java/org/shiftone/jrat/core/proxy/JRatInvocationHandler.java,JRatInvocationHandler.main
198655,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/source/core/java/org/shiftone/jrat/util/GlobClassLoader.java,GlobClassLoader.loadClassData
198654,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/source/core/java/org/shiftone/jrat/util/io/ResourceUtil.java,ResourceUtil.fetchResource
198653,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/source/core/java/org/shiftone/jrat/core/shutdown/ShutdownRegistry.java,ShutdownRegistry.getShutdownListenersHtml
198652,RV: Bad use of return value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/source/core/java/org/shiftone/jrat/inject/process/AbstractFileProcessor.java,AbstractFileProcessor.process
198651,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/provider/tree/command/DumpOutputCommandlet.java,DumpOutputCommandlet.execute
198650,REC: RuntimeException capture,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/source/core/java/org/shiftone/jrat/util/NestedRuntimeException.java,NestedRuntimeException.initializeCause
198649,IC: Initialization circularity,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/source/core/java/org/shiftone/jrat/util/regex/Matcher.java,Matcher.Matcher
198648,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/source/core/java/org/shiftone/jrat/inject/process/ArchiveFileProcessor.java,ArchiveFileProcessor.addReadmeCommentFile
198647,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/core/java/org/shiftone/jrat/util/PropertyUtil.java,PropertyUtil.setProperties
198646,Result is not floating-point,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/source/core/java/org/shiftone/jrat/provider/tree/ui/trace/pie/PieGraphComponent.java,PieGraphComponent.paintBuffer
