CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
198834,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/io/FileCopy.java,FileCopy.run
198833,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/acm/seguin/util/FileSettings.java,FileSettings.save
198832,Indefinite wait,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Program hangs,/src/org/acm/seguin/ide/common/Navigator.java,Navigator$JavaParserThread.run
198831,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/uml/refactor/RenameParameterDialog.java,RenameParameterDialog.RenameParameterDialog
198830,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/io/FileCopy.java,FileCopy.run
198829,Value not atomically updated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/pretty/PrintData.java,PrintData.popCurrentClassName
198828,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/summary/query/ImportsType.java,ImportsType.query
198827,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/metrics/Summarize.java,Summarize.run
198826,Dereference before null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ant/CVSUtil.java,CVSUtil$CVSEntry.setTimestamp
198825,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/field/RenameFieldVisitor.java,RenameFieldVisitor.visit
198824,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/options/SelectedPanel.java,SelectedPanel.SelectedPanel
198823,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/ide/common/options/PropertiesFile.java,PropertiesFile.save
198822,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/type/AddClassRefactoring.java,AddClassRefactoring.transform
198821,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/pmd/rules/ExcessivePublicCountRule.java,ExcessivePublicCountRule.visit
198820,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/refactor/type/RenameTypeVisitor.java,RenameTypeVisitor.visit
198819,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/io/InplaceOutputStream.java,InplaceOutputStream.attempt
198818,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/pmd/rules/design/OnlyOneReturnRule.java,OnlyOneReturnRule.visit
198817,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/method/EMParameterFinder.java,EMParameterFinder.run
198816,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/action/SelectedFileSet.java,SelectedFileSet.getTypeSummary
198815,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/print/text/PrintingThread.java,PrintingThread.main
198814,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/summary/query/ContainsStatic.java,ContainsStatic.searchMethods
198813,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/version/SourceSafe.java,SourceSafe.getProject
198812,Nesting level does not match indentation,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/org/acm/seguin/pmd/cpd/cppast/CPPParserTokenManager.java,CPPParserTokenManager.getNextToken
198811,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/net/sourceforge/jrefactory/uml/PackageLoader.java,PackageLoader.loadPositions
198810,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/swingui/PMDViewer.java,PMDViewer.setEnableViewer
198809,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/PackageSelectorPanel.java,PackageSelectorPanel.actionPerformed
198808,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/pmd/rules/ClassNamingConventionsRule.java,ClassNamingConventionsRule.visit
198807,Check of thread-shared field evades lock acquisition,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Data race undermines locking,/src/net/sourceforge/jrefactory/factory/ParserFactory.java,ParserFactory.getAbstractSyntaxTree
198806,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/PMDDirectory.java,PMDDirectory.getRuleSetFiles
198805,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/ide/common/options/PropertiesFile.java,PropertiesFile.getString
198804,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/io/DirectoryTreeTraversal.java,DirectoryTreeTraversal.traverse
198803,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/swingui/RulesTree.java,RulesTree$RulesTreeMouseListener.mouseReleased
198802,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/pmd/ant/PMDTask.java,PMDTask.execute
198801,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/RuleSetFactory.java,RuleSetFactory.getRegisteredRuleSets
198800,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/summary/load/RapidLoader.java,RapidLoader.load
198799,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/tools/install/PrettySettingsParser.java,PrettySettingsParser.run
198798,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/tools/RefactoryInstaller.java,RefactoryInstaller.run
198797,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/jrefactory/uml/UMLPopupMenu.java,UMLPopupMenu.addTypeRefactorings
198796,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/jrefactory/action/RefactoringAction.java,RefactoringAction.actionPerformed
198795,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/ide/common/PackageNameLoader.java,PackageNameLoader.load
198794,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/util/FileSettings.java,FileSettings.load
198793,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/net/sourceforge/jrefactory/action/ShowSourceAction.java,ShowSourceAction$ShowSourceListener.actionPerformed
198792,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/summary/query/ImportsType.java,ImportsType.query
198791,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/summary/load/RapidLoader.java,RapidLoader$SaveThread.run
198790,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/project/ProjectClassLoader.java,ProjectClassLoader.findClassInComponents
198789,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/uml/UMLPopupMenu.java,UMLPopupMenu.addTypeRefactorings
198788,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/cpd/cppast/CPPParser.java,CPPParser.class_head
198787,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/method/ExtractMethodRefactoring.java,ExtractMethodRefactoring.replaceAllInstances
198786,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/acm/seguin/pmd/RuleSetFactory.java,RuleSetFactory.getRegisteredRuleSets
198785,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/util/FileSettings.java,FileSettings.isUpToDate
198784,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/refactor/method/ChangeMethodScopeVisitor.java,ChangeMethodScopeVisitor.visit
198783,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/Repackage.java,Repackage.load
198782,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/method/MoveMethodVisitor.java,MoveMethodVisitor.updatePrivateField
198781,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/uml/refactor/RenameParameterDialog.java,RenameParameterDialog.RenameParameterDialog
198780,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/refactor/undo/UndoStack.java,UndoStack.save
198779,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/acm/seguin/pmd/swingui/PMDLookAndFeel.java,PMDLookAndFeel.loadViewerProperties
198778,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/pmd/rules/UnusedPrivateMethodRule.java,UnusedPrivateMethodRule.visit
198777,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/PackageSelectorArea.java,PackageSelectorArea.getSelection
198776,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pretty/PrettyPrintVisitor.java,PrettyPrintVisitor.removeLastToken
198775,Value not atomically updated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/pretty/PrintData.java,PrintData.getCurrentClassName
198774,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/tools/international/StringListVisitor.java,StringListVisitor.visit
198773,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/summary/SummaryLoadVisitor.java,SummaryLoadVisitor.visit
198772,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/project/Project.java,Project.loadProjects
198771,Value not atomically updated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/pretty/PrintData.java,PrintData.topFieldSize
198770,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/util/FileSettings.java,FileSettings.isUpToDate
198769,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/type/RenameClassRefactoring.java,RenameClassRefactoring.transform
198768,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/jrefactory/action/RefactoringAction.java,RefactoringAction$DialogViewListener.actionPerformed
198767,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/CodingStandardsViewer.java,CodingStandardsViewer.check
198766,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/type/ExtractInterfaceRefactoring.java,ExtractInterfaceRefactoring.getMethodSummaries
198765,Value not atomically updated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/pretty/SpecialTokenVisitor.java,SpecialTokenVisitor.processSpecialToken
198764,Data race condition,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/tools/stub/StubFile.java,StubFile.waitForCreation
198763,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/util/SettingNotFoundException.java,SettingNotFoundException.getMessage
198762,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/PMDDirectory.java,PMDDirectory.savePropertiesFile
198761,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/options/PMDOptionPane.java,PMDOptionPane$CheckboxList$MyMouseAdapter.mousePressed
198760,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/swingui/RulesTree.java,RulesTree$AddRuleActionListener.getNewRuleFromUser
198759,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/summary/FileSummary.java,FileSummary.reloadFromBuffer
198758,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/ide/common/options/PropertiesFile.java,PropertiesFile.isLocalProperty
198757,Logically dead code,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/org/acm/seguin/pretty/PrettyPrintVisitor.java,PrettyPrintVisitor.visit
198756,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/util/FileSettings.java,FileSettings.getFile
198755,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/pmd/rules/CouplingBetweenObjectsRule.java,CouplingBetweenObjectsRule.visit
198754,Dereference before null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/tools/builder/PrettyPrinter.java,PrettyPrinter.PrettyPrinter
198753,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/util/NoSettingsFileException.java,NoSettingsFileException.getMessage
198752,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/net/sourceforge/jrefactory/action/SelectedFileSet.java,SelectedFileSet.getTypeSummary
198751,Value not atomically updated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/org/acm/seguin/pretty/PrintData.java,PrintData.popFieldSize
198750,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/pmd/util/ASTViewer.java,ASTViewer$SaveListener.actionPerformed
198749,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/org/acm/seguin/tools/build/CreateVersion.java,CreateVersion.run
198748,Unused value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Code maintainability issues,/src/org/acm/seguin/summary/LineCountVisitor.java,LineCountVisitor.visit
198747,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/field/FieldRefactoring.java,FieldRefactoring.getFieldType
198746,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/acm/seguin/summary/FrameworkFileSummaryLoader.java,FrameworkFileSummaryLoader.loadFile
198745,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/metrics/LineCounter.java,LineCounter.countLines
198744,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/acm/seguin/tools/RefactoryInstaller.java,RefactoryInstaller.run
198743,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/pmd/rules/design/UseSingletonRule.java,UseSingletonRule.visit
198742,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/org/acm/seguin/pmd/util/ASTViewer.java,ASTViewer.loadText
198741,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/summary/FileSummary.java,FileSummary.getFileSummary
198740,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/CodingStandardsViewer.java,CodingStandardsViewer.checkFiles
198739,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/tools/install/PrettyPrintBuffer.java,PrettyPrintBuffer.prettyPrintCurrentWindow
198738,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/PackageSelectorArea.java,PackageSelectorArea.addSummaryFirst
198737,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/method/EMParameterFinder.java,EMParameterFinder.find
198736,Identical code for different branches,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/org/acm/seguin/summary/LineCountVisitor.java,LineCountVisitor.visit
198735,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/util/BackupTraversal.java,BackupTraversal.deleteDir
198734,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/type/ExtractInterfaceRefactoring.java,ExtractInterfaceRefactoring.commonMethods
198733,Logically dead code,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/org/acm/seguin/version/SourceSafe.java,SourceSafe.getProject
198732,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/pmd/swingui/PMDLookAndFeel.java,PMDLookAndFeel.getImageIcon
198731,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/pmd/rules/design/UseSingletonRule.java,UseSingletonRule.visit
198730,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/tools/RefactoryInstaller.java,RefactoryInstaller.run
198729,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ant/CVSUtil.java,CVSUtil$CVSEntry.setTimestamp
198728,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/swingui/SearchResultsViewer.java,SearchResultsViewer.buildFileList
198727,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/field/RenameFieldVisitor.java,RenameFieldVisitor.visit
198726,Wrong method called,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,API usage errors,/src/org/acm/seguin/pmd/swingui/RulePropertyEditingPanel.java,RulePropertyEditingPanel.saveBoolean
198725,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/summary/query/ContainsStatic.java,ContainsStatic.searchFields
198724,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/type/ExtractInterfaceRefactoring.java,ExtractInterfaceRefactoring.transform
198723,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/method/EMParameterFinder.java,EMParameterFinder.find
198722,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/PackageNameLoader.java,PackageNameLoader.load
198721,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/org/acm/seguin/pmd/symboltable/BasicScopeCreationVisitor.java,BasicScopeCreationVisitor.visit
198720,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/ide/common/CodingStandardsViewer.java,CodingStandardsViewer$Refactor.CodingStandardsViewer$Refactor
198719,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/refactor/type/CreateClass.java,CreateClass.run
198718,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/acm/seguin/pmd/RuleSetList.java,RuleSetList.getIncludedRuleSetNames
198717,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/org/acm/seguin/metrics/Summarize.java,Summarize.extractTotals
