CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
195199,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/movie/MovieClip.java,MovieClip.defineSymbol
195198,Missing break in switch,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/org/apache/batik/ext/awt/image/GraphicsUtil.java,GraphicsUtil.copyRaster
195197,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/sound/MP3Helper.java,MP3Helper.getSoundDefinition
195196,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/at/bestsolution/drawswf/DrawMenuBar.java,DrawMenuBar.addGenericMenuItem
195195,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/readers/ActionParser.java,ActionParser.processRecords
195194,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/at/bestsolution/util/ExtensionsClassLoader.java,ExtensionsClassLoader.getClassLoader
195193,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/movie/Shape.java,Shape.defineSymbol
195192,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/com/anotherbigidea/flash/sound/RawHelper.java,RawHelper.main
195191,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/writers/TagWriter.java,TagWriter.tagEnd
195190,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/movie/Text.java,Text.defineSymbol
195189,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/at/bestsolution/drawswf/dialog/OpenList.java,OpenList.getSelected
195188,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/sound/MP3Helper.java,MP3Helper.streamingBlocks
195187,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/at/bestsolution/util/BestsolutionConfiguration.java,BestsolutionConfiguration.loadConfig
195186,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/at/bestsolution/drawswf/dialog/OpenList.java,OpenList.getMaximumSize
195185,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/readers/TagParser.java,TagParser.tag
195184,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/org/apache/batik/ext/awt/image/rendered/AbstractRed.java,AbstractRed.copyToRaster
195183,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/com/anotherbigidea/flash/movie/Text.java,Text.defineSymbol
195182,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/org/apache/batik/ext/awt/image/rendered/AbstractRed.java,AbstractRed.AbstractRed
195181,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/movie/Frame.java,Frame.write
195180,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/io/OutStream.java,OutStream.writeString
195179,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/movie/Button.java,Button.defineSymbol
195178,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/movie/Placement.java,Placement.write
195177,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/at/bestsolution/util/BestsolutionConfiguration.java,BestsolutionConfiguration.save
195176,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/at/bestsolution/ext/awt/FontLoader.java,FontLoader.loadAdditionalFonts
195175,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/com/anotherbigidea/flash/sound/ADPCMHelper.java,ADPCMHelper.main2
195174,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/movie/MorphShape.java,MorphShape.defineSymbol
195173,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/at/bestsolution/util/BestsolutionConfiguration.java,BestsolutionConfiguration.save
195172,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/at/bestsolution/drawswf/actions/SetColorAction.java,SetColorAction.actionPerformed
195171,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/com/anotherbigidea/flash/writers/SWFWriter.java,SWFWriter.finish
195170,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/org/apache/batik/ext/awt/image/rendered/TranslateRed.java,TranslateRed.getTile
195169,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/at/bestsolution/drawswf/util/DrawSWFConfig.java,DrawSWFConfig.loadConfig
195168,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/com/anotherbigidea/io/Byte4ByteDebugStreams.java,Byte4ByteDebugStreams.Byte4ByteDebugStreams
195167,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/at/bestsolution/util/BestsolutionConfiguration.java,BestsolutionConfiguration.loadConfig
195166,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/readers/TagParser.java,TagParser.tag
195165,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/com/anotherbigidea/flash/movie/Actions.java,Actions.start
195164,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/readers/ActionParser.java,ActionParser.processRecords
195163,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/at/bestsolution/drawswf/drawobjects/DrawObjectFactory.java,DrawObjectFactory.createObject
195162,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/com/anotherbigidea/flash/readers/TagParser.java,TagParser.tag
195161,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/at/bestsolution/drawswf/PluginLoader.java,PluginLoader.loadPlugins
194859,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/org/apache/batik/ext/awt/image/rendered/LRUCache.java,LRUCache.getUsed
194822,Data race condition,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/org/apache/batik/ext/awt/image/rendered/PadRed.java,PadRed$ZeroRecter.zeroRect
194794,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/org/apache/batik/ext/awt/image/rendered/LRUCache.java,LRUCache.add
194787,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/org/apache/batik/ext/awt/image/rendered/AbstractTiledRed.java,AbstractTiledRed.copyToRasterByBlocks
194750,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/org/apache/batik/ext/awt/image/rendered/PadRed.java,PadRed$ZeroRecter.zeroRect
194744,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/org/apache/batik/ext/awt/image/rendered/LRUCache.java,LRUCache.flush
194682,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/org/apache/batik/ext/awt/image/SVGComposite.java,SVGComposite.createContext
194679,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/org/apache/batik/ext/awt/image/rendered/AbstractRed.java,AbstractRed.init
