CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
200862,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/testcases/org/apache/poi/poifs/property/TestDocumentProperty.java,TestDocumentProperty.verifyProperty
200861,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/scratchpad/testcases/org/apache/poi/hslf/model/TestPicture.java,TestPicture.testMultiplePictures
200860,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/chart/AreaRecord.java,AreaRecord.clone
200859,Logically dead code,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/java/org/apache/poi/hssf/record/formula/atp/YearFracCalculator.java,YearFracCalculator.shouldCountFeb29
200858,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/testcases/org/apache/poi/ss/usermodel/BaseTestBugzillaIssues.java,BaseTestBugzillaIssues.baseTest15375
200857,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/ooxml/testcases/org/apache/poi/openxml4j/opc/TestPackage.java,TestPackage.testCreatePackageWithCoreDocument
200856,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/FileInformationBlock.java,
200855,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/ooxml/java/org/apache/poi/openxml4j/opc/OPCPackage.java,OPCPackage.addThumbnail
200854,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/aggregates/ColumnInfoRecordsAggregate.java,ColumnInfoRecordsAggregate.clone
200853,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/examples/src/org/apache/poi/hslf/examples/HeadersFootersDemo.java,HeadersFootersDemo.main
200852,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/SaveRecalcRecord.java,SaveRecalcRecord.clone
200851,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/java/org/apache/poi/hpsf/VariantSupport.java,VariantSupport.read
200850,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/ooxml/java/org/apache/poi/xssf/usermodel/helpers/ColumnHelper.java,ColumnHelper.getColumnWidth
200849,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/EOFRecord.java,EOFRecord.clone
200848,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/scratchpad/src/org/apache/poi/hslf/usermodel/SlideShow.java,SlideShow.buildSlidesAndNotes
200847,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,FontFormatting.clone
200846,Same on both sides,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/java/org/apache/poi/hssf/record/SSTRecord.java,SSTRecord.createExtSSTRecord
200845,Useless call,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/testcases/org/apache/poi/hssf/model/TestSheet.java,TestSheet.testGutsRecord_bug45640
200844,Useless call,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/testcases/org/apache/poi/hpsf/basic/TestWriteWellKnown.java,TestWriteWellKnown$2.runTest
200843,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/examples/src/org/apache/poi/hpsf/examples/CopyCompare.java,CopyCompare.main
200842,HE: Equal objects must have equal hashcodes,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/ListTables.java,ListTables.equals
200841,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/examples/src/org/apache/poi/hwpf/Word2Forrest.java,Word2Forrest.main
200840,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/usermodel/Section.java,Section.clone
200839,UrF: Unread field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/scratchpad/src/org/apache/poi/hslf/record/TextSpecInfoAtom.java,
200838,Useless call,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/testcases/org/apache/poi/hssf/usermodel/TestBugs.java,TestBugs.test14460
200837,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/ooxml/java/org/apache/poi/util/PackageHelper.java,PackageHelper.copy
200836,UrF: Unread field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/scratchpad/src/org/apache/poi/hslf/model/TextPainter.java,
200835,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/testcases/org/apache/poi/hpsf/basic/TestWrite.java,TestWrite.testWriteEmptyPropertySet
200834,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/java/org/apache/poi/poifs/storage/DataInputBlock.java,DataInputBlock.readUShortLE
200833,Unchecked return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/ooxml/java/org/apache/poi/openxml4j/opc/internal/FileHelper.java,FileHelper.copyFile
200832,NP: Null pointer dereference,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/StyleDescription.java,StyleDescription.equals
200831,Failure to call super.finalize(),Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/java/org/apache/poi/hssf/usermodel/DummyGraphics2d.java,DummyGraphics2d.finalize
200830,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/org/apache/poi/ss/formula/FormulaParser.java,FormulaParser.parseErrorLiteral
200829,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/contrib/src/org/apache/poi/contrib/poibrowser/Codec.java,Codec.hexEncode
200828,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/org/apache/poi/util/BinaryTree.java,BinaryTree.doRedBlackDelete
200827,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/contrib/src/org/apache/poi/contrib/poibrowser/ExtendableTreeCellRenderer.java,ExtendableTreeCellRenderer.getTreeCellRendererComponent
200826,Logically dead code,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/java/org/apache/poi/ss/util/NumberToTextConverter.java,NumberToTextConverter.rawDoubleBitsToText
200825,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/scratchpad/src/org/apache/poi/hslf/usermodel/SlideShow.java,SlideShow.removeSlide
200824,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/examples/src/org/apache/poi/hslf/examples/DataExtraction.java,DataExtraction.main
200823,Exception not thrown,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/ooxml/java/org/apache/poi/openxml4j/opc/internal/PackagePropertiesPart.java,PackagePropertiesPart.setModifiedProperty
200822,Failure to call super.clone(),Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/java/org/apache/poi/hssf/record/AbstractEscherHolderRecord.java,AbstractEscherHolderRecord.clone
200821,Wrong operator used,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Integer handling issues,/src/java/org/apache/poi/hssf/record/crypto/Biff8EncryptionKey.java,Biff8EncryptionKey.createKeyDigest
200820,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/scratchpad/testcases/org/apache/poi/hdgf/extractor/TestVisioExtractor.java,TestVisioExtractor.testMain
200819,NP: Null pointer dereference,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/usermodel/BorderCode.java,BorderCode.equals
200818,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/java/org/apache/poi/poifs/eventfilesystem/POIFSReader.java,POIFSReader$SampleListener.processPOIFSReaderEvent
200817,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/examples/src/org/apache/poi/hssf/usermodel/examples/BigExample.java,BigExample.main
200816,Eq: Problems with implementation of equals(),Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/java/org/apache/poi/hpsf/MutableSection.java,
200815,BC: Bad casts of object references,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/PropertyNode.java,PropertyNode.equals
200814,SIC: Inner class could be made static,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/contrib/src/org/apache/poi/hssf/contrib/view/SVRowHeader.java,
200813,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/scratchpad/src/org/apache/poi/hslf/model/Background.java,Background.draw
200812,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/scratchpad/src/org/apache/poi/hwpf/model/PAPFormattedDiskPage.java,PAPFormattedDiskPage.toByteArray
200811,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFPictureData.java,TestXSSFPictureData.testNew
200810,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/java/org/apache/poi/util/HexRead.java,HexRead.readFromString
200809,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/java/org/apache/poi/hssf/model/LineShape.java,LineShape.createSpContainer
200808,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/chart/ObjectLinkRecord.java,ObjectLinkRecord.clone
200807,RV: Bad use of return value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/ooxml/java/org/apache/poi/xssf/dev/XSSFDump.java,XSSFDump.dump
200806,SBSC: String concatenation in loop using + operator,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/scratchpad/src/org/apache/poi/hdgf/dev/VSDDumper.java,VSDDumper.dumpStream
200805,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/ooxml/java/org/apache/poi/openxml4j/opc/ZipPackage.java,ZipPackage.closeImpl
200804,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/ooxml/java/org/apache/poi/xssf/dev/XSSFDump.java,XSSFDump.dump
200803,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/scratchpad/src/org/apache/poi/hdf/extractor/NewOleFile.java,NewOleFile.initializePropertySets
200802,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/testcases/org/apache/poi/poifs/filesystem/TestDocumentInputStream.java,TestDocumentInputStream.testComplexBufferRead
200801,NP: Null pointer dereference,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/ooxml/java/org/apache/poi/POIXMLDocumentPart.java,POIXMLDocumentPart.toString
200800,NP: Null pointer dereference,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/usermodel/LineSpacingDescriptor.java,LineSpacingDescriptor.equals
200799,BC: Bad casts of object references,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/usermodel/LineSpacingDescriptor.java,LineSpacingDescriptor.equals
200798,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/chart/SeriesToChartGroupRecord.java,SeriesToChartGroupRecord.clone
200797,SBSC: String concatenation in loop using + operator,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/scratchpad/src/org/apache/poi/hslf/dev/SlideShowDumper.java,SlideShowDumper.walkEscherBasic
200796,Eq: Problems with implementation of equals(),Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hdf/extractor/TextPiece.java,TextPiece.compareTo
200795,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/chart/NumberFormatIndexRecord.java,NumberFormatIndexRecord.clone
200794,HE: Equal objects must have equal hashcodes,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/TextPieceTable.java,TextPieceTable.equals
200793,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/testcases/org/apache/poi/hssf/record/crypto/TestRC4.java,TestRC4.confirmRC4
200792,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/CFHeaderRecord.java,CFHeaderRecord.clone
200791,HE: Equal objects must have equal hashcodes,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/CHPX.java,
200790,Resource leak,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/src/testcases/org/apache/poi/hpsf/basic/TestWrite.java,TestWrite.testWriteTwoSections
200789,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/chart/LegendRecord.java,LegendRecord.clone
200788,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/ooxml/testcases/org/apache/poi/xssf/usermodel/extensions/TestXSSFCellFill.java,TestXSSFCellFill.testGetFillForegroundColor
200787,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/ooxml/testcases/org/apache/poi/openxml4j/opc/TestPackage.java,TestPackage.testCreatePackageWithCoreDocument
200786,SIC: Inner class could be made static,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/java/org/apache/poi/hpsf/Section.java,
200785,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/testcases/org/apache/poi/hssf/usermodel/TestEscherGraphics.java,TestEscherGraphics.testGetDataBackAgain
200784,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/CalcModeRecord.java,CalcModeRecord.clone
200783,BC: Bad casts of object references,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/SectionDescriptor.java,SectionDescriptor.equals
200782,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/chart/TickRecord.java,TickRecord.clone
200781,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/chart/CategorySeriesAxisRecord.java,CategorySeriesAxisRecord.clone
200780,BC: Bad casts of object references,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/ooxml/java/org/apache/poi/openxml4j/util/ZipInputStreamZipEntrySource.java,ZipInputStreamZipEntrySource.getInputStream
200779,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/chart/SeriesLabelsRecord.java,SeriesLabelsRecord.clone
200778,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/testcases/org/apache/poi/hpsf/basic/TestWrite.java,TestWrite.testWriteSimplePropertySet
200777,Useless call,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/scratchpad/testcases/org/apache/poi/hwpf/model/TestDocumentProperties.java,TestDocumentProperties.testReadWrite
200776,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/testcases/org/apache/poi/poifs/filesystem/ReaderWriter.java,ReaderWriter.processPOIFSReaderEvent
200775,WMI: Inefficient Map Iterator,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/testcases/org/apache/poi/hssf/record/TestPaletteRecord.java,TestPaletteRecord.testDefaultPalette
200774,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/ooxml/java/org/apache/poi/util/OOXMLLite.java,OOXMLLite.copyFile
200773,HE: Equal objects must have equal hashcodes,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/Ffn.java,Ffn.equals
200772,BC: Bad casts of object references,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/ListFormatOverrideLevel.java,ListFormatOverrideLevel.equals
200771,UrF: Unread field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/scratchpad/src/org/apache/poi/hslf/blip/WMF.java,
200770,HE: Equal objects must have equal hashcodes,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/scratchpad/src/org/apache/poi/hwpf/model/StyleSheet.java,StyleSheet.equals
200769,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/ooxml/testcases/org/apache/poi/xssf/TestWorkbookProtection.java,TestWorkbookProtection.testIntegration
200768,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/testcases/org/apache/poi/ss/usermodel/BaseTestWorkbook.java,BaseTestWorkbook.testUnicodeInAll
200767,IC: Initialization circularity,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/formula/udf/UDFFinder.java,UDFFinder.UDFFinder
200766,DLS: Dead local store,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/examples/src/org/apache/poi/hssf/usermodel/examples/NewSheet.java,NewSheet.main
200765,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/ProtectRecord.java,ProtectRecord.clone
200764,CN: Bad implementation of cloneable idiom,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/java/org/apache/poi/hssf/record/PrintHeadersRecord.java,PrintHeadersRecord.clone
200763,Useless call,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/java/org/apache/poi/hssf/usermodel/HSSFFormulaEvaluator.java,HSSFFormulaEvaluator.HSSFFormulaEvaluator
200762,Useless call,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/java/org/apache/poi/ddf/EscherArrayProperty.java,EscherArrayProperty.setArrayData
200761,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/examples/src/org/apache/poi/hslf/examples/DataExtraction.java,DataExtraction.main
200760,IM: Questionable integer math,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/testcases/org/apache/poi/util/TestBinaryTree.java,TestBinaryTree.testValuesByValue
