CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
200932,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/org/quickserver/net/client/BlockingClient.java,BlockingClient.close
200931,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/org/quickserver/util/ClassUtil.java,ClassUtil.getClassLoaderFromJars
200930,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/main/org/quickserver/net/server/impl/BlockingClientHandler.java,BlockingClientHandler.setDataModeBlocking
200929,Se: Incorrect definition of Serializable class,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/quickserver/util/xmlreader/DefaultDataMode.java,
200928,DE: Dropped or ignored exception,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/quickserver/net/server/QuickServer.java,QuickServer.makeServerSocket
200927,Se: Incorrect definition of Serializable class,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/quickserver/net/server/QuickServer.java,
200926,UrF: Unread field,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/main/org/quickserver/net/server/impl/BasicClientIdentifier.java,
200925,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/main/org/quickserver/net/server/impl/BasicClientHandler.java,BasicClientHandler.readInputStream
200924,HE: Equal objects must have equal hashcodes,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/quickserver/net/server/impl/RegisterChannelRequest.java,RegisterChannelRequest.equals
200923,Dereference before null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/org/quickserver/util/pool/thread/ClientThread.java,ClientThread.run
200922,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/quickserver/net/server/QuickServer.java,QuickServer.stopServer
200921,SnVI: Serializable class with no Version ID,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/quickserver/util/xmlreader/AccessConstraintConfig.java,
200920,NN: Naked notify,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Multithreaded correctness,/src/main/org/quickserver/swing/SensitiveInput.java,SensitiveInput.formWindowClosed
200919,NP: Null pointer dereference,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/main/org/quickserver/net/server/QuickServer.java,QuickServer.main
200918,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/main/org/quickserver/util/TextFile.java,TextFile.write
200917,REC: RuntimeException capture,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/main/org/quickserver/net/qsadmin/gui/PropertieSet.java,PropertieSet.getPropertieSet
200916,NN: Naked notify,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Multithreaded correctness,/src/main/org/quickserver/util/pool/thread/ClientPool.java,ClientPool.addClient
200915,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/src/main/org/quickserver/net/client/BlockingClient.java,BlockingClient.readInputStream
200914,Unsafe deserialization,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,High impact security,/src/main/org/quickserver/net/server/impl/BlockingClientHandler.java,BlockingClientHandler.setInputStream
200913,Missing break in switch,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/main/org/quickserver/util/io/PasswordField.java,PasswordField.getPassword
200912,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/org/quickserver/net/server/impl/NonBlockingClientHandler.java,NonBlockingClientHandler.processRead
200911,BC: Bad casts of object references,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/quickserver/net/server/impl/RegisterChannelRequest.java,RegisterChannelRequest.equals
200910,Dm: Dubious method used,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/main/org/quickserver/net/server/impl/BlockingClientHandler.java,BlockingClientHandler.setInputStream
200909,REC: RuntimeException capture,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/main/org/quickserver/net/server/GhostSocketReaper.java,GhostSocketReaper.cleanGhostSockets
200908,WMI: Inefficient Map Iterator,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/main/org/quickserver/util/xmlreader/ApplicationConfiguration.java,ApplicationConfiguration.toXML
200907,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/org/quickserver/net/client/BlockingClient.java,BlockingClient.readBytes
