CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
198154,RC: Questionable use of reference equality rather than calling equals,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/ext/GmlExporter.java,GmlExporter.setPrintLabels
198153,BC: Bad casts of object references,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/experimental/isomorphism/GraphOrdering.java,GraphOrdering$LabelsEdge.equals
198152,SBSC: String concatenation in loop using + operator,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/testsrc/org/jgrapht/traverse/DepthFirstIteratorTest.java,DepthFirstIteratorTest.testBug1169182
198151,RC: Questionable use of reference equality rather than calling equals,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/ext/GmlExporter.java,GmlExporter.exportEdges
198150,UwF: Unwritten field,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/org/jgrapht/graph/MaskEdgeSet.java,
198149,Eq: Problems with implementation of equals(),Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/testsrc/org/jgrapht/graph/GenericGraphsTest.java,GenericGraphsTest$EquivVertex.equals
198148,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/jgrapht/experimental/isomorphism/AbstractExhaustiveIsomorphismInspector.java,AbstractExhaustiveIsomorphismInspector.findNextIsomorphicGraph
198147,UrF: Unread field,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/testsrc/org/jgrapht/graph/GenericGraphsTest.java,
198146,BC: Bad casts of object references,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/experimental/isomorphism/VertexDegreeEquivalenceComparator.java,VertexDegreeEquivalenceComparator$InOutDegrees.equals
198145,NP: Null pointer dereference,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/experimental/isomorphism/GraphOrdering.java,GraphOrdering$LabelsEdge.equals
198144,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/jgrapht/experimental/GraphReader.java,GraphReader.skipComments
198143,HE: Equal objects must have equal hashcodes,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/experimental/isomorphism/VertexDegreeEquivalenceComparator.java,VertexDegreeEquivalenceComparator$InOutDegrees.equals
198142,HE: Equal objects must have equal hashcodes,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/testsrc/org/jgrapht/graph/CloneTest.java,CloneTest$BrokenVertex.equals
198141,UR: Uninitialized read of field in constructor,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/org/jgrapht/experimental/touchgraph/TouchgraphPanel.java,TouchgraphPanel.initialize
198140,RC: Questionable use of reference equality rather than calling equals,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/ext/GmlExporter.java,GmlExporter.exportVertices
198139,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/graph/AbstractBaseGraph.java,
198138,IM: Questionable integer math,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/org/jgrapht/alg/EulerianCircuit.java,EulerianCircuit.isEulerian
198137,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/testsrc/org/jgrapht/graph/SimpleDirectedGraphTest.java,SimpleDirectedGraphTest.testInDegreeOf
198136,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/org/jgrapht/experimental/equivalence/EquivalenceSetCreator.java,
198135,SIC: Inner class could be made static,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/testsrc/org/jgrapht/graph/CloneTest.java,
198134,Arguments in wrong order,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,API usage errors,/src/org/jgrapht/experimental/isomorphism/AbstractExhaustiveIsomorphismInspector.java,AbstractExhaustiveIsomorphismInspector.AbstractExhaustiveIsomorphismInspector
198133,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/org/jgrapht/experimental/dag/DirectedAcyclicGraph.java,DirectedAcyclicGraph.removeVertex
