CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
195698,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/view/mindmapview/EditNodeBase.java,EditNodeBase.closeEdit
195697,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/freemind/controller/MapModuleManager.java,MapModuleManager.nextMapModule
195696,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/freemind/modes/mindmapmode/actions/xml/ActionFactory.java,ActionFactory.registerFilter
195695,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/time/JSpinField.java,JSpinField.actionPerformed
195694,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/view/mindmapview/EditNodeDialog.java,EditNodeDialog$LongNodeDialog.EditNodeDialog$LongNodeDialog
195693,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/accessories/plugins/ApplyFormatPlugin.java,ApplyFormatPlugin.invoke
195692,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/AutomaticLayout.java,AutomaticLayout$StylePatternProperty.setValue
195691,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/controller/printpreview/Preview.java,Preview.paint
195690,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/view/mindmapview/EditNodeWYSIWYG.java,EditNodeWYSIWYG.show
195689,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/MindMapArrowLinkModel.java,MindMapArrowLinkModel.changeInclination
195688,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/view/mindmapview/NodeView.java,NodeView.paintFoldingMark
195687,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/controller/Controller.java,Controller.setTitle
195686,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/AutomaticLayout.java,AutomaticLayout$StylePatternListProperty.setValue
195685,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/freemind/view/mindmapview/CloudView.java,CloudView.getDistanceToConvexHull
195684,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/main/Tools.java,Tools.getUpdateReader
195683,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/actions/ChangeArrowLinkEndPoints.java,ChangeArrowLinkEndPoints.act
195682,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/freemind/controller/printpreview/Preview.java,Preview.paint
195681,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/actions/ImportExplorerFavoritesAction.java,ImportExplorerFavoritesAction.importExplorerFavorites
195680,Information exposure to log file,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Low impact security,/freemind/main/Tools.java,Tools.getUpdateReader
195679,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/NodeNoteRegistration.java,NodeNoteRegistration.deRegister
195678,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/time/TableSorter.java,TableSorter$SortableHeaderRenderer.getTableCellRendererComponent
195677,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/freemind/modes/mindmapmode/MindMapMapModel.java,MindMapMapModel$2.run
195676,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/dialogs/ManagePatternsPopupDialog.java,ManagePatternsPopupDialog.duplicatePattern
195675,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/freemind/modes/NodeAdapter.java,NodeAdapter.removeIcon
195674,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/freemind/view/mindmapview/CloudView.java,CloudView.paint
195673,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/preferences/layout/OptionPanel.java,OptionPanel.buildPanel
195672,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/freemind/extensions/ExportHook.java,ExportHook.copyFromResource
195671,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/freemind/modes/schememode/SchemeMapModel.java,SchemeMapModel.load
195670,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/dialogs/StylePatternFrame.java,StylePatternFrame.setPatternControls
195669,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/freemind/extensions/ExportHook.java,ExportHook.copyFromFile
195668,Result is not floating-point,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/freemind/view/mindmapview/RootMainView.java,RootMainView.dropPosition
195667,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/AutomaticLayout.java,AutomaticLayout$StylePatternListProperty.valueChanged
195666,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/freemind/modes/mindmapmode/actions/UndoAction.java,UndoAction.add
195665,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/actions/ColorArrowLinkAction.java,ColorArrowLinkAction.act
195664,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/view/mindmapview/EditNodeExternalApplication.java,EditNodeExternalApplication$1.run
195663,Dereference before null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/actions/IconAction.java,IconAction.actionPerformed
195662,Resource leak,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Resource leaks,/freemind/modes/mindmapmode/MindMapMapModel.java,MindMapMapModel$LockManager.tryToLock
195661,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/extensions/ExportHook.java,ExportHook.createBufferedImage
195660,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/time/JCalendar.java,JCalendar.setCalendar
195659,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/ExportWithXSLT.java,ExportWithXSLT.copyIconsToDirectory
195658,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/controller/Controller.java,Controller$Closer.windowClosing
195657,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/main/FreeMindSplash.java,FreeMindSplash$2.paint
195656,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/MindMapController.java,MindMapController.startupController
195655,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/actions/MindMapControllerHookAction.java,MindMapControllerHookAction.actionPerformed
195654,Missing break in switch,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/freemind/view/mindmapview/EditNodeTextField.java,EditNodeTextField$1$TextFieldListener.keyPressed
195653,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/freemind/view/mindmapview/attributeview/AttributeTable.java,AttributeTable.getCellRenderer
195652,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/freemind/extensions/ExportHook.java,ExportHook.copyFromFile
195651,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/controller/filter/FilterToolbar.java,FilterToolbar$UnfoldAncestorsAction.actionPerformed
195650,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/freemind/extensions/ExportHook.java,ExportHook.copyFromFile
195649,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/FormatNewNodes.java,FormatNewNodes.filterAction
195648,Information exposure to log file,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Low impact security,/freemind/main/Tools.java,Tools.getUpdateReader
195647,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/de/foltin/CompileXsdStart.java,CompileXsdStart.print
195646,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/controller/filter/condition/ConditionNotSatisfiedDecorator.java,ConditionNotSatisfiedDecorator.checkNode
195645,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/freemind/modes/mindmapmode/actions/RevertAction.java,RevertAction.createRevertXmlAction
195644,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/StylePatternFactory.java,StylePatternFactory.loadPatterns
195643,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/actions/RevertAction.java,RevertAction.act
195642,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/freemind/modes/browsemode/NodeNoteViewer.java,NodeNoteViewer.onSelectHook
195641,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/common/XmlBindingTools.java,XmlBindingTools.marshall
195640,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/XMLElementAdapter.java,XMLElementAdapter.addChild
195639,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/accessories/plugins/ImportMindmanagerFiles.java,ImportMindmanagerFiles.importMindmanagerFile
195638,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/ImportMindmanagerFiles.java,ImportMindmanagerFiles.importMindmanagerFile
195637,Arguments in wrong order,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,API usage errors,/freemind/preferences/layout/OptionPanel.java,OptionPanel.buildPanel
195636,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/view/mindmapview/NodeView.java,NodeView.treeNodesRemoved
195635,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/accessories/plugins/NodeHistory.java,NodeHistory$Registration.onSelectHook
195634,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/freemind/view/mindmapview/ConvexHull.java,ConvexHull.doGraham
195633,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/freemind/preferences/layout/KeyEventTranslator.java,KeyEventTranslator.modifiersToString
195632,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/freemind/modes/mindmapmode/actions/RevertAction.java,RevertAction.act
195631,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/common/XmlBindingTools.java,XmlBindingTools.unMarshall
195630,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/modes/mindmapmode/MindMapMapModel.java,MindMapMapModel$LockManager.tryToLock
195629,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/time/JCalendar.java,JCalendar.setCalendar
195628,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/util/window/WindowClosingAdapter.java,WindowClosingAdapter.windowClosing
195627,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/accessories/plugins/NewParentNode.java,NewParentNode.invoke
195626,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/freemind/controller/filter/DefaultFilter.java,DefaultFilter.applyFilter
195625,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/freemind/modes/mindmapmode/MindMapMapModel.java,MindMapMapModel$LockManager.writeSemaphoreFile
195624,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/accessories/plugins/util/html/ClickableImageCreator.java,ClickableImageCreator.ClickableImageCreator
195623,Value not atomically updated,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/freemind/controller/MapModuleManager.java,MapModuleManager.close
195622,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/freemind/modes/mindmapmode/MindMapMapModel.java,MindMapMapModel.saveInternal
