,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
17,['WRITE_CLEAN_CODE'],AbstractUITagTest,[],"['squid:S1213', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S1166', 'squid:S1213', 'squid:S1596', 'squid:S1149', 'squid:S1213', 'squid:S1596', 'squid:S1172', 'code_smells:long_method', 'squid:S1149', 'squid:CommentedOutCodeLine', 'common-java:DuplicatedBlocks', 'squid:S1166', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:S1135', 'squid:S1172', 'squid:S1149', 'squid:S1148', 'common-java:DuplicatedBlocks', 'squid:S1160', 'code_smells:complex_class', 'squid:S1148', 'squid:S1160', 'squid:S1135']","[93.0, 167.0, 1.0, 171.0, 81.0, 139.0, 82.0, 209.0, 302.0, 94.0, 205.0, 346.0, 1.0, 344.0, 354.0, nan, 138.0, 1.0, 350.0, 121.0, 342.0, 267.0, 139.0, nan, 143.0, 1.0, 140.0, 121.0, 144.0, 120.0]","[93.0, 167.0, 1.0, 171.0, 81.0, 139.0, 82.0, 209.0, 302.0, 94.0, 205.0, 346.0, 1.0, 344.0, 354.0, nan, 138.0, 1.0, 350.0, 121.0, 342.0, 267.0, 139.0, nan, 143.0, 1.0, 140.0, 121.0, 144.0, 120.0]"
18,[],Action,[],"['squid:S1214', 'squid:S00112']","[24.0, 78.0]","[24.0, 78.0]"
19,[],ActionAutowiringInterceptor,[],"['squid:S1135', 'squid:S1135', 'squid:S1135', 'squid:S1135', 'code_smells:long_method', 'squid:S1135', 'squid:S1135']","[40.0, 45.0, 36.0, 47.0, 1.0, 32.0, 87.0]","[40.0, 45.0, 36.0, 47.0, 1.0, 32.0, 87.0]"
20,[],ActionChainResult,[],"['squid:S1126', 'squid:S00122', 'squid:S1319', 'squid:S00122', 'code_smells:long_method', 'squid:S00122', 'code_smells:complex_class', 'squid:S00122', 'squid:S00122']","[244.0, 238.0, 185.0, 237.0, 1.0, 243.0, 1.0, 242.0, 244.0]","[244.0, 238.0, 185.0, 237.0, 1.0, 243.0, 1.0, 242.0, 244.0]"
21,[],ActionComponent,"['Missing call to superclass', 'Dereference null return value']","['code_smells:long_method', 'code_smells:complex_class', 'squid:HiddenFieldCheck']","[0.0, 0.0, 1.0, 1.0, 273.0]","[0.0, 0.0, 1.0, 1.0, 273.0]"
22,[],ActionComponentTest,[],"['code_smells:long_method', 'squid:S1192']","[1.0, 41.0]","[1.0, 41.0]"
23,['SEPARATE_CONCERNS_IN_MODULES'],ActionConfig,[],"['code_smells:long_method', 'squid:S00105', 'squid:S1948', 'squid:S1948', 'squid:S1948', 'squid:S1126', 'code_smells:complex_class', 'squid:S1948', 'squid:S1948']","[1.0, 339.0, nan, 47.0, 48.0, 49.0, 174.0, 1.0, 50.0, 55.0]","[1.0, 1.0, nan, 47.0, 48.0, 49.0, 174.0, 1.0, 50.0, 55.0]"
24,[],ActionConfigMatcher,[],"['code_smells:long_method', 'squid:S1133', 'squid:S1133']","[1.0, 50.0, 70.0]","[1.0, 50.0, 70.0]"
25,[],ActionConfigMatcherTest,[],"['squid:HiddenFieldCheck', 'squid:S1192', 'code_smells:long_method', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1185', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192']","[107.0, 79.0, 1.0, 57.0, 80.0, 75.0, 59.0, 79.0, 106.0, 42.0, 80.0, 76.0, 77.0, 75.0, 79.0, 80.0, 84.0]","[107.0, 79.0, 1.0, 57.0, 80.0, 75.0, 59.0, 79.0, 106.0, 42.0, 80.0, 76.0, 77.0, 75.0, 79.0, 80.0, 84.0]"
26,['SEPARATE_CONCERNS_IN_MODULES'],ActionContext,[],"['squid:CommentedOutCodeLine', 'squid:S1700', 'code_smells:complex_class', 'code_smells:antisingleton', 'squid:CommentedOutCodeLine', 'squid:S1948']","[50.0, 43.0, 1.0, 1.0, 369.0, 171.0, 103.0]","[50.0, 43.0, 1.0, 1.0, 1.0, 171.0, 103.0]"
27,['WRITE_CLEAN_CODE'],ActionContextCleanUp,[],"['code_smells:long_method', 'squid:S1186', 'squid:CommentedOutCodeLine', 'squid:MissingDeprecatedCheck', 'squid:S1186', 'squid:S1133']","[1.0, 135.0, 100.0, 100.0, 72.0, 138.0, 72.0]","[1.0, 135.0, 100.0, 100.0, 72.0, 138.0, 72.0]"
28,[],ActionContextCleanUpTest,[],"['common-java:DuplicatedBlocks', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'code_smells:long_method', 'squid:ClassVariableVisibilityCheck', 'squid:S1192', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck']","[nan, 60.0, 61.0, 62.0, 1.0, 184.0, 111.0, 159.0, 160.0, 158.0]","[nan, 60.0, 61.0, 62.0, 1.0, 184.0, 111.0, 159.0, 160.0, 158.0]"
29,[],ActionContextTest,[],['code_smells:long_method'],[1.0],[1.0]
30,[],ActionContextThreadLocalTest,[],['squid:S00105'],[nan],[nan]
31,[],ActionError,[],['common-java:DuplicatedBlocks'],[nan],[nan]
32,[],ActionErrorTagTest,[],"['squid:S1596', 'squid:S1192', 'squid:CommentedOutCodeLine']","[158.0, 87.0, 48.0]","[158.0, 87.0, 48.0]"
33,[],ActionErrorTest,[],['common-java:DuplicatedBlocks'],[nan],[nan]
34,[],ActionFormResetInterceptor,[],['squid:UselessImportCheck'],[29.0],[29.0]
35,[],ActionFormValidationInterceptor,[],"['squid:ModifiersOrderCheck', 'code_smells:complex_class', 'code_smells:long_method']","[72.0, 1.0, 1.0]","[72.0, 1.0, 1.0]"
36,[],ActionInvocation,[],"['squid:S00112', 'squid:S00112', 'squid:S00112']","[152.0, 141.0, 74.0]","[152.0, 141.0, 74.0]"
37,[],ActionInvocationTest,[],"['squid:S1166', 'squid:S1148', 'squid:S1132', 'squid:S00105']","[89.0, 90.0, 56.0, nan]","[89.0, 90.0, 56.0, nan]"
38,[],ActionLevelInterceptor2Action,[],['squid:S00112'],[39.0],[39.0]
39,[],ActionLevelInterceptor3Action,[],['squid:S00112'],[39.0],[39.0]
40,[],ActionLevelInterceptorAction,[],"['squid:S00112', 'squid:S00112', 'squid:S00112']","[40.0, 35.0, 45.0]","[40.0, 35.0, 45.0]"
41,['SEPARATE_CONCERNS_IN_MODULES'],ActionMapping,[],[],[160.0],[1.0]
42,[],ActionMessage,[],['common-java:DuplicatedBlocks'],[nan],[nan]
43,[],ActionMessageTag,[],['squid:UselessImportCheck'],[29.0],[29.0]
44,[],ActionMessageTagTest,[],"['squid:S1192', 'squid:S1596']","[86.0, 156.0]","[86.0, 156.0]"
45,[],ActionMessageTest,[],['common-java:DuplicatedBlocks'],[nan],[nan]
46,[],ActionNamesAction,[],"['squid:S1155', 'squid:S00120']","[89.0, 22.0]","[89.0, 22.0]"
47,[],ActionNestingTest,[],"['squid:S1186', 'squid:S1192', 'squid:S1186', 'squid:S1185']","[105.0, 116.0, 111.0, 64.0]","[105.0, 116.0, 111.0, 64.0]"
48,[],ActionParamsMethodLevelAction,[],['squid:S00112'],[30.0],[30.0]
49,[],ActionProxy,[],['squid:S00112'],[87.0],[87.0]
50,[],ActionProxyFactory,[],"['squid:S1133', 'squid:S1133']","[73.0, 44.0]","[73.0, 44.0]"
51,['SEPARATE_CONCERNS_IN_MODULES'],ActionSupport,[],"['squid:S1186', 'squid:S1133', 'squid:S1133', 'code_smells:antisingleton', 'squid:S1186', 'code_smells:complex_class', 'squid:S1312']","[260.0, 73.0, 287.0, 65.0, 1.0, 237.0, 1.0, 38.0]","[260.0, 73.0, 1.0, 65.0, 1.0, 237.0, 1.0, 38.0]"
52,[],ActionSupportTest,[],"['squid:S1192', 'squid:S1192', 'squid:S1192', 'code_smells:long_method', 'squid:S1166', 'squid:S1166', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192']","[235.0, 221.0, 239.0, 1.0, 66.0, 76.0, 96.0, 218.0, 239.0, 201.0, 234.0, 235.0, 231.0, 238.0, 219.0, 204.0, 201.0]","[235.0, 221.0, 239.0, 1.0, 66.0, 76.0, 96.0, 218.0, 239.0, 201.0, 234.0, 235.0, 231.0, 238.0, 219.0, 204.0, 201.0]"
53,['WRITE_CLEAN_CODE'],ActionTagTest,[],"['squid:S1185', 'squid:S1192', 'squid:S1171', 'squid:S1134', 'squid:S1166', 'squid:S1192', 'squid:S1166', 'squid:S1166', 'squid:S1481', 'code_smells:long_method', 'squid:S1192', 'common-java:DuplicatedBlocks', 'squid:S1166']","[310.0, 88.0, 303.0, 266.0, 67.0, 147.0, 261.0, 99.0, 266.0, 200.0, 1.0, 76.0, nan, 137.0]","[310.0, 88.0, 303.0, 266.0, 67.0, 147.0, 261.0, 99.0, 266.0, 200.0, 1.0, 76.0, nan, 137.0]"
54,[],ActionValidatorManagerTest,[],"['squid:S1171', 'common-java:DuplicatedBlocks', 'squid:S1192', 'squid:CommentedOutCodeLine', 'squid:S1171', 'squid:S1171', 'squid:S1192']","[125.0, nan, 30.0, 72.0, 107.0, 116.0, 36.0]","[125.0, nan, 30.0, 72.0, 107.0, 116.0, 36.0]"
55,[],ActionsFromSpringTest,[],['squid:S00105'],[nan],[nan]
56,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AdapterFactory,[],"['code_smells:long_method', 'squid:S1166', 'squid:S1226', 'squid:S1148', 'code_smells:complex_class', 'squid:S1226', 'squid:S1148', 'squid:S1166', 'squid:MethodCyclomaticComplexity', 'squid:S1166', 'squid:S1135', 'squid:S1135', 'squid:CommentedOutCodeLine', 'squid:S1160']","[1.0, 220.0, 139.0, 218.0, 1.0, 177.0, 221.0, 203.0, 132.0, 217.0, 236.0, 169.0, 169.0, 236.0, 118.0, 116.0]","[1.0, 220.0, 139.0, 218.0, 1.0, 177.0, 221.0, 203.0, 132.0, 217.0, 236.0, 169.0, 169.0, 236.0, 118.0, 116.0]"
57,[],Address,[],"['squid:S1700', 'squid:S00105']","[30.0, nan]","[30.0, nan]"
58,[],AddressAction,[],['squid:S106'],[44.0],[44.0]
59,[],AddressTypeConverter,[],"['squid:S1905', 'squid:S00105']","[21.0, nan]","[21.0, nan]"
60,[],AliasInterceptor,[],"['squid:MethodCyclomaticComplexity', 'code_smells:complex_class', 'squid:S134', 'code_smells:spaghetti_code', 'code_smells:long_method', 'code_smells:antisingleton', 'squid:S134', 'common-java:DuplicatedBlocks', 'squid:S1166']","[119.0, 1.0, 158.0, 1.0, 1.0, 1.0, 166.0, nan, 169.0]","[119.0, 1.0, 158.0, 1.0, 1.0, 1.0, 166.0, nan, 169.0]"
61,[],AliasInterceptorTest,[],"['common-java:DuplicatedBlocks', 'squid:S1192', 'squid:S1192']","[nan, 89.0, 66.0]","[nan, 89.0, 66.0]"
62,[],AllowingByDefaultAction,[],"['squid:S1068', 'squid:S00105']","[13.0, nan]","[13.0, nan]"
63,[],AnEnum,[],"['squid:S00115', 'squid:S00115', 'squid:S00115']","[27.0, 27.0, 27.0]","[27.0, 27.0, 27.0]"
64,[],AnEnumBean,[],"['squid:S00115', 'squid:S00115', 'squid:S00115']","[28.0, 28.0, 28.0]","[28.0, 28.0, 28.0]"
65,['WRITE_CODE_ONCE'],Anchor,[],"['common-java:DuplicatedBlocks', 'code_smells:complex_class', 'squid:S00105']","[nan, 1.0, nan, 258.0]","[nan, 1.0, nan, 191.0]"
66,['WRITE_CODE_ONCE'],AnchorTag,[],"['squid:S2130', 'squid:S2130', 'squid:S00105', 'squid:S2130', 'common-java:DuplicatedBlocks', 'code_smells:complex_class', 'code_smells:long_method', 'squid:S2130']","[75.0, 81.0, nan, 78.0, nan, 1.0, 1.0, 84.0, 145.0]","[75.0, 81.0, nan, 78.0, nan, 1.0, 1.0, 84.0, 92.0]"
67,[],AnchorTagTest,[],"['squid:UselessImportCheck', 'squid:S1166', 'squid:S1192', 'common-java:DuplicatedBlocks', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1166', 'squid:S1192', 'squid:S1192', 'code_smells:complex_class', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1148', 'code_smells:long_method', 'squid:S1192']","[36.0, 53.0, 327.0, nan, 60.0, 482.0, 48.0, 69.0, 132.0, 527.0, 1.0, 127.0, 324.0, 402.0, 70.0, 1.0, 401.0]","[36.0, 53.0, 327.0, nan, 60.0, 482.0, 48.0, 69.0, 132.0, 527.0, 1.0, 127.0, 324.0, 402.0, 70.0, 1.0, 401.0]"
68,[],AnchorTest,[],"['common-java:DuplicatedBlocks', 'squid:S1192', 'code_smells:long_method', 'code_smells:long_method']","[nan, 39.0, 1.0, 1.0]","[nan, 39.0, 1.0, 1.0]"
69,[],AnnotatedAction,[],"['code_smells:lazy_class', 'squid:S00105']","[1.0, nan]","[1.0, nan]"
70,[],AnnotatedCat,[],['common-java:DuplicatedBlocks'],[nan],[nan]
71,[],AnnotatedTestBean,[],['squid:S1186'],[40.0],[40.0]
72,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",AnnotationActionValidatorManager,[],"['squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'squid:S1226', 'squid:S135', 'code_smells:complex_class', 'common-java:DuplicatedBlocks', 'squid:S134']","[133.0, 198.0, 349.0, 406.0, 114.0, 131.0, 165.0, 294.0, 118.0, 1.0, nan, 147.0]","[133.0, 133.0, 315.0, 353.0, 114.0, 92.0, 165.0, 294.0, 118.0, 1.0, nan, 147.0]"
73,[],AnnotationActionValidatorManagerTest,[],"['squid:S1166', 'common-java:DuplicatedBlocks', 'squid:S1192', 'squid:S1192', 'squid:S1166', 'squid:S1166', 'squid:S00105', 'squid:S1192', 'squid:S1166', 'squid:S1170', 'squid:S1166', 'squid:S1135']","[390.0, nan, 57.0, 121.0, 119.0, 297.0, nan, 102.0, 247.0, 42.0, 336.0, 81.0]","[390.0, nan, 57.0, 121.0, 119.0, 297.0, nan, 102.0, 247.0, 42.0, 336.0, 81.0]"
74,[],AnnotationHelper,[],"['squid:S1160', 'squid:S1118', 'squid:S1160']","[53.0, 34.0, 41.0]","[53.0, 34.0, 41.0]"
75,[],AnnotationParameterFilterIntereptor,[],"['code_smells:long_method', 'squid:S134', 'squid:S1135', 'squid:S134', 'squid:S1135']","[1.0, 70.0, 68.0, 53.0, 51.0]","[1.0, 70.0, 68.0, 53.0, 51.0]"
76,[],AnnotationParameterFilterUnitTest,[],"['code_smells:long_method', 'squid:S00105']","[1.0, nan]","[1.0, nan]"
77,[],AnnotationTestBean2,[],['common-java:DuplicatedBlocks'],[nan],[nan]
78,[],AnnotationTools,[],"['squid:S1226', 'squid:S1118']","[47.0, 30.0]","[47.0, 30.0]"
79,[],AnnotationUtils,[],"['squid:S1135', 'squid:S00122', 'squid:S00122', 'squid:S00105', 'squid:S00122', 'squid:S1118', 'squid:S1133', 'squid:S1133', 'code_smells:complex_class']","[199.0, 138.0, 165.0, nan, 141.0, 38.0, 163.0, 152.0, 1.0]","[199.0, 138.0, 165.0, nan, 141.0, 38.0, 163.0, 152.0, 1.0]"
80,[],AnnotationUtilsTest,[],"['squid:S1192', 'squid:S1186', 'squid:S1186', 'squid:S1186']","[19.0, 80.0, 92.0, 76.0]","[19.0, 80.0, 92.0, 76.0]"
81,"['AUTOMATE_TESTS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS']",AnnotationValidationConfigurationBuilder,[],"['squid:S1192', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'squid:S00108', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S1192', 'squid:S1192', 'squid:S1481', 'code_smells:complex_class', 'squid:S134']","[364.0, 228.0, 111.0, 191.0, 174.0, 209.0, 129.0, 92.0, 165.0, 639.0, 101.0, 156.0, 816.0, 47.0, 183.0, 560.0, 120.0, 200.0, 147.0, 138.0, 218.0, 372.0, 359.0, 551.0, 1.0, 81.0, 226.0, 226.0, 356.0, 356.0]","[364.0, 228.0, 111.0, 191.0, 174.0, 209.0, 129.0, 92.0, 165.0, 639.0, 101.0, 156.0, 1.0, 47.0, 183.0, 560.0, 120.0, 200.0, 147.0, 138.0, 218.0, 372.0, 359.0, 551.0, 1.0, 81.0, 47.0, 47.0, 228.0, 228.0]"
82,['WRITE_CLEAN_CODE'],AnnotationValidationInterceptor,[],"['code_smells:long_method', 'squid:S1134', 'squid:S134', 'squid:UselessImportCheck', 'squid:S1166']","[1.0, 71.0, 71.0, 57.0, 28.0, 81.0]","[1.0, 71.0, 71.0, 57.0, 28.0, 81.0]"
83,[],AnnotationValidationInterceptorTest,[],"['squid:S1161', 'squid:S1161', 'squid:S1192', 'squid:S1192', 'squid:UselessImportCheck', 'squid:S1192']","[110.0, 114.0, 106.0, 55.0, 25.0, 55.0]","[110.0, 114.0, 106.0, 55.0, 25.0, 55.0]"
84,[],AnnotationWorkflowInterceptor,[],"['squid:S1186', 'squid:S00105', 'squid:S1155', 'squid:S1155', 'squid:S1155', 'code_smells:long_method', 'squid:S1186']","[156.0, nan, 117.0, 140.0, 181.0, 1.0, 159.0]","[156.0, nan, 117.0, 140.0, 181.0, 1.0, 159.0]"
85,[],AnnotationWorkflowInterceptorTest,[],"['squid:S1186', 'squid:S1192', 'squid:S1192']","[72.0, 86.0, 85.0]","[72.0, 86.0, 85.0]"
86,[],AnnotationXWorkConverter,[],"['squid:S1133', 'code_smells:lazy_class']","[90.0, 1.0]","[90.0, 1.0]"
87,[],AnnotationXWorkConverterTest,[],"['code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1192', 'common-java:DuplicatedBlocks', 'squid:S106', 'squid:S106', 'squid:S1192', 'squid:S1192', 'code_smells:long_method', 'squid:S1135', 'squid:S1134', 'squid:S2111', 'squid:S1134', 'squid:S1192', 'squid:S1192']","[1.0, 46.0, 49.0, 54.0, 57.0, 61.0, 65.0, 67.0, 109.0, nan, 428.0, 431.0, 108.0, 250.0, 1.0, 298.0, 419.0, 344.0, 298.0, 109.0, 331.0]","[1.0, 46.0, 49.0, 54.0, 57.0, 61.0, 65.0, 67.0, 109.0, nan, 428.0, 431.0, 108.0, 250.0, 1.0, 298.0, 419.0, 344.0, 298.0, 109.0, 331.0]"
88,[],AnotherActionComponentTest,[],"['squid:S1193', 'squid:S1193']","[29.0, 48.0]","[29.0, 48.0]"
89,[],AnotherAnnotatedObject,[],['code_smells:lazy_class'],[1.0],[1.0]
90,[],AppendIterator,[],['squid:S00116'],[125.0],[125.0]
91,[],AppendIteratorFilter,[],"['squid:S1155', 'squid:S1155', 'squid:S1161', 'squid:S1066']","[63.0, 74.0, 82.0, 75.0]","[63.0, 74.0, 82.0, 75.0]"
92,[],AppendIteratorTagDemo,[],['common-java:DuplicatedBlocks'],[nan],[nan]
93,[],AppendIteratorTagTest,[],"['code_smells:long_method', 'common-java:DuplicatedBlocks', 'squid:S1188']","[1.0, nan, 144.0]","[1.0, nan, 144.0]"
94,[],ApplicationListener,[],"['squid:S00112', 'code_smells:long_method', 'squid:S1197', 'squid:S00120', 'squid:S1312']","[202.0, 1.0, 225.0, 22.0, 103.0]","[202.0, 1.0, 225.0, 22.0, 103.0]"
95,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",ApplicationMap,[],"['squid:S1161', 'squid:S2160', 'squid:S1188', 'squid:S1188', 'squid:S1161', 'code_smells:long_method', 'squid:S1161', 'squid:S1948', 'common-java:DuplicatedBlocks', 'squid:S1161']","[191.0, 39.0, 112.0, 148.0, 85.0, 121.0, 178.0, 1.0, 162.0, 44.0, nan, 60.0]","[191.0, 39.0, 85.0, 121.0, 85.0, 121.0, 178.0, 1.0, 162.0, 44.0, nan, 60.0]"
96,[],ApplyRequestValuesInterceptor,[],"['squid:S1192', 'code_smells:long_method']","[53.0, 1.0]","[53.0, 1.0]"
97,[],ArrayAdapter,[],['squid:S1312'],[37.0],[37.0]
98,[],ArrayUtils,[],['squid:S1118'],[21.0],[21.0]
99,[],AstAnd,[],['common-java:DuplicatedBlocks'],[nan],[nan]
100,[],AstChoice,[],"['common-java:DuplicatedBlocks', 'squid:UselessParenthesesCheck']","[nan, 45.0]","[nan, 45.0]"
