,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,[],AckReceiverWindowTest,['Dereference null return value'],"['squid:S1161', 'squid:S00117', 'squid:S106', 'squid:S00117', 'squid:S1148', 'squid:S106', 'squid:S106', 'code_smells:long_method', 'squid:S106', 'squid:S106', 'squid:S1192', 'squid:UnusedPrivateMethod', 'squid:S00112', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S1148', 'squid:S106', 'squid:S00117', 'squid:S00112', 'squid:S00117', 'squid:S106', 'squid:S1161', 'squid:S106']","[343.0, 201.0, 127.0, 224.0, 318.0, 167.0, 125.0, 1.0, 137.0, 170.0, 125.0, 280.0, 33.0, 175.0, 132.0, 217.0, 252.0, 256.0, 348.0, 245.0, 225.0, 28.0, 202.0, 186.0, 313.0, 259.0, 0.0]","[343.0, 201.0, 127.0, 224.0, 318.0, 167.0, 125.0, 1.0, 137.0, 170.0, 125.0, 280.0, 33.0, 175.0, 132.0, 217.0, 252.0, 256.0, 348.0, 245.0, 225.0, 28.0, 202.0, 186.0, 313.0, 259.0, 0.0]"
11,[],AckSenderWindow,['Unguarded write'],"['squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S00122']","[163.0, 114.0, 136.0, 163.0, 26.0, 116.0, 0.0]","[163.0, 114.0, 136.0, 163.0, 26.0, 116.0, 0.0]"
12,[],AckSenderWindowTest,[],"['squid:S106', 'common-java:DuplicatedBlocks', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00116', 'squid:S00116', 'squid:S1192', 'squid:S00122', 'squid:S1192', 'squid:S106', 'squid:S00122', 'squid:S106', 'squid:S00122', 'squid:S106', 'squid:S106', 'squid:ModifiersOrderCheck', 'squid:S00105', 'squid:S00112', 'squid:S00117', 'squid:S00112', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S106', 'squid:S00122', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00116']","[123.0, nan, 54.0, 217.0, 87.0, 176.0, 177.0, 48.0, 202.0, 101.0, 141.0, 214.0, 72.0, 196.0, 51.0, 75.0, 27.0, nan, 33.0, 76.0, 39.0, 64.0, 180.0, 179.0, 67.0, 208.0, 91.0, 101.0, 48.0, 105.0, 109.0, 178.0]","[123.0, nan, 54.0, 217.0, 87.0, 176.0, 177.0, 48.0, 202.0, 101.0, 141.0, 214.0, 72.0, 196.0, 51.0, 75.0, 27.0, nan, 33.0, 76.0, 39.0, 64.0, 180.0, 179.0, 67.0, 208.0, 91.0, 101.0, 48.0, 105.0, 109.0, 178.0]"
13,[],AddDataTest,[],"['code_smells:long_method', 'squid:S00112', 'squid:S00117', 'squid:UselessImportCheck', 'squid:S00122', 'squid:S00122', 'squid:S00100', 'squid:S106', 'squid:S106', 'squid:S106']","[1.0, 61.0, 61.0, 15.0, 94.0, 95.0, 61.0, 31.0, 39.0, 109.0]","[1.0, 61.0, 61.0, 15.0, 94.0, 95.0, 61.0, 31.0, 39.0, 109.0]"
14,['WRITE_CLEAN_CODE'],Address,[],"['squid:S1135', 'squid:S1214']","[16.0, 16.0, 16.0]","[16.0, 16.0, 16.0]"
15,[],AgeOutCache,[],"['squid:S00108', 'squid:S1181', 'squid:S1166', 'squid:S00117']","[55.0, 55.0, 55.0, 98.0]","[55.0, 55.0, 55.0, 98.0]"
16,[],AgeOutCacheTest,[],"['squid:RedundantThrowsDeclarationCheck', 'squid:S1192', 'squid:RedundantThrowsDeclarationCheck', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00112', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00112']","[23.0, 41.0, 28.0, 96.0, 93.0, 45.0, 28.0, 88.0, 74.0, 53.0, 77.0, 57.0, 41.0, 36.0, 23.0]","[23.0, 41.0, 28.0, 96.0, 93.0, 45.0, 28.0, 88.0, 74.0, 53.0, 77.0, 57.0, 41.0, 36.0, 23.0]"
17,[],AuthHeader,[],['squid:S1186'],[15.0],[15.0]
18,[],AuthToken,[],['squid:S1312'],[17.0],[17.0]
19,[],BARRIER,[],"['squid:SwitchLastCaseIsDefaultCheck', 'squid:S00108', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:S00108', 'squid:S00116', 'squid:S1151', 'squid:S1301', 'squid:S134', 'code_smells:complex_class', 'squid:S134', 'squid:S00116', 'squid:S00116', 'squid:S134']","[95.0, 170.0, 83.0, 39.0, 40.0, 42.0, 97.0, 108.0, 41.0, 96.0, 83.0, 104.0, 1.0, 167.0, 34.0, 36.0, 161.0]","[95.0, 170.0, 83.0, 39.0, 40.0, 42.0, 97.0, 108.0, 41.0, 96.0, 83.0, 104.0, 1.0, 167.0, 34.0, 36.0, 161.0]"
20,[],BARRIERTest,[],"['squid:S1161', 'squid:S1066', 'squid:S106', 'squid:S1161', 'squid:S00116', 'squid:S00117', 'squid:S106', 'squid:S106', 'squid:S1161', 'squid:S00112', 'squid:S106', 'squid:S00112', 'squid:S00117', 'squid:S1192', 'squid:S00116', 'squid:S00117', 'squid:S1149', 'squid:S00116', 'squid:S106']","[96.0, 118.0, 136.0, 71.0, 30.0, 44.0, 132.0, 138.0, 100.0, 34.0, 134.0, 51.0, 86.0, 132.0, 114.0, 78.0, 26.0, 29.0, 119.0]","[96.0, 118.0, 136.0, 71.0, 30.0, 44.0, 132.0, 138.0, 100.0, 34.0, 134.0, 51.0, 86.0, 132.0, 114.0, 78.0, 26.0, 29.0, 119.0]"
21,[],BSH$1,['Unguarded read'],[],[0.0],[0.0]
22,[],BSH,[],"['squid:S1166', 'squid:S2250', 'squid:S1141', 'squid:S134', 'code_smells:long_method', 'squid:S00116', 'squid:S00108', 'squid:S00116', 'squid:S1186', 'squid:S1166', 'squid:S1166', 'squid:S1161', 'squid:S1148', 'squid:S1188', 'squid:S00108', 'squid:S1166']","[101.0, 111.0, 87.0, 83.0, 1.0, 35.0, 116.0, 41.0, 44.0, 106.0, 116.0, 77.0, 107.0, 76.0, 129.0, 129.0]","[101.0, 111.0, 87.0, 83.0, 1.0, 35.0, 116.0, 41.0, 44.0, 106.0, 116.0, 77.0, 107.0, 76.0, 129.0, 129.0]"
23,['SMALL_UNIT_INTERFACES'],Base64,[],[],[1932.0],[1889.0]
24,[],BasicConnectionTable$Connection,"['Value not atomically updated', 'Dereference after null check', 'Unguarded write']",[],"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
25,[],BasicConnectionTable$Reaper,"['Unguarded read', 'Unguarded read']",[],"[0.0, 0.0]","[0.0, 0.0]"
26,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'SEPARATE_CONCERNS_IN_MODULES']",BasicConnectionTable,['Unguarded read'],"['squid:S134', 'squid:S1166', 'squid:S1312', 'squid:S134', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S1166', 'squid:S134', 'squid:S1166', 'squid:S00112', 'squid:S00117', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1149', 'squid:S1181', 'squid:S00122', 'squid:S1181', 'code_smells:complex_class', 'squid:S1181', 'squid:S1170', 'squid:S1066', 'squid:S1181', 'squid:S1181', 'squid:S00116', 'squid:S00116', 'squid:S1125', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'common-java:DuplicatedBlocks', 'squid:S00108', 'squid:S00122', 'squid:S00122', 'squid:S00116', 'squid:S00100', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:ModifiersOrderCheck', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:MethodCyclomaticComplexity', 'squid:S00122', 'squid:S00105', 'squid:S00112', 'squid:S00112', 'squid:S00112', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:RedundantThrowsDeclarationCheck', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00112', 'squid:S00116', 'squid:S00115', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S135', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:EmptyStatementUsageCheck', 'squid:S00117', 'squid:S00116', 'squid:S00117', 'squid:EmptyStatementUsageCheck', 'code_smells:antisingleton', 'squid:S00117', 'squid:S00117', 'squid:S00108', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00117']","[0.0, 654.0, 663.0, 46.0, 585.0, 413.0, 665.0, 681.0, 715.0, 403.0, 197.0, 837.0, 228.0, 318.0, 137.0, 637.0, 639.0, 645.0, 674.0, 654.0, 664.0, 669.0, 833.0, 837.0, 846.0, 820.0, 39.0, 673.0, 624.0, 623.0, 1.0, 529.0, 47.0, 585.0, 325.0, 317.0, 43.0, 228.0, 45.0, 584.0, 48.0, 50.0, 51.0, nan, 228.0, 609.0, 468.0, 34.0, 518.0, 33.0, 32.0, 35.0, 36.0, 37.0, 38.0, 66.0, 39.0, 41.0, 42.0, 815.0, 530.0, nan, 332.0, 539.0, 561.0, 84.0, 231.0, 243.0, 269.0, 177.0, 275.0, 315.0, 197.0, 339.0, 425.0, 177.0, 681.0, 44.0, 49.0, 377.0, 378.0, 368.0, 818.0, 690.0, 379.0, 382.0, 688.0, 403.0, 435.0, 384.0, 722.0, 688.0, 667.0, 663.0, 518.0, 651.0, 607.0, 566.0, 564.0, 97.0, 105.0, 113.0, 777.0, 563.0, 373.0, 562.0, 761.0, 1.0, 161.0, 173.0, 197.0, 338.0, 414.0, 367.0, 561.0, 60.0, 53.0, 59.0, 850.0, 121.0]","[0.0, 654.0, 663.0, 46.0, 585.0, 413.0, 665.0, 681.0, 715.0, 403.0, 197.0, 837.0, 228.0, 318.0, 137.0, 637.0, 639.0, 645.0, 674.0, 654.0, 664.0, 669.0, 833.0, 837.0, 846.0, 820.0, 39.0, 673.0, 624.0, 623.0, 1.0, 529.0, 47.0, 585.0, 325.0, 317.0, 43.0, 228.0, 45.0, 584.0, 48.0, 50.0, 51.0, nan, 228.0, 609.0, 468.0, 34.0, 518.0, 33.0, 32.0, 35.0, 36.0, 37.0, 38.0, 66.0, 39.0, 41.0, 42.0, 815.0, 530.0, nan, 332.0, 539.0, 561.0, 84.0, 231.0, 243.0, 269.0, 177.0, 275.0, 315.0, 197.0, 339.0, 425.0, 177.0, 681.0, 44.0, 49.0, 377.0, 378.0, 368.0, 818.0, 690.0, 379.0, 382.0, 688.0, 403.0, 435.0, 384.0, 722.0, 688.0, 667.0, 663.0, 518.0, 651.0, 607.0, 566.0, 564.0, 97.0, 105.0, 113.0, 777.0, 563.0, 373.0, 562.0, 761.0, 1.0, 161.0, 173.0, 197.0, 338.0, 413.0, 367.0, 561.0, 60.0, 53.0, 59.0, 1.0, 121.0]"
27,[],BasicTCP,['Unguarded read'],"['squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:S00116', 'squid:S00117', 'squid:S00116', 'squid:S00117', 'squid:S00116', 'squid:S00122', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S1185', 'squid:S00116']","[0.0, 31.0, 49.0, 46.0, 74.0, 58.0, 72.0, 28.0, 128.0, 25.0, 103.0, 43.0, 37.0, 81.0, 130.0, 34.0, 121.0, 40.0]","[0.0, 31.0, 49.0, 46.0, 74.0, 58.0, 72.0, 28.0, 128.0, 25.0, 103.0, 43.0, 37.0, 81.0, 130.0, 34.0, 121.0, 40.0]"
28,[],BlockEvent,[],['code_smells:lazy_class'],[1.0],[1.0]
29,[],BoundedList,[],"['squid:S00116', 'squid:S00122', 'squid:S1161']","[13.0, 31.0, 30.0]","[13.0, 31.0, 30.0]"
30,[],BoundedListTest,[],"['squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00112', 'squid:S1118', 'squid:S106', 'squid:S106', 'squid:S00112', 'squid:S106', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:S106']","[61.0, 24.0, 27.0, 31.0, 52.0, 16.0, 13.0, 55.0, 58.0, 49.0, 20.0, 8.0, 9.0, 74.0]","[61.0, 24.0, 27.0, 31.0, 52.0, 16.0, 13.0, 55.0, 58.0, 49.0, 20.0, 8.0, 9.0, 74.0]"
31,[],Bsh,"['Dereference null return value', 'Resource leak on an exceptional path']","['squid:S135', 'squid:S1148', 'squid:ForLoopCounterChangedCheck', 'squid:S1148', 'squid:S106', 'squid:S1161', 'squid:ForLoopCounterChangedCheck', 'squid:ForLoopCounterChangedCheck', 'squid:S106', 'squid:S00112', 'squid:S1166', 'squid:S1166', 'squid:S106']","[25.0, 102.0, 34.0, 68.0, 65.0, 58.0, 39.0, 29.0, 93.0, 51.0, 67.0, 101.0, 76.0, 0.0, 0.0]","[25.0, 102.0, 34.0, 68.0, 65.0, 58.0, 39.0, 29.0, 93.0, 51.0, 67.0, 101.0, 76.0, 0.0, 0.0]"
32,[],Buffer,[],"['squid:S00117', 'squid:S00117']","[38.0, 37.0]","[38.0, 37.0]"
33,[],BundlerTest,[],"['squid:S106', 'squid:S00115', 'squid:S00117', 'squid:S1148', 'squid:S1192', 'squid:S1192', 'common-java:DuplicatedBlocks', 'squid:S00117', 'squid:S1161', 'code_smells:long_method', 'squid:S2184', 'squid:S00117', 'squid:S1148', 'squid:S00117', 'squid:S106', 'squid:S106', 'squid:S00112', 'squid:S106', 'squid:S00112', 'squid:S1118', 'squid:S106', 'squid:S106', 'squid:S1192', 'squid:S106', 'squid:S1192', 'squid:S1166']","[52.0, 21.0, 81.0, 137.0, 36.0, 56.0, nan, 39.0, 124.0, 1.0, 91.0, 76.0, 129.0, 91.0, 75.0, 100.0, 65.0, 107.0, 30.0, 20.0, 51.0, 157.0, 51.0, 99.0, 56.0, 136.0]","[52.0, 21.0, 81.0, 137.0, 36.0, 56.0, nan, 39.0, 124.0, 1.0, 91.0, 76.0, 129.0, 91.0, 75.0, 100.0, 65.0, 107.0, 30.0, 20.0, 51.0, 157.0, 51.0, 99.0, 56.0, 136.0]"
34,[],COMPRESS,[],"['squid:S1186', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'code_smells:long_method', 'squid:S00116', 'squid:S00117', 'squid:S00122', 'squid:S00112', 'squid:S00117', 'squid:S00117', 'squid:S134', 'squid:S00116', 'squid:S00116', 'squid:S1141', 'squid:S00117', 'squid:S134', 'squid:S134', 'squid:CommentedOutCodeLine', 'squid:S00116', 'squid:S00117']","[48.0, 96.0, 33.0, 42.0, 1.0, 176.0, 132.0, 153.0, 110.0, 84.0, 134.0, 160.0, 36.0, 30.0, 141.0, 85.0, 95.0, 137.0, 150.0, 44.0, 135.0]","[48.0, 96.0, 33.0, 42.0, 1.0, 176.0, 132.0, 153.0, 110.0, 84.0, 134.0, 160.0, 36.0, 30.0, 141.0, 85.0, 95.0, 137.0, 150.0, 44.0, 135.0]"
35,['SEPARATE_CONCERNS_IN_MODULES'],Cache,[],"['squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S134', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:S134', 'code_smells:long_method', 'squid:S1188', 'squid:S1700', 'squid:S1948', 'squid:S1312', 'squid:S1066', 'squid:S1181']","[203.0, 103.0, 266.0, 238.0, 28.0, 30.0, 36.0, 42.0, 117.0, 1.0, 114.0, 264.0, 264.0, 309.0, 24.0, 237.0, 254.0]","[203.0, 103.0, 266.0, 238.0, 28.0, 30.0, 36.0, 42.0, 117.0, 1.0, 114.0, 264.0, 264.0, 1.0, 24.0, 237.0, 254.0]"
36,[],CannotConnectException,[],"['squid:ClassVariableVisibilityCheck', 'squid:S1213', 'squid:S1488', 'squid:S1161', 'code_smells:class_data_private', 'squid:ClassVariableVisibilityCheck', 'squid:S00105', 'squid:S1213', 'squid:S1165', 'squid:S1165']","[50.0, 50.0, 41.0, 39.0, 1.0, 49.0, nan, 49.0, 50.0, 49.0]","[50.0, 50.0, 41.0, 39.0, 1.0, 49.0, nan, 49.0, 50.0, 49.0]"
37,[],CannotCreateSchemaException,[],"['squid:S1161', 'squid:S1213', 'squid:S1165', 'squid:S1213', 'squid:S1165', 'squid:S1488', 'squid:S00105']","[29.0, 39.0, 40.0, 40.0, 39.0, 31.0, nan]","[29.0, 39.0, 40.0, 40.0, 39.0, 31.0, nan]"
38,[],CannotPersistException,[],"['squid:S1161', 'squid:S1165', 'squid:S1488', 'squid:S00105', 'squid:S1213', 'squid:S1213', 'squid:S1165']","[28.0, 39.0, 30.0, nan, 38.0, 39.0, 38.0]","[28.0, 39.0, 30.0, nan, 38.0, 39.0, 38.0]"
39,[],CannotRemoveException,[],"['squid:ClassVariableVisibilityCheck', 'code_smells:class_data_private', 'squid:S1161', 'squid:ClassVariableVisibilityCheck', 'squid:S1165', 'squid:S1213', 'squid:S1165', 'squid:S00105', 'squid:S1488', 'squid:S1213']","[38.0, 1.0, 28.0, 39.0, 38.0, 38.0, 39.0, nan, 30.0, 39.0]","[38.0, 1.0, 28.0, 39.0, 38.0, 38.0, 39.0, nan, 30.0, 39.0]"
40,[],CannotRetrieveException,[],"['squid:S1161', 'squid:S1488', 'squid:S00105', 'squid:S1165', 'squid:S1165', 'squid:S1213', 'squid:S1213']","[28.0, 30.0, nan, 39.0, 38.0, 39.0, 38.0]","[28.0, 30.0, nan, 39.0, 38.0, 39.0, 38.0]"
