,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
17,[],BackStab,[],"['squid:S1210', 'squid:S00105', 'squid:S1220', 'squid:RedundantThrowsDeclarationCheck']","[57.0, nan, nan, 58.0]","[57.0, nan, nan, 58.0]"
18,[],BatchFileTokenMarker,[],"['squid:S134', 'squid:S1151', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:S1151', 'squid:S1226', 'squid:S1151', 'squid:S1151', 'squid:S1226', 'squid:S00105', 'code_smells:long_method', 'squid:S1226', 'squid:S1226', 'code_smells:complex_class', 'squid:S1226', 'squid:LabelsShouldNotBeUsedCheck', 'squid:S1151', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'squid:S1226', 'squid:S1151', 'squid:ForLoopCounterChangedCheck']","[79.0, 95.0, 51.0, 53.0, 63.0, 70.0, 78.0, 67.0, nan, 1.0, 99.0, 113.0, 1.0, 111.0, 44.0, 50.0, 71.0, 31.0, 56.0, 91.0, 87.0, 59.0]","[79.0, 95.0, 51.0, 53.0, 63.0, 70.0, 78.0, 67.0, nan, 1.0, 99.0, 113.0, 1.0, 111.0, 44.0, 50.0, 71.0, 31.0, 56.0, 91.0, 87.0, 59.0]"
19,[],BeanShellTokenMarker,['LI: Unsynchronized Lazy Initialization'],"['squid:UselessImportCheck', 'code_smells:long_method', 'squid:S00105', 'squid:S1213']","[0.0, 21.0, 1.0, nan, 77.0]","[0.0, 21.0, 1.0, nan, 77.0]"
20,[],Beautifier,[],"['squid:S00105', 'squid:S1166', 'squid:S1132', 'squid:S1149', 'squid:S1192', 'squid:S134', 'code_smells:long_method', 'squid:S1220', 'squid:S1141', 'squid:S134', 'squid:S00108', 'squid:S1141', 'squid:S1132', 'squid:S1132', 'squid:S1166', 'squid:S00108']","[nan, 94.0, 56.0, 66.0, 45.0, 82.0, 1.0, nan, 44.0, 69.0, 94.0, 67.0, 41.0, 42.0, 85.0, 85.0]","[nan, 94.0, 56.0, 66.0, 45.0, 82.0, 1.0, nan, 44.0, 69.0, 94.0, 67.0, 41.0, 42.0, 85.0, 85.0]"
21,[],BeautifierOptions,[],"['squid:CommentedOutCodeLine', 'squid:S00105', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1220']","[51.0, nan, 40.0, 46.0, 43.0, nan]","[51.0, nan, 40.0, 46.0, 43.0, nan]"
22,[],BeginLine,[],"['squid:S1166', 'squid:S00105', 'common-java:DuplicatedBlocks', 'squid:S00108']","[66.0, nan, nan, 66.0]","[66.0, nan, nan, 66.0]"
23,[],BoxComment,[],"['squid:S00105', 'squid:S1166', 'squid:S00108', 'code_smells:long_method']","[nan, 87.0, 87.0, 1.0]","[nan, 87.0, 87.0, 1.0]"
24,['SMALL_UNIT_INTERFACES'],BoyerMooreSearchMatcher,[],"['squid:S00117', 'squid:S1168', 'squid:S00117', 'common-java:DuplicatedBlocks', 'squid:S1068', 'squid:HiddenFieldCheck', 'code_smells:long_method', 'squid:S00117', 'squid:S00117', 'code_smells:long_parameter_list', 'squid:MethodCyclomaticComplexity', 'squid:CommentedOutCodeLine', 'squid:LabelsShouldNotBeUsedCheck']","[76.0, 136.0, 92.0, 144.0, nan, 38.0, 178.0, 1.0, 140.0, 145.0, 1.0, 125.0, 133.0, 157.0]","[47.0, 136.0, 92.0, 144.0, nan, 38.0, 178.0, 1.0, 140.0, 145.0, 1.0, 125.0, 133.0, 157.0]"
25,['AUTOMATE_TESTS'],BrowserLauncher,[],"['squid:S1151', 'squid:S1151', 'squid:S00100', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:S00100', 'squid:S1151', 'squid:S00115', 'squid:S1220', 'squid:S00115', 'squid:S1244', 'squid:S1244', 'squid:S00105', 'squid:S1488', 'squid:S00100', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:UselessImportCheck', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:S1151', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'code_smells:long_parameter_list', 'squid:S1166', 'squid:S1166', 'squid:S2130', 'squid:S1166', 'squid:S1166', 'squid:S134', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:ModifiersOrderCheck', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'code_smells:complex_class', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S134', 'squid:S1166']","[316.0, 532.0, 578.0, 290.0, 369.0, 481.0, 254.0, 580.0, 338.0, 145.0, nan, 127.0, 213.0, 206.0, nan, 374.0, 579.0, 501.0, 522.0, 549.0, 2.0, 364.0, 471.0, 394.0, 327.0, 525.0, 321.0, 308.0, 324.0, 389.0, 279.0, 432.0, 440.0, 305.0, 489.0, 487.0, 1.0, 491.0, 527.0, 205.0, 282.0, 276.0, 583.0, 425.0, 311.0, 299.0, 436.0, 402.0, 285.0, 580.0, 330.0, 342.0, 381.0, 345.0, 1.0, 578.0, 579.0, 398.0, 333.0, 406.0, 302.0, 416.0, 385.0]","[316.0, 532.0, 578.0, 290.0, 369.0, 481.0, 254.0, 580.0, 338.0, 145.0, nan, 127.0, 213.0, 206.0, nan, 374.0, 579.0, 501.0, 522.0, 549.0, 2.0, 364.0, 471.0, 394.0, 327.0, 525.0, 321.0, 308.0, 324.0, 389.0, 279.0, 432.0, 440.0, 305.0, 489.0, 487.0, 1.0, 491.0, 527.0, 205.0, 282.0, 276.0, 1.0, 425.0, 311.0, 299.0, 436.0, 402.0, 285.0, 580.0, 330.0, 342.0, 381.0, 345.0, 1.0, 578.0, 579.0, 398.0, 333.0, 406.0, 302.0, 416.0, 385.0]"
26,[],BundledSkinFactory,[],"['squid:CommentedOutCodeLine', 'squid:S1166', 'squid:S1192', 'squid:S00108']","[67.0, 88.0, 133.0, 88.0]","[67.0, 88.0, 133.0, 88.0]"
27,[],CCTokenMarker,['LI: Unsynchronized Lazy Initialization'],"['squid:S00105', 'squid:S1213', 'squid:UselessImportCheck', 'squid:CommentedOutCodeLine']","[0.0, nan, 124.0, 21.0, 147.0]","[0.0, nan, 124.0, 21.0, 147.0]"
28,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",CSharpTokenMarker,"['LI: Unsynchronized Lazy Initialization', 'Missing break in switch']","['squid:S1151', 'squid:LabelsShouldNotBeUsedCheck', 'common-java:DuplicatedBlocks', 'squid:S1301', 'squid:S1213', 'squid:S1213', 'code_smells:complex_class', 'squid:S1151', 'squid:S1151', 'squid:S1213', 'squid:S1213', 'squid:S1151', 'squid:S1213', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:S1066', 'squid:S1226', 'squid:S134', 'squid:S1151', 'squid:S1151', 'squid:S1226', 'squid:S1226', 'squid:S1151', 'squid:S1151', 'squid:CommentedOutCodeLine', 'squid:S1151', 'squid:ForLoopCounterChangedCheck', 'squid:ForLoopCounterChangedCheck', 'squid:S1226', 'squid:S1226', 'squid:S1226', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:MethodCyclomaticComplexity', 'squid:S1226', 'squid:S1172', 'squid:S1151', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S128', 'squid:S134', 'squid:S1226', 'squid:S1226', 'squid:S1226', 'squid:S1226', 'squid:S1226']","[0.0, 57.0, 43.0, nan, 137.0, 343.0, 342.0, 1.0, 139.0, 158.0, 341.0, 340.0, 195.0, 338.0, 184.0, 132.0, 170.0, 147.0, 120.0, 174.0, 96.0, 174.0, 60.0, 76.0, 78.0, 178.0, 76.0, 145.0, 89.0, 100.0, 104.0, 109.0, 106.0, 176.0, 143.0, 116.0, 104.0, 137.0, 33.0, 71.0, 345.0, 79.0, 206.0, 101.0, 77.0, 160.0, 121.0, 111.0, 91.0, 162.0, 61.0, 235.0, 135.0, 238.0, 212.0, 201.0, 190.0, 233.0, 0.0, 245.0, 245.0]","[0.0, 57.0, 43.0, nan, 137.0, 343.0, 342.0, 1.0, 139.0, 158.0, 341.0, 340.0, 195.0, 338.0, 184.0, 132.0, 170.0, 147.0, 120.0, 174.0, 96.0, 174.0, 60.0, 76.0, 46.0, 178.0, 46.0, 145.0, 89.0, 100.0, 104.0, 109.0, 106.0, 176.0, 143.0, 116.0, 104.0, 137.0, 33.0, 71.0, 345.0, 41.0, 206.0, 101.0, 77.0, 160.0, 121.0, 111.0, 91.0, 162.0, 61.0, 235.0, 135.0, 238.0, 212.0, 201.0, 190.0, 233.0, 0.0, 33.0, 33.0]"
29,"['SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",CTokenMarker,"['LI: Unsynchronized Lazy Initialization', 'Missing break in switch']","['squid:S1226', 'squid:S1226', 'squid:S1226', 'squid:S1226', 'squid:S128', 'squid:S1226', 'squid:S1226', 'squid:MethodCyclomaticComplexity', 'squid:S1226', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:S1226', 'squid:S1213', 'squid:S1301', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:ForLoopCounterChangedCheck', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:LabelsShouldNotBeUsedCheck', 'squid:S1213', 'squid:S1226', 'squid:S1213', 'squid:S134', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S1151', 'squid:S1213', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'common-java:DuplicatedBlocks', 'code_smells:complex_class', 'squid:S1226', 'squid:S1151', 'squid:S1066']","[0.0, 204.0, 151.0, 149.0, 108.0, 224.0, 83.0, 181.0, 46.0, 119.0, 143.0, 333.0, 222.0, 295.0, 143.0, 163.0, 124.0, 103.0, 73.0, 90.0, 171.0, 161.0, 123.0, 101.0, 179.0, 72.0, 187.0, 69.0, 56.0, 122.0, 294.0, 193.0, 292.0, 177.0, 288.0, 291.0, 293.0, 165.0, 141.0, 114.0, 89.0, 145.0, 290.0, 138.0, 88.0, 198.0, 173.0, nan, 1.0, 227.0, 217.0, 88.0, 112.0, 177.0, 0.0, 234.0, 234.0]","[0.0, 204.0, 151.0, 149.0, 108.0, 224.0, 83.0, 181.0, 46.0, 119.0, 143.0, 1.0, 222.0, 295.0, 143.0, 163.0, 124.0, 103.0, 73.0, 58.0, 100.0, 161.0, 123.0, 101.0, 179.0, 72.0, 187.0, 69.0, 56.0, 97.0, 294.0, 193.0, 292.0, 177.0, 288.0, 291.0, 293.0, 165.0, 141.0, 114.0, 89.0, 145.0, 290.0, 138.0, 88.0, 198.0, 173.0, nan, 1.0, 227.0, 171.0, 46.0, 112.0, 177.0, 0.0, 46.0, 46.0]"
30,[],CharIndexed,[],['squid:S1214'],[32.0],[32.0]
31,[],CharIndexedCharArray,[],"['squid:S00105', 'common-java:DuplicatedBlocks', 'squid:AssignmentInSubExpressionCheck']","[nan, nan, 41.0]","[nan, nan, 41.0]"
32,"['WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",CharIndexedInputStream,[],"['squid:S00122', 'squid:S1166', 'squid:S2184', 'squid:S00122', 'squid:S00108', 'squid:S1166', 'squid:S2184', 'squid:S1166', 'squid:S1166', 'code_smells:long_method', 'squid:S1226', 'common-java:DuplicatedBlocks', 'squid:S1148', 'squid:S00105', 'squid:S00122', 'squid:S00122', 'squid:S00108', 'squid:S1135', 'squid:S00108', 'squid:S00122']","[93.0, 102.0, 101.0, 51.0, 115.0, 71.0, 83.0, 96.0, 115.0, 97.0, 1.0, 123.0, nan, 25.0, 72.0, nan, 123.0, 48.0, 97.0, 25.0, 102.0, 55.0, 121.0]","[93.0, 102.0, 101.0, 51.0, 115.0, 71.0, 56.0, 96.0, 115.0, 97.0, 1.0, 123.0, nan, 25.0, 72.0, nan, 123.0, 48.0, 97.0, 25.0, 102.0, 55.0, 121.0]"
33,"['WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",CharIndexedReader,"['Unchecked return value', 'DE: Dropped or ignored exception']","['squid:S00122', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S2184', 'squid:S1148', 'code_smells:long_method', 'squid:S00108', 'common-java:DuplicatedBlocks', 'squid:S00108', 'squid:S00122', 'squid:S00108', 'squid:S2184', 'squid:S1166', 'squid:S1135', 'squid:S00122', 'squid:S1226', 'squid:S00105']","[0.0, 0.0, 98.0, 82.0, 127.0, 102.0, 94.0, 106.0, 83.0, 1.0, 107.0, nan, 102.0, 135.0, 127.0, 101.0, 26.0, 107.0, 26.0, 54.0, 135.0, nan, 133.0]","[0.0, 0.0, 98.0, 82.0, 127.0, 102.0, 65.0, 106.0, 83.0, 1.0, 107.0, nan, 102.0, 135.0, 127.0, 101.0, 26.0, 107.0, 26.0, 54.0, 135.0, nan, 133.0]"
34,[],CharIndexedString,[],"['squid:AssignmentInSubExpressionCheck', 'common-java:DuplicatedBlocks', 'squid:S00105']","[43.0, nan, nan]","[43.0, nan, nan]"
35,[],CharIndexedStringBuffer,[],"['squid:S1149', 'squid:S1149', 'squid:S00105', 'squid:AssignmentInSubExpressionCheck', 'common-java:DuplicatedBlocks']","[23.0, 26.0, nan, 41.0, nan]","[23.0, 26.0, nan, 41.0, nan]"
