,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,[],AbstractCollectionInvocationHandler,[],"['code_smells:long_parameter_list', 'squid:S00105', 'code_smells:long_method', 'squid:S2250', 'squid:S2250']","[1.0, nan, 1.0, 61.0, 71.0]","[1.0, nan, 1.0, 61.0, 71.0]"
11,[],AbstractCompositeView,['Missing call to superclass'],"['squid:S1149', 'squid:S1135', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:S1149', 'squid:S1197', 'squid:S1197', 'squid:CommentedOutCodeLine', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:HiddenFieldCheck', 'squid:S1197', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:S1135', 'squid:S1197', 'squid:S1197', 'squid:HiddenFieldCheck']","[0.0, 32.0, 32.0, 101.0, 1.0, 54.0, 191.0, 150.0, 98.0, 1.0, 33.0, 81.0, 81.0, 191.0, 42.0, 53.0, 42.0, 90.0, 90.0]","[0.0, 32.0, 32.0, 101.0, 1.0, 54.0, 191.0, 150.0, 98.0, 1.0, 33.0, 81.0, 81.0, 191.0, 42.0, 53.0, 42.0, 90.0, 90.0]"
12,[],AbstractCompositeViewSpecification,[],"['squid:CommentedOutCodeLine', 'code_smells:long_method']","[18.0, 1.0]","[18.0, 1.0]"
13,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'SEPARATE_CONCERNS_IN_MODULES']",AbstractContainedObject,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'code_smells:complex_class', 'squid:S00105', 'squid:S1213']","[146.0, 107.0, 69.0, 260.0, 146.0, 107.0, 208.0, 23.0, 166.0, 234.0, 240.0, 208.0, 260.0, 166.0, 69.0, 234.0, 23.0, 240.0, 1.0, nan, 264.0, 244.0]","[146.0, 107.0, 69.0, 260.0, 146.0, 107.0, 208.0, 23.0, 166.0, 234.0, 240.0, 208.0, 260.0, 166.0, 69.0, 234.0, 23.0, 240.0, 1.0, nan, 1.0, 244.0]"
14,['AUTOMATE_TESTS'],AbstractControlView,[],"['common-java:DuplicatedBlocks', 'code_smells:complex_class', 'code_smells:long_method']","[nan, 1.0, 360.0, 1.0]","[nan, 1.0, 1.0, 1.0]"
15,[],AbstractDatabaseConnector,[],['squid:S1213'],[14.0],[14.0]
16,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AbstractDomainObject,[],"['squid:S1133', 'squid:S1133', 'squid:S00105', 'squid:S1133', 'squid:S1133', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[51.0, 68.0, 96.0, nan, 82.0, 93.0, 41.0, 96.0, 41.0]","[51.0, 68.0, 96.0, nan, 82.0, 93.0, 41.0, 96.0, 41.0]"
17,"['AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES']",AbstractExpenseItem,[],"['squid:S1066', 'squid:S1066', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1213', 'code_smells:complex_class', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:ModifiersOrderCheck', 'squid:S1213', 'squid:S00117', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1135', 'squid:S1067', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:S1132', 'squid:S1132', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine']","[452.0, 419.0, 99.0, 74.0, 502.0, 1.0, 377.0, 149.0, 186.0, 316.0, 228.0, 53.0, 512.0, 440.0, 346.0, 259.0, 146.0, 249.0, 44.0, 235.0, 328.0, 85.0, 383.0, 458.0, 520.0, 56.0, 72.0, 35.0, 419.0, 351.0, 522.0, 409.0, 88.0, 366.0, 132.0, 331.0, 249.0, 200.0, 177.0, 522.0, 225.0, 409.0, 377.0, 186.0, 177.0, 350.0, 426.0, 103.0, 135.0, 197.0]","[452.0, 419.0, 99.0, 74.0, 502.0, 1.0, 377.0, 149.0, 186.0, 316.0, 228.0, 53.0, 512.0, 440.0, 346.0, 259.0, 146.0, 249.0, 44.0, 235.0, 328.0, 85.0, 383.0, 458.0, 520.0, 56.0, 72.0, 35.0, 419.0, 350.0, 1.0, 409.0, 88.0, 366.0, 132.0, 331.0, 249.0, 200.0, 177.0, 1.0, 225.0, 409.0, 377.0, 186.0, 177.0, 350.0, 426.0, 103.0, 135.0, 197.0]"
18,[],AbstractFacetFactoryJUnit4TestCase,[],"['squid:RedundantThrowsDeclarationCheck', 'squid:S00105', 'squid:S00112', 'squid:S00112']","[46.0, nan, 46.0, 34.0]","[46.0, nan, 46.0, 34.0]"
19,[],AbstractFacetFactoryTest,[],['squid:S00105'],[nan],[nan]
20,['WRITE_CLEAN_CODE'],AbstractFactoryAndRepository,[],"['squid:CommentedOutCodeLine', 'squid:S00105']","[26.0, nan, 26.0]","[26.0, nan, 26.0]"
21,[],AbstractField,[],"['code_smells:long_method', 'code_smells:complex_class', 'squid:CommentedOutCodeLine']","[1.0, 1.0, 97.0]","[1.0, 1.0, 97.0]"
22,[],AbstractFilter,[],"['squid:ModifiersOrderCheck', 'squid:S1172']","[41.0, 41.0]","[41.0, 41.0]"
23,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AbstractFixture,[],"['squid:S00122', 'squid:S106', 'squid:S00105', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S106', 'squid:S00122', 'code_smells:complex_class', 'squid:S1213', 'squid:S1166', 'squid:S106', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[170.0, 167.0, 125.0, 155.0, nan, 149.0, 160.0, 141.0, 133.0, 52.0, 175.0, 117.0, 1.0, 171.0, 50.0, 53.0, 101.0, 175.0, 109.0, 167.0, 160.0]","[170.0, 167.0, 125.0, 155.0, nan, 149.0, 160.0, 141.0, 133.0, 52.0, 175.0, 117.0, 1.0, 171.0, 50.0, 53.0, 101.0, 175.0, 109.0, 167.0, 160.0]"
24,[],AbstractFocusManager,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'code_smells:complex_class', 'code_smells:long_method', 'squid:S134', 'squid:S134', 'squid:S1135', 'squid:S134', 'squid:CommentedOutCodeLine', 'squid:S134', 'squid:S1125']","[45.0, 137.0, 1.0, 1.0, 92.0, 119.0, 15.0, 125.0, 102.0, 86.0, 37.0]","[45.0, 137.0, 1.0, 1.0, 92.0, 119.0, 15.0, 125.0, 102.0, 86.0, 37.0]"
25,[],AbstractFormSpecification,[],['code_smells:long_method'],[1.0],[1.0]
26,[],AbstractGenericFactoryAndRepository,[],"['squid:S1598', 'squid:S1155', 'squid:S00105', 'squid:S1488']","[1.0, 154.0, nan, 86.0]","[1.0, 154.0, nan, 86.0]"
27,[],AbstractHtmlPage,[],"['squid:S1192', 'squid:S1149']","[28.0, 12.0]","[28.0, 12.0]"
28,[],AbstractImageType,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1172', 'squid:CommentedOutCodeLine', 'squid:S1135']","[35.0, 16.0, 46.0, 25.0, 44.0]","[35.0, 16.0, 46.0, 25.0, 44.0]"
29,[],AbstractInMemoryPersistenceCommand,[],"['squid:S00105', 'squid:ModifiersOrderCheck']","[nan, 13.0]","[nan, 13.0]"
30,[],AbstractJdbcFieldMapping,[],"['squid:S1149', 'squid:S1149', 'squid:S1149', 'squid:HiddenFieldCheck', 'squid:S1149']","[27.0, 21.0, 31.0, 48.0, 40.0]","[27.0, 21.0, 31.0, 48.0, 40.0]"
31,[],AbstractMapper,[],"['squid:S1135', 'squid:S1135', 'squid:S1172', 'code_smells:long_method', 'squid:S1135', 'squid:S1149', 'squid:S1488']","[53.0, 62.0, 18.0, 1.0, 35.0, 14.0, 49.0]","[53.0, 62.0, 18.0, 1.0, 35.0, 14.0, 49.0]"
32,[],AbstractObjectContent,[],"['squid:S1488', 'squid:S135', 'code_smells:long_method', 'squid:S1488', 'squid:CommentedOutCodeLine', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:S1135', 'squid:S1135', 'squid:S1135']","[207.0, 142.0, 1.0, 250.0, 71.0, 1.0, 82.0, 158.0, 137.0, 116.0]","[206.0, 142.0, 1.0, 250.0, 71.0, 1.0, 82.0, 158.0, 137.0, 116.0]"
33,[],AbstractObjectOption,[],"['code_smells:long_method', 'squid:S1135', 'squid:S1135']","[1.0, 43.0, 29.0]","[1.0, 43.0, 29.0]"
34,[],AbstractServerMonitor,"['Dm: Dubious method used', 'Dereference null return value', 'Resource leak on an exceptional path']","['squid:S1141', 'squid:S1141', 'squid:S1166', 'code_smells:long_method', 'squid:S135']","[0.0, 0.0, 37.0, 47.0, 40.0, 1.0, 35.0, 0.0]","[0.0, 0.0, 37.0, 47.0, 40.0, 1.0, 35.0, 0.0]"
35,[],AbstractServletOrFilterMapping,[],"['squid:S1596', 'squid:S00105']","[19.0, nan]","[19.0, nan]"
36,[],AbstractSpecification,[],"['squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1132', 'squid:S00112']","[50.0, 51.0, 52.0, 54.0, 58.0, 44.0, 40.0]","[50.0, 51.0, 52.0, 54.0, 58.0, 44.0, 40.0]"
37,[],AbstractTableSpecification,[],"['squid:S1172', 'squid:S1135', 'code_smells:long_method', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1135', 'squid:S1135']","[89.0, 58.0, 1.0, 94.0, 98.0, 65.0, 70.0, 102.0, 53.0, 92.0]","[89.0, 58.0, 1.0, 94.0, 98.0, 65.0, 70.0, 102.0, 53.0, 92.0]"
38,[],AbstractTest,[],"['code_smells:long_method', 'squid:S00105', 'code_smells:complex_class']","[1.0, nan, 1.0]","[1.0, nan, 1.0]"
39,[],AbstractValueOption,[],"['squid:CommentedOutCodeLine', 'squid:S1488']","[27.0, 19.0]","[27.0, 19.0]"
40,"['SEPARATE_CONCERNS_IN_MODULES', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS']",AbstractView,[],"['squid:HiddenFieldCheck', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:CommentedOutCodeLine', 'squid:S1197', 'squid:CommentedOutCodeLine', 'code_smells:complex_class', 'squid:S1066', 'squid:MethodCyclomaticComplexity', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:S1135', 'squid:HiddenFieldCheck']","[672.0, 201.0, 670.0, 686.0, 689.0, 664.0, 453.0, 452.0, 307.0, 133.0, 680.0, 214.0, 351.0, 1.0, 518.0, 737.0, 661.0, 227.0, 423.0, 477.0, 688.0, 564.0, 735.0, 735.0]","[672.0, 201.0, 670.0, 686.0, 689.0, 664.0, 453.0, 452.0, 307.0, 133.0, 680.0, 214.0, 351.0, 1.0, 518.0, 1.0, 661.0, 227.0, 423.0, 477.0, 688.0, 564.0, 661.0, 661.0]"
41,"['AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES']",AbstractViewDecorator,[],"['code_smells:complex_class', 'code_smells:long_method']","[386.0, 386.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
42,[],AbstractViewTest,[],['code_smells:long_method'],[1.0],[1.0]
43,[],AbstractWindowBorder,[],"['squid:S134', 'code_smells:complex_class', 'code_smells:long_method', 'squid:S1197', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[135.0, 1.0, 1.0, 26.0, 23.0, 25.0]","[135.0, 1.0, 1.0, 26.0, 23.0, 25.0]"
44,[],AbstractXmlPersistenceCommand,[],"['squid:S00105', 'code_smells:complex_class', 'code_smells:long_method']","[nan, 1.0, 1.0]","[nan, 1.0, 1.0]"
45,[],AccessContext,[],"['code_smells:lazy_class', 'code_smells:long_parameter_list']","[1.0, 1.0]","[1.0, 1.0]"
46,[],ActionArgumentContext,[],['code_smells:long_parameter_list'],[1.0],[1.0]
47,[],ActionAuthorisationTest,[],"['squid:S1213', 'squid:S1213', 'squid:S1598']","[17.0, 18.0, 1.0]","[17.0, 18.0, 1.0]"
48,[],ActionChoicesFacetAbstract,[],['squid:S1213'],[14.0],[14.0]
49,['WRITE_CODE_ONCE'],ActionChoicesFacetViaMethod,[],"['squid:S00105', 'code_smells:long_method', 'code_smells:long_parameter_list', 'common-java:DuplicatedBlocks']","[nan, 54.0, 1.0, 1.0, nan]","[nan, 26.0, 1.0, 1.0, nan]"
50,[],ActionComponent,[],"['code_smells:long_parameter_list', 'code_smells:long_method']","[1.0, 1.0]","[1.0, 1.0]"
51,[],ActionDefaultsFacetAbstract,[],['squid:S1213'],[14.0],[14.0]
52,[],ActionDefaultsFacetNone,[],['squid:S1168'],[14.0],[14.0]
53,['WRITE_CLEAN_CODE'],ActionDefaultsFacetViaMethod,[],"['squid:S1135', 'squid:S1488', 'squid:S00105', 'squid:CommentedOutCodeLine']","[57.0, 54.0, nan, 60.0, 57.0]","[57.0, 54.0, nan, 60.0, 57.0]"
54,[],ActionDialogSpecification,[],"['squid:S1149', 'code_smells:complex_class', 'squid:S1135', 'squid:S1186', 'squid:S1149', 'squid:S1135', 'squid:CommentedOutCodeLine', 'squid:S1135']","[72.0, 1.0, 94.0, 155.0, 73.0, 174.0, 151.0, 98.0]","[72.0, 1.0, 94.0, 155.0, 73.0, 174.0, 151.0, 98.0]"
55,[],ActionException,[],['squid:S2166'],[6.0],[6.0]
56,[],ActionFieldBuilder,[],"['code_smells:complex_class', 'code_smells:long_method']","[1.0, 1.0]","[1.0, 1.0]"
57,[],ActionFieldBuilderTest,[],"['squid:CommentedOutCodeLine', 'squid:S00112', 'squid:CommentedOutCodeLine', 'squid:S1135', 'squid:S1171', 'squid:S00105', 'squid:RightCurlyBraceStartLineCheck', 'squid:S1068', 'squid:CommentedOutCodeLine']","[131.0, 57.0, 137.0, 137.0, 70.0, nan, 80.0, 42.0, 126.0]","[131.0, 57.0, 137.0, 137.0, 70.0, nan, 80.0, 42.0, 126.0]"
58,[],ActionHelper,[],"['squid:CommentedOutCodeLine', 'code_smells:long_method', 'code_smells:long_parameter_list', 'code_smells:complex_class', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1172', 'squid:S1213', 'squid:CommentedOutCodeLine']","[50.0, 1.0, 1.0, 1.0, 57.0, 55.0, 54.0, 56.0, 63.0, 59.0, 43.0]","[50.0, 1.0, 1.0, 1.0, 57.0, 55.0, 54.0, 56.0, 63.0, 59.0, 43.0]"
59,[],ActionInvocationContext,[],['code_smells:long_parameter_list'],[1.0],[1.0]
60,[],ActionInvocationEvent,[],['squid:S1213'],[25.0],[25.0]
61,[],ActionInvocationFacetAbstract,[],['squid:S1213'],[21.0],[21.0]
62,[],ActionInvocationFacetViaMethod,[],"['squid:S00105', 'code_smells:long_method', 'code_smells:long_parameter_list', 'squid:ModifiersOrderCheck']","[nan, 1.0, 1.0, 21.0]","[nan, 1.0, 1.0, 21.0]"
63,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",ActionInvocationFacetWrapProxy,['Dereference before null check'],"['squid:S1149', 'squid:S1488', 'squid:MethodCyclomaticComplexity', 'squid:ModifiersOrderCheck', 'code_smells:complex_class', 'squid:UselessImportCheck', 'squid:S00105']","[178.0, 178.0, 0.0, 221.0, 203.0, 99.0, 52.0, 1.0, 18.0, nan]","[99.0, 99.0, 0.0, 221.0, 203.0, 99.0, 52.0, 1.0, 18.0, nan]"
64,[],ActionInvocationFacetWrapTransaction,[],"['squid:S00105', 'squid:S1213', 'squid:ModifiersOrderCheck', 'squid:RightCurlyBraceStartLineCheck', 'squid:S1068']","[nan, 26.0, 18.0, 36.0, 18.0]","[nan, 26.0, 18.0, 36.0, 18.0]"
65,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'WRITE_CLEAN_CODE']",ActionMethodsFacetFactory,[],"['code_smells:complex_class', 'code_smells:long_parameter_list', 'squid:S1135', 'squid:S1172', 'common-java:DuplicatedBlocks', 'squid:S1172', 'squid:S1172', 'squid:S00105', 'squid:S1172', 'squid:S00107', 'squid:S00107', 'squid:S00107', 'squid:S1172', 'squid:S1172']","[264.0, 226.0, 189.0, 39.0, 1.0, 1.0, 39.0, 380.0, nan, 298.0, 161.0, nan, 270.0, 228.0, 174.0, 191.0, 197.0, 180.0]","[228.0, 191.0, 174.0, 39.0, 1.0, 1.0, 39.0, 380.0, nan, 298.0, 161.0, nan, 270.0, 228.0, 174.0, 191.0, 197.0, 180.0]"
66,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",ActionMethodsFacetFactoryTest,[],"['squid:S00108', 'squid:S1168', 'squid:S1168', 'squid:S1186', 'squid:S00108', 'squid:CommentedOutCodeLine', 'squid:S1168', 'squid:S1168', 'squid:S1168', 'code_smells:complex_class', 'squid:S1192', 'squid:S00108', 'squid:S00108', 'squid:S1172', 'common-java:DuplicatedBlocks', 'squid:S1186', 'squid:S1166', 'squid:S1166', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1172', 'squid:S1172', 'squid:S1186', 'squid:S1172', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1172', 'squid:S1186', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1192', 'squid:S1172', 'squid:S1172', 'squid:S1186', 'squid:S1172', 'squid:S1186', 'squid:S1186', 'squid:S1168', 'squid:S1186', 'squid:S1168', 'squid:S00105', 'squid:S1186', 'squid:S1186', 'squid:S1166', 'squid:S1166', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1172', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1168']","[804.0, 280.0, 822.0, 811.0, 862.0, 833.0, 862.0, 740.0, 775.0, 349.0, 303.0, 851.0, 1.0, 804.0, 774.0, 833.0, 775.0, 792.0, nan, 394.0, 833.0, 775.0, 138.0, 119.0, 83.0, 821.0, 763.0, 346.0, 396.0, 300.0, 584.0, 254.0, 386.0, 173.0, 378.0, 279.0, 256.0, 325.0, 85.0, 382.0, 390.0, 102.0, 400.0, 210.0, 157.0, 764.0, 753.0, 793.0, nan, 529.0, 670.0, 862.0, 804.0, 626.0, 277.0, 782.0, 840.0, 850.0, 323.0, 368.0, 691.0, 231.0, 189.0, 326.0]","[804.0, 280.0, 822.0, 811.0, 862.0, 833.0, 862.0, 740.0, 775.0, 349.0, 303.0, 851.0, 1.0, 804.0, 774.0, 833.0, 775.0, 792.0, nan, 394.0, 833.0, 775.0, 138.0, 119.0, 83.0, 821.0, 763.0, 346.0, 396.0, 300.0, 584.0, 254.0, 386.0, 173.0, 378.0, 279.0, 256.0, 325.0, 85.0, 382.0, 390.0, 102.0, 400.0, 210.0, 157.0, 764.0, 753.0, 793.0, nan, 529.0, 670.0, 862.0, 804.0, 626.0, 277.0, 782.0, 840.0, 850.0, 323.0, 368.0, 691.0, 231.0, 189.0, 326.0]"
67,[],ActionOrderAnnotationFacetFactoryTest,[],"['code_smells:long_method', 'common-java:DuplicatedBlocks']","[1.0, nan]","[1.0, nan]"
68,[],ActionOrderFacetAbstract,[],['squid:S1213'],[14.0],[14.0]
69,[],ActionOrderFacetAnnotation,[],['code_smells:lazy_class'],[1.0],[1.0]
70,[],ActionParameterChoicesFacetAbstract,[],['squid:S1213'],[14.0],[14.0]
71,['WRITE_CODE_ONCE'],ActionParameterChoicesFacetViaMethod,[],"['squid:S00105', 'common-java:DuplicatedBlocks', 'code_smells:long_parameter_list']","[nan, nan, 1.0, 55.0]","[nan, nan, 1.0, 27.0]"
72,[],ActionParameterDefaultsFacetAbstract,[],['squid:S1213'],[14.0],[14.0]
73,[],ActionParameterDefaultsFacetViaMethod,[],['squid:S00105'],[nan],[nan]
74,[],ActionValidationFacetAbstract,[],['squid:S1213'],[17.0],[17.0]
75,[],ActionValidationFacetViaMethod,[],['squid:S00105'],[nan],[nan]
76,[],Actor,[],['squid:S00120'],[1.0],[1.0]
77,[],AdapterFactoryInstaller,[],"['squid:S1214', 'squid:S00105']","[6.0, nan]","[6.0, nan]"
78,[],AdapterManager,[],['squid:S00105'],[nan],[nan]
79,[],AdapterManagerAbstract,[],['squid:S00105'],[nan],[nan]
