,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,[],FragmentContextStackTest,[],"['squid:S00112', 'squid:S1192', 'squid:S1192', 'squid:S00105']","[57.0, 42.0, 28.0, nan]","[57.0, 42.0, 28.0, nan]"
11,"['AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",HTMLAugmentations,[],"['squid:S1149', 'squid:S00105']","[134.0, 46.0, 125.0, 114.0, 100.0, nan]","[1.0, 46.0, 125.0, 114.0, 100.0, nan]"
12,['AUTOMATE_TESTS'],HTMLComponent,[],[],[51.0],[1.0]
13,"['WRITE_SHORT_UNITS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",HTMLConfiguration,[],"['squid:S1166', 'squid:S1166', 'squid:S1181', 'squid:S1068', 'code_smells:antisingleton', 'squid:S1226', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S1488', 'squid:S134', 'code_smells:long_method', 'squid:S1149', 'squid:S1132', 'squid:S1132', 'squid:S00105', 'squid:S1149']","[303.0, 649.0, 208.0, 208.0, 126.0, 1.0, 439.0, 424.0, 230.0, 293.0, 394.0, 404.0, 414.0, 434.0, 200.0, 447.0, 662.0, 670.0, 680.0, 646.0, 208.0, 649.0, 654.0, 369.0, 1.0, 684.0, 204.0, 205.0, nan, 165.0]","[218.0, 649.0, 208.0, 208.0, 126.0, 1.0, 439.0, 424.0, 230.0, 293.0, 394.0, 404.0, 414.0, 434.0, 200.0, 447.0, 662.0, 670.0, 680.0, 646.0, 208.0, 649.0, 654.0, 369.0, 1.0, 684.0, 204.0, 205.0, nan, 165.0]"
14,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'SEPARATE_CONCERNS_IN_MODULES', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",HTMLElements,[],"['squid:S00105', 'squid:ClassVariableVisibilityCheck', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1118', 'squid:S134', 'squid:S1764', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'code_smells:complex_class', 'squid:ClassVariableVisibilityCheck']","[513.0, 542.0, 615.0, 672.0, 677.0, 682.0, 687.0, 695.0, nan, 504.0, 765.0, 615.0, 417.0, 401.0, 224.0, 591.0, 594.0, 722.0, 439.0, 293.0, 375.0, 28.0, 531.0, 783.0, 783.0, 417.0, 193.0, 762.0, 579.0, 582.0, 585.0, 588.0, 1.0, 289.0, 597.0]","[513.0, 542.0, 615.0, 672.0, 677.0, 682.0, 687.0, 695.0, nan, 504.0, 765.0, 615.0, 417.0, 401.0, 224.0, 591.0, 594.0, 722.0, 439.0, 293.0, 375.0, 28.0, 531.0, 1.0, 1.0, 417.0, 193.0, 762.0, 579.0, 582.0, 585.0, 588.0, 1.0, 289.0, 597.0]"
15,['AUTOMATE_TESTS'],HTMLEntities,['Resource leak'],"['squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1166', 'squid:S106', 'squid:ClassVariableVisibilityCheck', 'squid:S1118']","[123.0, 124.0, 95.0, 96.0, 125.0, 134.0, 30.0, 0.0]","[123.0, 124.0, 95.0, 96.0, 125.0, 1.0, 30.0, 0.0]"
16,[],HTMLErrorHandler,[],"['squid:S00116', 'squid:S00105']","[14.0, nan]","[14.0, nan]"
17,['AUTOMATE_TESTS'],HTMLErrorReporter,[],[],[56.0],[1.0]
18,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",HTMLEventInfo,[],[],"[85.0, 80.0]","[85.0, 80.0]"
19,['AUTOMATE_TESTS'],HTMLSAXParser,[],['code_smells:lazy_class'],"[42.0, 1.0]","[1.0, 1.0]"
20,[],HTMLScanner$ContentScanner,"['Dereference null return value', 'Unchecked return value', 'Logically dead code']",[],"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
21,[],HTMLScanner$SpecialScanner,['Logically dead code'],[],[0.0],[0.0]
22,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'SMALL_UNIT_INTERFACES', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",HTMLScanner,[],"['squid:S106', 'squid:S106', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S106', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S134', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S1862', 'squid:S1301', 'squid:S1301', 'squid:S134', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:S1151', 'squid:CommentedOutCodeLine', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:ModifiersOrderCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'code_smells:complex_class', 'common-java:DuplicatedBlocks', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S1151', 'squid:S134', 'squid:LabelsShouldNotBeUsedCheck', 'squid:S1161', 'squid:LabelsShouldNotBeUsedCheck', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S1161', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:S1161', 'squid:S1166', 'squid:S1166', 'squid:S00116', 'squid:S00116', 'squid:MethodCyclomaticComplexity', 'squid:S00116', 'squid:S00116', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1135', 'squid:S1166', 'squid:S1166', 'squid:S135', 'squid:S135', 'squid:S135', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:S1226', 'squid:S1226', 'squid:S1226', 'squid:S135', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:S1226', 'squid:S1226', 'squid:S1166', 'squid:S1166', 'squid:S00116', 'squid:S1149', 'squid:S1066', 'squid:S1066', 'squid:S1132', 'squid:S1067', 'squid:S1067', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S00105', 'squid:S00112', 'squid:S1067', 'squid:S00122', 'squid:S00122', 'squid:S1067', 'squid:S00122', 'squid:S00122', 'squid:S1149', 'squid:S1132', 'squid:S1149', 'squid:S1066', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1170', 'squid:S1170', 'squid:S2157', 'squid:S1066', 'squid:S1066', 'squid:S1132', 'squid:S1066', 'squid:S1066', 'squid:S1066', 'squid:S1066', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1149', 'squid:MethodCyclomaticComplexity', 'squid:S1481', 'squid:S1172', 'squid:ClassCyclomaticComplexity', 'squid:S1141', 'squid:S2447', 'squid:S1141', 'squid:S1141', 'squid:ClassCyclomaticComplexity']","[1017.0, 1017.0, 1134.0, 1149.0, 2899.0, 2890.0, 2856.0, 2850.0, 1791.0, 2845.0, 2682.0, 2614.0, 2596.0, 2592.0, 1811.0, 1812.0, 1813.0, 2908.0, 1142.0, 2905.0, 1554.0, 1133.0, 1144.0, 1132.0, 2787.0, 2826.0, 1145.0, 1325.0, 1393.0, 1146.0, 1147.0, 3110.0, 3086.0, 3082.0, 2924.0, 2914.0, 2864.0, 1539.0, 2349.0, 2446.0, 868.0, 781.0, 555.0, 3076.0, 1054.0, 590.0, 955.0, 1008.0, 997.0, 1744.0, 2846.0, 2399.0, 2397.0, 3107.0, 3077.0, 2054.0, 2032.0, 1968.0, 2894.0, 2481.0, 1175.0, 1359.0, 2403.0, 2390.0, 2383.0, 2336.0, 2055.0, 2043.0, 2033.0, 1970.0, 1351.0, 1952.0, 1819.0, 1550.0, 1542.0, 1535.0, 1470.0, 1464.0, 1459.0, 1380.0, 1823.0, 1814.0, 1817.0, 1820.0, 3197.0, 2115.0, 342.0, 3289.0, 3286.0, 1707.0, 1704.0, 1701.0, 1696.0, 445.0, 2172.0, 1240.0, 2791.0, 2229.0, 3486.0, 2352.0, 3107.0, 3077.0, 2066.0, 2159.0, 2054.0, 1593.0, 2454.0, 717.0, 1953.0, 1.0, nan, 3083.0, 244.0, 245.0, 1075.0, 2999.0, 3124.0, 801.0, 2177.0, 3220.0, 546.0, 582.0, 2879.0, 2954.0, 2115.0, 2159.0, 2489.0, 2032.0, 1968.0, 1947.0, 2310.0, 2304.0, 2300.0, 2282.0, 2420.0, 2248.0, 2172.0, 2057.0, 2035.0, 1852.0, 1851.0, 1850.0, 1848.0, 1846.0, 1841.0, 1837.0, 1833.0, 1829.0, 1825.0, 2360.0, 2588.0, 2593.0, 2624.0, 1840.0, 1836.0, 1832.0, 1828.0, 1824.0, 1147.0, 1146.0, 1145.0, 1144.0, 1815.0, 3611.0, 3415.0, 3402.0, 3388.0, 3373.0, 3215.0, 3119.0, 2994.0, 2671.0, 2670.0, 3452.0, 1947.0, 2470.0, 1446.0, 3413.0, 2377.0, 3073.0, 2465.0, 2443.0, 2377.0, 3408.0, 2381.0, 2226.0, 2195.0, 2130.0, 2094.0, 1531.0, 1495.0, 2333.0, 1452.0, 3371.0, 3154.0, 955.0, 1709.0, 1696.0, 1809.0, 1690.0, 1669.0, 3589.0, 971.0, 983.0, 1008.0, 1744.0, 2071.0, 1380.0, 2700.0, 988.0, 1296.0, 1262.0, 1219.0, 3305.0, 3175.0, 3071.0, 2747.0, 2660.0, 2556.0, 3413.0, 2434.0, 2322.0, 2273.0, 2223.0, 2126.0, 2090.0, 1941.0, 2374.0, 1029.0, 1038.0, 1043.0, 1186.0, 1054.0, 1086.0, 1143.0, 3076.0, 748.0, 816.0, 942.0, 1084.0, 1156.0, 1253.0, 1291.0, 1442.0, 3431.0, 2664.0, 590.0, 555.0, 1693.0, 3560.0, 1314.0, 1256.0, 2607.0, 2560.0, 2023.0, 3060.0, 3061.0, 3062.0, nan, 2067.0, 1616.0, 1144.0, 1145.0, 1266.0, 1146.0, 1147.0, 456.0, 2591.0, 1217.0, 1448.0, 2442.0, 1069.0, 1072.0, 1615.0, 1615.0, 1615.0, 1687.0, 512.0, 3464.0, 3609.0, 2941.0, 1616.0, 2614.0, 1522.0, 1497.0, 1465.0, 1616.0, 2023.0, 2586.0, 2643.0, 1518.0, 1529.0, 2748.0, 95.0, 985.0, 687.0, 968.0, 980.0, 1921.0, 3693.0, 1211.0, 1211.0, 1414.0, 1414.0, 1288.0, 788.0, 890.0, 890.0, 1489.0, 1489.0, 1567.0, 1567.0]","[942.0, 942.0, 1134.0, 1149.0, 2899.0, 2890.0, 2856.0, 2850.0, 1791.0, 2845.0, 2682.0, 2614.0, 2596.0, 2592.0, 1811.0, 1812.0, 1813.0, 2908.0, 1142.0, 2898.0, 1549.0, 1133.0, 1144.0, 1132.0, 2781.0, 2820.0, 1145.0, 1319.0, 1387.0, 1146.0, 1147.0, 3110.0, 3086.0, 3082.0, 2924.0, 2914.0, 2857.0, 1534.0, 2349.0, 2446.0, 868.0, 781.0, 555.0, 3076.0, 1054.0, 590.0, 955.0, 1008.0, 997.0, 1744.0, 2846.0, 2399.0, 2397.0, 3107.0, 3077.0, 2054.0, 2032.0, 1968.0, 2894.0, 2481.0, 1175.0, 1359.0, 2403.0, 2390.0, 2383.0, 2336.0, 2055.0, 2043.0, 2033.0, 1970.0, 1351.0, 1952.0, 1819.0, 1550.0, 1542.0, 1535.0, 1470.0, 1464.0, 1459.0, 1380.0, 1823.0, 1814.0, 1817.0, 1820.0, 3190.0, 2108.0, 342.0, 3289.0, 3286.0, 1707.0, 1704.0, 1701.0, 1696.0, 430.0, 2172.0, 1240.0, 2791.0, 2229.0, 3471.0, 2346.0, 3107.0, 3077.0, 2066.0, 2152.0, 2054.0, 1586.0, 2446.0, 680.0, 1941.0, 1.0, nan, 3071.0, 233.0, 234.0, 1053.0, 2990.0, 3115.0, 791.0, 2167.0, 3209.0, 539.0, 575.0, 2871.0, 2946.0, 2107.0, 2151.0, 2481.0, 2032.0, 1968.0, 1947.0, 2310.0, 2304.0, 2300.0, 2282.0, 2414.0, 2248.0, 2172.0, 2057.0, 2035.0, 1852.0, 1851.0, 1850.0, 1848.0, 1846.0, 1841.0, 1837.0, 1833.0, 1829.0, 1825.0, 2360.0, 2588.0, 2593.0, 2624.0, 1840.0, 1836.0, 1832.0, 1828.0, 1824.0, 1147.0, 1146.0, 1145.0, 1144.0, 1815.0, 3611.0, 3415.0, 3402.0, 3388.0, 3373.0, 3215.0, 3119.0, 2994.0, 2671.0, 2670.0, 3452.0, 1947.0, 2470.0, 1446.0, 3413.0, 2377.0, 3073.0, 2465.0, 2443.0, 2377.0, 3408.0, 2381.0, 2226.0, 2195.0, 2130.0, 2094.0, 1531.0, 1495.0, 2333.0, 1452.0, 3371.0, 3154.0, 955.0, 1709.0, 1696.0, 1809.0, 1690.0, 1669.0, 3589.0, 971.0, 983.0, 1008.0, 1744.0, 2071.0, 1380.0, 2700.0, 988.0, 1296.0, 1262.0, 1219.0, 3305.0, 3175.0, 3071.0, 2747.0, 2660.0, 2556.0, 3413.0, 2434.0, 2322.0, 2273.0, 2223.0, 2126.0, 2090.0, 1941.0, 2374.0, 1029.0, 1038.0, 1043.0, 1186.0, 1054.0, 1086.0, 1143.0, 3076.0, 748.0, 816.0, 942.0, 1084.0, 1156.0, 1253.0, 1291.0, 1442.0, 3431.0, 2664.0, 590.0, 555.0, 1693.0, 3560.0, 1314.0, 1256.0, 2607.0, 2560.0, 2021.0, 3060.0, 3061.0, 3062.0, nan, 2067.0, 1615.0, 1144.0, 1145.0, 1265.0, 1146.0, 1147.0, 456.0, 2591.0, 1217.0, 1448.0, 2442.0, 1069.0, 1072.0, 1615.0, 1615.0, 1615.0, 1687.0, 512.0, 3464.0, 3609.0, 2941.0, 1616.0, 2614.0, 1522.0, 1497.0, 1465.0, 1616.0, 2023.0, 2586.0, 2643.0, 1518.0, 1529.0, 2748.0, 95.0, 985.0, 687.0, 968.0, 980.0, 1921.0, 3653.0, 1156.0, 1156.0, 1291.0, 1291.0, 1253.0, 748.0, 816.0, 816.0, 1442.0, 1442.0, 1518.0, 1518.0]"
23,[],HTMLScannerTest,[],"['squid:S00105', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1149', 'squid:S1132', 'common-java:DuplicatedBlocks', 'squid:S1192', 'squid:S1192']","[nan, 33.0, 31.0, 57.0, 143.0, 96.0, nan, 61.0, 32.0]","[nan, 33.0, 31.0, 57.0, 143.0, 96.0, nan, 61.0, 32.0]"
24,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'SMALL_UNIT_INTERFACES', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'SMALL_UNIT_INTERFACES', 'WRITE_SHORT_UNITS', 'SMALL_UNIT_INTERFACES', 'WRITE_SIMPLE_UNITS', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES']",HTMLTagBalancer,['Dereference before null check'],"['code_smells:complex_class', 'squid:S00105', 'squid:S1132', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1132', 'squid:S1149', 'common-java:DuplicatedBlocks', 'squid:MethodCyclomaticComplexity', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S1135', 'squid:S1135', 'squid:S00116', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S135', 'squid:S135', 'squid:S134', 'squid:S134', 'squid:S00116', 'squid:S00116', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:S2447', 'squid:ClassCyclomaticComplexity', 'squid:S1905', 'squid:S1301', 'squid:S1226', 'squid:S1226', 'squid:S1226', 'squid:SwitchLastCaseIsDefaultCheck']","[959.0, 959.0, 453.0, 1056.0, 1056.0, 1.0, 1019.0, 709.0, nan, 947.0, 805.0, 1414.0, 1231.0, 1263.0, 315.0, 1234.0, 1204.0, 1266.0, 1269.0, 364.0, 1336.0, 126.0, 1339.0, 1228.0, 1369.0, nan, 546.0, 269.0, 268.0, 263.0, 262.0, 260.0, 1019.0, 709.0, 271.0, 625.0, 687.0, 692.0, 804.0, 946.0, 682.0, 1151.0, 1181.0, 634.0, 1408.0, 1407.0, 901.0, 968.0, 285.0, 73.0, 1046.0, 1213.0, 725.0, 735.0, 768.0, 1213.0, 423.0, 0.0, 751.0, 751.0, 751.0, 822.0, 1092.0, 850.0]","[901.0, 901.0, 436.0, 968.0, 968.0, 1.0, 1019.0, 709.0, nan, 941.0, 799.0, 1.0, 1231.0, 1263.0, 278.0, 1212.0, 1197.0, 1266.0, 1269.0, 354.0, 1336.0, 115.0, 1339.0, 1228.0, 1369.0, nan, 546.0, 269.0, 268.0, 263.0, 262.0, 260.0, 1019.0, 709.0, 271.0, 625.0, 687.0, 692.0, 804.0, 946.0, 682.0, 1151.0, 1181.0, 634.0, 1408.0, 1407.0, 901.0, 968.0, 285.0, 73.0, 1046.0, 1213.0, 725.0, 735.0, 768.0, 1213.0, 392.0, 0.0, 546.0, 546.0, 546.0, 784.0, 1079.0, 836.0]"
