,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,[],ActionListHandler,[],"['squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S1068', 'squid:S1213', 'squid:S1213', 'squid:S1172', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1149', 'squid:S1213', 'squid:S1226', 'squid:S00105', 'squid:S1132', 'squid:S1213', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1226', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1226', 'squid:S1213', 'squid:CommentedOutCodeLine']","[163.0, 58.0, 160.0, 165.0, 168.0, 61.0, 161.0, 160.0, 171.0, 74.0, 196.0, 172.0, 194.0, 188.0, 35.0, 51.0, 171.0, 167.0, 64.0, nan, 117.0, 164.0, 98.0, 85.0, 81.0, 177.0, 141.0, 89.0, 155.0, 182.0, 63.0, 169.0, 107.0]","[163.0, 58.0, 160.0, 165.0, 168.0, 61.0, 161.0, 160.0, 171.0, 74.0, 196.0, 172.0, 194.0, 188.0, 35.0, 51.0, 171.0, 167.0, 64.0, nan, 117.0, 164.0, 98.0, 85.0, 81.0, 177.0, 141.0, 89.0, 155.0, 182.0, 63.0, 169.0, 107.0]"
11,[],ActionSet,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1185', 'squid:CommentedOutCodeLine', 'squid:S1185', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1210', 'squid:CommentedOutCodeLine']","[237.0, 31.0, nan, 201.0, 312.0, 260.0, 305.0, 293.0, 328.0, 182.0, 154.0, 331.0, 195.0, 333.0, 212.0, 215.0, 192.0, 250.0, 223.0, 332.0, 287.0, 299.0, 302.0, 227.0]","[237.0, 31.0, nan, 201.0, 312.0, 260.0, 305.0, 293.0, 328.0, 182.0, 154.0, 331.0, 195.0, 333.0, 212.0, 215.0, 192.0, 250.0, 223.0, 332.0, 287.0, 299.0, 302.0, 227.0]"
12,[],AddAbbrevDialog,[],"['squid:S1161', 'squid:S1213', 'squid:S00117', 'squid:S1213', 'squid:S00117', 'common-java:DuplicatedBlocks', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S00105']","[120.0, 81.0, 92.0, 83.0, 103.0, nan, 79.0, 80.0, 82.0, nan]","[120.0, 81.0, 92.0, 83.0, 103.0, nan, 79.0, 80.0, 82.0, nan]"
13,[],AllBufferSet,[],"['squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1168', 'squid:CommentedOutCodeLine']","[73.0, 76.0, nan, 106.0, 77.0, 61.0, 33.0, 95.0, 51.0]","[73.0, 76.0, nan, 106.0, 77.0, 61.0, 33.0, 95.0, 51.0]"
14,[],Anchor,[],"['squid:S134', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1172', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[140.0, 91.0, 116.0, 73.0, 154.0, 101.0, nan, 119.0, 61.0]","[140.0, 91.0, 116.0, 73.0, 154.0, 101.0, nan, 119.0, 61.0]"
15,[],AnimatedIcon,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1948', 'squid:S1948', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[135.0, 29.0, 115.0, 55.0, 123.0, 118.0, 98.0, 124.0, 85.0, nan, 61.0, 49.0, 73.0, 118.0, 120.0, 123.0, 121.0, 119.0, 122.0, 67.0, 79.0]","[135.0, 29.0, 115.0, 55.0, 123.0, 118.0, 98.0, 124.0, 85.0, nan, 61.0, 49.0, 73.0, 118.0, 120.0, 123.0, 121.0, 119.0, 122.0, 67.0, 79.0]"
16,[],AntiAlias,[],"['squid:S1213', 'squid:S1197', 'squid:S00105', 'squid:S1213', 'squid:S1213', 'squid:S00116', 'squid:S1206', 'squid:S2386', 'squid:S1213']","[56.0, 39.0, nan, 46.0, 51.0, 88.0, 61.0, 39.0, 88.0]","[56.0, 39.0, nan, 46.0, 51.0, 88.0, 61.0, 39.0, 88.0]"
17,['SEPARATE_CONCERNS_IN_MODULES'],AppBundleProperties,[],"['squid:S1170', 'squid:S1149', 'code_smells:complex_class', 'squid:S106', 'squid:UselessImportCheck', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:S1319', 'squid:S1170', 'squid:S1149']","[67.0, 91.0, 1.0, 173.0, 31.0, 337.0, 195.0, 262.0, nan, 109.0, 76.0, 109.0]","[67.0, 91.0, 1.0, 173.0, 31.0, 1.0, 195.0, 262.0, nan, 109.0, 76.0, 109.0]"
18,[],AppearanceOptionPane,[],"['squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S2386', 'squid:S1213', 'squid:S1213', 'code_smells:long_method', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1068', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S00105', 'squid:S1213', 'squid:S1213', 'squid:S1132', 'squid:S1132', 'squid:S1213']","[235.0, 240.0, 242.0, 233.0, 239.0, 237.0, 43.0, 246.0, 248.0, 1.0, 247.0, 35.0, 111.0, 189.0, 249.0, 286.0, 268.0, 228.0, 170.0, 49.0, 247.0, 244.0, 245.0, 238.0, 241.0, nan, 236.0, 243.0, 258.0, 257.0, 234.0]","[235.0, 240.0, 242.0, 233.0, 239.0, 237.0, 43.0, 246.0, 248.0, 1.0, 247.0, 35.0, 111.0, 189.0, 249.0, 286.0, 268.0, 228.0, 170.0, 49.0, 247.0, 244.0, 245.0, 238.0, 241.0, nan, 236.0, 243.0, 258.0, 257.0, 234.0]"
19,[],Ar,[],"['squid:S1155', 'code_smells:long_method', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'common-java:DuplicatedBlocks', 'squid:MethodCyclomaticComplexity', 'squid:S1149', 'squid:MethodCyclomaticComplexity', 'squid:S1149', 'squid:S00120']","[119.0, 1.0, 137.0, 232.0, 176.0, 182.0, nan, 205.0, 32.0, 89.0, 105.0, 1.0]","[119.0, 1.0, 137.0, 232.0, 176.0, 182.0, nan, 205.0, 32.0, 89.0, 105.0, 1.0]"
20,[],ArConstants,[],"['squid:S00120', 'squid:S1214', 'squid:S2386', 'squid:S2386']","[1.0, 7.0, 61.0, 56.0]","[1.0, 7.0, 61.0, 56.0]"
21,['WRITE_CLEAN_CODE'],ArEntry,[],"['squid:S00120', 'squid:CommentedOutCodeLine', 'squid:S1149', 'squid:S1149', 'squid:S1314', 'squid:CommentedOutCodeLine', 'squid:S00105']","[1.0, 353.0, 340.0, 50.0, 68.0, 74.0, 338.0, nan]","[1.0, 338.0, 340.0, 50.0, 68.0, 74.0, 338.0, nan]"
22,[],ArOutputStream,[],"['squid:S00112', 'squid:S00112', 'squid:S00105', 'squid:S1161', 'squid:S00120', 'squid:S1161', 'squid:S1161']","[81.0, 73.0, nan, 137.0, 1.0, 151.0, 125.0]","[81.0, 73.0, nan, 137.0, 1.0, 151.0, 125.0]"
23,[],ArUtils,[],"['squid:S1149', 'squid:S1149', 'squid:S1149', 'squid:S1118', 'squid:S00120']","[39.0, 38.0, 62.0, 6.0, 1.0]","[39.0, 38.0, 62.0, 6.0, 1.0]"
24,['WRITE_CLEAN_CODE'],AutoDetection,[],"['squid:CommentedOutCodeLine', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S1118', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1134', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[206.0, 204.0, 226.0, 41.0, 205.0, 181.0, 122.0, 73.0, 36.0, 122.0, 203.0, 57.0, 200.0, 190.0, nan, 167.0, 108.0, 137.0]","[206.0, 204.0, 226.0, 41.0, 205.0, 181.0, 122.0, 73.0, 36.0, 122.0, 203.0, 57.0, 200.0, 190.0, nan, 167.0, 108.0, 137.0]"
25,[],Autosave,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:S1226']","[76.0, 103.0, 109.0, 68.0, 61.0, 106.0, 108.0, 30.0, nan, 52.0]","[76.0, 103.0, 109.0, 68.0, 61.0, 106.0, 108.0, 30.0, nan, 52.0]"
26,[],BSHAllocationExpression,[],"['squid:S00105', 'squid:S1226', 'squid:S1172', 'squid:S1226', 'squid:S1213', 'squid:S1193', 'squid:S1481', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166']","[nan, 190.0, 199.0, 299.0, 46.0, 189.0, 79.0, 183.0, 127.0, 124.0, 162.0, 213.0, 307.0]","[nan, 190.0, 199.0, 299.0, 46.0, 189.0, 79.0, 183.0, 127.0, 124.0, 162.0, 213.0, 307.0]"
27,[],BSHAmbiguousName,[],"['code_smells:class_data_private', 'squid:S1166', 'squid:S1166', 'squid:CommentedOutCodeLine', 'squid:ClassVariableVisibilityCheck', 'squid:S1166', 'squid:S1166', 'squid:S00105']","[1.0, 75.0, 73.0, 63.0, 39.0, 62.0, 86.0, nan]","[1.0, 75.0, 73.0, 63.0, 39.0, 62.0, 86.0, nan]"
28,[],BSHArguments,[],"['code_smells:lazy_class', 'squid:S00105']","[1.0, nan]","[1.0, nan]"
29,[],BSHArrayDimensions,[],"['squid:S00122', 'squid:ClassVariableVisibilityCheck', 'squid:S1166', 'squid:ClassVariableVisibilityCheck', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:ClassVariableVisibilityCheck', 'code_smells:class_data_private', 'squid:ClassVariableVisibilityCheck']","[64.0, 53.0, 137.0, 46.0, 91.0, nan, 45.0, 1.0, 47.0]","[64.0, 53.0, 137.0, 46.0, 91.0, nan, 45.0, 1.0, 47.0]"
30,[],BSHArrayInitializer,[],"['squid:S1166', 'squid:S00105']","[107.0, nan]","[107.0, nan]"
31,[],BSHAssignment,[],"['code_smells:class_data_private', 'squid:CommentedOutCodeLine', 'squid:S1166', 'squid:CommentedOutCodeLine', 'squid:ClassVariableVisibilityCheck', 'code_smells:long_method', 'squid:S1067', 'squid:MethodCyclomaticComplexity', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:MethodCyclomaticComplexity', 'squid:S00105', 'squid:S1166']","[1.0, 60.0, 65.0, 73.0, 39.0, 1.0, 176.0, 43.0, 1.0, 151.0, 147.0, nan, 142.0]","[1.0, 60.0, 65.0, 73.0, 39.0, 1.0, 173.0, 43.0, 1.0, 151.0, 147.0, nan, 142.0]"
32,[],BSHBinaryExpression,['Arguments in wrong order'],"['squid:S1125', 'squid:S00105', 'squid:S128', 'code_smells:long_method', 'squid:S1166', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'code_smells:class_data_private', 'squid:CommentedOutCodeLine', 'squid:S1125', 'squid:CommentedOutCodeLine', 'squid:MethodCyclomaticComplexity', 'squid:S1151', 'squid:ClassVariableVisibilityCheck']","[0.0, 100.0, nan, 190.0, 1.0, 140.0, 1.0, 67.0, 1.0, 181.0, 112.0, 146.0, 49.0, 196.0, 45.0]","[0.0, 100.0, nan, 190.0, 1.0, 140.0, 1.0, 67.0, 1.0, 181.0, 112.0, 146.0, 49.0, 196.0, 45.0]"
33,[],BSHBlock,[],"['code_smells:class_data_private', 'squid:MethodCyclomaticComplexity', 'squid:ClassVariableVisibilityCheck', 'squid:S135', 'squid:S00105']","[1.0, 86.0, 39.0, 120.0, nan]","[1.0, 86.0, 39.0, 120.0, nan]"
