,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
36,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",ArmlessMechMapSet,[],"['squid:CommentedOutCodeLine', 'squid:S1192', 'squid:S1192', 'code_smells:complex_class', 'common-java:DuplicatedBlocks', 'squid:CommentedOutCodeLine', 'squid:S1149', 'squid:S1192', 'squid:S1149', 'squid:S1192', 'squid:S00120', 'code_smells:complex_class', 'code_smells:long_method', 'code_smells:long_method', 'squid:S1149', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:S1149', 'common-java:DuplicatedBlocks']","[315.0, 226.0, 230.0, 1.0, nan, 314.0, 146.0, 225.0, 147.0, 229.0, 15.0, 1.0, 1.0, 1.0, 54.0, 298.0, 299.0, 55.0, 391.0, 390.0, nan]","[315.0, 226.0, 230.0, 1.0, nan, 314.0, 146.0, 225.0, 147.0, 229.0, 15.0, 1.0, 1.0, 1.0, 54.0, 298.0, 299.0, 55.0, 136.0, 135.0, nan]"
37,[],ArrowModel,[],"['squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1191', 'squid:S1226', 'squid:S1226', 'squid:S00122', 'squid:S00122', 'squid:S00120']","[55.0, 54.0, 52.0, 42.0, 20.0, 126.0, 104.0, 127.0, 105.0, 18.0]","[55.0, 54.0, 52.0, 42.0, 20.0, 126.0, 104.0, 127.0, 105.0, 18.0]"
38,[],ArtilleryAttackAction,[],"['squid:S1149', 'squid:S1149', 'squid:S1149', 'code_smells:class_data_private', 'squid:ClassVariableVisibilityCheck']","[37.0, 78.0, 70.0, 1.0, 36.0]","[37.0, 78.0, 70.0, 1.0, 36.0]"
39,[],ArtilleryAttackModel,[],"['squid:S1134', 'squid:S1134', 'squid:S00120', 'squid:CommentedOutCodeLine']","[59.0, 46.0, 18.0, 60.0]","[59.0, 46.0, 18.0, 60.0]"
40,[],ArtilleryBayWeapon,[],['common-java:DuplicatedBlocks'],[nan],[nan]
41,[],ArtilleryCannonWeapon,[],['squid:CommentedOutCodeLine'],[51.0],[51.0]
42,[],ArtilleryCannonWeaponHandler,['Explicit null dereferenced'],"['common-java:DuplicatedBlocks', 'squid:CommentedOutCodeLine', 'squid:S1135', 'squid:S1135', 'squid:S106', 'squid:MethodCyclomaticComplexity', 'code_smells:complex_class']","[0.0, nan, 289.0, 226.0, 253.0, 81.0, 73.0, 1.0]","[0.0, nan, 289.0, 226.0, 253.0, 81.0, 73.0, 1.0]"
43,[],ArtilleryTracker,[],"['squid:S1149', 'squid:S1149', 'squid:S1149', 'squid:S1149', 'squid:S1149', 'squid:S1149']","[34.0, 60.0, 94.0, 95.0, 112.0, 78.0]","[34.0, 60.0, 94.0, 95.0, 112.0, 78.0]"
44,[],ArtilleryWeaponDirectFireHandler,[],['squid:S1126'],[54.0],[54.0]
45,[],ArtilleryWeaponDirectHomingHandler,[],['squid:S1126'],[54.0],[54.0]
46,['WRITE_SIMPLE_UNITS'],ArtilleryWeaponIndirectFireHandler,['Explicit null dereferenced'],"['squid:ClassVariableVisibilityCheck', 'squid:S1126', 'squid:S106', 'squid:S1067', 'common-java:DuplicatedBlocks', 'squid:MethodCyclomaticComplexity', 'squid:S1149', 'squid:CommentedOutCodeLine', 'code_smells:complex_class', 'squid:ClassVariableVisibilityCheck', 'squid:S1126']","[0.0, 434.0, 152.0, 156.0, 140.0, 161.0, nan, 94.0, 133.0, 453.0, 1.0, 150.0, 82.0]","[0.0, 93.0, 152.0, 156.0, 140.0, 156.0, nan, 94.0, 133.0, 453.0, 1.0, 150.0, 82.0]"
47,[],ArtilleryWeaponIndirectHomingHandler,['Value not atomically updated'],"['squid:S1149', 'squid:S1149', 'squid:S1066', 'code_smells:complex_class', 'squid:S1155', 'squid:S1149', 'common-java:DuplicatedBlocks', 'squid:S1155', 'squid:S1155', 'squid:S1066', 'squid:S135', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity']","[0.0, 313.0, 312.0, 221.0, 1.0, 335.0, 240.0, nan, 320.0, 356.0, 278.0, 365.0, 383.0, 278.0, 377.0, 306.0, 61.0]","[0.0, 313.0, 312.0, 221.0, 1.0, 335.0, 240.0, nan, 320.0, 356.0, 278.0, 365.0, 383.0, 278.0, 377.0, 306.0, 61.0]"
48,[],AttackGroup,[],"['squid:S1067', 'squid:S00120', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S00122', 'squid:S1067', 'squid:S1226', 'squid:MethodCyclomaticComplexity', 'squid:S1226']","[139.0, 18.0, 118.0, 100.0, 90.0, 69.0, 141.0, 137.0, 140.0]","[138.0, 18.0, 118.0, 100.0, 90.0, 64.0, 141.0, 137.0, 140.0]"
49,[],AttackHandler,[],['squid:S1149'],[37.0],[37.0]
50,[],AttackModel,[],"['code_smells:complex_class', 'squid:S00120', 'squid:MethodCyclomaticComplexity', 'squid:S00122', 'squid:SwitchLastCaseIsDefaultCheck', 'code_smells:long_method', 'squid:SwitchLastCaseIsDefaultCheck']","[1.0, 18.0, 99.0, 102.0, 134.0, 1.0, 114.0]","[1.0, 18.0, 99.0, 102.0, 134.0, 1.0, 114.0]"
51,['WRITE_CLEAN_CODE'],AttackOption,[],"['squid:S2178', 'code_smells:many_field_attributes_not_complex', 'code_smells:class_data_private', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S134', 'code_smells:complex_class', 'squid:ClassVariableVisibilityCheck', 'squid:S00116', 'squid:S1862', 'squid:S1135', 'squid:ClassVariableVisibilityCheck', 'squid:S00117', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:MethodCyclomaticComplexity', 'squid:ClassVariableVisibilityCheck']","[116.0, 1.0, 1.0, 79.0, 82.0, 75.0, 73.0, 75.0, 74.0, 73.0, 71.0, 67.0, 45.0, 1.0, 69.0, 70.0, 51.0, 79.0, 72.0, 35.0, 70.0, 68.0, 66.0, 81.0, 65.0]","[116.0, 1.0, 1.0, 79.0, 82.0, 75.0, 73.0, 75.0, 74.0, 73.0, 71.0, 67.0, 45.0, 1.0, 69.0, 70.0, 51.0, 79.0, 72.0, 35.0, 70.0, 68.0, 66.0, 81.0, 65.0]"
52,[],BAMGHandler,['Result is not floating-point'],"['code_smells:complex_class', 'squid:SwitchLastCaseIsDefaultCheck']","[0.0, 1.0, 66.0]","[0.0, 1.0, 66.0]"
53,[],BATaserHandler,[],"['squid:S1135', 'common-java:DuplicatedBlocks', 'squid:S1135', 'code_smells:long_method', 'squid:MethodCyclomaticComplexity']","[137.0, nan, 72.0, 1.0, 56.0]","[137.0, nan, 72.0, 1.0, 56.0]"
54,[],BAVibroClawAttackAction,[],"['squid:S1066', 'code_smells:complex_class', 'squid:MethodCyclomaticComplexity', 'common-java:DuplicatedBlocks', 'squid:UselessParenthesesCheck', 'squid:S1067', 'code_smells:long_method']","[75.0, 1.0, 59.0, nan, 106.0, 79.0, 1.0]","[75.0, 1.0, 59.0, nan, 106.0, 75.0, 1.0]"
