,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,[],AppTree,[],"['squid:S1213', 'squid:S1161', 'squid:S1068', 'squid:S1066', 'squid:S1213', 'squid:S1312', 'squid:S1161']","[277.0, 245.0, 69.0, 209.0, 287.0, 69.0, 229.0]","[277.0, 245.0, 69.0, 209.0, 287.0, 69.0, 229.0]"
11,['SMALL_UNIT_INTERFACES'],Application,[],"['code_smells:long_parameter_list', 'squid:S00107']","[60.0, 1.0, 51.0]","[51.0, 1.0, 51.0]"
12,[],ApplicationManager,[],"['squid:S00117', 'squid:S1155', 'common-java:DuplicatedBlocks', 'squid:S1118', 'squid:S1312', 'squid:S00117', 'squid:S00117', 'squid:S00105', 'squid:S1068', 'squid:S00117', 'squid:S00117']","[55.0, 275.0, nan, 44.0, 46.0, 97.0, 164.0, nan, 46.0, 130.0, 51.0]","[55.0, 275.0, nan, 44.0, 46.0, 97.0, 164.0, nan, 46.0, 130.0, 51.0]"
13,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SEPARATE_CONCERNS_IN_MODULES']",Audio,[],"['squid:S00107', 'squid:S00107', 'common-java:DuplicatedBlocks', 'code_smells:long_parameter_list', 'code_smells:complex_class']","[132.0, 156.0, 398.0, 105.0, 139.0, nan, 1.0, 1.0]","[105.0, 139.0, 1.0, 105.0, 139.0, nan, 1.0, 1.0]"
14,['SEPARATE_CONCERNS_IN_MODULES'],AudioManager,[],"['squid:EmptyStatementUsageCheck', 'squid:S1132', 'code_smells:long_method', 'squid:S134', 'squid:S1141', 'squid:S1118', 'squid:S1166', 'squid:S1192', 'squid:S00105', 'squid:MethodCyclomaticComplexity', 'squid:S1312', 'squid:S1215', 'common-java:DuplicatedBlocks', 'squid:S00108', 'squid:S1155', 'squid:S1141', 'squid:S134', 'squid:S134']","[313.0, 821.0, 1.0, 852.0, 827.0, 47.0, 860.0, 208.0, nan, 797.0, 49.0, 1.0, 854.0, nan, 860.0, 810.0, 856.0, 818.0, 856.0]","[313.0, 821.0, 1.0, 852.0, 827.0, 47.0, 860.0, 208.0, nan, 797.0, 49.0, 1.0, 854.0, nan, 860.0, 810.0, 856.0, 818.0, 856.0]"
15,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AudioScrobbler,[],"['squid:S106', 'squid:S1135', 'squid:S1166', 'squid:S1192', 'squid:S134', 'squid:S134', 'squid:S1068', 'squid:UnusedPrivateMethod', 'squid:S1141', 'squid:S1068', 'squid:S1481', 'squid:S00120', 'squid:S1135', 'squid:S1213', 'squid:S1068', 'squid:S1481', 'squid:S1161', 'common-java:DuplicatedBlocks', 'squid:S1312', 'squid:S1213', 'squid:S1213', 'squid:S134', 'squid:S1188', 'squid:S1188', 'squid:S1161', 'squid:S1213', 'squid:S1481', 'squid:S134', 'squid:S1481', 'squid:ModifiersOrderCheck', 'squid:S1066', 'squid:S1066', 'squid:UselessImportCheck', 'squid:MethodCyclomaticComplexity', 'squid:S1481', 'squid:S00105', 'squid:S1481', 'squid:S1481', 'squid:S106', 'squid:S1481', 'squid:S106', 'squid:S106', 'squid:S1481', 'squid:S1213']","[425.0, 579.0, 287.0, 195.0, 305.0, 427.0, 234.0, 679.0, 283.0, 549.0, 277.0, 129.0, 511.0, 1.0, 481.0, 667.0, 241.0, 290.0, 675.0, 311.0, 265.0, nan, 117.0, 675.0, 685.0, 411.0, 455.0, 263.0, 457.0, 671.0, 603.0, 283.0, 659.0, 121.0, 405.0, 409.0, 97.0, 265.0, 505.0, nan, 513.0, 365.0, 613.0, 153.0, 395.0, 429.0, 609.0, 679.0]","[425.0, 579.0, 287.0, 195.0, 305.0, 427.0, 234.0, 679.0, 283.0, 549.0, 277.0, 129.0, 511.0, 1.0, 481.0, 667.0, 241.0, 290.0, 675.0, 311.0, 265.0, nan, 117.0, 675.0, 685.0, 411.0, 455.0, 263.0, 457.0, 671.0, 603.0, 283.0, 659.0, 121.0, 405.0, 409.0, 97.0, 265.0, 505.0, nan, 513.0, 365.0, 613.0, 153.0, 395.0, 429.0, 609.0, 679.0]"
16,[],AudioScrobblerConfiguration,[],"['squid:S1213', 'common-java:DuplicatedBlocks', 'squid:S1213', 'squid:S1213', 'squid:S00105', 'squid:S1213', 'squid:S1213', 'squid:S00120']","[167.0, nan, 155.0, 151.0, nan, 159.0, 163.0, 1.0]","[167.0, nan, 155.0, 151.0, nan, 159.0, 163.0, 1.0]"
17,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AudioScrobblerOptionsPanel,[],"['squid:S1312', 'squid:S1186', 'squid:S1068', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1161', 'squid:S1213', 'squid:S1166', 'squid:S1213', 'squid:S00120', 'squid:S1213', 'common-java:DuplicatedBlocks', 'squid:S1192', 'squid:S00108', 'squid:S1213', 'squid:S1192']","[89.0, 215.0, 89.0, 135.0, 191.0, 165.0, 241.0, 171.0, 249.0, 1.0, 237.0, 68.0, 96.0, nan, 119.0, 171.0, 245.0, 171.0, 123.0]","[89.0, 215.0, 89.0, 135.0, 191.0, 165.0, 241.0, 171.0, 249.0, 1.0, 237.0, 68.0, 96.0, nan, 119.0, 171.0, 245.0, 171.0, 123.0]"
18,[],BMPLoader,"['Unchecked return value', 'Unchecked return value']","['squid:S00112', 'code_smells:long_parameter_list', 'squid:RedundantThrowsDeclarationCheck', 'squid:RedundantThrowsDeclarationCheck', 'squid:CommentedOutCodeLine', 'squid:RedundantThrowsDeclarationCheck', 'squid:S1481', 'squid:S1481', 'squid:S1481', 'squid:S1197', 'squid:S1481', 'squid:S00112', 'squid:S2183', 'squid:S1160', 'squid:S1481', 'squid:S1197', 'squid:UselessImportCheck', 'squid:S2184', 'squid:CommentedOutCodeLine', 'squid:S00112', 'squid:S1481', 'squid:ForLoopCounterChangedCheck', 'squid:S00122', 'squid:S00122', 'squid:S00112', 'squid:S00112', 'squid:S00105', 'code_smells:complex_class', 'code_smells:long_method', 'squid:S1481', 'squid:S1481', 'squid:S1481', 'squid:S1186', 'squid:S1481', 'squid:S00112', 'squid:S00122', 'squid:S00122', 'squid:S1481', 'squid:S00122', 'squid:S1197']","[0.0, 0.0, 195.0, 1.0, 509.0, 177.0, 413.0, 435.0, 183.0, 217.0, 227.0, 109.0, 231.0, 373.0, 153.0, 509.0, 223.0, 109.0, 53.0, 443.0, 309.0, 475.0, 185.0, 417.0, 475.0, 389.0, 395.0, 177.0, nan, 1.0, 1.0, 321.0, 229.0, 221.0, 121.0, 215.0, 519.0, 419.0, 391.0, 187.0, 387.0, 109.0]","[0.0, 0.0, 195.0, 1.0, 509.0, 177.0, 413.0, 435.0, 183.0, 217.0, 227.0, 109.0, 231.0, 373.0, 153.0, 509.0, 223.0, 109.0, 53.0, 443.0, 309.0, 475.0, 185.0, 417.0, 475.0, 389.0, 395.0, 177.0, nan, 1.0, 1.0, 321.0, 229.0, 221.0, 121.0, 215.0, 519.0, 419.0, 391.0, 187.0, 387.0, 109.0]"
19,[],Beacon,['Bad choice of lock object'],"['squid:S00105', 'squid:S1149', 'squid:S1067', 'squid:CommentedOutCodeLine', 'squid:S00108', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S00108', 'code_smells:antisingleton', 'code_smells:class_data_private', 'squid:MethodCyclomaticComplexity', 'squid:S1213', 'squid:ClassVariableVisibilityCheck', 'squid:UselessImportCheck', 'squid:S1157', 'squid:S1157', 'squid:S1157', 'squid:S1157', 'squid:S1157', 'squid:S1157', 'squid:S1213', 'squid:S1444', 'squid:S1157', 'squid:S1213', 'squid:S1166', 'squid:S134', 'squid:S1213', 'squid:S1312', 'squid:S1213', 'squid:S1166', 'squid:S1068', 'squid:S1068', 'squid:S1213']","[nan, 159.0, 151.0, 105.0, 94.0, 248.0, 250.0, 252.0, 68.0, 1.0, 1.0, 114.0, 246.0, 63.0, 24.0, 127.0, 129.0, 125.0, 131.0, 133.0, 135.0, 260.0, 63.0, 123.0, 258.0, 93.0, 120.0, 256.0, 61.0, 254.0, 68.0, 61.0, 246.0, 262.0, 0.0]","[nan, 159.0, 150.0, 105.0, 94.0, 248.0, 250.0, 252.0, 68.0, 1.0, 1.0, 114.0, 246.0, 63.0, 24.0, 127.0, 129.0, 125.0, 131.0, 133.0, 135.0, 260.0, 63.0, 123.0, 258.0, 93.0, 120.0, 256.0, 61.0, 254.0, 68.0, 61.0, 246.0, 262.0, 0.0]"
20,['SMALL_UNIT_INTERFACES'],BlockList,[],"['squid:S1068', 'squid:S1186', 'code_smells:complex_class', 'code_smells:long_parameter_list', 'squid:S1301', 'squid:S1213', 'squid:ModifiersOrderCheck', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S1213', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'common-java:DuplicatedBlocks', 'squid:S1151', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:S1213', 'squid:UselessImportCheck']","[73.0, 411.0, 149.0, 1.0, 1.0, 171.0, 401.0, 307.0, 373.0, 399.0, 407.0, nan, 369.0, 341.0, nan, 173.0, 171.0, 411.0, 45.0]","[69.0, 411.0, 149.0, 1.0, 1.0, 171.0, 401.0, 307.0, 373.0, 399.0, 407.0, nan, 369.0, 341.0, nan, 173.0, 171.0, 411.0, 45.0]"
21,[],BroadcastThread,[],"['squid:S00108', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S1161', 'squid:S1132', 'squid:S1213', 'squid:S1312', 'squid:S1213', 'squid:ObjectFinalizeOverridenCheck', 'squid:S1166', 'squid:S1213', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:UselessImportCheck', 'squid:S1213', 'squid:S1213']","[73.0, 67.0, 102.0, 128.0, 62.0, 94.0, 193.0, 51.0, 195.0, 181.0, 88.0, 197.0, nan, 89.0, 27.0, 191.0, 189.0]","[73.0, 67.0, 102.0, 128.0, 62.0, 94.0, 193.0, 51.0, 195.0, 181.0, 88.0, 197.0, nan, 89.0, 27.0, 191.0, 189.0]"
22,[],ClassicSkin,[],"['squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S1213', 'squid:S2131', 'squid:S00115', 'squid:S1488', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'code_smells:complex_class', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1068', 'squid:S1213', 'squid:S1213', 'squid:S1213']","[91.0, 65.0, 61.0, 43.0, 41.0, 63.0, 381.0, 173.0, 45.0, 225.0, 409.0, 403.0, 399.0, 1.0, 389.0, 387.0, 383.0, 393.0, 405.0, 401.0, 397.0, 385.0, 91.0, 407.0, 395.0, 391.0]","[91.0, 65.0, 61.0, 43.0, 41.0, 63.0, 381.0, 173.0, 45.0, 223.0, 409.0, 403.0, 399.0, 1.0, 389.0, 387.0, 383.0, 393.0, 405.0, 401.0, 397.0, 385.0, 91.0, 407.0, 395.0, 391.0]"
23,[],ConfigurationPanel,[],['squid:S00105'],[nan],[nan]
24,"['AUTOMATE_TESTS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS']",Configurator,['Bad choice of lock object'],"['squid:S2130', 'squid:S00105', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:UnusedPrivateMethod', 'squid:MethodCyclomaticComplexity', 'squid:CommentedOutCodeLine', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1132', 'squid:S00112', 'squid:S1312', 'squid:S1141', 'squid:S00108', 'squid:MethodCyclomaticComplexity', 'squid:S00108', 'squid:S1141', 'squid:S1141', 'squid:S1068', 'squid:S1141', 'squid:S1141', 'squid:S1141', 'common-java:DuplicatedBlocks', 'squid:S1141', 'squid:S1141', 'squid:S1141', 'code_smells:complex_class', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1192', 'squid:MethodCyclomaticComplexity', 'squid:S1192', 'squid:S1481', 'squid:S1141', 'squid:S2068', 'squid:S1197', 'squid:S1192', 'squid:S1141', 'squid:S1141', 'squid:S1192', 'squid:S1141', 'squid:S1132', 'squid:S1141', 'squid:S134', 'squid:S134', 'squid:S1192', 'squid:S1141', 'squid:S134', 'squid:S1192', 'squid:S1141', 'squid:S1192', 'squid:S1141', 'squid:S1132', 'squid:S1197', 'squid:S1132', 'squid:S1068', 'squid:S2130', 'squid:S2130', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1132', 'squid:S1166', 'squid:S2130', 'squid:S2130', 'squid:S1764', 'squid:S1067', 'squid:S1149', 'squid:S1068', 'squid:S1481', 'squid:S1481']","[329.0, nan, 687.0, 682.0, 680.0, 652.0, 667.0, 160.0, 514.0, 566.0, 618.0, 675.0, 652.0, 64.0, 266.0, 648.0, 218.0, 214.0, 897.0, 851.0, 108.0, 804.0, 778.0, 572.0, nan, 520.0, 494.0, 468.0, 1.0, 674.0, 676.0, 677.0, 243.0, 671.0, 208.0, 748.0, 252.0, 106.0, 655.0, 243.0, 431.0, 546.0, 76.0, 598.0, 678.0, 752.0, 228.0, 184.0, 80.0, 874.0, 180.0, 82.0, 239.0, 78.0, 828.0, 679.0, 653.0, 683.0, 120.0, 389.0, 338.0, 592.0, 540.0, 488.0, 681.0, 452.0, 371.0, 380.0, 679.0, 926.0, 683.0, 705.0, 86.0, 130.0, 749.0, 650.0, 650.0, 0.0, 925.0, 925.0]","[329.0, nan, 687.0, 682.0, 680.0, 652.0, 667.0, 160.0, 514.0, 566.0, 618.0, 675.0, 652.0, 64.0, 266.0, 648.0, 218.0, 214.0, 897.0, 851.0, 108.0, 804.0, 778.0, 572.0, nan, 520.0, 494.0, 468.0, 1.0, 674.0, 676.0, 677.0, 243.0, 671.0, 208.0, 748.0, 252.0, 106.0, 655.0, 243.0, 431.0, 546.0, 76.0, 598.0, 678.0, 752.0, 228.0, 184.0, 80.0, 874.0, 180.0, 82.0, 239.0, 78.0, 828.0, 679.0, 653.0, 683.0, 120.0, 389.0, 338.0, 592.0, 540.0, 488.0, 681.0, 452.0, 371.0, 380.0, 679.0, 1.0, 674.0, 705.0, 86.0, 130.0, 749.0, 218.0, 218.0, 0.0, 667.0, 667.0]"
25,[],ConnectionHandler,[],"['squid:UselessImportCheck', 'squid:S134', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:MethodCyclomaticComplexity', 'squid:S1213', 'squid:S1312', 'code_smells:long_method', 'squid:S1068', 'squid:S00112']","[27.0, 65.0, 115.0, 113.0, 111.0, 109.0, 52.0, 107.0, 43.0, 1.0, 115.0, 45.0]","[27.0, 65.0, 115.0, 113.0, 111.0, 109.0, 52.0, 107.0, 43.0, 1.0, 115.0, 45.0]"
26,[],ConnectionThread,[],"['squid:S1161', 'squid:S1141', 'squid:S1213', 'squid:S1312', 'squid:S1481', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:UselessImportCheck', 'squid:S1481']","[64.0, 80.0, 105.0, 52.0, 65.0, 107.0, 77.0, 27.0, 66.0]","[64.0, 80.0, 105.0, 52.0, 65.0, 107.0, 77.0, 27.0, 66.0]"
27,[],Constants,[],"['squid:S1214', 'squid:S1313', 'squid:S1313']","[21.0, 35.0, 33.0]","[21.0, 35.0, 33.0]"
28,[],CrossFade,[],['squid:S1226'],[30.0],[30.0]
29,[],CustomSecurityManager,['Dereference null return value'],"['squid:S00105', 'squid:S1191', 'squid:S106', 'squid:S1186', 'squid:S1197', 'squid:S1161']","[0.0, nan, 37.0, 67.0, 49.0, 71.0, 59.0]","[0.0, nan, 37.0, 67.0, 49.0, 71.0, 59.0]"
30,[],DataConfiguration,['Dereference after null check'],"['squid:S1213', 'squid:S1186', 'squid:S00105', 'squid:S1213', 'squid:S2178', 'squid:S1213']","[0.0, 139.0, 49.0, nan, 135.0, 105.0, 143.0]","[0.0, 139.0, 49.0, nan, 135.0, 105.0, 143.0]"
31,[],DataUpdateThread,[],"['squid:S1161', 'squid:S00108', 'squid:S2184', 'squid:S00108', 'squid:S1068', 'squid:S00105', 'squid:S134', 'squid:S106', 'squid:S106', 'squid:S1166', 'squid:S134', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:S2184', 'squid:S1312', 'squid:UselessImportCheck', 'squid:S106']","[77.0, 149.0, 139.0, 169.0, 63.0, nan, 127.0, 109.0, 101.0, 169.0, 105.0, 51.0, 39.0, 165.0, 63.0, 41.0, 117.0]","[77.0, 149.0, 139.0, 169.0, 63.0, nan, 127.0, 109.0, 101.0, 169.0, 105.0, 51.0, 39.0, 165.0, 63.0, 41.0, 117.0]"
32,[],DataWritingEvent,[],['squid:S00105'],[nan],[nan]
33,[],DataWritingListener,[],['squid:S00105'],[nan],[nan]
34,[],DefaultApplication$PinScreen,['Missing call to superclass'],[],[0.0],[0.0]
