,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,"['WRITE_SHORT_UNITS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE']",DefaultApplicationInitializer,['Dereference null return value'],"['squid:S1192', 'squid:S1192', 'squid:S1168', 'squid:S134', 'squid:S1312', 'code_smells:long_method', 'squid:S1066', 'squid:S1149', 'squid:S135']","[204.0, 0.0, 158.0, 236.0, 208.0, 166.0, 222.0, 128.0, 334.0, 1.0, 386.0, 364.0, 169.0, 329.0, 359.0]","[147.0, 0.0, 158.0, 236.0, 208.0, 166.0, 213.0, 128.0, 329.0, 1.0, 1.0, 364.0, 169.0, 329.0, 359.0]"
11,['AUTOMATE_TESTS'],DefaultPluginsCollector,[],"['squid:S1161', 'squid:S1312']","[206.0, 87.0, 240.0]","[206.0, 87.0, 1.0]"
12,"['WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS']",DocGenerator,[],"['code_smells:long_method', 'squid:S1149', 'squid:S00112', 'squid:S1213', 'squid:S00112', 'squid:S1192', 'squid:S00112', 'squid:S00112', 'squid:MethodCyclomaticComplexity', 'squid:S1213', 'squid:S1135', 'squid:S1135', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1172']","[355.0, 355.0, 1.0, 59.0, 200.0, 110.0, 189.0, 233.0, 129.0, 112.0, 310.0, 288.0, 90.0, 130.0, 215.0, 135.0, 127.0, 73.0, 74.0, 75.0, 76.0, 77.0, 130.0, 215.0, 78.0, 79.0, 80.0, 81.0, 82.0, 485.0, 129.0]","[288.0, 288.0, 1.0, 59.0, 200.0, 110.0, 189.0, 233.0, 129.0, 112.0, 301.0, 288.0, 90.0, 130.0, 215.0, 135.0, 127.0, 73.0, 74.0, 75.0, 76.0, 77.0, 130.0, 215.0, 78.0, 79.0, 80.0, 81.0, 82.0, 1.0, 129.0]"
13,[],DocTask,['Dereference null return value'],['squid:S1149'],"[0.0, 138.0]","[0.0, 138.0]"
14,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],Documentable,[],[],[37.0],[1.0]
15,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],Documentation,[],[],[68.0],[1.0]
16,[],DocumentationImpl,[],"['code_smells:antisingleton', 'squid:S1312']","[1.0, 39.0]","[1.0, 39.0]"
17,[],ErrorDialog$3,['Dereference null return value'],[],[0.0],[0.0]
18,"['SMALL_UNIT_INTERFACES', 'AUTOMATE_TESTS', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES']",ErrorDialog,[],"['squid:S1192', 'squid:S1213', 'code_smells:complex_class', 'code_smells:long_method', 'code_smells:long_parameter_list', 'squid:S1213', 'squid:S1188', 'squid:S1213', 'squid:S1213', 'squid:S1161', 'squid:S1192', 'squid:S1161', 'squid:S1213', 'squid:S1905', 'squid:S1149', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1149', 'squid:S1213', 'squid:S1213']","[365.0, 406.0, 302.0, 1.0, 1.0, 1.0, 299.0, 460.0, 300.0, 301.0, 468.0, 232.0, 461.0, 305.0, 342.0, 226.0, 537.0, 315.0, 313.0, 303.0, 312.0, 310.0, 309.0, 308.0, 307.0, 306.0, 276.0, 311.0, 304.0, 150.0, 217.0]","[315.0, 406.0, 302.0, 1.0, 1.0, 1.0, 299.0, 460.0, 300.0, 301.0, 468.0, 232.0, 461.0, 305.0, 342.0, 226.0, 1.0, 315.0, 313.0, 303.0, 312.0, 310.0, 309.0, 308.0, 307.0, 306.0, 276.0, 311.0, 304.0, 143.0, 207.0]"
19,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",ExtendedProperties,[],"['squid:S1161', 'squid:S1161', 'squid:S1149']","[74.0, 66.0, 130.0, 112.0, 130.0]","[74.0, 66.0, 1.0, 112.0, 1.0]"
20,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",Extension,[],[],"[210.0, 210.0]","[1.0, 1.0]"
21,[],ExtensionImpl$ParameterImpl,['Dereference null return value'],[],[0.0],[0.0]
22,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",ExtensionImpl,[],"['squid:S1596', 'code_smells:complex_class', 'squid:UnusedPrivateMethod', 'squid:S1596', 'squid:S1192', 'squid:S1192', 'squid:MethodCyclomaticComplexity']","[421.0, 111.0, 261.0, 1.0, 194.0, 225.0, 474.0, 470.0, 685.0, 230.0, 282.0, 282.0]","[410.0, 100.0, 261.0, 1.0, 194.0, 225.0, 474.0, 470.0, 1.0, 230.0, 230.0, 230.0]"
23,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",ExtensionPoint,[],"['squid:S1214', 'squid:S1214']","[33.0, 154.0, 287.0, 287.0]","[33.0, 154.0, 1.0, 1.0]"
24,"['SMALL_UNIT_INTERFACES', 'SEPARATE_CONCERNS_IN_MODULES', 'AUTOMATE_TESTS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",ExtensionPointImpl,[],"['squid:S1596', 'code_smells:long_method', 'squid:S134', 'squid:S134', 'squid:S1596', 'squid:S1596', 'squid:MethodCyclomaticComplexity', 'squid:S1166', 'squid:S1192', 'squid:MethodCyclomaticComplexity', 'squid:S1067', 'squid:S1155', 'code_smells:complex_class', 'squid:S1181']","[84.0, 470.0, 1.0, 114.0, 402.0, 643.0, 252.0, 289.0, 498.0, 388.0, 643.0, 116.0, 214.0, 512.0, 263.0, 1.0, 231.0, 290.0, 290.0]","[52.0, 470.0, 1.0, 114.0, 402.0, 1.0, 252.0, 289.0, 498.0, 388.0, 1.0, 116.0, 214.0, 500.0, 263.0, 1.0, 231.0, 214.0, 214.0]"
25,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",Identity,[],[],"[33.0, 33.0]","[1.0, 1.0]"
26,['SEPARATE_CONCERNS_IN_MODULES'],IdentityImpl,[],"['squid:S1213', 'squid:S1312']","[69.0, 80.0, 33.0]","[69.0, 1.0, 33.0]"
27,"['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES']",IntegrityCheckReport,[],['squid:S1214'],"[132.0, 132.0, 54.0]","[1.0, 1.0, 54.0]"
28,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES']",IntegrityChecker,[],"['squid:S1312', 'code_smells:long_method', 'squid:MethodCyclomaticComplexity']","[193.0, 193.0, 41.0, 1.0, 270.0, 270.0, 91.0]","[91.0, 91.0, 41.0, 1.0, 1.0, 1.0, 91.0]"
29,"['SMALL_UNIT_INTERFACES', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'SMALL_UNIT_INTERFACES']",IoUtil,"['Dereference null return value', 'Dereference null return value']","['code_smells:complex_class', 'squid:S1166', 'squid:CommentedOutCodeLine', 'code_smells:long_parameter_list', 'squid:S135', 'squid:S135', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:S1141', 'squid:S1067', 'code_smells:long_method', 'squid:S1213', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:CommentedOutCodeLine', 'squid:S1166', 'squid:S1166', 'squid:CommentedOutCodeLine', 'squid:S1166', 'squid:S1166']","[0.0, 169.0, 1.0, 366.0, 491.0, 1.0, 510.0, 477.0, 366.0, 491.0, 152.0, 303.0, 285.0, 133.0, 549.0, 549.0, 364.0, 549.0, 326.0, 1.0, 303.0, 546.0, 399.0, 510.0, 529.0, 361.0, 531.0, 539.0, 152.0, 487.0, 370.0, 541.0, 0.0, 341.0, 341.0, 341.0]","[0.0, 133.0, 1.0, 366.0, 491.0, 1.0, 510.0, 477.0, 366.0, 491.0, 152.0, 303.0, 285.0, 133.0, 1.0, 1.0, 364.0, 1.0, 324.0, 1.0, 286.0, 546.0, 399.0, 510.0, 529.0, 361.0, 531.0, 539.0, 135.0, 487.0, 370.0, 541.0, 0.0, 285.0, 285.0, 285.0]"
30,[],JpfException,[],['squid:S1948'],[32.0],[32.0]
31,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],Library,[],[],[67.0],[1.0]
32,['SMALL_UNIT_INTERFACES'],LibraryImpl,[],[],[67.0],[38.0]
33,['SMALL_UNIT_INTERFACES'],LocationsDescriptorHandler,[],[],[238.0],[206.0]
34,"['SMALL_UNIT_INTERFACES', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'SMALL_UNIT_INTERFACES']",ManifestHandler,['Dereference null return value'],"['squid:S1149', 'squid:S1149', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'code_smells:complex_class', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity']","[0.0, 373.0, 373.0, 373.0, 397.0, 44.0, 37.0, 143.0, 86.0, 69.0, 90.0, 85.0, 65.0, 1.0, 278.0, 54.0, 272.0, 272.0, 272.0]","[0.0, 278.0, 278.0, 278.0, 1.0, 44.0, 37.0, 143.0, 86.0, 69.0, 90.0, 85.0, 47.0, 1.0, 278.0, 54.0, 54.0, 54.0, 54.0]"
35,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'SMALL_UNIT_INTERFACES']",ManifestInfoHandler,[],['code_smells:long_method'],"[65.0, 1.0, 56.0, 51.0, 79.0]","[58.0, 1.0, 49.0, 33.0, 40.0]"
36,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",ManifestParser,[],"['squid:S1067', 'squid:S1132', 'squid:S1213', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1213', 'code_smells:antisingleton', 'squid:S1213', 'squid:S1132', 'squid:S1132', 'squid:MethodCyclomaticComplexity', 'squid:S1312', 'squid:CommentedOutCodeLine', 'squid:S1132', 'squid:CommentedOutCodeLine', 'squid:S1149', 'squid:S1188']","[85.0, 83.0, 104.0, 82.0, 79.0, 80.0, 102.0, 1.0, 101.0, 81.0, 85.0, 70.0, 42.0, 115.0, 84.0, 115.0, 131.0, 131.0, 52.0, 69.0]","[79.0, 83.0, 104.0, 82.0, 79.0, 80.0, 102.0, 1.0, 101.0, 81.0, 85.0, 70.0, 42.0, 115.0, 84.0, 115.0, 131.0, 131.0, 52.0, 69.0]"
37,['SEPARATE_CONCERNS_IN_MODULES'],ManifestProcessingException,[],['squid:S2166'],"[59.0, 27.0]","[1.0, 27.0]"
38,['AUTOMATE_TESTS'],MockExtensionPoint,[],[],[264.0],[1.0]
39,['AUTOMATE_TESTS'],MockParameter,[],[],[253.0],[1.0]
40,['AUTOMATE_TESTS'],MockPluginDescriptor,[],['code_smells:complex_class'],"[1.0, 381.0]","[1.0, 1.0]"
41,['SEPARATE_CONCERNS_IN_MODULES'],MockPluginElement,[],[],[101.0],[1.0]
42,['AUTOMATE_TESTS'],MockPluginRegistry,[],"['squid:S1596', 'squid:S1596', 'squid:S1596']","[289.0, 125.0, 306.0, 316.0]","[289.0, 125.0, 306.0, 1.0]"
43,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE']",Model,[],['common-java:DuplicatedBlocks'],"[285.0, 362.0, 74.0, 485.0, nan, 663.0, 541.0, 250.0, 637.0, 661.0, 160.0, 596.0, 333.0, 663.0, 90.0]","[272.0, 349.0, 61.0, 472.0, nan, 1.0, 528.0, 229.0, 616.0, 640.0, 139.0, 575.0, 312.0, 1.0, 69.0]"
44,"['WRITE_SHORT_UNITS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES']",ObjectFactory,"['Dereference null return value', 'Dereference null return value']","['squid:S1192', 'squid:S1312', 'squid:S1312', 'squid:S1312', 'squid:S00112', 'squid:S00112', 'squid:S1192', 'squid:S00112', 'squid:S00112', 'squid:S1141', 'code_smells:long_method', 'squid:S1141', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1192']","[247.0, 96.0, 194.0, 234.0, 142.0, 181.0, 134.0, 126.0, 77.0, 292.0, 98.0, 103.0, 145.0, 227.0, 108.0, 113.0, 179.0, 1.0, 292.0, 225.0, 231.0, 234.0, 292.0, 181.0, 227.0, 126.0, 134.0, 198.0, 0.0, 0.0]","[192.0, 96.0, 194.0, 234.0, 142.0, 181.0, 134.0, 126.0, 77.0, 1.0, 98.0, 103.0, 145.0, 227.0, 108.0, 113.0, 179.0, 1.0, 1.0, 225.0, 231.0, 234.0, 1.0, 181.0, 227.0, 126.0, 134.0, 198.0, 0.0, 0.0]"
45,"['WRITE_SHORT_UNITS', 'SMALL_UNIT_INTERFACES', 'WRITE_SIMPLE_UNITS', 'WRITE_CODE_ONCE', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS']",ParameterValueParser,[],"['squid:S1213', 'squid:S1213', 'squid:S1192', 'squid:S1213', 'squid:S1213', 'squid:S1166', 'squid:MethodCyclomaticComplexity', 'squid:CommentedOutCodeLine']","[235.0, 235.0, 235.0, 39.0, 40.0, 131.0, 43.0, 41.0, 140.0, 248.0, 122.0, 43.0, 178.0, 228.0, 248.0]","[43.0, 43.0, 43.0, 39.0, 40.0, 131.0, 43.0, 41.0, 132.0, 1.0, 122.0, 43.0, 170.0, 228.0, 1.0]"
46,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",PathResolver,[],['squid:S00112'],"[80.0, 80.0, 41.0]","[1.0, 1.0, 41.0]"
47,"['WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'SMALL_UNIT_INTERFACES']",PathTask,[],"['squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'code_smells:long_method']","[141.0, 141.0, 133.0, 87.0, 143.0, 194.0, 1.0, 178.0]","[87.0, 87.0, 120.0, 87.0, 143.0, 1.0, 1.0, 143.0]"
48,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],Plugin,[],"['squid:S00112', 'squid:S00112', 'squid:S1312']","[118.0, 109.0, 43.0, 129.0]","[118.0, 109.0, 43.0, 1.0]"
49,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_SHORT_UNITS', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'WRITE_SIMPLE_UNITS', 'SMALL_UNIT_INTERFACES']",PluginArchiver,[],"['squid:S1192', 'code_smells:long_method', 'squid:S134', 'squid:S134', 'squid:S1160', 'squid:S1192', 'squid:S1160', 'squid:S1160', 'squid:S1160', 'squid:S1160', 'squid:MethodCyclomaticComplexity', 'squid:S1160', 'squid:S135', 'squid:S1213']","[100.0, 1.0, 316.0, 309.0, 281.0, 475.0, 301.0, 99.0, 353.0, 247.0, 376.0, 424.0, 281.0, 615.0, 457.0, 304.0, 562.0, 204.0, 204.0, 231.0, 560.0, 334.0, 334.0, 511.0]","[100.0, 1.0, 316.0, 309.0, 281.0, 461.0, 287.0, 99.0, 353.0, 247.0, 376.0, 424.0, 281.0, 1.0, 457.0, 304.0, 562.0, 140.0, 140.0, 206.0, 513.0, 281.0, 281.0, 482.0]"
50,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],PluginAttribute,[],[],[57.0],[1.0]
51,"['SMALL_UNIT_INTERFACES', 'SEPARATE_CONCERNS_IN_MODULES']",PluginClassLoader,[],['code_smells:long_parameter_list'],"[53.0, 115.0, 1.0]","[47.0, 1.0, 1.0]"
52,"['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES']",PluginDescriptor,[],[],"[136.0, 136.0]","[1.0, 1.0]"
53,"['WRITE_CLEAN_CODE', 'AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_SIMPLE_UNITS']",PluginDescriptorImpl,[],"['squid:CommentedOutCodeLine', 'squid:MethodCyclomaticComplexity']","[241.0, 241.0, 424.0, 105.0, 424.0, 150.0]","[241.0, 241.0, 1.0, 105.0, 1.0, 105.0]"
54,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",PluginElement,[],[],"[41.0, 41.0]","[1.0, 1.0]"
55,['SEPARATE_CONCERNS_IN_MODULES'],PluginElementImpl,[],[],[89.0],[1.0]
56,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],PluginFragment,[],[],[76.0],[1.0]
57,['SEPARATE_CONCERNS_IN_MODULES'],PluginFragmentImpl,[],[],[167.0],[1.0]
58,['SMALL_UNIT_INTERFACES'],PluginInfo,[],[],[345.0],[325.0]
59,"['WRITE_SIMPLE_UNITS', 'WRITE_CLEAN_CODE']",PluginInfoTask,['Dereference null return value'],"['code_smells:long_method', 'squid:MethodCyclomaticComplexity']","[0.0, 166.0, 1.0, 117.0, 133.0]","[0.0, 117.0, 1.0, 117.0, 133.0]"
60,[],PluginLifecycleException,[],['squid:S2166'],[25.0],[25.0]
61,"['WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES']",PluginManager,['Dereference null return value'],"['squid:S00112', 'squid:S1166', 'squid:S00112']","[96.0, 69.0, 295.0, 69.0, 286.0, 405.0, 405.0, 0.0]","[90.0, 69.0, 295.0, 69.0, 286.0, 1.0, 1.0, 0.0]"
62,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",PluginPrerequisite,[],['squid:S1214'],"[31.0, 89.0, 89.0]","[31.0, 1.0, 1.0]"
63,['SMALL_UNIT_INTERFACES'],PluginPrerequisiteImpl,[],"['squid:S1213', 'squid:S1166', 'squid:S1213', 'squid:S1213', 'squid:S1312', 'squid:S1213', 'squid:S1213']","[85.0, 55.0, 137.0, 56.0, 58.0, 34.0, 53.0, 54.0]","[58.0, 55.0, 137.0, 56.0, 58.0, 34.0, 53.0, 54.0]"
