,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,"['SMALL_UNIT_INTERFACES', 'SEPARATE_CONCERNS_IN_MODULES', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE']",AElem,[],"['squid:S00116', 'squid:S1182', 'squid:S00116', 'common-java:DuplicatedBlocks', 'squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'code_smells:long_parameter_list', 'squid:S00117', 'squid:S00116', 'code_smells:complex_class']","[32.0, 211.0, 12.0, 33.0, 10.0, nan, 211.0, 11.0, 19.0, 22.0, 21.0, 1.0, 20.0, 13.0, 1.0, 119.0]","[18.0, 1.0, 12.0, 33.0, 10.0, nan, 1.0, 11.0, 19.0, 22.0, 21.0, 1.0, 20.0, 13.0, 1.0, 72.0]"
11,"['SMALL_UNIT_INTERFACES', 'AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES']",AGrammar,[],"['squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00101', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'code_smells:long_parameter_list', 'squid:S00117', 'squid:S00116', 'squid:S00117', 'squid:S00117', 'code_smells:long_method', 'code_smells:complex_class', 'squid:S1319', 'squid:S1182', 'squid:S1199', 'squid:S00116']","[47.0, 27.0, 26.0, 23.0, 10.0, 16.0, 12.0, 340.0, 14.0, 15.0, 22.0, 1.0, 25.0, 13.0, 361.0, 28.0, 24.0, 361.0, 1.0, 1.0, 65.0, 48.0, 30.0, 11.0]","[21.0, 27.0, 26.0, 23.0, 10.0, 16.0, 12.0, 340.0, 14.0, 15.0, 22.0, 1.0, 25.0, 13.0, 1.0, 28.0, 24.0, 1.0, 1.0, 1.0, 65.0, 48.0, 30.0, 11.0]"
12,['WRITE_CODE_ONCE'],AHelperDef,[],"['squid:S00116', 'squid:S00117', 'squid:S00116', 'squid:S00117', 'squid:S1182', 'common-java:DuplicatedBlocks']","[10.0, 18.0, 11.0, 84.0, 17.0, 25.0, nan]","[10.0, 18.0, 11.0, 37.0, 17.0, 25.0, nan]"
13,[],AHelpers,[],"['squid:S1199', 'squid:S00117', 'squid:S00101', 'squid:S00116', 'squid:S1182', 'squid:S1319']","[18.0, 16.0, 82.0, 10.0, 24.0, 35.0]","[18.0, 16.0, 82.0, 10.0, 24.0, 35.0]"
14,[],AHexChar,[],"['squid:S00116', 'squid:S00117', 'squid:S1182']","[10.0, 16.0, 21.0]","[10.0, 16.0, 21.0]"
15,['WRITE_CODE_ONCE'],AIdBasic,[],"['squid:S00117', 'squid:S00116', 'common-java:DuplicatedBlocks', 'squid:S1182']","[16.0, 10.0, nan, 21.0, 78.0]","[16.0, 10.0, nan, 21.0, 32.0]"
16,['WRITE_CODE_ONCE'],AIgnTokens,[],"['squid:S00101', 'squid:S1199', 'common-java:DuplicatedBlocks', 'squid:S00117', 'squid:S00116', 'squid:S1319', 'squid:S1182']","[82.0, 88.0, 18.0, nan, 16.0, 10.0, 35.0, 24.0]","[82.0, 35.0, 18.0, nan, 16.0, 10.0, 35.0, 24.0]"
17,[],AIntervalSet,[],"['squid:S1182', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S00117']","[25.0, 18.0, 11.0, 10.0, 17.0]","[25.0, 18.0, 11.0, 10.0, 17.0]"
18,['SEPARATE_CONCERNS_IN_MODULES'],AListTerm,[],"['squid:S00117', 'squid:S00101', 'squid:S1199', 'squid:S00116', 'squid:S00117', 'squid:S00116', 'squid:S1182', 'squid:S1319']","[18.0, 125.0, 22.0, 11.0, 17.0, 10.0, 146.0, 28.0, 65.0]","[18.0, 125.0, 22.0, 11.0, 17.0, 10.0, 1.0, 28.0, 65.0]"
19,[],AMinusBinOp,[],"['squid:S1186', 'squid:S1182', 'squid:S1186', 'squid:S1186']","[11.0, 13.0, 31.0, 28.0]","[11.0, 13.0, 31.0, 28.0]"
20,"['SMALL_UNIT_INTERFACES', 'WRITE_CODE_ONCE', 'SEPARATE_CONCERNS_IN_MODULES']",ANewListTerm,[],"['squid:S1199', 'squid:S00117', 'squid:S00116', 'squid:S1319', 'squid:S1182', 'code_smells:long_method', 'squid:S00117', 'common-java:DuplicatedBlocks', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'code_smells:long_parameter_list', 'squid:S00101']","[31.0, 26.0, 19.0, 12.0, 95.0, 32.0, 174.0, 1.0, 189.0, 20.0, nan, 18.0, 11.0, 10.0, 1.0, 168.0]","[17.0, 26.0, 19.0, 12.0, 95.0, 32.0, 45.0, 1.0, 1.0, 20.0, nan, 18.0, 11.0, 10.0, 1.0, 168.0]"
21,"['SMALL_UNIT_INTERFACES', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CODE_ONCE']",ANewTerm,[],"['squid:S1319', 'code_smells:long_parameter_list', 'squid:S1182', 'squid:S00101', 'code_smells:long_method', 'common-java:DuplicatedBlocks', 'squid:S00116', 'squid:S1199', 'squid:S00117', 'squid:S00116', 'squid:S00117', 'squid:S00116', 'squid:S00117']","[31.0, 95.0, 1.0, 32.0, 168.0, 1.0, 189.0, nan, 174.0, 10.0, 26.0, 18.0, 11.0, 19.0, 12.0, 20.0]","[17.0, 95.0, 1.0, 32.0, 168.0, 1.0, 1.0, nan, 45.0, 10.0, 26.0, 18.0, 11.0, 19.0, 12.0, 20.0]"
22,[],ANullTerm,[],"['squid:S1182', 'squid:S1186', 'squid:S1186', 'squid:S1186']","[13.0, 31.0, 28.0, 11.0]","[13.0, 31.0, 28.0, 11.0]"
23,['SEPARATE_CONCERNS_IN_MODULES'],AOperationSet,[],"['squid:S00117', 'squid:S00116', 'squid:S00117', 'squid:S1182', 'squid:S00116', 'code_smells:long_parameter_list', 'squid:S00117', 'squid:S00116']","[20.0, 168.0, 12.0, 18.0, 29.0, 10.0, 1.0, 19.0, 11.0]","[20.0, 1.0, 12.0, 18.0, 29.0, 10.0, 1.0, 19.0, 11.0]"
24,[],APlusBinOp,[],"['squid:S1186', 'squid:S1182', 'squid:S1186', 'squid:S1186']","[31.0, 13.0, 11.0, 28.0]","[31.0, 13.0, 11.0, 28.0]"
25,[],APlusUnOp,[],"['squid:S00116', 'squid:S00117', 'squid:S1182']","[10.0, 16.0, 21.0]","[10.0, 16.0, 21.0]"
26,"['SMALL_UNIT_INTERFACES', 'AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES']",AProd,[],"['squid:S1319', 'squid:S1319', 'squid:S00101', 'common-java:DuplicatedBlocks', 'code_smells:complex_class', 'squid:S00101', 'squid:S1182', 'squid:S00117', 'code_smells:long_method', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'code_smells:long_parameter_list', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S1199', 'squid:S1199']","[38.0, 114.0, 103.0, 232.0, nan, 1.0, 210.0, 39.0, 21.0, 1.0, 11.0, 10.0, 13.0, 1.0, 253.0, 19.0, 20.0, 253.0, 22.0, 12.0, 28.0, 33.0]","[18.0, 114.0, 103.0, 232.0, nan, 1.0, 210.0, 39.0, 21.0, 1.0, 11.0, 10.0, 13.0, 1.0, 1.0, 19.0, 20.0, 1.0, 22.0, 12.0, 28.0, 33.0]"
27,['SEPARATE_CONCERNS_IN_MODULES'],AProdName,[],"['squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S1182', 'common-java:DuplicatedBlocks']","[11.0, 18.0, 17.0, 10.0, 25.0, nan, 125.0]","[11.0, 18.0, 17.0, 10.0, 25.0, nan, 1.0]"
28,[],AProductionSpecifier,[],"['squid:S1186', 'squid:S1186', 'squid:S1182', 'squid:S1186']","[11.0, 28.0, 13.0, 31.0]","[11.0, 28.0, 13.0, 31.0]"
29,['WRITE_CODE_ONCE'],AProductions,[],"['squid:S00117', 'squid:S00101', 'squid:S1199', 'squid:S00116', 'common-java:DuplicatedBlocks', 'squid:S1319', 'squid:S1182']","[16.0, 82.0, 84.0, 18.0, 10.0, nan, 35.0, 24.0]","[16.0, 82.0, 35.0, 18.0, 10.0, nan, 35.0, 24.0]"
30,[],AQMarkUnOp,[],"['squid:S1182', 'squid:S00117', 'squid:S00116']","[21.0, 16.0, 10.0]","[21.0, 16.0, 10.0]"
31,[],ARegExp,[],"['squid:S00116', 'squid:S00101', 'squid:S1199', 'squid:S1182', 'squid:S1319', 'squid:S00117']","[10.0, 82.0, 18.0, 24.0, 35.0, 16.0]","[10.0, 82.0, 18.0, 24.0, 35.0, 16.0]"
32,[],ARegExpBasic,[],"['squid:S00116', 'common-java:DuplicatedBlocks', 'squid:S1182', 'squid:S00117']","[10.0, nan, 21.0, 16.0]","[10.0, nan, 21.0, 16.0]"
33,[],ASetBasic,[],"['squid:S1182', 'squid:S00117', 'squid:S00116']","[21.0, 16.0, 10.0]","[21.0, 16.0, 10.0]"
34,"['SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",ASimpleListTerm,[],"['squid:S00117', 'common-java:DuplicatedBlocks', 'squid:S00116', 'squid:S1182', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'code_smells:long_parameter_list', 'squid:S00117']","[20.0, nan, 168.0, 12.0, 29.0, 10.0, 11.0, 89.0, 18.0, 1.0, 164.0, 19.0]","[20.0, nan, 1.0, 12.0, 29.0, 10.0, 11.0, 42.0, 18.0, 1.0, 42.0, 19.0]"
35,"['SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",ASimpleTerm,[],"['squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:S1182', 'squid:S00116', 'squid:S00117', 'code_smells:long_parameter_list', 'common-java:DuplicatedBlocks', 'squid:S00116']","[11.0, 19.0, 168.0, 20.0, 164.0, 29.0, 12.0, 18.0, 1.0, nan, 89.0, 10.0]","[11.0, 19.0, 1.0, 20.0, 42.0, 29.0, 12.0, 18.0, 1.0, nan, 42.0, 10.0]"
36,[],AStarUnOp,[],"['squid:S1182', 'squid:S00117', 'squid:S00116']","[21.0, 16.0, 10.0]","[21.0, 16.0, 10.0]"
37,"['SMALL_UNIT_INTERFACES', 'WRITE_CODE_ONCE', 'SEPARATE_CONCERNS_IN_MODULES']",AStateList,[],"['squid:S1199', 'squid:S00116', 'common-java:DuplicatedBlocks', 'squid:S00117', 'squid:S00116', 'code_smells:long_method', 'squid:S1319', 'squid:S00101', 'code_smells:long_parameter_list', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S1182']","[31.0, 26.0, 12.0, nan, 92.0, 19.0, 10.0, 1.0, 95.0, 168.0, 1.0, 20.0, 18.0, 11.0, 32.0, 189.0]","[17.0, 26.0, 12.0, nan, 45.0, 19.0, 10.0, 1.0, 95.0, 168.0, 1.0, 20.0, 18.0, 11.0, 32.0, 1.0]"
38,['WRITE_CODE_ONCE'],AStateListTail,[],"['squid:S00116', 'squid:S00117', 'squid:S00116', 'squid:S1182', 'common-java:DuplicatedBlocks', 'squid:S00117']","[10.0, 18.0, 11.0, 25.0, nan, 84.0, 17.0]","[10.0, 18.0, 11.0, 25.0, nan, 37.0, 17.0]"
39,['WRITE_CODE_ONCE'],AStates,[],"['squid:S1199', 'common-java:DuplicatedBlocks', 'squid:S1182', 'squid:S00116', 'squid:S1319', 'squid:S00117', 'squid:S00101']","[18.0, 88.0, nan, 24.0, 10.0, 35.0, 16.0, 82.0]","[18.0, 35.0, nan, 24.0, 10.0, 35.0, 16.0, 82.0]"
40,[],AStringBasic,[],"['squid:S00117', 'squid:S1182', 'squid:S00116']","[16.0, 21.0, 10.0]","[16.0, 21.0, 10.0]"
41,"['SMALL_UNIT_INTERFACES', 'WRITE_CODE_ONCE', 'SEPARATE_CONCERNS_IN_MODULES', 'AUTOMATE_TESTS']",ATokenDef,[],"['code_smells:complex_class', 'squid:S1182', 'code_smells:long_parameter_list', 'squid:S00116', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'common-java:DuplicatedBlocks', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'code_smells:long_method']","[36.0, 1.0, 124.0, 37.0, 1.0, 14.0, 20.0, 11.0, 10.0, nan, 254.0, 21.0, 254.0, 22.0, 23.0, 12.0, 13.0, 24.0, 1.0]","[19.0, 1.0, 77.0, 37.0, 1.0, 14.0, 20.0, 11.0, 10.0, nan, 1.0, 21.0, 1.0, 22.0, 23.0, 12.0, 13.0, 24.0, 1.0]"
42,[],ATokenSpecifier,[],"['squid:S1186', 'squid:S1186', 'squid:S1182', 'squid:S1186']","[28.0, 11.0, 13.0, 31.0]","[28.0, 11.0, 13.0, 31.0]"
43,[],ATokens,[],"['squid:S1199', 'squid:S1182', 'squid:S00101', 'squid:S1319', 'squid:S00116', 'squid:S00117']","[18.0, 24.0, 82.0, 35.0, 10.0, 16.0]","[18.0, 24.0, 82.0, 35.0, 10.0, 16.0]"
44,['WRITE_CODE_ONCE'],ATransition,[],"['common-java:DuplicatedBlocks', 'squid:S00117', 'squid:S00116', 'squid:S1182']","[nan, 16.0, 10.0, 21.0, 78.0]","[nan, 16.0, 10.0, 21.0, 32.0]"
45,[],AUnExp,[],"['squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S1182', 'common-java:DuplicatedBlocks']","[11.0, 18.0, 17.0, 10.0, 25.0, nan]","[11.0, 18.0, 17.0, 10.0, 25.0, nan]"
46,['SMALL_UNIT_INTERFACES'],AcceptStates,[],"['squid:S1066', 'code_smells:class_data_private', 'code_smells:long_parameter_list', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S134']","[25.0, 40.0, 1.0, 1.0, 16.0, 17.0, 40.0]","[20.0, 40.0, 1.0, 1.0, 16.0, 17.0, 40.0]"
47,[],AddAstProductions,[],"['squid:S1213', 'squid:S00117', 'squid:S1186', 'squid:S1213', 'squid:S1213', 'squid:S1068', 'squid:S00112']","[98.0, 49.0, 32.0, 99.0, 87.0, 30.0, 103.0]","[98.0, 49.0, 32.0, 99.0, 87.0, 30.0, 103.0]"
48,[],AddEventualEmptyTransformationToProductions,[],"['squid:S1068', 'squid:S00117', 'squid:S00116', 'squid:S00112']","[30.0, 35.0, 33.0, 76.0]","[30.0, 35.0, 33.0, 76.0]"
49,"['WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS']",AddProdTransformAndAltTransform,[],"['squid:S1213', 'squid:MethodCyclomaticComplexity', 'squid:S1188', 'squid:S1213', 'squid:S1197', 'squid:S134', 'code_smells:long_method', 'squid:S134', 'squid:S1068']","[143.0, 143.0, 47.0, 71.0, 69.0, 48.0, 65.0, 87.0, 1.0, 77.0, 31.0]","[50.0, 50.0, 47.0, 71.0, 69.0, 48.0, 65.0, 87.0, 1.0, 77.0, 31.0]"
50,['SMALL_UNIT_INTERFACES'],AltTransformAdapter,[],"['squid:S134', 'code_smells:long_parameter_list', 'code_smells:long_method']","[38.0, 130.0, 1.0, 1.0]","[26.0, 130.0, 1.0, 1.0]"
51,[],AlternativeElementTypes,[],['squid:S1186'],[33.0],[33.0]
52,['SEPARATE_CONCERNS_IN_MODULES'],Analysis,[],[],[102.0],[1.0]
53,['AUTOMATE_TESTS'],AnalysisAdapter,[],"['squid:S1149', 'code_smells:complex_class', 'squid:S1149', 'squid:S1186']","[11.0, 1.0, 10.0, 503.0, 501.0]","[11.0, 1.0, 10.0, 1.0, 501.0]"
54,[],BooleanCast,[],"['squid:ModifiersOrderCheck', 'squid:S1905']","[14.0, 21.0]","[14.0, 21.0]"
55,['SEPARATE_CONCERNS_IN_MODULES'],Cast,[],[],[8.0],[1.0]
56,['AUTOMATE_TESTS'],CharSet,['Value not atomically updated'],"['squid:S1905', 'squid:S2131', 'squid:S134', 'squid:S1213', 'squid:S1149', 'squid:S1149', 'squid:ClassVariableVisibilityCheck', 'squid:ModifiersOrderCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S2131', 'squid:S1182', 'code_smells:long_method', 'squid:S1149', 'squid:S1182', 'squid:S1213', 'squid:S134']","[0.0, 223.0, 192.0, 151.0, 210.0, 16.0, 165.0, 210.0, 216.0, 211.0, 195.0, 226.0, 36.0, 1.0, 28.0, 183.0, 211.0, 147.0]","[0.0, 223.0, 192.0, 151.0, 210.0, 16.0, 165.0, 210.0, 216.0, 211.0, 195.0, 1.0, 36.0, 1.0, 28.0, 183.0, 211.0, 147.0]"
57,"['WRITE_CLEAN_CODE', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",ComputeCGNomenclature,[],"['squid:S1186', 'common-java:DuplicatedBlocks', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[208.0, 329.0, 301.0, 223.0, 92.0, 328.0, nan, 273.0, 181.0, 237.0, 228.0]","[185.0, 1.0, 277.0, 210.0, 92.0, 303.0, nan, 273.0, 181.0, 230.0, 225.0]"
58,['SMALL_UNIT_INTERFACES'],ComputeInlining,[],"['squid:S1188', 'squid:S1197', 'code_smells:long_method', 'code_smells:long_parameter_list', 'squid:S00117', 'squid:S1197']","[46.0, 116.0, 129.0, 1.0, 1.0, 69.0, 120.0]","[37.0, 116.0, 129.0, 1.0, 1.0, 69.0, 120.0]"
59,[],ComputeSimpleTermPosition,[],"['squid:S00116', 'squid:S1481', 'code_smells:long_method']","[27.0, 84.0, 1.0]","[27.0, 84.0, 1.0]"
60,[],ConflictException,[],"['squid:S1948', 'squid:S1165']","[15.0, 15.0]","[15.0, 15.0]"
61,"['AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",ConstructNFA,[],"['squid:S1301', 'squid:S00112', 'squid:S1199', 'code_smells:long_method', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:S1199', 'squid:CommentedOutCodeLine', 'squid:HiddenFieldCheck', 'squid:S1166', 'code_smells:complex_class', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:MethodCyclomaticComplexity', 'squid:S1068', 'squid:S1155', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S00112', 'squid:CommentedOutCodeLine']","[325.0, 341.0, 226.0, 1.0, 118.0, 417.0, 136.0, 186.0, 220.0, 102.0, 59.0, 339.0, 1.0, 102.0, 92.0, 325.0, 209.0, 19.0, 90.0, 333.0, 328.0, 238.0, 232.0, 360.0, 92.0]","[325.0, 341.0, 226.0, 1.0, 118.0, 1.0, 136.0, 186.0, 220.0, 102.0, 59.0, 339.0, 1.0, 102.0, 92.0, 325.0, 209.0, 19.0, 90.0, 333.0, 328.0, 238.0, 232.0, 360.0, 92.0]"
62,[],ConstructParserGenerationDatas,[],"['squid:S1481', 'squid:HiddenFieldCheck', 'squid:S1186', 'squid:S1068']","[72.0, 35.0, 29.0, 18.0]","[72.0, 35.0, 29.0, 18.0]"
63,[],ConstructProdsMap,[],"['squid:ClassVariableVisibilityCheck', 'code_smells:class_data_private']","[16.0, 1.0]","[16.0, 1.0]"
64,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'SMALL_UNIT_INTERFACES']",DFA,[],"['squid:S1213', 'squid:S106', 'squid:S106', 'code_smells:complex_class', 'squid:S1149', 'squid:S1319', 'squid:ClassVariableVisibilityCheck', 'squid:S1149', 'squid:ForLoopCounterChangedCheck', 'code_smells:class_data_private', 'code_smells:long_parameter_list', 'squid:S1213', 'squid:S134', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1213', 'squid:ClassVariableVisibilityCheck', 'squid:S1149', 'squid:S1149', 'squid:S1149', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1149', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S106']","[246.0, 246.0, 23.0, 266.0, 149.0, 242.0, 1.0, 24.0, 24.0, 337.0, 319.0, 71.0, 1.0, 1.0, 339.0, 192.0, 245.0, 337.0, 242.0, 24.0, 339.0, 370.0, 338.0, 22.0, 22.0, 403.0, 338.0, 28.0, 23.0, 384.0, 338.0, 248.0, 345.0, 245.0, 343.0, 135.0, 354.0, 44.0, 167.0, 222.0, 256.0, 133.0]","[135.0, 135.0, 23.0, 266.0, 149.0, 242.0, 1.0, 24.0, 24.0, 337.0, 319.0, 71.0, 1.0, 1.0, 339.0, 192.0, 245.0, 337.0, 242.0, 24.0, 339.0, 370.0, 338.0, 22.0, 22.0, 1.0, 338.0, 28.0, 23.0, 384.0, 338.0, 248.0, 345.0, 245.0, 343.0, 135.0, 345.0, 44.0, 167.0, 222.0, 256.0, 83.0]"
65,"['AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",DepthFirstAdapter,[],"['squid:S1197', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'code_smells:long_method', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1199', 'squid:S1197', 'squid:S1199', 'code_smells:complex_class', 'squid:S1197', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1199', 'squid:S1186', 'common-java:DuplicatedBlocks', 'squid:S1197', 'squid:S1197', 'squid:S1186', 'squid:S1197', 'squid:S1199', 'squid:S1197', 'squid:S1199', 'squid:S1197', 'squid:S1199', 'squid:S1199', 'squid:S1197', 'squid:S1199', 'squid:S1197', 'squid:S1197', 'squid:S1199', 'squid:S1197', 'squid:S1199', 'squid:ClassCyclomaticComplexity', 'squid:S1199', 'squid:S1199']","[1095.0, 733.0, 760.0, 826.0, 928.0, 1.0, 1122.0, 929.0, 299.0, 1068.0, 854.0, 827.0, 792.0, 1094.0, 165.0, 695.0, 1.0, 761.0, 321.0, 231.0, 94.0, 47.0, 20.0, 1130.0, 1130.0, 299.0, 1068.0, 696.0, 550.0, nan, 95.0, 727.0, 23.0, 322.0, 1121.0, 696.0, 141.0, 345.0, 298.0, 344.0, 734.0, 164.0, 48.0, 142.0, 791.0, 232.0, 853.0, 8.0, 1067.0, 726.0]","[1095.0, 733.0, 760.0, 826.0, 928.0, 1.0, 1122.0, 929.0, 299.0, 1068.0, 854.0, 827.0, 792.0, 1094.0, 165.0, 695.0, 1.0, 761.0, 321.0, 231.0, 94.0, 47.0, 20.0, 1.0, 1.0, 262.0, 1019.0, 587.0, 375.0, nan, 95.0, 727.0, 23.0, 322.0, 1121.0, 696.0, 141.0, 345.0, 298.0, 344.0, 734.0, 164.0, 48.0, 142.0, 791.0, 232.0, 853.0, 8.0, 1067.0, 726.0]"
66,[],DisplayLicense,['Resource leak on an exceptional path'],"['squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S1147', 'common-java:DuplicatedBlocks', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106']","[0.0, 45.0, 46.0, 57.0, 60.0, 65.0, nan, 48.0, 34.0, 42.0, 32.0, 22.0, 27.0, 64.0, 31.0]","[0.0, 45.0, 46.0, 57.0, 60.0, 65.0, nan, 48.0, 34.0, 42.0, 32.0, 22.0, 27.0, 64.0, 31.0]"
67,[],EOF,[],['squid:S1182'],[21.0],[21.0]
