,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CLEAN_CODE']",ChannelBuilder,[],"['squid:S1166', 'squid:S00112', 'squid:S1312', 'squid:S1312', 'code_smells:long_parameter_list', 'squid:S1166', 'code_smells:complex_class', 'squid:S1166', 'squid:S1135', 'squid:S1166', 'squid:S00112', 'squid:S00112', 'squid:S1166', 'squid:S1166', 'code_smells:long_parameter_list', 'squid:S1166', 'code_smells:complex_class', 'squid:S1135', 'code_smells:long_method', 'squid:S1135', 'squid:S1135', 'squid:S1166']","[443.0, 306.0, 366.0, 136.0, 349.0, 333.0, 113.0, 411.0, 423.0, 399.0, 380.0, 174.0, 174.0, 463.0, 525.0, 87.0, 61.0, 1.0, 210.0, 1.0, 200.0, 82.0, 485.0, 317.0, 336.0, 507.0, 257.0, 1.0, 240.0, 1.0, 383.0, 1.0, 383.0, 87.0, 140.0, 87.0, 529.0, 82.0, 524.0]","[429.0, 292.0, 351.0, 133.0, 340.0, 312.0, 106.0, 401.0, 413.0, 387.0, 368.0, 143.0, 143.0, 463.0, 525.0, 87.0, 61.0, 1.0, 210.0, 1.0, 200.0, 82.0, 485.0, 317.0, 336.0, 507.0, 257.0, 1.0, 240.0, 1.0, 383.0, 1.0, 383.0, 87.0, 140.0, 87.0, 1.0, 82.0, 524.0]"
11,[],ChannelBuilderException,[],['squid:S00105'],[nan],[nan]
12,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SEPARATE_CONCERNS_IN_MODULES']",ChannelBuilderIF,[],[],"[80.0, 70.0, 97.0]","[80.0, 70.0, 1.0]"
13,['WRITE_SIMPLE_UNITS'],ChannelComparator,[],"['squid:S134', 'squid:S1186']","[97.0, 83.0, 61.0]","[64.0, 83.0, 61.0]"
14,[],ChannelFormat,[],['squid:S1161'],[80.0],[80.0]
15,['SEPARATE_CONCERNS_IN_MODULES'],ChannelGroup,[],"['squid:S00105', 'code_smells:baseclass_abstract', 'squid:S00105', 'code_smells:refused_parent_bequest']","[176.0, nan, 1.0, nan, 1.0]","[1.0, nan, 1.0, nan, 1.0]"
16,['SEPARATE_CONCERNS_IN_MODULES'],ChannelGroupIF,[],[],[59.0],[1.0]
17,['SEPARATE_CONCERNS_IN_MODULES'],ChannelIF,[],[],[203.0],[1.0]
18,[],ChannelIndexer,[],['squid:S1312'],[52.0],[52.0]
19,"['AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES']",ChannelRecord,[],[],"[164.0, 164.0]","[1.0, 1.0]"
20,['SMALL_UNIT_INTERFACES'],ChannelRegistry,"['Dm: Dubious method used', 'Dm: Dubious method used', 'Dm: Dubious method used', 'Dm: Dubious method used', 'Dm: Dubious method used']","['squid:S1135', 'squid:S1135', 'squid:S1135', 'squid:CommentedOutCodeLine', 'squid:S1312', 'squid:CommentedOutCodeLine', 'squid:S1135', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[0.0, 129.0, 0.0, 0.0, 0.0, 0.0, 138.0, 216.0, 159.0, 186.0, 54.0, 191.0, 184.0, 160.0, 217.0]","[0.0, 122.0, 0.0, 0.0, 0.0, 0.0, 138.0, 216.0, 159.0, 186.0, 54.0, 191.0, 184.0, 160.0, 217.0]"
21,"['WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'SMALL_UNIT_INTERFACES']",ChannelSearcher,['Dereference null return value'],"['code_smells:long_method', 'squid:S1135', 'squid:S1135', 'squid:S1312']","[1.0, 132.0, 118.0, 59.0, 0.0, 142.0, 142.0, 142.0]","[1.0, 132.0, 118.0, 59.0, 0.0, 107.0, 107.0, 107.0]"
22,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",ChannelSubscription,[],"['common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'squid:S00105']","[nan, nan, 99.0, 87.0, nan]","[nan, nan, 78.0, 66.0, nan]"
23,"['AUTOMATE_TESTS', 'SMALL_UNIT_INTERFACES']",ChannelUpdatePeriodUserType,[],[],"[111.0, 43.0]","[1.0, 35.0]"
24,['AUTOMATE_TESTS'],Cleaner,[],"['squid:S00122', 'squid:S00122', 'squid:S00122']","[148.0, 179.0, 231.0, 169.0]","[148.0, 179.0, 1.0, 169.0]"
25,['WRITE_CLEAN_CODE'],CleanerWorkerThread,[],['squid:S1166'],"[96.0, 96.0]","[96.0, 96.0]"
26,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'AUTOMATE_TESTS']",Cloud,[],"['squid:S00122', 'common-java:DuplicatedBlocks', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'common-java:DuplicatedBlocks', 'squid:S00122', 'squid:S00105', 'squid:S1126', 'code_smells:long_parameter_list', 'code_smells:long_parameter_list', 'squid:S00105']","[58.0, 59.0, 125.0, nan, 124.0, 131.0, 130.0, nan, 117.0, 129.0, nan, 131.0, 110.0, 1.0, 113.0, 144.0, 1.0, nan]","[52.0, 52.0, 125.0, nan, 124.0, 131.0, 130.0, nan, 80.0, 129.0, nan, 131.0, 73.0, 1.0, 1.0, 1.0, 1.0, nan]"
27,[],CompositeApprover,[],['squid:S1149'],[42.0],[42.0]
28,[],CompositeMatcher,[],['squid:S1149'],[44.0],[44.0]
29,"['AUTOMATE_TESTS', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",CompositeObserver,[],"['squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1149', 'squid:S1149']","[109.0, 126.0, 57.0, 75.0, 116.0, 57.0, 151.0, 91.0, 74.0, 92.0, 43.0, 74.0, 57.0, 75.0, 92.0, 109.0, 126.0, 91.0, 57.0, 42.0]","[109.0, 126.0, 57.0, 75.0, 1.0, 57.0, 1.0, 91.0, 74.0, 92.0, 43.0, 74.0, 57.0, 75.0, 92.0, 109.0, 126.0, 91.0, 57.0, 42.0]"
30,[],ConditionalGetValues,[],['squid:S00116'],[38.0],[38.0]
31,['WRITE_CLEAN_CODE'],DemoCategoryHibernate,[],"['squid:S106', 'code_smells:long_method', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:S106', 'squid:S106']","[65.0, 1.0, 68.0, 84.0, 107.0, 95.0, 104.0, 82.0, 96.0]","[65.0, 1.0, 68.0, 84.0, 107.0, 95.0, 104.0, 82.0, 95.0]"
32,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",DemoChannelHibernate,[],"['squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00122', 'squid:S00117']","[111.0, 1.0, 49.0, 55.0, 82.0, 59.0, 108.0, 65.0, 56.0, 69.0, 64.0, 73.0, 66.0, 49.0]","[111.0, 1.0, 49.0, 55.0, 82.0, 59.0, 84.0, 65.0, 55.0, 69.0, 64.0, 73.0, 66.0, 49.0]"
33,[],Feed,[],"['squid:S00105', 'squid:S1700']","[nan, 55.0]","[nan, 55.0]"
34,[],FeedIF,[],['squid:S00105'],[nan],[nan]
35,[],FeedManager,[],"['squid:S1135', 'squid:S1135', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117']","[102.0, 298.0, 103.0, 105.0, 104.0, 289.0, 106.0]","[102.0, 298.0, 103.0, 105.0, 104.0, 289.0, 106.0]"
36,"['SMALL_UNIT_INTERFACES', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS']",FeedManagerEntry,['Explicit null dereferenced'],"['squid:S1312', 'squid:S134', 'squid:S1135', 'code_smells:long_method', 'squid:S1148', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1141', 'squid:S1141', 'squid:S1141', 'squid:S1488', 'squid:S00105']","[120.0, 73.0, 246.0, 250.0, 1.0, 203.0, 190.0, 186.0, 341.0, 152.0, 224.0, 231.0, 190.0, 317.0, nan, 211.0, 211.0, 0.0, 285.0, 285.0]","[111.0, 73.0, 246.0, 250.0, 1.0, 203.0, 190.0, 186.0, 1.0, 152.0, 224.0, 231.0, 190.0, 317.0, nan, 147.0, 147.0, 0.0, 219.0, 219.0]"
37,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'SMALL_UNIT_INTERFACES']",FeedParser,['Dereference null return value'],"['squid:MethodCyclomaticComplexity', 'squid:S106', 'squid:S1135', 'squid:S106', 'squid:S106', 'squid:S00122', 'code_smells:long_method', 'code_smells:complex_class', 'squid:S106', 'squid:S1135', 'squid:S1132', 'squid:S106', 'squid:S1132', 'squid:S00112', 'squid:S1197', 'squid:CommentedOutCodeLine', 'squid:S1135']","[233.0, 324.0, 258.0, 258.0, 326.0, 325.0, 253.0, 100.0, 1.0, 1.0, 330.0, 253.0, 264.0, 307.0, 287.0, 237.0, 304.0, 252.0, 262.0, 0.0, 299.0, 299.0, 227.0]","[233.0, 324.0, 258.0, 258.0, 326.0, 325.0, 253.0, 100.0, 1.0, 1.0, 330.0, 253.0, 264.0, 307.0, 287.0, 237.0, 304.0, 252.0, 262.0, 0.0, 233.0, 233.0, 210.0]"
38,[],FeedRefreshDaemon,[],['squid:S1312'],[45.0],[45.0]
39,[],FileUtils,"['Resource leak on an exceptional path', 'Dm: Dubious method used', 'Logically dead code', 'Resource leak on an exceptional path', 'Resource leak on an exceptional path']","['squid:S1148', 'squid:S1166', 'squid:S1312']","[0.0, 0.0, 0.0, 0.0, 0.0, 115.0, 113.0, 48.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 115.0, 113.0, 48.0]"
40,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'AUTOMATE_TESTS']",FormatDetector,['Dm: Dubious method used'],"['squid:S134', 'code_smells:long_method', 'squid:S1312', 'squid:S1067', 'squid:S00122', 'squid:S1118', 'code_smells:complex_class', 'squid:S1134', 'squid:S1134', 'squid:S1134', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity']","[152.0, 152.0, 0.0, 188.0, 188.0, 168.0, 1.0, 50.0, 176.0, 100.0, 48.0, 1.0, 112.0, 118.0, 124.0, 190.0, 158.0, 92.0]","[92.0, 92.0, 0.0, 158.0, 158.0, 168.0, 1.0, 50.0, 175.0, 100.0, 48.0, 1.0, 112.0, 118.0, 124.0, 1.0, 158.0, 92.0]"
41,"['WRITE_SIMPLE_UNITS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS']",HibernateUtil,"['Resource leak', 'Dereference after null check', 'Dereference after null check', 'Resource leak', 'Dereference after null check', 'Resource leak']","['squid:S1148', 'squid:S1166', 'squid:S1166', 'squid:S1226', 'squid:S1226', 'squid:S1166', 'squid:S1166', 'squid:S00122', 'squid:S00112', 'code_smells:complex_class', 'common-java:DuplicatedBlocks', 'squid:S1191', 'squid:S1166', 'squid:S1226']","[0.0, 0.0, 316.0, 136.0, 199.0, 258.0, 184.0, 289.0, 151.0, 304.0, 88.0, 103.0, 304.0, 258.0, 199.0, 151.0, 1.0, nan, 39.0, 135.0, 243.0, 317.0, 317.0, 0.0, 0.0, 212.0, 0.0, 0.0, 271.0]","[0.0, 0.0, 281.0, 136.0, 199.0, 258.0, 184.0, 289.0, 151.0, 304.0, 88.0, 103.0, 304.0, 258.0, 199.0, 151.0, 1.0, nan, 39.0, 135.0, 243.0, 1.0, 1.0, 0.0, 0.0, 177.0, 0.0, 0.0, 235.0]"
42,['SEPARATE_CONCERNS_IN_MODULES'],HttpHeaderUtils,[],"['squid:S1488', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:S1118']","[60.0, 64.0, 53.0, 42.0, 68.0, 73.0, 59.0, 35.0]","[60.0, 64.0, 53.0, 42.0, 68.0, 1.0, 59.0, 35.0]"
43,['SEPARATE_CONCERNS_IN_MODULES'],IdGenerator,['RV: Bad use of return value'],[],"[0.0, 63.0]","[0.0, 1.0]"
44,"['AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",Image,"['Dm: Dubious method used', 'Dm: Dubious method used']","['squid:S00122', 'squid:S00105', 'squid:S00122', 'squid:S1148', 'squid:S00122', 'squid:S1148', 'squid:S1126', 'squid:S00105', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks']","[0.0, 0.0, 147.0, 122.0, nan, 143.0, 103.0, 142.0, 168.0, 168.0, 147.0, nan, nan, nan, 187.0, 103.0, 95.0, 88.0, 87.0, 88.0, 87.0]","[0.0, 0.0, 147.0, 1.0, nan, 143.0, 103.0, 142.0, 156.0, 168.0, 147.0, nan, nan, nan, 1.0, 91.0, 66.0, 63.0, 59.0, 58.0, 57.0]"
45,['SEPARATE_CONCERNS_IN_MODULES'],ImageIF,[],['squid:S00105'],"[nan, 50.0]","[nan, 1.0]"
46,[],InformaHibernateTestCase,[],"['code_smells:antisingleton', 'squid:S00117', 'squid:S00117', 'squid:S1312']","[1.0, 61.0, 61.0, 49.0]","[1.0, 61.0, 61.0, 49.0]"
47,[],InformaTestCase,[],"['squid:CommentedOutCodeLine', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S1312', 'code_smells:antisingleton', 'squid:ModifiersOrderCheck']","[151.0, 145.0, 97.0, 97.0, 59.0, 58.0, 50.0, 1.0, 52.0]","[151.0, 145.0, 97.0, 97.0, 59.0, 58.0, 50.0, 1.0, 52.0]"
48,['WRITE_CLEAN_CODE'],InformaUtils,[],"['squid:S1118', 'squid:S1135', 'code_smells:long_method', 'squid:CommentedOutCodeLine']","[78.0, 36.0, 45.0, 1.0, 76.0]","[76.0, 36.0, 45.0, 1.0, 76.0]"
49,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",Item,[],"['squid:S1149', 'squid:S1148', 'squid:S1148', 'squid:S00122', 'squid:S00122', 'squid:S00105', 'squid:S1126', 'code_smells:long_parameter_list', 'squid:S1126', 'code_smells:refused_parent_bequest', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:S00122', 'squid:S1149', 'code_smells:long_parameter_list', 'squid:S00105', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'code_smells:complex_class', 'code_smells:baseclass_abstract']","[97.0, 98.0, 301.0, 173.0, 275.0, 266.0, 265.0, nan, 376.0, 1.0, 284.0, 1.0, 1.0, 395.0, 357.0, 358.0, 393.0, 1.0, nan, 66.0, nan, nan, 397.0, 65.0, 303.0, 1.0, 1.0]","[89.0, 88.0, 301.0, 173.0, 275.0, 266.0, 265.0, nan, 376.0, 1.0, 284.0, 1.0, 1.0, 395.0, 357.0, 358.0, 393.0, 1.0, nan, 57.0, nan, nan, 356.0, 56.0, 264.0, 1.0, 1.0]"
50,"['AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",ItemEnclosure,[],"['squid:S00105', 'squid:S1148', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks']","[nan, 98.0, 134.0, 98.0, nan, 131.0, 97.0, nan]","[nan, 98.0, 1.0, 86.0, nan, 107.0, 76.0, nan]"
51,[],ItemFieldConstants,[],['squid:S1214'],[37.0],[37.0]
52,"['WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE']",ItemGuid,[],"['squid:S1126', 'common-java:DuplicatedBlocks', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'common-java:DuplicatedBlocks', 'squid:S00105']","[110.0, nan, 105.0, 106.0, 110.0, 98.0, nan, 119.0, nan, 86.0]","[110.0, nan, 105.0, 106.0, 110.0, 77.0, nan, 1.0, nan, 65.0]"
53,['SEPARATE_CONCERNS_IN_MODULES'],ItemIF,[],[],[66.0],[1.0]
54,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",ItemMetadata,[],"['common-java:DuplicatedBlocks', 'squid:S00105', 'common-java:DuplicatedBlocks']","[96.0, 84.0, nan, nan, nan]","[75.0, 63.0, nan, nan, nan]"
55,[],ItemMetadataIF,[],['squid:S1214'],[41.0],[41.0]
56,"['WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE']",ItemSource,[],"['squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1126', 'squid:S00105', 'common-java:DuplicatedBlocks', 'squid:S00122', 'squid:S00122', 'common-java:DuplicatedBlocks']","[120.0, 119.0, 118.0, 120.0, nan, nan, 114.0, 113.0, 97.0, 133.0, nan, 109.0]","[120.0, 119.0, 118.0, 120.0, nan, nan, 114.0, 113.0, 68.0, 1.0, nan, 80.0]"
57,[],NoOpEntityResolver,[],['squid:S1312'],[45.0],[45.0]
