,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,['AUTOMATE_TESTS'],ActionTextWriter,[],"['squid:S00117', 'squid:S00122', 'code_smells:complex_class', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S2131', 'code_smells:long_method', 'squid:S1192']","[359.0, 63.0, 1.0, 492.0, 488.0, 507.0, 506.0, 229.0, 1.0, 677.0, 123.0]","[359.0, 63.0, 1.0, 492.0, 488.0, 507.0, 506.0, 229.0, 1.0, 1.0, 123.0]"
11,[],ActionWriter,[],"['squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00117', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'code_smells:long_method', 'squid:S00122', 'squid:S1155', 'squid:S00122', 'code_smells:baseclass_abstract', 'squid:S00122', 'code_smells:refused_parent_bequest', 'code_smells:complex_class', 'squid:S1481', 'squid:S1481', 'squid:S00122', 'squid:S00122', 'squid:S1155', 'squid:S1149', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:S106', 'squid:S106', 'squid:S1149', 'squid:S1149', 'squid:S1149', 'squid:S1190', 'squid:S1190', 'squid:S1149', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1190', 'squid:S1149', 'squid:S00122', 'squid:S1190']","[115.0, 230.0, 246.0, 1177.0, 385.0, 807.0, 632.0, 616.0, 619.0, 804.0, 1141.0, 774.0, 112.0, 630.0, 620.0, 401.0, 352.0, 1.0, 111.0, 246.0, 1195.0, 1.0, 75.0, 1.0, 1.0, 626.0, 616.0, 631.0, 1204.0, 75.0, 56.0, 779.0, 1080.0, 738.0, 168.0, 196.0, 62.0, 61.0, 57.0, 143.0, 1082.0, 54.0, 1186.0, 1168.0, 1159.0, 1150.0, 250.0, 158.0, 58.0, 924.0, 183.0]","[115.0, 230.0, 246.0, 1177.0, 385.0, 807.0, 632.0, 616.0, 619.0, 804.0, 1141.0, 774.0, 112.0, 630.0, 620.0, 401.0, 352.0, 1.0, 111.0, 246.0, 1195.0, 1.0, 75.0, 1.0, 1.0, 626.0, 616.0, 631.0, 1204.0, 75.0, 56.0, 779.0, 1080.0, 738.0, 168.0, 196.0, 62.0, 61.0, 57.0, 143.0, 1082.0, 54.0, 1186.0, 1168.0, 1159.0, 1150.0, 250.0, 158.0, 58.0, 924.0, 183.0]"
12,[],Actions,['Missing call to superclass'],[],[0.0],[0.0]
13,['WRITE_CLEAN_CODE'],AffineRed,[],"['squid:S1125', 'common-java:DuplicatedBlocks', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:S1166', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00122']","[138.0, nan, 56.0, 189.0, 242.0, 127.0, 245.0, 66.0, 246.0, 73.0, 99.0, 196.0, 1.0, 136.0, 38.0, 97.0, 243.0]","[138.0, nan, 56.0, 189.0, 242.0, 127.0, 245.0, 66.0, 246.0, 73.0, 99.0, 196.0, 1.0, 136.0, 38.0, 97.0, 243.0]"
14,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],AlphaColor,[],"['squid:S1213', 'squid:S1201', 'squid:S1213', 'squid:S1213']","[86.0, 55.0, 77.0, 49.0, 60.0]","[1.0, 55.0, 77.0, 49.0, 60.0]"
15,[],AlphaColorButtonI,[],['squid:S00105'],[nan],[nan]
16,[],AlphaColorChooser,[],"['squid:S1948', 'code_smells:antisingleton', 'squid:S00116', 'squid:S00105', 'squid:S00117', 'code_smells:class_data_private', 'squid:S00116', 'squid:S1444', 'squid:S00117', 'squid:ClassVariableVisibilityCheck', 'squid:S00116', 'squid:S00117']","[43.0, 1.0, 42.0, nan, 100.0, 1.0, 41.0, 44.0, 94.0, 44.0, 43.0, 109.0]","[43.0, 1.0, 42.0, nan, 100.0, 1.0, 41.0, 44.0, 94.0, 44.0, 43.0, 109.0]"
17,[],AlphaColorJButton,[],"['squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:CommentedOutCodeLine', 'squid:S00116', 'squid:S00116']","[95.0, 63.0, 53.0, 69.0, 53.0, 85.0, 46.0, 45.0]","[95.0, 63.0, 53.0, 69.0, 53.0, 85.0, 46.0, 45.0]"
18,[],AlphaColorJMenuItem,[],"['squid:S00117', 'squid:S00116', 'squid:S00117', 'squid:S00117', 'squid:CommentedOutCodeLine', 'squid:S00117']","[63.0, 45.0, 89.0, 53.0, 79.0, 53.0]","[63.0, 45.0, 89.0, 53.0, 79.0, 53.0]"
19,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],AlphaTransform,[],"['squid:S00107', 'squid:S1213', 'squid:S1213', 'squid:S00122', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213']","[69.0, 91.0, 50.0, 57.0, 85.0, 134.0, 55.0, 79.0, 69.0]","[69.0, 91.0, 50.0, 57.0, 85.0, 1.0, 55.0, 79.0, 69.0]"
20,[],AnimationThread,[],"['squid:S00116', 'squid:S1161']","[31.0, 42.0]","[31.0, 42.0]"
21,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS']",Any2LsRGBRed,[],"['squid:S1213', 'squid:MethodCyclomaticComplexity', 'squid:S1197', 'squid:CommentedOutCodeLine', 'squid:S1151', 'squid:S1151', 'common-java:DuplicatedBlocks', 'squid:S1125', 'squid:S1213', 'squid:S1125', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1481', 'code_smells:complex_class', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:S1481', 'squid:SwitchLastCaseIsDefaultCheck']","[222.0, 222.0, 64.0, 92.0, 146.0, 79.0, 83.0, 133.0, 120.0, nan, 186.0, 79.0, 187.0, 63.0, 295.0, 209.0, 89.0, 267.0, 1.0, 54.0, 87.0, 297.0, 268.0, 246.0]","[92.0, 92.0, 64.0, 92.0, 105.0, 79.0, 83.0, 133.0, 120.0, nan, 186.0, 79.0, 187.0, 63.0, 263.0, 209.0, 89.0, 267.0, 1.0, 54.0, 87.0, 1.0, 268.0, 246.0]"
22,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS']",Any2sRGBRed,[],"['squid:S1481', 'squid:S00100', 'squid:S1126', 'squid:S1151', 'squid:CommentedOutCodeLine', 'squid:S1481', 'squid:CommentedOutCodeLine', 'squid:S00100', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:MethodCyclomaticComplexity', 'squid:S1151', 'squid:S00122', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:S00122', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S00122', 'common-java:DuplicatedBlocks', 'squid:S1197', 'code_smells:long_method', 'squid:S1197', 'squid:S00122', 'squid:S00122']","[246.0, 246.0, 291.0, 107.0, 72.0, 174.0, 199.0, 104.0, 292.0, 93.0, 319.0, 58.0, 270.0, 144.0, 187.0, 321.0, 52.0, 1.0, 229.0, 235.0, 62.0, 202.0, 71.0, 70.0, 89.0, 81.0, 102.0, 59.0, nan, 89.0, 1.0, 118.0, 68.0, 69.0]","[144.0, 144.0, 291.0, 107.0, 72.0, 174.0, 159.0, 104.0, 292.0, 93.0, 287.0, 58.0, 270.0, 144.0, 187.0, 1.0, 52.0, 1.0, 229.0, 235.0, 62.0, 202.0, 71.0, 70.0, 89.0, 81.0, 102.0, 59.0, nan, 89.0, 1.0, 118.0, 68.0, 69.0]"
23,['SMALL_UNIT_INTERFACES'],ArithCompositeContext_INT_PACK,[],[],[1018.0],[964.0]
24,['SMALL_UNIT_INTERFACES'],ArithCompositeContext_INT_PACK_LUT,[],[],[1079.0],[1043.0]
25,['SMALL_UNIT_INTERFACES'],AtopCompositeContext_INT_PACK,[],[],[800.0],[767.0]
26,[],Base64,[],"['squid:S00112', 'squid:S00122', 'squid:S00122', 'squid:S00112', 'squid:S00115', 'squid:S00122', 'squid:S00122', 'squid:S1166', 'squid:S00122', 'squid:S00112', 'squid:S2386', 'squid:S135', 'code_smells:antisingleton', 'squid:S1166', 'squid:RedundantThrowsDeclarationCheck', 'squid:S1149', 'code_smells:long_method', 'squid:S106', 'squid:S134', 'squid:CommentedOutCodeLine', 'squid:MethodCyclomaticComplexity', 'squid:CommentedOutCodeLine', 'squid:S106', 'squid:CommentedOutCodeLine', 'squid:S106']","[105.0, 87.0, 92.0, 95.0, 56.0, 172.0, 175.0, 236.0, 83.0, 70.0, 44.0, 80.0, 1.0, 217.0, 224.0, 58.0, 1.0, 252.0, 104.0, 118.0, 69.0, 139.0, 258.0, 129.0, 259.0]","[105.0, 87.0, 92.0, 95.0, 56.0, 172.0, 175.0, 236.0, 83.0, 70.0, 44.0, 80.0, 1.0, 217.0, 224.0, 58.0, 1.0, 252.0, 104.0, 118.0, 69.0, 139.0, 258.0, 129.0, 259.0]"
27,['SEPARATE_CONCERNS_IN_MODULES'],BestsolutionConfiguration,"['Resource leak on an exceptional path', 'Resource leak on an exceptional path', 'Resource leak on an exceptional path', 'Dereference null return value']","['squid:S00117', 'squid:S00117', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:RedundantThrowsDeclarationCheck', 'squid:S00117', 'squid:RedundantThrowsDeclarationCheck', 'squid:RedundantThrowsDeclarationCheck', 'squid:S00117', 'squid:RedundantThrowsDeclarationCheck', 'squid:RedundantThrowsDeclarationCheck', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S1160', 'squid:S1160']","[79.0, 97.0, 44.0, 43.0, 51.0, 95.0, 56.0, 79.0, 56.0, 46.0, 51.0, 46.0, 114.0, 79.0, 60.0, 56.0, 51.0, 46.0, 131.0, 95.0, 46.0, 0.0, 0.0, 0.0, 0.0]","[79.0, 97.0, 44.0, 43.0, 51.0, 95.0, 56.0, 79.0, 56.0, 46.0, 51.0, 46.0, 114.0, 79.0, 60.0, 56.0, 51.0, 46.0, 1.0, 95.0, 46.0, 0.0, 0.0, 0.0, 0.0]"
28,[],BestsolutionConfigurationEditor,[],"['squid:S1132', 'squid:S1149', 'squid:S00116', 'squid:S00117', 'squid:S1149', 'squid:S1068', 'squid:S00116', 'squid:S00116', 'squid:S00117', 'squid:S1166', 'squid:S1149', 'squid:S1149', 'code_smells:long_method', 'squid:S1161']","[145.0, 55.0, 53.0, 97.0, 81.0, 55.0, 55.0, 54.0, 110.0, 153.0, 76.0, 80.0, 1.0, 99.0]","[145.0, 55.0, 53.0, 97.0, 81.0, 55.0, 55.0, 54.0, 110.0, 153.0, 76.0, 80.0, 1.0, 99.0]"
29,[],BestsolutionConfigurationEditorFactory,[],"['squid:S1149', 'squid:S1118']","[36.0, 34.0]","[36.0, 34.0]"
30,[],BufferedImageCachableRed,[],"['squid:CommentedOutCodeLine', 'squid:S1125']","[114.0, 88.0]","[114.0, 88.0]"
31,[],BufferedImageHintKey,[],"['squid:S1126', 'squid:S1226']","[36.0, 33.0]","[36.0, 33.0]"
32,[],Button,['Dereference null return value'],"['squid:S1319', 'squid:S1319', 'squid:S00107', 'squid:S00122', 'squid:S1149', 'squid:S00107', 'squid:S1213', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:HiddenFieldCheck', 'squid:S00122', 'squid:S1226', 'squid:S1226']","[0.0, 136.0, 131.0, 142.0, 108.0, 168.0, 81.0, 81.0, 107.0, 85.0, 109.0, 86.0, 179.0, 110.0, 85.0, 86.0]","[0.0, 136.0, 131.0, 142.0, 108.0, 168.0, 81.0, 81.0, 107.0, 85.0, 109.0, 86.0, 179.0, 110.0, 85.0, 86.0]"
33,[],ButtonRecord,[],"['code_smells:baseclass_abstract', 'squid:S1149', 'squid:S1213', 'squid:S1213', 'squid:S1149', 'code_smells:refused_parent_bequest', 'squid:S1190', 'squid:S1149']","[1.0, 70.0, 105.0, 97.0, 72.0, 1.0, 88.0, 86.0]","[1.0, 70.0, 105.0, 97.0, 72.0, 1.0, 88.0, 86.0]"
34,[],ButtonRecord2,[],"['squid:S1190', 'squid:S1149', 'squid:S1213', 'squid:S1149', 'squid:S1149', 'squid:S1213']","[68.0, 52.0, 87.0, 50.0, 66.0, 77.0]","[68.0, 52.0, 87.0, 50.0, 66.0, 77.0]"
