,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
10,[],AllGenerateTests,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
11,[],AllGraphTests,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
12,[],AllTests,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
13,[],AllTraverseTests,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
14,[],AllUtilTests,[],['squid:S1118'],[46.0],[46.0]
15,[],ApproximationAlgorithm,[],['squid:S00119'],[6.0],[6.0]
16,[],ArrayUnenforcedSet,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
17,['WRITE_CLEAN_CODE'],AsUndirectedGraph,[],"['squid:S1135', 'squid:CommentedOutCodeLine']","[85.0, 37.0, 85.0]","[85.0, 37.0, 85.0]"
18,[],AsUndirectedGraphTest,[],"['squid:S1166', 'squid:CommentedOutCodeLine']","[85.0, 37.0]","[85.0, 37.0]"
19,[],AsUnweightedDirectedGraph,[],['squid:CommentedOutCodeLine'],[36.0],[36.0]
20,[],AsUnweightedGraph,[],['squid:CommentedOutCodeLine'],[36.0],[36.0]
21,[],AsUnweightedGraphTest,[],"['squid:S00115', 'squid:S00115', 'squid:CommentedOutCodeLine', 'squid:S00115']","[57.0, 56.0, 37.0, 55.0]","[57.0, 56.0, 37.0, 55.0]"
22,[],AsWeightedGraph,[],"['squid:S1948', 'squid:CommentedOutCodeLine']","[86.0, 36.0]","[86.0, 36.0]"
23,[],AsWeightedGraphTest,[],"['code_smells:long_method', 'code_smells:class_data_private', 'squid:S1186', 'squid:CommentedOutCodeLine', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck']","[1.0, 1.0, 88.0, 37.0, 58.0, 57.0]","[1.0, 1.0, 88.0, 37.0, 58.0, 57.0]"
24,"['AUTOMATE_TESTS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS']",BellmanFordIterator,[],"['squid:S1161', 'code_smells:complex_class', 'squid:S134', 'squid:S1066', 'code_smells:long_method', 'squid:ModifiersOrderCheck', 'squid:CommentedOutCodeLine', 'squid:S1488']","[193.0, 1.0, 167.0, 207.0, 1.0, 60.0, 37.0, 370.0, 448.0, 186.0, 186.0]","[193.0, 1.0, 167.0, 207.0, 1.0, 60.0, 37.0, 365.0, 1.0, 147.0, 147.0]"
25,['SMALL_UNIT_INTERFACES'],BellmanFordPathElement,[],"['code_smells:long_parameter_list', 'squid:CommentedOutCodeLine']","[79.0, 1.0, 37.0]","[68.0, 1.0, 37.0]"
26,[],BellmanFordShortestPath,[],"['squid:CommentedOutCodeLine', 'squid:S1168']","[37.0, 174.0]","[37.0, 174.0]"
27,[],BellmanFordShortestPathTest,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
28,['WRITE_CODE_ONCE'],BiconnectedGraph,[],['squid:CommentedOutCodeLine'],"[87.0, 36.0]","[80.0, 36.0]"
29,[],BiconnectivityInspector,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
30,[],BiconnectivityInspectorTest,[],['squid:CommentedOutCodeLine'],[36.0],[36.0]
31,"['WRITE_SHORT_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",BlockCutpointGraph,[],"['squid:HiddenFieldCheck', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:S1126', 'code_smells:long_method']","[146.0, 225.0, 267.0, 294.0, 1.0, 37.0, 355.0, 1.0]","[109.0, 188.0, 227.0, 294.0, 1.0, 37.0, 355.0, 1.0]"
32,[],BlockCutpointGraphTest,[],"['squid:CommentedOutCodeLine', 'squid:S134']","[36.0, 87.0]","[36.0, 87.0]"
33,[],BreadthFirstIterator,[],"['squid:S1186', 'squid:CommentedOutCodeLine']","[117.0, 39.0]","[117.0, 39.0]"
34,[],BreadthFirstIteratorTest,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
35,"['WRITE_SIMPLE_UNITS', 'SMALL_UNIT_INTERFACES', 'WRITE_SHORT_UNITS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",BronKerboschCliqueFinder,[],"['code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:S134', 'squid:S134', 'code_smells:long_method', 'squid:S1135', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:CommentedOutCodeLine', 'squid:S00117', 'squid:S00117', 'squid:S00117', 'squid:S00117']","[176.0, 176.0, 176.0, 1.0, 37.0, 89.0, 145.0, 153.0, 1.0, 89.0, 94.0, 127.0, 135.0, 171.0, 131.0, 92.0, 171.0, 129.0, 136.0, 178.0, 112.0]","[126.0, 126.0, 126.0, 1.0, 37.0, 89.0, 145.0, 153.0, 1.0, 89.0, 94.0, 127.0, 135.0, 171.0, 131.0, 92.0, 171.0, 129.0, 136.0, 178.0, 112.0]"
36,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",BronKerboschCliqueFinderTest,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[37.0, 100.0, 1.0, 87.0, 95.0, 87.0, 95.0]","[37.0, 100.0, 1.0, 87.0, 95.0, 87.0, 95.0]"
37,"['AUTOMATE_TESTS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",BrownBacktrackColoring,[],"['squid:S00116', 'squid:S00116', 'squid:S00116', 'squid:S00116', 'code_smells:long_method']","[23.0, 24.0, 22.0, 97.0, 21.0, 1.0, 73.0, 73.0]","[23.0, 24.0, 22.0, 1.0, 21.0, 1.0, 38.0, 38.0]"
38,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",ChromaticNumber,[],"['code_smells:long_method', 'squid:S134', 'squid:S1118', 'squid:CommentedOutCodeLine']","[125.0, 125.0, 1.0, 110.0, 60.0, 37.0]","[72.0, 72.0, 1.0, 110.0, 60.0, 37.0]"
39,[],ChromaticNumberTest,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
40,['SEPARATE_CONCERNS_IN_MODULES'],ClassBasedEdgeFactory,[],"['squid:CommentedOutCodeLine', 'squid:S00112']","[37.0, 86.0, 91.0]","[37.0, 86.0, 1.0]"
41,[],ClassBasedVertexFactory,[],"['squid:S00112', 'squid:CommentedOutCodeLine']","[74.0, 36.0]","[74.0, 36.0]"
42,[],CloneTest$BrokenVertex,['HE: Equal objects must have equal hashcodes'],[],[0.0],[0.0]
43,['WRITE_CLEAN_CODE'],CloneTest,[],"['squid:S1206', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:S1166']","[131.0, 37.0, 115.0, 1.0, 115.0]","[131.0, 37.0, 115.0, 1.0, 115.0]"
44,[],ClosestFirstIterator,[],"['squid:S1244', 'squid:CommentedOutCodeLine', 'code_smells:complex_class']","[279.0, 37.0, 1.0]","[279.0, 37.0, 1.0]"
45,[],ClosestFirstIteratorTest,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
46,['AUTOMATE_TESTS'],CollectionPermutationIter,[],"['squid:S1149', 'squid:S1168', 'squid:S1488']","[172.0, 185.0, 157.0, 160.0]","[172.0, 1.0, 157.0, 160.0]"
47,['SMALL_UNIT_INTERFACES'],CompleteBipartiteGraphGenerator,[],"['code_smells:long_method', 'squid:CommentedOutCodeLine']","[116.0, 1.0, 37.0]","[86.0, 1.0, 37.0]"
48,['AUTOMATE_TESTS'],CompleteGraphDemo,[],"['code_smells:long_method', 'squid:S106', 'code_smells:antisingleton']","[1.0, 92.0, 128.0, 1.0]","[1.0, 92.0, 1.0, 1.0]"
49,"['SMALL_UNIT_INTERFACES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",CompleteGraphGenerator,[],"['squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:EmptyStatementUsageCheck']","[136.0, 97.0, 37.0, 94.0, 1.0, 97.0, 125.0]","[91.0, 91.0, 37.0, 79.0, 1.0, 79.0, 125.0]"
50,['WRITE_SIMPLE_UNITS'],CompoundPermutationIter,[],"['code_smells:long_method', 'squid:S1488', 'squid:S1168', 'squid:S2272', 'squid:S1161']","[222.0, 1.0, 219.0, 217.0, 173.0, 301.0]","[184.0, 1.0, 219.0, 217.0, 173.0, 301.0]"
51,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",CompoundPermutationIterTest,[],"['squid:S106', 'squid:S106', 'squid:S1145', 'squid:S1145', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[95.0, 90.0, 121.0, 120.0, 89.0, 100.0, 68.0, 84.0, 98.0, 126.0, 98.0, 100.0, 115.0, 114.0, 128.0, 66.0, 1.0, 126.0, 128.0, 95.0, 84.0]","[95.0, 90.0, 121.0, 120.0, 89.0, 100.0, 66.0, 84.0, 98.0, 126.0, 98.0, 100.0, 114.0, 114.0, 128.0, 66.0, 1.0, 126.0, 128.0, 95.0, 84.0]"
52,[],ConnectedComponentTraversalEvent,[],['squid:CommentedOutCodeLine'],[38.0],[38.0]
53,['WRITE_CLEAN_CODE'],ConnectivityInspector,[],"['squid:S1155', 'squid:S1135', 'squid:CommentedOutCodeLine']","[205.0, 244.0, 205.0, 38.0]","[205.0, 244.0, 205.0, 38.0]"
54,[],ConnectivityInspectorTest,[],"['code_smells:long_method', 'squid:S00116', 'squid:CommentedOutCodeLine', 'common-java:DuplicatedBlocks']","[1.0, 73.0, 37.0, nan]","[1.0, 73.0, 37.0, nan]"
55,"['SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CLEAN_CODE']",CrossComponentIterator,[],"['squid:CommentedOutCodeLine', 'squid:S1135', 'squid:S1135', 'squid:S00119', 'squid:S134', 'squid:S00119', 'code_smells:complex_class', 'squid:S00119', 'squid:S00119', 'code_smells:long_method', 'squid:S00119', 'squid:S00119', 'squid:S00119', 'squid:S00119', 'squid:S00119', 'squid:S1452']","[38.0, 570.0, 110.0, 350.0, 438.0, 206.0, 438.0, 1.0, 545.0, 545.0, 1.0, 517.0, 460.0, 517.0, 490.0, 110.0, 460.0, 451.0]","[38.0, 1.0, 110.0, 350.0, 438.0, 206.0, 438.0, 1.0, 545.0, 545.0, 1.0, 517.0, 460.0, 517.0, 490.0, 110.0, 460.0, 451.0]"
56,[],CycleDetector,[],"['squid:CommentedOutCodeLine', 'squid:S1166', 'code_smells:complex_class', 'squid:S1166']","[37.0, 108.0, 1.0, 90.0]","[37.0, 108.0, 1.0, 90.0]"
57,[],CycleDetectorTest,[],"['squid:CommentedOutCodeLine', 'squid:S1596', 'squid:S1596', 'code_smells:long_method']","[37.0, 164.0, 180.0, 1.0]","[37.0, 164.0, 180.0, 1.0]"
58,"['WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_CLEAN_CODE']",DOTExporter,[],"['code_smells:long_method', 'squid:S00112', 'squid:S1135']","[139.0, 139.0, 1.0, 179.0, 161.0, 161.0]","[96.0, 96.0, 1.0, 179.0, 161.0, 161.0]"
59,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",DOTExporterTest,[],"['squid:S1135', 'squid:HiddenFieldCheck', 'common-java:DuplicatedBlocks', 'squid:S1166']","[61.0, 94.0, 129.0, 61.0, nan, 129.0]","[61.0, 94.0, 129.0, 61.0, nan, 129.0]"
60,[],DefaultDirectedGraph,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
61,[],DefaultDirectedGraphTest,[],"['code_smells:long_method', 'squid:CommentedOutCodeLine']","[1.0, 37.0]","[1.0, 37.0]"
62,[],DefaultDirectedWeightedGraph,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
63,[],DefaultEdge,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
64,['SMALL_UNIT_INTERFACES'],DefaultEdgeTopologyFactory,[],[],[268.0],[240.0]
65,[],DefaultListenableGraph,[],"['squid:S00119', 'squid:S00112', 'squid:S00119', 'squid:S00119', 'squid:S1148', 'squid:S1166', 'code_smells:complex_class', 'squid:CommentedOutCodeLine']","[435.0, 235.0, 475.0, 435.0, 234.0, 232.0, 1.0, 37.0]","[435.0, 235.0, 475.0, 435.0, 234.0, 232.0, 1.0, 37.0]"
66,[],DefaultWeightedEdge,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
67,[],DepthFirstIterator,[],['squid:CommentedOutCodeLine'],[40.0],[40.0]
68,[],DepthFirstIteratorTest,['SBSC: String concatenation in loop using + operator'],['squid:CommentedOutCodeLine'],"[37.0, 0.0]","[37.0, 0.0]"
69,['SMALL_UNIT_INTERFACES'],DijkstraShortestPath,[],"['squid:CommentedOutCodeLine', 'squid:S1168']","[215.0, 37.0, 130.0]","[185.0, 37.0, 130.0]"
70,[],DijkstraShortestPathTest,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
71,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'WRITE_CODE_ONCE', 'WRITE_SIMPLE_UNITS', 'SMALL_UNIT_INTERFACES', 'WRITE_SHORT_UNITS']",DirectedAcyclicGraph,['Dereference null return value'],"['squid:S134', 'squid:S1488', 'squid:RedundantThrowsDeclarationCheck', 'squid:RedundantThrowsDeclarationCheck', 'squid:RedundantThrowsDeclarationCheck', 'squid:RedundantThrowsDeclarationCheck', 'squid:CommentedOutCodeLine', 'code_smells:complex_class', 'common-java:DuplicatedBlocks', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:RedundantThrowsDeclarationCheck', 'squid:CommentedOutCodeLine', 'squid:S1948', 'squid:S1948', 'squid:S1161', 'squid:S1948', 'squid:S1948', 'squid:S1166', 'squid:S1166', 'code_smells:long_method', 'squid:S1166']","[321.0, 448.0, 316.0, 245.0, 745.0, 427.0, 431.0, 724.0, 901.0, 973.0, 1029.0, 1105.0, 1098.0, 1.0, nan, 37.0, 1086.0, 806.0, 507.0, 649.0, 1165.0, 529.0, 1165.0, 763.0, 709.0, 1168.0, 764.0, 708.0, 544.0, 431.0, 1.0, 545.0, 528.0, 0.0, 556.0, 556.0, 556.0]","[286.0, 405.0, 295.0, 224.0, 734.0, 427.0, 431.0, 724.0, 901.0, 973.0, 1029.0, 1105.0, 1098.0, 1.0, nan, 37.0, 1086.0, 795.0, 507.0, 649.0, 1165.0, 518.0, 1165.0, 763.0, 709.0, 1168.0, 764.0, 708.0, 544.0, 431.0, 1.0, 535.0, 528.0, 0.0, 493.0, 493.0, 493.0]"
72,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",DirectedAcyclicGraphTest,[],"['squid:CommentedOutCodeLine', 'squid:S134', 'squid:S1166', 'squid:S1166', 'squid:S106', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S106', 'squid:S1166', 'squid:S134', 'squid:S134', 'squid:S1166', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S1166', 'squid:S1135', 'squid:S106', 'squid:S134', 'squid:S134', 'squid:S1166', 'squid:S1166', 'squid:S106', 'squid:S106', 'squid:S134', 'squid:S106', 'squid:S1166', 'squid:S134', 'squid:S1166', 'squid:CommentedOutCodeLine', 'squid:MethodCyclomaticComplexity', 'squid:S1166', 'squid:S134', 'squid:S106']","[37.0, 271.0, 352.0, 278.0, 249.0, 119.0, 382.0, 337.0, 356.0, 595.0, 512.0, 445.0, 483.0, 455.0, 474.0, 376.0, 285.0, 271.0, 493.0, 487.0, 502.0, 595.0, 526.0, 289.0, 528.0, 530.0, 512.0, 289.0, 532.0, 468.0, 506.0, 255.0, 493.0, 474.0, 384.0, 520.0, 333.0, 524.0, 455.0, 449.0, 285.0, 249.0, 255.0, 394.0, 278.0, 464.0, 380.0]","[37.0, 271.0, 352.0, 278.0, 249.0, 119.0, 382.0, 337.0, 356.0, 595.0, 512.0, 445.0, 483.0, 455.0, 474.0, 376.0, 285.0, 271.0, 493.0, 487.0, 502.0, 595.0, 526.0, 289.0, 528.0, 530.0, 512.0, 289.0, 532.0, 468.0, 506.0, 255.0, 493.0, 474.0, 384.0, 520.0, 333.0, 524.0, 455.0, 449.0, 285.0, 249.0, 255.0, 394.0, 278.0, 464.0, 380.0]"
73,[],DirectedEdgeWeightOddEvenComparator,[],['squid:S1488'],[88.0],[88.0]
74,['SEPARATE_CONCERNS_IN_MODULES'],DirectedGraph,[],['squid:CommentedOutCodeLine'],"[108.0, 37.0]","[1.0, 37.0]"
75,[],DirectedMaskSubgraph,[],"['code_smells:lazy_class', 'squid:CommentedOutCodeLine']","[1.0, 36.0]","[1.0, 36.0]"
76,[],DirectedMultigraph,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
77,[],DirectedNeighborIndex,[],['squid:CommentedOutCodeLine'],[36.0],[36.0]
78,[],DirectedPseudograph,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
79,[],DirectedSubgraph,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
80,[],DirectedWeightedMultigraph,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
81,[],DirectedWeightedSubgraph,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
82,[],EdgeFactory,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
83,[],EdgeReversedGraph,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
84,[],EdgeSetFactory,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
85,[],EdgeTopologyCompare,[],['squid:S1118'],[47.0],[47.0]
86,[],EdgeTraversalEvent,[],"['squid:CommentedOutCodeLine', 'squid:S2326', 'squid:S1948']","[37.0, 52.0, 64.0]","[37.0, 52.0, 64.0]"
87,"['WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS']",EdmondsKarpMaximumFlow,['Dereference null return value'],"['squid:S1066', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'code_smells:long_method', 'code_smells:complex_class', 'squid:S1155', 'squid:S134']","[0.0, 219.0, 219.0, 234.0, 176.0, 234.0, 1.0, 1.0, 230.0, 207.0]","[0.0, 176.0, 176.0, 234.0, 176.0, 234.0, 1.0, 1.0, 230.0, 207.0]"
88,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",EdmondsKarpMaximumFlowTest,['WMI: Inefficient Map Iterator'],"['squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'code_smells:long_parameter_list', 'squid:S1166', 'squid:S00108', 'squid:S1166', 'squid:S00108', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'common-java:DuplicatedBlocks', 'squid:S1166', 'squid:MethodCyclomaticComplexity', 'squid:S1166', 'squid:S1166', 'squid:S1166']","[98.0, 106.0, 90.0, 114.0, 130.0, 122.0, 79.0, 130.0, 1.0, 73.0, 122.0, 73.0, 122.0, 66.0, 130.0, 106.0, 66.0, 98.0, 73.0, nan, 90.0, 171.0, 79.0, 66.0, 90.0, 114.0, 106.0, 79.0, 114.0, 98.0, 0.0]","[98.0, 106.0, 90.0, 114.0, 130.0, 122.0, 79.0, 130.0, 1.0, 73.0, 122.0, 73.0, 122.0, 66.0, 130.0, 106.0, 66.0, 98.0, 73.0, nan, 90.0, 171.0, 79.0, 66.0, 90.0, 114.0, 106.0, 79.0, 114.0, 98.0, 0.0]"
89,['WRITE_CODE_ONCE'],EmptyGraphGenerator,[],['squid:CommentedOutCodeLine'],"[37.0, 87.0]","[37.0, 72.0]"
90,[],EnhancedTestCase,[],['squid:CommentedOutCodeLine'],[37.0],[37.0]
91,"['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES']",EquivalenceComparator,[],[],"[93.0, 93.0]","[1.0, 1.0]"
92,[],EquivalenceComparatorChainBase,[],['squid:S1149'],[146.0],[146.0]
93,['WRITE_CLEAN_CODE'],EquivalenceGroupCreatorTest,[],"['squid:S1185', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00116', 'squid:CommentedOutCodeLine', 'squid:S1170', 'squid:CommentedOutCodeLine']","[64.0, 166.0, 162.0, 115.0, 112.0, 109.0, 57.0, 84.0, 57.0, 89.0]","[64.0, 159.0, 162.0, 115.0, 112.0, 109.0, 57.0, 84.0, 57.0, 89.0]"
94,"['WRITE_SHORT_UNITS', 'AUTOMATE_TESTS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",EquivalenceIsomorphismInspector,[],"['code_smells:long_method', 'squid:S134', 'squid:S1488', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[208.0, 1.0, 258.0, 205.0, 325.0, 270.0, 195.0, 140.0, 277.0, 277.0]","[131.0, 1.0, 258.0, 203.0, 1.0, 270.0, 195.0, 140.0, 230.0, 230.0]"
95,"['WRITE_CLEAN_CODE', 'SEPARATE_CONCERNS_IN_MODULES']",EquivalenceSet,[],"['squid:S1488', 'squid:S1488', 'squid:S1488', 'squid:S1134']","[150.0, 195.0, 180.0, 140.0, 150.0, 215.0]","[150.0, 193.0, 176.0, 136.0, 150.0, 1.0]"
