,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
26,TagWriter.tagEnd,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
27,Text.defineSymbol,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
28,OpenList.getSelected,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
29,MP3Helper.streamingBlocks,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
30,BestsolutionConfiguration.loadConfig,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
31,OpenList.getMaximumSize,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
32,TagParser.tag,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
33,AbstractRed.copyToRaster,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
34,Text.defineSymbol,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
35,AbstractRed.AbstractRed,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
36,Frame.write,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
37,OutStream.writeString,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
38,Button.defineSymbol,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
39,Placement.write,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
40,BestsolutionConfiguration.save,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
41,FontLoader.loadAdditionalFonts,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
42,ADPCMHelper.main2,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
43,MorphShape.defineSymbol,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
44,BestsolutionConfiguration.save,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
45,SetColorAction.actionPerformed,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
46,SWFWriter.finish,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
47,TranslateRed.getTile,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
48,DrawSWFConfig.loadConfig,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
49,Byte4ByteDebugStreams.Byte4ByteDebugStreams,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
50,BestsolutionConfiguration.loadConfig,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
51,TagParser.tag,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
52,Actions.start,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
53,ActionParser.processRecords,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
54,DrawObjectFactory.createObject,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
55,TagParser.tag,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
56,PluginLoader.loadPlugins,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
57,LRUCache.getUsed,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
58,PadRed$ZeroRecter.zeroRect,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
59,LRUCache.add,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
60,AbstractTiledRed.copyToRasterByBlocks,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
61,PadRed$ZeroRecter.zeroRect,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
62,LRUCache.flush,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
63,SVGComposite.createContext,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
64,AbstractRed.init,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
65,DrawObjectList.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,206.0,206.0
66,DrawObjectList.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,210.0,210.0
67,DrawObjectList.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
68,MainWindow.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,262.0,262.0
69,MainWindow.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,266.0,266.0
70,MainWindow.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,125.0,125.0
71,DrawMenuBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,84.0,84.0
72,DrawMenuBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,88.0,88.0
73,DrawMenuBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,92.0,92.0
74,DrawMenuBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,96.0,96.0
75,DrawMenuBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,100.0,100.0
76,DrawMenuBar.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
77,IconProvider.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
78,DrawingPanel.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,330.0,330.0
79,DrawingPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,684.0,684.0
80,DrawingPanel.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
81,DrawToolBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
82,DrawToolBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,84.0,84.0
83,DrawToolBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,88.0,88.0
84,DrawToolBar.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,92.0,92.0
85,DrawToolBar.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
86,DrawObjectTableCellEditor.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,48.0,48.0
87,DrawObjectTableCellEditor.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,49.0,49.0
88,PropertiesDialog.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,63.0,63.0
89,PropertiesDialog.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,117.0,117.0
90,PropertiesDialog.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,119.0,119.0
91,PropertiesDialog.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,133.0,133.0
92,DrawObjectFactory.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,55.0,55.0
93,DrawObjectFactory.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
94,DrawObjectFactory.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,253.0,253.0
95,DrawObjectFactory.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,254.0,254.0
96,Rectangle.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
97,StraightLine.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
98,Text.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,298.0,298.0
99,Text.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,361.0,361.0
100,Text.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
101,Picture.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
102,Ellipse.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
103,DrawObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,468.0,468.0
104,DrawObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,505.0,505.0
105,DrawObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,509.0,509.0
106,DrawObject.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
107,Line.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
108,Line.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,192.0,192.0
109,DrawEditMenu.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
110,DrawMovieMenu.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
111,DrawToolsMenu.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,306.0,306.0
112,DrawToolsMenu.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
113,DrawHelpMenu.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
114,DrawFileMenu.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,178.0,178.0
115,DrawFileMenu.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
116,SetDrawing2GradientAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
117,FileAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
118,SetCanvasSizeAction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,64.0,64.0
119,SetCanvasSizeAction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,69.0,69.0
120,SetCanvasSizeAction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,74.0,74.0
121,SetCanvasSizeAction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,79.0,79.0
122,SetCanvasSizeAction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,84.0,84.0
123,ExitAction.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,50.0,50.0
124,SaveAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
125,ColorSpaceHintKey.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,66.0,66.0
126,ColorSpaceHintKey.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,68.0,68.0
127,ColorSpaceHintKey.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,70.0,70.0
128,NewFileAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
129,RadialGradientPaintContext.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,261.0,261.0
130,RadialGradientPaintContext.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,288.0,288.0
131,RadialGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,133.0,133.0
132,RadialGradientPaintContext.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
133,OpenList.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,41.0,41.0
134,FontDialog.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,126.0,126.0
135,LinearGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,155.0,155.0
136,LinearGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,301.0,301.0
137,DrawSWFConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,66.0,66.0
138,DrawEditToolbar.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
139,MultipleGradientPaintContext.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,439.0,439.0
140,MultipleGradientPaintContext.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,611.0,611.0
141,DrawToolsToolbar.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,123.0,123.0
142,MultipleGradientPaintContext.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,613.0,613.0
143,MultipleGradientPaintContext.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,743.0,743.0
144,DrawToolsToolbar.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
145,MultipleGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,194.0,194.0
146,MultipleGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,206.0,206.0
147,MultipleGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,227.0,227.0
148,MultipleGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,519.0,519.0
149,MultipleGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,855.0,855.0
150,MultipleGradientPaintContext.java,squid:S1244,CRITICAL,SonarQube,BUG,865.0,865.0
151,MultipleGradientPaintContext.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,906.0,906.0
152,MultipleGradientPaintContext.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,921.0,921.0
153,MultipleGradientPaintContext.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,922.0,922.0
154,MultipleGradientPaintContext.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,931.0,931.0
155,DrawToolbarInterface.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
156,MultipleGradientPaintContext.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1057.0,1057.0
157,MultipleGradientPaintContext.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1097.0,1097.0
158,MultipleGradientPaintContext.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1233.0,1233.0
159,MultipleGradientPaintContext.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1362.0,1362.0
160,FontLoader.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,53.0,53.0
161,GraphicsUtil.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,1437.0,1437.0
162,GradientJRadioButton.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
163,AlphaColorButtonI.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
164,GraphicsUtil.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,70.0,70.0
165,AlphaColorChooser.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
166,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,354.0,354.0
167,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,376.0,376.0
168,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,760.0,760.0
169,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,763.0,763.0
170,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,830.0,830.0
171,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1280.0,1280.0
172,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1239.0,1239.0
173,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1240.0,1240.0
174,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1278.0,1278.0
175,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1386.0,1386.0
176,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1388.0,1388.0
177,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1372.0,1372.0
178,GraphicsUtil.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1397.0,1397.0
179,BestsolutionConfigurationEditor.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,76.0,76.0
180,BestsolutionConfigurationEditor.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
181,BestsolutionConfigurationEditorFactory.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,36.0,36.0
182,RemoteSaveDialog.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,148.0,148.0
183,LinearGradientPaint.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
184,RadialGradientPaint.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
185,CompositeRule.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,229.0,229.0
186,CompositeRule.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,264.0,264.0
187,Any2sRGBRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,69.0,69.0
188,MovieBuilder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,812.0,812.0
189,Any2sRGBRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,59.0,59.0
190,MovieBuilder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1018.0,1018.0
191,MovieBuilder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1071.0,1071.0
192,MovieBuilder.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,660.0,660.0
193,FormatRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,140.0,140.0
194,DoublyLinkedList.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
195,FormatRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,143.0,143.0
196,DoublyLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,50.0,50.0
197,DoublyLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,116.0,116.0
198,TileLRUMember.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
199,DoublyLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,146.0,146.0
200,DoublyLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,158.0,158.0
201,TileLRUMember.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,51.0,51.0
202,ActionTextWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,488.0,488.0
203,ActionTextWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,492.0,492.0
204,ActionTextWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,507.0,507.0
205,AffineRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,242.0,242.0
206,AffineRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,245.0,245.0
207,AffineRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,246.0,246.0
208,SWFTagDumper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,170.0,170.0
209,SWFTagDumper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,172.0,172.0
210,RenderedImageCachableRed.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,52.0,52.0
211,TileGenerator.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
212,SWFTagDumper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,177.0,177.0
213,SWFTagDumper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,181.0,181.0
214,SWFTagDumper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,341.0,341.0
215,SWFTagDumper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,753.0,753.0
216,TileMap.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
217,SWFTagDumper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,848.0,848.0
218,SWFTagDumper.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,907.0,907.0
219,TileMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,97.0,97.0
220,TileMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,113.0,113.0
221,TileMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,154.0,154.0
222,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,115.0,115.0
223,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,230.0,230.0
224,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,246.0,246.0
225,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,250.0,250.0
226,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,385.0,385.0
227,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,619.0,619.0
228,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,632.0,632.0
229,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,807.0,807.0
230,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1141.0,1141.0
231,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,189.0,189.0
232,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,190.0,190.0
233,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1177.0,1177.0
234,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,308.0,308.0
235,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,309.0,309.0
236,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1195.0,1195.0
237,ActionWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1204.0,1204.0
238,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,431.0,431.0
239,ActionWriter.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
240,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,562.0,562.0
241,ActionWriter.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,58.0,58.0
242,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,565.0,565.0
243,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,632.0,632.0
244,AbstractRed.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,634.0,634.0
245,AbstractRed.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,55.0,55.0
246,AbstractRed.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,370.0,370.0
247,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,75.0,75.0
248,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,85.0,85.0
249,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,90.0,90.0
250,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,95.0,95.0
251,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,100.0,100.0
252,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,105.0,105.0
253,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,115.0,115.0
254,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,125.0,125.0
255,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,130.0,130.0
256,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,140.0,140.0
257,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,155.0,155.0
258,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,170.0,170.0
259,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,185.0,185.0
260,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,200.0,200.0
261,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,210.0,210.0
262,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,215.0,215.0
263,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,225.0,225.0
264,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,240.0,240.0
265,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,245.0,245.0
266,TileGrid.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,46.0,46.0
267,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,260.0,260.0
268,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,265.0,265.0
269,TileGrid.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,53.0,53.0
270,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,275.0,275.0
271,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,280.0,280.0
272,TileGrid.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,88.0,88.0
273,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,290.0,290.0
274,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,295.0,295.0
275,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,305.0,305.0
276,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,310.0,310.0
277,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,320.0,320.0
278,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,325.0,325.0
279,LRUCache.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
280,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,335.0,335.0
281,LRUCache.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,47.0,47.0
282,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,345.0,345.0
283,LRUCache.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,112.0,112.0
284,LRUCache.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,140.0,140.0
285,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,365.0,365.0
286,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,370.0,370.0
287,AbstractTiledRed.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
288,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,395.0,395.0
289,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,405.0,405.0
290,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,410.0,410.0
291,SWFActionsImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,415.0,415.0
