,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
38,DBPersistenceManager.addNewEntryOra,Resource leak,High,CoverityScan,NaN,0.0,0.0
39,UUID.clone,Arguments in wrong order,Medium,CoverityScan,NaN,0.0,0.0
40,DBPersistenceManager.readProps,Resource leak,High,CoverityScan,NaN,0.0,0.0
41,Test.start,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
42,RpcDispatcherBlocking.start,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
43,DBPersistenceManager.addNewEntryOra,Resource leak,High,CoverityScan,NaN,0.0,0.0
44,GridFilesystemTest$down.execute,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
45,Draw$DrawPanel.getState,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
46,PerformanceTestGenerator.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
47,GraphPanel.paintNode,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
48,RATE_LIMITER.reset,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
49,UcastTest.senderLoop,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
50,RATE_LIMITER.down,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
51,FD_SOCK$ServerSocketHandler.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
52,Merger.startMergeCanceller,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
53,TotalTokenDemo$ColorPanel.getPreferredSize,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
54,RoundTripTcp.sendRequests,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
55,NAKACK.adjustReceivers,Using invalid iterator,Medium,CoverityScan,NaN,0.0,0.0
56,ENCRYPT14KeystoreTest.testMessageUpWrongKey,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
57,Util.keyPress,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
58,FD.updateTimestamp,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
59,FLUSH.blockMessageDuringFlush,Nesting level does not match indentation,Medium,CoverityScan,NaN,0.0,0.0
60,ReplicatedTreeDemo$1.mouseClicked,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
61,FD.restartMonitor,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
62,Proxy.populateMappings,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
63,UnmodifiableVector.indexOf,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
64,AckSenderWindow.reset,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
65,DistributedQueue.remove,Indefinite wait,High,CoverityScan,NaN,0.0,0.0
66,FD$Broadcaster.stopBroadcastTask,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
67,Util.prompt,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
68,GossipRouter.removeEntry,Using invalid iterator,Medium,CoverityScan,NaN,0.0,0.0
69,Util.readStringFromStdin,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
70,Draw$DrawPanel.drawPoint,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
71,DBPersistenceManager.createDBTables,Resource leak,High,CoverityScan,NaN,0.0,0.0
72,FD_SOCK$ClientConnectionHandler.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
73,Multiplexer.stateTransferListenersPresent,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
74,PersistenceFactory.createManager,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
75,PartitionedHashMap$CustomMarshaller.objectToByteBuffer,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
76,FC.handleCredit,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
77,RouterStub.getInputStream,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
78,RelayTest.send,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
79,TP.writeMessageList,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
80,Util.readStringFromStdin,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
81,FD_ALL.startHeartbeatSender,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
82,ENCRYPT.init,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
83,ConnectionTableDemo.start,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
84,ReplicatedHashMap.replace,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
85,RequestCorrelator.handleRequest,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
86,Util.readAuthToken,Unsafe reflection,Low,CoverityScan,NaN,0.0,0.0
87,Test.runDiscoveryPhase,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
88,FC.unblock,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
89,DrawRepl.findComponent,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
90,UnicastTestRpc.populateAnycastList,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
91,FD_PING$PingMonitor.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
92,PropertiesToXML.recurse,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
93,Message.setFlag,Volatile not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
94,MultiRequest.receiveResponse,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
95,GraphPanel.stop,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
96,UnicastTestRpc.getReceiver,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
97,Proxy$SocketAcceptor.run,Insecure SSL/TLS: SSLSession hostname not verified,High,CoverityScan,NaN,0.0,0.0
98,STATE_TRANSFER_Test.testBasicStateSync,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
99,RpcDispatcher$MarshallerAdapter.objectFromByteBuffer,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
100,ReplicatedHashMap.remove,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
101,STABLE.stopStableTask,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
102,MutableDigest.resetAt,Nesting level does not match indentation,Medium,CoverityScan,NaN,0.0,0.0
103,BasicConnectionTable$Connection.updateLastAccessed,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
104,UnicastChannelTest.runClient,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
105,GMS_MergeTest.injectMergeEvent,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
106,McastSenderTest1_4.main,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
107,FD$Broadcaster.startBroadcastTask,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
108,SFC.init,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
109,DBPersistenceManager.addNewEntry,Resource leak,High,CoverityScan,NaN,0.0,0.0
110,SimulatorTest$ReceiverPeer.receive,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
111,FLUSH.blockMessageDuringFlush,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
112,Util.objectFromStream,Unsafe deserialization,High,CoverityScan,NaN,0.0,0.0
113,VIEW_SYNC.stopViewSender,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
114,ENCRYPT.initSymCiphers,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
115,AckMcastSenderWindow.remove,Using invalid iterator,Medium,CoverityScan,NaN,0.0,0.0
116,ENCRYPT.init,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
117,BasicConnectionTable$Reaper.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
118,FD_SIMPLE.down,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
119,Configurator.setDefaultValues,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
120,CheckMonotonicallyIncreasingNumbers.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
121,Bsh.runClient,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
122,Util.objectFromByteBuffer,Unsafe deserialization,High,CoverityScan,NaN,0.0,0.0
123,DBPersistenceManager.remove,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
124,ResourceDMBean.getAttribute,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
125,VIEW_SYNC.startViewSender,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
126,ENCRYPTAsymmetricTest.testViewChangeNewKeyServer,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
127,XmlConfigurator.getAsInputStreamFromClassLoader,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
128,SHUFFLE.down,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
129,HTOTAL.determineCoordinatorAndNextMember,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
130,Log4JLogImpl.debug,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
131,Queue.addInternal,Volatile not atomically updated,High,CoverityScan,NaN,0.0,0.0
132,FD_ALL.isTimeoutCheckerRunning,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
133,RoundTripTcp.start,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
134,StateTransferTest$StateTransferApplication.setState,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
135,Queue.decrementSize,Volatile not atomically updated,High,CoverityScan,NaN,0.0,0.0
136,NakackTest$ReceiverPeer.receive,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
137,DrawApplet.paint,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
138,TCPConnectionMap$Mapper.getConnection,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
139,DistributedLockManager.viewAccepted,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
140,JChannel.getState,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
141,NakReceiverWindow.remove,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
142,AckMcastSenderWindow.getNumberOfResponsesReceived,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
143,SFC.handleCreditResponse,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
144,ModClusterAdvertizeListener.main,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
145,Test.waitForAllOKs,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
146,FLUSH.onFlushCompleted,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
147,ChannelTest$MyReceiver.getNums,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
148,Util.msgListToByteBuffer,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
149,RequestCorrelator.receiveMessage,Useless call,Medium,CoverityScan,NaN,0.0,0.0
150,Merger.matchMergeId,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
151,SEQUENCER.unwrapAndDeliver,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
152,MultiRequest.responsesComplete,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
153,FlushTest$FlushTestReceiver.setState,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
154,GridFile.isFile,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
155,Proxy.start,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
156,GridFilesystemTest$up.execute,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
157,UnicastTestRpcDist.printView,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
158,FilePersistenceManager.retrieveAll,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
159,PERF_TP.up,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
160,TP$DefaultBundler.send,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
161,FC.start,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
162,DBPersistenceManager.save,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
163,UnmodifiableVector.contains,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
164,MessageDispatcher.stop,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
165,RATE_LIMITER.reset,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
166,MultiRequest.responsesComplete,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
167,NotificationBusDemo.start,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
168,GroupRequest.responsesComplete,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
169,NAKACK.handleXmitRsp,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
170,AckMcastSenderWindow.printDetails,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
171,Merger.isMergeInProgress,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
172,STABLE.getBytes,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
173,MergeTest.close,Infinite loop,Medium,CoverityScan,NaN,0.0,0.0
174,UnicastTest.getReceiver,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
175,FD_ALL.isHeartbeatSenderRunning,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
176,BasicConnectionTable$Reaper.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
177,NAKACK.send,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
178,NAKACK.getAverageSmoothedLossRate,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
179,VERIFY_SUSPECT.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
180,FD_ALL.stopTimeoutChecker,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
181,Test.sendResults,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
182,NotificationBus.getMembership,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
183,Draw$DrawPanel.clear,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
184,RequestCorrelator.receiveMessage,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
185,FilePersistenceManager.saveAll,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
186,STABLE.stopStabilityTask,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
187,STABLE.getStableTaskRunning,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
188,JChannel$MyProbeHandler.handleOperation,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
189,FD.startMonitor,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
190,XMLSchemaGenerator.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
191,JDKLogImpl.info,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
192,Discovery.findAllMembers,Volatile not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
193,FD.stopMonitor,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
194,GridFile.isDirectory,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
195,BasicConnectionTable$Connection.readPeerAddress,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
196,PropertiesToXML.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
197,NakReceiverWindow.printMessages,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
198,ENCRYPT.initConfiguredKey,Use of hard-coded password,Medium,CoverityScan,NaN,0.0,0.0
199,Merger$MergeTask.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
200,XMLSchemaGenerator.getClasses,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
201,TCPConnectionMap$TCPConnection.readPeerAddress,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
202,BasicTCP.handleDownEvent,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
203,DBPersistenceManager.DBPersistenceManager,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
204,DBPersistenceManager.DBPersistenceManager,Resource leak,High,CoverityScan,NaN,0.0,0.0
205,DBPersistenceManager.clear,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
206,Merger.startMergeCanceller,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
207,McastSenderTest.main,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
208,AckReceiverWindowTest.testRemoveMany,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
209,AckCollector.waitForAllAcks,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
210,PartitionedHashMapDemo.readLine,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
211,Merger.handleMergeResponse,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
212,SFC.handleCreditResponse,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
213,Draw$DrawPanel.createOffscreenImage,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
214,GroupRequest.setTargets,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
215,MessageBundlingTest.setBundling,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
216,FD_SOCK.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
217,UNICAST2$SenderEntry.reset,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
218,TCPConnectionMap.setSocketParameters,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
219,View.clone,Failure to call super.clone(),Medium,CoverityScan,NaN,0.0,0.0
220,PersistenceFactory.readProps,Resource leak,High,CoverityScan,NaN,0.0,0.0
221,UnicastTestSimple.getReceiver,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
222,GridFilesystemTest.print,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
223,SCOPE_Test.sendMessages,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
224,FC.handleViewChange,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
225,MessageStressTest.start,Useless call,Medium,CoverityScan,NaN,0.0,0.0
226,DBPersistenceManager.createDBTables,Resource leak,High,CoverityScan,NaN,0.0,0.0
227,Configurator.createInetAddressMap,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
228,ENCRYPTAsymmetricTest.testViewChangeBecomeKeyserver,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
229,UnicastTestRpc.getReceiver,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
230,KeyStoreGenerator.main,Use of hard-coded password,Medium,CoverityScan,NaN,0.0,0.0
231,STABLE.startStableTask,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
232,GossipRouter$ConnectionHandler.readLoop,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
233,Draw$DrawPanel.writeState,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
234,PersistenceFactory.registerManager,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
235,Message.writeTo,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
236,FLUSH.onStopFlush,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
237,STABLE$StableTask.computeSleepTime,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
238,FD$Monitor.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
239,Util.loadClass,Unsafe reflection,Low,CoverityScan,NaN,0.0,0.0
240,RpcDispatcherStressTest.start,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
241,Message.writeToNoAddrs,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
242,Whiteboard.viewAccepted,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
243,MultiRequest.setTarget,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
244,NakReceiverWindow.printMessages,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
245,NAKACK.down,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
246,ResourceDMBean.exposeManagedAttribute,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
247,NAKACK.rebroadcastMessages,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
248,MultiRequest.receiveResponse,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
249,Merger$MergeTask.run,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
250,RATE_LIMITER.down,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
251,XmlConfigurator.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
252,SFC.getCredits,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
253,FLUSH.onStartFlush,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
254,ConnectionTable.run,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
255,Bsh.runClient,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
256,DBPersistenceManager.addNewEntryGen,Resource leak,High,CoverityScan,NaN,0.0,0.0
257,RpcDispatcherStressTest.start,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
258,DBPersistenceManager.retrieveAll,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
259,FLUSH.onSuspect,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
260,PerfTpTest.start,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
261,Test.sendResults,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
262,GridFile._list,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
263,VERIFY_SUSPECT.verifySuspectWithICMP,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
264,UnicastTestTcpRpc.invokeRpcs,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
265,MessageSerializationTest2.marshalMessages,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
266,STABLE.startStabilityTask,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
267,FD_ALL.startTimeoutChecker,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
268,ReplicatedHashMapDemo.removeItem,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
269,RouterStub.toString,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
270,ReplCacheDemo$MyTable.getScrollableTracksViewportHeight,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
271,Topology.removeNode,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
272,Message.setTransientFlag,Volatile not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
273,ProtocolStack.dumpStats,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
274,NAKACK.getAverageLossRate,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
275,RouterStub.getSocket,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
276,McastDiscovery.start,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
277,ConnectionTableNIO.getConnection,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
278,UnicastTest$Value.readFrom,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
279,PropertiesToXML.findClassesAssignableFrom,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
280,GroupRequestTest$MyTransport.sendResponses,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
281,NAKACK.printSmoothedRetransmissionAvgs,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
282,PERF_TP.down,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
283,Profiler.dump,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
284,MessageDispatcher.cast,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
285,Multiplexer.handleMergeView,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
286,UDP.createSockets,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
287,Util.md5,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
288,Merger.setMergeId,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
289,Proxy.loop,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
290,TP$DefaultBundler.sendBundledMessages,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
291,GridFile.isFile,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
292,UnicastTest.getReceiver,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
293,GroupRequest.receiveResponse,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
