,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
91,StmtRegistry.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,264.0,264.0
92,SuperClass.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
93,SuperClass.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,23.0,23.0
94,ComplicatedConstructor.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,16.0,16.0
95,ComplicatedConstructor.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,19.0,19.0
96,ComplicatedConstructor.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,17.0,17.0
97,ComplicatedConstructor.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,20.0,20.0
98,Finally.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
99,SwitchLoad.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
100,SwitchLoad.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,28.0,28.0
101,SwitchLoad.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
102,SwitchLoad.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,58.0,58.0
103,SwitchLoad.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,67.0,67.0
104,SwitchLoad.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,78.0,78.0
105,ExceptionLoad.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,13.0,13.0
106,ExceptionThrow.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
107,TestClassFactory.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
108,TestGraphTransformer.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,137.0,137.0
109,TestGraphTransformer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,51.0,51.0
110,TestGraphTransformer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,38.0,38.0
111,TestA2O.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
112,Directed.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,147.0,147.0
113,Directed.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,154.0,154.0
114,Directed.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,205.0,205.0
115,Directed.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,210.0,210.0
116,Directed.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,215.0,215.0
117,Directed.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,195.0,195.0
118,Walker.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,25.0,25.0
119,Msg.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,20.0,20.0
120,Msg.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
121,Msg.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,24.0,24.0
122,MockTestRunner.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,12.0,12.0
123,BaseTestRunner.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,284.0,284.0
124,BaseTestRunner.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,287.0,287.0
125,MockExec.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,15.0,15.0
126,MockExec.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,19.0,19.0
127,QuiltTask.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,85.0,85.0
128,TestExec.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,19.0,19.0
129,TestExec.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,20.0,20.0
130,TestExec.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,23.0,23.0
131,CallTest.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
132,CallTest.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,34.0,34.0
133,CallTest.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,40.0,40.0
134,Scheduler.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,20.0,20.0
135,Scheduler.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
136,ForkTest.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,47.0,47.0
137,ForkTest.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,52.0,52.0
138,TestRunner.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,16.0,16.0
139,MockTestRunner.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,14.0,14.0
140,QIC.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,9.0,9.0
141,SummaryFormatter.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,23.0,23.0
142,SummaryFormatter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,88.0,88.0
143,SummaryFormatter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,92.0,92.0
144,SummaryFormatter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,94.0,94.0
145,SummaryFormatter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,100.0,100.0
146,SummaryFormatter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,102.0,102.0
147,SummaryFormatter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
148,XMLFormatter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,95.0,95.0
149,GraphTalker.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,77.0,77.0
150,GraphTalker.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,83.0,83.0
151,GraphTalker.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,18.0,18.0
152,QuiltClassLoader.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,234.0,234.0
153,QuiltClassLoader.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,234.0,234.0
154,QuiltClassLoader.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,234.0,234.0
155,ClassTransformer.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,92.0,92.0
156,ClassTransformer.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,92.0,92.0
157,BytecodeCollector.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,125.0,125.0
158,BytecodeCollector.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,133.0,133.0
159,BytecodeCollector.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,275.0,275.0
160,BytecodeCollector.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,40.0,40.0
161,MethodTransformer.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,95.0,95.0
162,MethodAction.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
163,MethodAction.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,27.0,27.0
164,GraphAction.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
165,GraphAction.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,35.0,35.0
166,GraphAction.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,69.0,69.0
167,GraphAction.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,184.0,184.0
168,GraphAction.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,186.0,186.0
169,GraphAction.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,188.0,188.0
170,GraphAction.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,65.0,65.0
171,ClassAction.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,47.0,47.0
172,Finally2Catches.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,13.0,13.0
173,OddSwitches.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,9.0,9.0
174,AnonymousClass.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,13.0,13.0
175,Finally.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,10.0,10.0
176,PrivateClass.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,7.0,7.0
177,SwitchLoad.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,16.0,16.0
178,NestedTryBlocks.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,5.0,5.0
179,NestedTryBlocks.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,7.0,7.0
180,ExceptionLoad.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,9.0,9.0
181,ExceptionLoad.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,7.0,7.0
182,InnerClass.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,9.0,9.0
183,InnerClass.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,8.0,8.0
184,StaticInit.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,18.0,18.0
185,ExceptionThrow.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,9.0,9.0
186,Looper.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,11.0,11.0
187,BasicLoad.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,19.0,19.0
188,BasicLoad.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,15.0,15.0
189,TestSamples.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
190,TestTransformer.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,41.0,41.0
191,TestTryStacks.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,24.0,24.0
192,TestTryStacks.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,137.0,137.0
193,TestGraphTransformer.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,28.0,28.0
194,TestQuiltClassLoader.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,18.0,18.0
195,GraphSpy.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,20.0,20.0
196,TestStmtCoverage.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,29.0,29.0
197,TestA2O.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,24.0,24.0
198,TestA2O.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,25.0,25.0
199,TestA2O.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,32.0,32.0
200,TestA2O.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
201,TestA2O.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,34.0,34.0
202,TestA2O.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,23.0,23.0
203,Runner.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,56.0,56.0
204,BaseTestRunner.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,118.0,118.0
205,ForkTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,231.0,231.0
206,ForkTest.java,squid:S1163,MAJOR,SonarQube,CODE_SMELL,198.0,197.0
207,Textui.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,126.0,126.0
208,SummaryFormatter.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,63.0,63.0
209,BriefFormatter.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,66.0,66.0
210,XMLFormatter.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,121.0,121.0
211,XMLFormatter.java,squid:S2131,MAJOR,SonarQube,CODE_SMELL,192.0,192.0
212,FmtSelector.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,51.0,51.0
213,PlainFormatter.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,73.0,73.0
214,ClassFactory.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,80.0,80.0
215,QuiltClassLoader.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,200.0,200.0
216,QuiltClassLoader.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,229.0,229.0
217,Finally2Catches.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,31.0,31.0
218,Finally.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,24.0,24.0
219,SwitchLoad.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,62.0,62.0
220,SwitchLoad.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,73.0,73.0
221,NestedTryBlocks.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,14.0,14.0
222,NestedTryBlocks.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,22.0,22.0
223,NestedTryBlocks.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,26.0,26.0
224,ExceptionLoad.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,14.0,14.0
225,TestSamples.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,29.0,29.0
226,TestSamples.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,36.0,36.0
227,TestSamples.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,38.0,38.0
228,TestSamples.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,40.0,40.0
229,TestSamples.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,99.0,99.0
230,TestTransformer.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,88.0,88.0
231,TestTransformer.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,99.0,99.0
232,TestTransformer.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,106.0,106.0
233,TestTransformer.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,108.0,108.0
234,TestTransformer.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,110.0,110.0
235,TestTransformer.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,204.0,204.0
236,TestTransformer.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,210.0,210.0
237,TestClassFactory.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,44.0,44.0
238,TestClassFactory.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,81.0,81.0
239,TestClassFactory.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,114.0,114.0
240,TestClassFactory.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,121.0,121.0
241,TestClassFactory.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
242,TestClassFactory.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,62.0,62.0
243,TestQCLJars.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,76.0,76.0
244,TestQCLJars.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,82.0,82.0
245,TestQCLJars.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,96.0,96.0
246,TestQCLJars.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,102.0,102.0
247,TestQCLJars.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,109.0,109.0
248,TestQCLJars.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,111.0,111.0
249,TestQCLJars.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,120.0,120.0
250,TestQCLJars.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,122.0,122.0
251,TestNestedTryBlocks.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,79.0,79.0
252,TestNestedTryBlocks.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,86.0,86.0
253,TestNestedTryBlocks.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,88.0,88.0
254,TestNestedTryBlocks.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,90.0,90.0
255,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,110.0,110.0
256,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,116.0,116.0
257,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,130.0,130.0
258,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,136.0,136.0
259,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,157.0,157.0
260,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,163.0,163.0
261,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,170.0,170.0
262,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,172.0,172.0
263,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,181.0,181.0
264,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,183.0,183.0
265,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,201.0,201.0
266,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,207.0,207.0
267,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,214.0,214.0
268,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,216.0,216.0
269,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,226.0,226.0
270,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,228.0,228.0
271,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,244.0,244.0
272,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,252.0,252.0
273,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,254.0,254.0
274,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,264.0,264.0
275,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,266.0,266.0
276,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,274.0,274.0
277,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,280.0,280.0
278,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,287.0,287.0
279,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,289.0,289.0
280,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,303.0,303.0
281,TestQuiltClassLoader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,305.0,305.0
282,TestRegistry.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,262.0,262.0
283,TestRegistry.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,268.0,268.0
284,TestRegistry.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,275.0,275.0
285,TestRegistry.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,282.0,282.0
286,TestArrComparator.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,80.0,80.0
287,TestStmtCoverage.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,138.0,138.0
288,TestStmtCoverage.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,145.0,145.0
