,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
21,Param.end,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
22,Component.findAncestor,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
23,Else.start,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
24,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
25,ServletActionRedirectResult.execute,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
26,FileUploadInterceptor.intercept,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
27,StrutsBodyTagSupport.toString,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
28,IteratorComponent.start,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
29,SessionMap.invalidate,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
30,,MF: Masked Field,Medium,CoverityScan,NaN,0.0,0.0
31,DelegatingSettings.setImpl,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
32,OptGroup.end,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
33,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
34,FileUploadInterceptor.intercept,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
35,UIBean.end,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
36,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
37,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
38,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
39,UrlHelper.translateVariable,OGNL injection,High,CoverityScan,NaN,0.0,0.0
40,ServletUrlRenderer.renderFormUrl,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
41,PlainTextResult.doExecute,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
42,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
43,Component.toString,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
44,ActionComponent.end,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
45,RequestUtils.getServletPath,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
46,FreemarkerManager.getConfiguration,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
47,If.start,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
48,,UuF: Unused field,Low,CoverityScan,NaN,0.0,0.0
49,,MF: Masked Field,Medium,CoverityScan,NaN,0.0,0.0
50,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
51,FastByteArrayOutputStream.writeOut,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
52,SessionMap.invalidate,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
53,ElseIf.start,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
54,FreemarkerManager.loadSettings,WMI: Inefficient Map Iterator,Low,CoverityScan,NaN,0.0,0.0
55,BackgroundProcess.BackgroundProcess,SC: Constructor invokes Thread.start(),Medium,CoverityScan,NaN,0.0,0.0
56,PlainTextResult.doExecute,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
57,ListUIBean.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
58,Property.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
59,Reset.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,92.0,92.0
60,Include.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,207.0,207.0
61,Set.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,95.0,95.0
62,UIBean.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,571.0,571.0
63,UIBean.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,581.0,581.0
64,UIBean.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,604.0,604.0
65,TwoFilterIntegrationTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,120.0,120.0
66,UrlRenderer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
67,Component.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
68,FreemarkerTemplateEngine.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
69,ContainUtilTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
70,ContainUtilTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,134.0,134.0
71,ContainUtilTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,135.0,135.0
72,TestUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,32.0,32.0
73,TestUtils.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
74,SomeEnum.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
75,RadioTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
76,ComponentTest.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,66.0,66.0
77,Subscription.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,139.0,139.0
78,MailreaderSupport.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,406.0,406.0
79,OptGroupTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
80,MailreaderSupport.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,70.0,70.0
81,ApplicationListener.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,202.0,202.0
82,ParameterUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,3.0,3.0
83,Login.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,30.0,30.0
84,Person.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,64.0,64.0
85,Person.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,69.0,69.0
86,TextTagTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,138.0,138.0
87,TextTagTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,146.0,146.0
88,TextTagTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,156.0,156.0
89,TextTagTest.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,204.0,204.0
90,TextTagTest.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,243.0,243.0
91,FormExample.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
92,Struts2PortletTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
93,JettyPlutoLauncher.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
94,StrutsTilesRequestContext.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
95,JSONWriter.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,275.0,275.0
96,JSONWriter.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,275.0,275.0
97,JSONWriter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
98,DynAttribsTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,117.0,117.0
99,JSONInterceptor.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,103.0,103.0
100,JSONResultTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,377.0,377.0
101,TestUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,30.0,30.0
102,TestUtils.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
103,OValValidationInterceptor.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
104,OValValidationInterceptor.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,118.0,118.0
105,OValValidationInterceptorTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
106,ModelDrivenAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
107,MemberObject.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
108,Address.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
109,ShowValidatorAction.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,168.0,168.0
110,ShowValidatorAction.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,173.0,173.0
111,JasperReportsResult.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,443.0,443.0
112,JasperReportsResult.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,337.0,337.0
113,DispatcherTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
114,FilterTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
115,AbstractUITagTest.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,267.0,267.0
116,AbstractUITagTest.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,344.0,344.0
117,TokenMgrError.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,44.0,44.0
118,AstString.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,60.0,60.0
119,AstIdentifier.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,90.0,90.0
120,ParseException.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,153.0,153.0
121,AstCompositeExpression.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,43.0,43.0
122,NodeVisitor.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,24.0,24.0
123,MessageFactory.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
124,ReflectionUtil.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,147.0,147.0
125,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,412.0,412.0
126,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,426.0,426.0
127,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,441.0,441.0
128,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,442.0,442.0
129,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,455.0,455.0
130,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,468.0,468.0
131,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,503.0,503.0
132,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,516.0,516.0
133,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,529.0,529.0
134,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,542.0,542.0
135,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,624.0,624.0
136,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,637.0,637.0
137,EmbeddedServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,650.0,650.0
138,Constants.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,29.0,29.0
139,JspC.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1084.0,1084.0
140,JspC.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,174.0,174.0
141,JspC.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1002.0,1002.0
142,JspCompilationContext.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,271.0,271.0
143,JspCompilationContext.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,653.0,653.0
144,PerThreadTagHandlerPool.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
145,ELParser.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1934.0,1934.0
146,ProtectedFunctionMapper.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,108.0,108.0
147,ProtectedFunctionMapper.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,162.0,162.0
148,JspRuntimeLibrary.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,266.0,266.0
149,JspRuntimeLibrary.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
150,JspRuntimeLibrary.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,345.0,345.0
151,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,66.0,66.0
152,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,71.0,71.0
153,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,122.0,122.0
154,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,127.0,127.0
155,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,161.0,161.0
156,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,211.0,211.0
157,JspContextWrapper.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
158,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,265.0,265.0
159,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,321.0,321.0
160,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,318.0,318.0
161,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,418.0,418.0
162,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,423.0,423.0
163,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,382.0,382.0
164,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,531.0,531.0
165,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,567.0,567.0
166,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,572.0,572.0
167,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,609.0,609.0
168,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,489.0,489.0
169,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,659.0,659.0
170,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,664.0,664.0
171,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,689.0,689.0
172,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,784.0,784.0
173,ServletResponseWrapperInclude.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
174,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,820.0,820.0
175,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,823.0,823.0
176,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,825.0,825.0
177,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,742.0,742.0
178,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,745.0,745.0
179,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,903.0,903.0
180,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,927.0,927.0
181,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,932.0,932.0
182,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,864.0,864.0
183,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,987.0,987.0
184,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,992.0,992.0
185,TagHandlerPool.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
186,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1090.0,1090.0
187,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1092.0,1092.0
188,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1137.0,1137.0
189,TagHandlerPool.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,179.0,179.0
190,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1219.0,1219.0
191,TagHandlerPool.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,186.0,186.0
192,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1324.0,1324.0
193,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1377.0,1377.0
194,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1384.0,1384.0
195,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1387.0,1387.0
196,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1394.0,1394.0
197,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1391.0,1391.0
198,BodyContentImpl.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,577.0,577.0
199,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1402.0,1402.0
200,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1417.0,1417.0
201,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1423.0,1423.0
202,PageContextImpl.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,799.0,799.0
203,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1437.0,1437.0
204,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1448.0,1448.0
205,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1453.0,1453.0
206,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1468.0,1468.0
207,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1497.0,1497.0
208,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1516.0,1516.0
209,PageContextImpl.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
210,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1542.0,1542.0
211,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1553.0,1553.0
212,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1563.0,1563.0
213,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1573.0,1573.0
214,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1588.0,1588.0
215,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1607.0,1607.0
216,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1623.0,1623.0
217,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1638.0,1638.0
218,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1648.0,1648.0
219,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1658.0,1658.0
220,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1673.0,1673.0
221,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1677.0,1677.0
222,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1687.0,1687.0
223,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1697.0,1697.0
224,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1703.0,1703.0
225,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1712.0,1712.0
226,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1718.0,1718.0
227,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1728.0,1728.0
228,ErrorDispatcher.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
229,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1743.0,1743.0
230,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1748.0,1748.0
231,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1753.0,1753.0
232,ErrorDispatcher.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,521.0,521.0
233,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1755.0,1755.0
234,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1765.0,1765.0
235,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1785.0,1785.0
236,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1795.0,1795.0
237,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1804.0,1804.0
238,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1814.0,1814.0
239,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1829.0,1829.0
240,TagLibraryInfoImpl.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,518.0,518.0
241,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1843.0,1843.0
242,TagLibraryInfoImpl.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,519.0,519.0
243,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1862.0,1862.0
244,TagLibraryInfoImpl.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,521.0,521.0
245,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1869.0,1869.0
246,TagLibraryInfoImpl.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,523.0,523.0
247,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1877.0,1877.0
248,TagLibraryInfoImpl.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,524.0,524.0
249,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1889.0,1889.0
250,TagLibraryInfoImpl.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,663.0,663.0
251,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1939.0,1939.0
252,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1934.0,1934.0
253,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1967.0,1967.0
254,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1979.0,1979.0
255,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1989.0,1989.0
256,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2000.0,2000.0
257,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2005.0,2005.0
258,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2041.0,2041.0
259,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2043.0,2043.0
260,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2045.0,2045.0
261,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2053.0,2053.0
262,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2084.0,2084.0
263,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2162.0,2162.0
264,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2164.0,2164.0
265,ELParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2180.0,2180.0
266,TagLibraryInfoImpl.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,216.0,216.0
267,TagLibraryInfoImpl.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,361.0,361.0
268,Compiler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
269,Compiler.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,289.0,289.0
270,PageDataImpl.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,90.0,90.0
271,PageDataImpl.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
272,PageDataImpl.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,248.0,248.0
273,Node.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,679.0,679.0
274,Node.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1428.0,1428.0
275,Node.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1432.0,1432.0
276,Node.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1664.0,1664.0
277,JspRuntimeContext.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,339.0,339.0
278,JspRuntimeContext.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,347.0,347.0
279,JspRuntimeContext.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
280,AstLiteralExpression.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,49.0,49.0
281,ScriptingVariabler.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,30.0,30.0
282,ScriptingVariabler.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,61.0,61.0
283,ELParserTokenManager.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,488.0,488.0
284,ELParserTokenManager.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,580.0,580.0
285,ELParserTokenManager.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,616.0,616.0
286,ELParserTokenManager.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,652.0,652.0
287,ImplicitTagLibraryInfo.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,200.0,200.0
288,ImplicitTagLibraryInfo.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,55.0,55.0
289,ELParser.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,89.0,89.0
290,ELParser.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,230.0,230.0
291,Parser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1660.0,1660.0
292,Parser.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,265.0,265.0
293,ELParserTokenManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,62.0,62.0
294,ELParserTokenManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,250.0,250.0
295,ELParserTokenManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,490.0,490.0
296,ELParserTokenManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,556.0,556.0
297,ELParserTokenManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,600.0,600.0
298,ELParserTokenManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,636.0,636.0
299,ELParserTokenManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,654.0,654.0
