,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
49,AbstractAttachmentStore.saveAttachment,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
50,,UwF: Unwritten field,Medium,CoverityScan,NaN,0.0,0.0
51,VFSDirContext.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
52,VFSDirContext.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,79.0,79.0
53,ClusteredSingleSignOn.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
54,VFSResource.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,59.0,59.0
55,VFSResource.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,88.0,88.0
56,VFSResourcePatternResolver.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
57,SpringInjectionSupport.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,128.0,128.0
58,SpringInjectionSupport.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,180.0,180.0
59,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,464.0,464.0
60,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,468.0,468.0
61,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,482.0,482.0
62,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,486.0,486.0
63,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,500.0,500.0
64,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,502.0,502.0
65,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,519.0,519.0
66,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,532.0,532.0
67,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,536.0,536.0
68,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,549.0,549.0
69,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,553.0,553.0
70,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,597.0,597.0
71,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,614.0,614.0
72,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,618.0,618.0
73,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,631.0,631.0
74,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,635.0,635.0
75,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,648.0,648.0
76,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,652.0,652.0
77,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,665.0,665.0
78,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,669.0,669.0
79,JspServletOptions.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,683.0,683.0
80,JspServletOptions.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,825.0,825.0
81,StreamingTarget.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,276.0,276.0
82,StreamingTarget.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,280.0,280.0
83,StreamingTarget.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,262.0,262.0
84,JvmRouteValve.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,112.0,112.0
85,StreamingTarget.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,289.0,289.0
86,StreamingTarget.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,91.0,91.0
87,DeployHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,101.0,101.0
88,JarUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,42.0,42.0
89,ClusteredSession.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1927.0,1927.0
90,JMXTarget.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,104.0,104.0
91,JMXTarget.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,124.0,124.0
92,JBossManager.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,831.0,831.0
93,JBossManager.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,874.0,874.0
94,JBossManager.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1182.0,1182.0
95,JBossManager.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1184.0,1184.0
96,JBossCacheManager.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1346.0,1346.0
97,JBossCacheManager.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1867.0,1867.0
98,DeploymentManagerImpl.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,533.0,533.0
99,JBossCacheManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,247.0,247.0
100,JBossCacheManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1558.0,1558.0
101,JBossCacheManager.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,2370.0,2370.0
102,JBossDelegatingInjectionProvider.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,100.0,100.0
103,TestBeans.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,28.0,28.0
104,TestBeans.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
105,JBossExample2ConfigBeanRoot.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,116.0,116.0
106,DeploymentManagerServiceMBean.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,79.0,79.0
107,DeploymentManagerServiceMBean.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
108,JMXKernel.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,105.0,105.0
109,SecurityDomainObjectFactory.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,89.0,89.0
110,SecurityDomainObjectFactory.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,96.0,96.0
111,SecurityDomainObjectFactory.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,107.0,107.0
112,SecurityAssociationActions.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,36.0,36.0
113,JBossRemotingContextFactory.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,159.0,159.0
114,JBossRemotingContextFactory.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,167.0,167.0
115,JBossRemotingContextFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,154.0,154.0
116,MdbTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,57.0,57.0
117,EjbTestCase.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,67.0,67.0
118,JNDIBasedSecurityManagement.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
119,JNDIBasedSecurityManagement.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,455.0,455.0
120,JNDIBasedSecurityManagement.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,567.0,567.0
121,EjbTestCase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,46.0,46.0
122,EjbJBossTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,78.0,78.0
123,EjbTestCase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,169.0,169.0
124,BootstrapTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,55.0,55.0
125,BootstrapTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,95.0,95.0
126,MdbTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
127,PasswordTool.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
128,AdminTreeBrowser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,254.0,254.0
129,PasswordTool.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,209.0,209.0
130,KeyStoreUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,51.0,51.0
131,KeyStoreUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,119.0,119.0
132,KeyStoreUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,153.0,153.0
133,ConsoleTreeModel.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,53.0,53.0
134,StdNodeWrapper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,88.0,88.0
135,StdNodeWrapper.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,89.0,89.0
136,RootWrapper.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,71.0,71.0
137,PluginManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,479.0,479.0
138,PluginManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,480.0,480.0
139,PasswordMaskManagement.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,250.0,250.0
140,PasswordMaskManagement.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,329.0,329.0
141,PasswordMaskManagement.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,359.0,359.0
142,DeploymentFileRepository.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,78.0,78.0
143,DeploymentFileRepository.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,97.0,97.0
144,PasswordLifecycleCallback.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,61.0,61.0
145,PasswordLifecycleCallback.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,124.0,124.0
146,GraphMBeanAttributeAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
147,XMLEncryptionUtil.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,49.0,49.0
148,XMLEncryptionUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,108.0,108.0
149,XMLEncryptionUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,174.0,174.0
150,DocumentUtil.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,52.0,52.0
151,DocumentUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,83.0,83.0
152,DocumentUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,111.0,111.0
153,DocumentUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,126.0,126.0
154,QueryMethodCommand.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
155,DocumentUtil.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,164.0,164.0
156,QueryMethodCommand.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,158.0,158.0
157,SecurityActions.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,34.0,34.0
158,InvokeCommand.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
159,InvokeCommand.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
160,InvokeCommand.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,154.0,154.0
161,EncryptionKeyUtil.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,32.0,32.0
162,InvokeCommand.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,172.0,172.0
163,Util.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,89.0,89.0
164,Command.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,43.0,43.0
165,Util.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,236.0,236.0
166,SetCommand.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,212.0,212.0
167,JSR77Command.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,148.0,148.0
168,SecurityProxy.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,65.0,65.0
169,ListDomainsCommand.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
170,SecurityConfig.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,64.0,64.0
171,DefaultLoginConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,108.0,108.0
172,DefaultLoginConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,185.0,185.0
173,TreeNodeFactory.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,53.0,53.0
174,TreeNodeFactory.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,68.0,68.0
175,TreeNodeFactory.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,133.0,133.0
176,PluginWrapper.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,44.0,44.0
177,PluginContext.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,63.0,63.0
178,PluginContext.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,73.0,73.0
179,JaasSecurityDomain.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,632.0,632.0
180,NavigationTag.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,110.0,110.0
181,WarConfiguration.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,76.0,76.0
182,ServletHelper.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,31.0,31.0
183,TabTag.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
184,AOPLister.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,945.0,945.0
185,ClientSocketFactory.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,141.0,141.0
186,DomainSocketFactory.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,292.0,292.0
187,AOPLister.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
188,DomainServerSocket.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,59.0,59.0
189,AOPLister.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,945.0,945.0
190,AOPLister.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,127.0,127.0
191,AOPLister.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,155.0,155.0
192,AOPLister.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,300.0,300.0
193,AOPLister.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,445.0,445.0
194,AOPLister.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,524.0,524.0
195,AOPLister.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,746.0,746.0
196,AOPLister.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,945.0,945.0
197,EJBModuleLister.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,87.0,87.0
198,JSR77Lister.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,356.0,356.0
199,JMSLister.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,114.0,114.0
200,SecurityAssociationActions.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,37.0,37.0
201,JMSLister.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
202,JMSLister.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,108.0,108.0
203,JndiLoginInitialContextFactory.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,65.0,65.0
204,MonitorLister.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,52.0,52.0
205,MonitorLister.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,111.0,111.0
206,ManageStringThresholdMonitorServlet.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,109.0,109.0
207,XMLLoginConfig.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,179.0,179.0
208,SystemAuthenticator.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,100.0,100.0
209,ManageStringThresholdMonitorServlet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,199.0,199.0
210,RFC2617Digest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,277.0,277.0
211,RFC2617Digest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,310.0,310.0
212,RFC2617Digest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,327.0,327.0
213,CreateStringThresholdMonitorServlet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,146.0,146.0
214,ManageSnapshotServlet.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,97.0,97.0
215,ManageSnapshotServlet.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,146.0,146.0
216,ManageSnapshotServlet.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,190.0,190.0
217,ManageThresholdMonitorServlet.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,167.0,167.0
218,Main.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,37.0,37.0
219,XMLToHTMLTreeBuilder.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,63.0,63.0
220,XMLToHTMLTreeBuilder.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,159.0,159.0
221,EjbTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,85.0,85.0
222,EjbTestCase.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,114.0,114.0
223,Util.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,28.0,28.0
224,Util.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,54.0,54.0
225,Util.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,103.0,103.0
226,EasierEjbTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,82.0,82.0
227,JarByResourceTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,59.0,59.0
228,SimpleRemoteMBeanInvoker.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,50.0,50.0
229,MdbTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
230,Twiddle.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,153.0,153.0
231,Twiddle.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,433.0,433.0
232,Twiddle.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,240.0,240.0
233,EmbeddedJBossBootstrapListener.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
234,WebinfScanner.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,68.0,68.0
235,ClientPersistenceUnitHandler.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,66.0,66.0
236,WebinfScanner.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,105.0,105.0
237,WebinfScanner.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,121.0,121.0
238,ClientResourceHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,92.0,92.0
239,WebinfScanner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,114.0,114.0
240,ClientResourceHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,193.0,193.0
241,ClientResourceHandler.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,106.0,106.0
242,ClientResourceHandler.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,128.0,128.0
243,BinaryBootstrap.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,95.0,95.0
244,Utils.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,131.0,131.0
245,ServletContextResourceScanner.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,66.0,66.0
246,ServletContextResourceScanner.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,75.0,75.0
247,ServletContextResourceScanner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,53.0,53.0
248,DeploymentScanner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,76.0,76.0
249,JndiPropertyInjector.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,87.0,87.0
250,JndiPropertyInjector.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,142.0,142.0
251,ClientLauncher.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,386.0,386.0
252,DeploymentGroup.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,366.0,366.0
253,ClientLauncher.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,390.0,390.0
254,DeploymentGroup.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,639.0,639.0
255,DeploymentGroup.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,345.0,345.0
256,DeploymentGroup.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,390.0,390.0
257,DeploymentGroup.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,463.0,463.0
258,ClientLauncher.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,275.0,275.0
259,DeploymentGroup.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,591.0,591.0
260,ClientLauncher.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,282.0,282.0
261,ClientLauncher.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,422.0,422.0
262,Bootstrap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,173.0,173.0
263,Bootstrap.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,147.0,147.0
264,Bootstrap.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,393.0,393.0
265,Bootstrap.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,429.0,429.0
266,Bootstrap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,489.0,489.0
267,WebInfLibScanner.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,86.0,86.0
268,EmbeddedTestCase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,43.0,43.0
269,EmbeddedTestSetup.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,117.0,117.0
270,ClientContainer.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,99.0,99.0
271,EmbeddedTestSetup.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,174.0,174.0
272,EmbeddedTestSetup.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,187.0,187.0
273,EmbeddedTestSetup.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,51.0,51.0
274,ClasspathBasedTestServices.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,69.0,69.0
275,ClientContainer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,117.0,117.0
276,ClientContainer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,414.0,414.0
277,BaseTestCase.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,81.0,81.0
278,BaseTestCase.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,95.0,95.0
279,BaseTestCase.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,152.0,152.0
280,ClientEJBHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
