,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
171,GanttTreeTable.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1102.0,1102.0
172,GanttTreeTable.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1104.0,1104.0
173,GanttTreeTable.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1106.0,1106.0
174,GanttTreeTable.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
175,OSXAdapter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
176,GPLogger.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,11.0,11.0
177,GPLogger.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
178,GPTreeTableBase.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
179,GPTreeTableBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,79.0,79.0
180,GanttProjectBase.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
181,CustomPropertyManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,38.0,38.0
182,CustomPropertyManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,41.0,41.0
183,CustomPropertyManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,44.0,44.0
184,CustomPropertyManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,47.0,47.0
185,CustomPropertyManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,50.0,50.0
186,CustomPropertyManager.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,14.0,14.0
187,CustomPropertyManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
188,GanttProject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1568.0,1568.0
189,GanttProject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1568.0,1568.0
190,GanttProject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2530.0,2530.0
191,GanttProject.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
192,GanttProject.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,2037.0,2037.0
193,GanttProject.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,243.0,243.0
194,GanttProject.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1467.0,1467.0
195,ResourceTreeTable.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,481.0,481.0
196,GanttGraphicArea.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
197,ResourceTreeTable.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
198,ErrorNotifier.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,24.0,24.0
199,RoleManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
200,GanttTree2.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1857.0,1857.0
201,GanttTXTFileFilter.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,41.0,41.0
202,ImporterFromGanttFile.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
203,ImporterBase.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
204,GanttTree2.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
205,FileChooserPage.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
206,TimeUnitGraph.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,50.0,50.0
207,TimeFrameImpl.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,60.0,60.0
208,ChartComponentBase.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
209,GPVersion.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
210,CustomPropertyHolder.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
211,TaskTreeImageGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,133.0,133.0
212,UIConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
213,DocumentManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
214,TableHeaderUIFacade.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
215,ProxyDocument.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
216,GanttDialogCustomColumn.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
217,FtpDocument.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
218,FtpDocument.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,52.0,52.0
219,FtpDocument.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,24.0,24.0
220,DocumentCreator.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
221,GanttStatusBar.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
222,PrintPreview.java,squid:S1244,CRITICAL,SonarQube,BUG,491.0,491.0
223,PrintPreview.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
224,GanttDialogPerson.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
225,DateIntervalListEditor.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,94.0,94.0
226,GanttPrintable.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
227,PrintManager.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,15.0,15.0
228,ResourceNode.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
229,ResourceView.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
230,TestGanttRolloverButton.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,106.0,106.0
231,ProjectResource.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
232,HumanResource.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
233,LoadDistribution.java,squid:S1244,CRITICAL,SonarQube,BUG,44.0,44.0
234,TaskSelectionContext.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
235,UIUtil.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,7.0,7.0
236,TipsDialog.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,82.0,82.0
237,HumanResourceManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
238,ProjectUIFacadeImpl.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,84.0,84.0
239,UndoableEditImpl.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
240,UIFacade.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
241,LoopDetector.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
242,CustomColumEvent.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
243,ResourceAssignmentCollectionImpl.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
244,TaskImpl.java,squid:S1244,CRITICAL,SonarQube,BUG,965.0,965.0
245,GanttTaskPropertiesBean.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
246,TaskImpl.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
247,TaskImpl.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,200.0,200.0
248,TaskImpl.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1040.0,1040.0
249,TaskNode.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
250,TaskManager.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,57.0,57.0
251,AboutJavaInfosPanel.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,120.0,120.0
252,CustomColumnsException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
253,AboutAuthorPanel.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,199.0,199.0
254,TaskManagerImpl.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
255,TaskManagerImpl.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,294.0,294.0
256,GanttDialogCompareToPreviousState.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,67.0,67.0
257,GanttDialogCompareToPreviousState.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,84.0,84.0
258,GanttDialogSaveAsPreviousState.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,55.0,55.0
259,GanttDialogSaveAsPreviousState.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,93.0,93.0
260,CustomColumnsManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
261,MutableTask.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
262,TaskDocumentOrderComparator.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
263,CustomColumnsPanel.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
264,CustomColumnsStorage.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
265,CustomColumnsPanel.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,190.0,190.0
266,Task.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
267,DependencyTableModel.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,164.0,164.0
268,TaskProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,93.0,93.0
269,TaskDependenciesPanel.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
270,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,119.0,119.0
271,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,122.0,122.0
272,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,126.0,126.0
273,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,130.0,130.0
274,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,134.0,134.0
275,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,138.0,138.0
276,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,142.0,142.0
277,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,151.0,151.0
278,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,155.0,155.0
279,SortTasksAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,77.0,77.0
280,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,159.0,159.0
281,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,165.0,165.0
282,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,169.0,169.0
283,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,173.0,173.0
284,AdjustTaskBoundsAlgorithm.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
285,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,177.0,177.0
286,LanguageSettingsPanel.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,179.0,179.0
287,GPAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
288,ResourceActionSet.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
