,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
28,ExtendedProperties.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1209.0,1209.0
29,ExtendedProperties.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1209.0,1209.0
30,ExtendedProperties.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1211.0,1211.0
31,ExtendedProperties.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1211.0,1211.0
32,ExtendedProperties.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1211.0,1211.0
33,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,144.0,144.0
34,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,235.0,235.0
35,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,247.0,247.0
36,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,293.0,293.0
37,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,308.0,308.0
38,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,366.0,366.0
39,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,420.0,420.0
40,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,696.0,696.0
41,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,751.0,751.0
42,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,761.0,761.0
43,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1037.0,1037.0
44,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1053.0,1053.0
45,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1053.0,1053.0
46,ExtendedProperties.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1060.0,1060.0
47,LRUMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,92.0,92.0
48,FastTreeMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,700.0,700.0
49,BeanMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,268.0,268.0
50,BeanMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,600.0,600.0
51,FactoryUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,46.0,46.0
52,BinaryHeap.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,443.0,443.0
53,EnumerationUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,37.0,37.0
54,ReferenceMap.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,365.0,365.0
55,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,378.0,378.0
56,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,506.0,506.0
57,DefaultMapBag.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,438.0,438.0
58,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,537.0,537.0
59,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,541.0,541.0
60,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,571.0,571.0
61,BufferUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,46.0,46.0
62,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,622.0,622.0
63,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,711.0,711.0
64,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,785.0,785.0
65,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,779.0,779.0
66,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,805.0,805.0
67,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,895.0,895.0
68,BoundedFifoBuffer.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,280.0,280.0
69,IteratorUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,108.0,108.0
70,FastArrayList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,894.0,894.0
71,FastArrayList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,987.0,987.0
72,SetUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,67.0,67.0
73,BagUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,60.0,60.0
74,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,161.0,161.0
75,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,419.0,419.0
76,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,421.0,421.0
77,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,523.0,523.0
78,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,540.0,540.0
79,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,696.0,696.0
80,AbstractLinkedList.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,363.0,363.0
81,TreeList.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,605.0,605.0
82,AbstractTestBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,209.0,209.0
83,AbstractTestBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,333.0,333.0
84,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,163.0,163.0
85,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,286.0,286.0
86,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,333.0,333.0
87,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,376.0,376.0
88,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,464.0,464.0
89,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,519.0,519.0
90,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,563.0,563.0
91,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,148.0,148.0
92,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,149.0,149.0
93,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,136.0,136.0
94,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,183.0,183.0
95,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,140.0,140.0
96,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,185.0,185.0
97,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,150.0,150.0
98,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,188.0,188.0
99,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,196.0,196.0
100,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,205.0,205.0
101,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,209.0,209.0
102,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,231.0,231.0
103,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,238.0,238.0
104,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,242.0,242.0
105,AbstractHashedMap.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1308.0,1308.0
106,AbstractReferenceMap.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,670.0,670.0
107,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,505.0,505.0
108,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,531.0,531.0
109,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,687.0,687.0
110,AbstractMapBag.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,576.0,576.0
111,TestBinaryHeap.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,332.0,332.0
112,TestEnumerationUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,59.0,59.0
113,TestSequencedHashMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,157.0,157.0
114,BulkTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,181.0,181.0
115,BulkTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,362.0,362.0
116,BulkTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,365.0,365.0
117,BulkTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,419.0,419.0
118,BulkTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,421.0,421.0
119,BulkTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,423.0,423.0
120,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,322.0,322.0
121,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,323.0,323.0
122,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,339.0,339.0
123,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,354.0,354.0
124,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,359.0,359.0
125,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,430.0,430.0
126,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,440.0,440.0
127,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,441.0,441.0
128,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,442.0,442.0
129,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,444.0,444.0
130,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,445.0,445.0
131,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,453.0,453.0
132,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,454.0,454.0
133,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,455.0,455.0
134,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,457.0,457.0
135,BulkTest.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,458.0,458.0
136,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,474.0,474.0
137,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,510.0,510.0
138,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,525.0,525.0
139,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,538.0,538.0
140,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,551.0,551.0
141,TestFilterListIterator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,74.0,74.0
142,TestFilterListIterator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,76.0,76.0
143,TestFilterListIterator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,78.0,78.0
144,TestCollectionUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,655.0,655.0
145,TestCollectionUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,842.0,842.0
146,TestIteratorChain.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
147,TestClosureUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,126.0,126.0
148,TestIteratorUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,85.0,85.0
149,TestIteratorUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,88.0,88.0
150,TestIteratorUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,208.0,208.0
151,TestIteratorUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,210.0,210.0
152,TestIteratorUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,214.0,214.0
153,TestIteratorUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,237.0,237.0
154,TestLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,96.0,96.0
155,TestLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,176.0,176.0
156,TestLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,200.0,200.0
157,AbstractTestObject.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,241.0,241.0
158,TestSingletonListIterator.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
159,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,508.0,508.0
160,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,586.0,586.0
161,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,636.0,636.0
162,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,805.0,805.0
163,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,876.0,876.0
164,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,924.0,924.0
165,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,977.0,977.0
166,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1078.0,1078.0
167,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1137.0,1137.0
168,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1226.0,1226.0
169,AbstractTestCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1255.0,1255.0
170,TestPriorityBuffer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,331.0,331.0
171,TestLRUMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,144.0,144.0
172,TestLRUMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,343.0,343.0
173,TestLRUMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,430.0,430.0
174,AbstractTestList.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,355.0,355.0
175,AbstractTestList.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1286.0,1286.0
176,AbstractTestSortedMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,205.0,205.0
177,AbstractTestSortedMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,314.0,314.0
178,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,646.0,646.0
179,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,805.0,805.0
180,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,807.0,807.0
181,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,833.0,833.0
182,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,886.0,886.0
183,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,981.0,981.0
184,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1015.0,1015.0
185,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1117.0,1117.0
186,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1199.0,1199.0
187,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1231.0,1231.0
188,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1286.0,1286.0
189,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1295.0,1295.0
190,AbstractTestList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1297.0,1297.0
191,TestTreeList.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
192,TestLinkedMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,80.0,80.0
193,TestAbstractLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,114.0,114.0
194,TestNodeCachingLinkedList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,62.0,62.0
195,AbstractTestMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1010.0,1010.0
196,AbstractTestMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1036.0,1036.0
197,AbstractTestMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1062.0,1062.0
198,AbstractTestMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1108.0,1108.0
199,AbstractTestMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1120.0,1120.0
200,AbstractTestMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1133.0,1133.0
201,AbstractTestMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1388.0,1388.0
202,TestReferenceIdentityMap.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,311.0,311.0
203,AbstractTestBag.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,253.0,253.0
204,AbstractTestBag.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,354.0,354.0
205,AbstractTestBag.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,355.0,355.0
206,AbstractTestBag.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,356.0,356.0
207,AbstractTestBag.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,373.0,373.0
208,AbstractTestBag.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,374.0,374.0
209,AbstractTestBag.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,375.0,375.0
210,AbstractTestBag.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,450.0,450.0
211,AbstractTestBag.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,467.0,467.0
212,BinaryHeap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,476.0,476.0
213,PredicateUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
214,SequencedHashMap.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,777.0,777.0
215,SequencedHashMap.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,540.0,540.0
216,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,289.0,289.0
217,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,464.0,464.0
218,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,520.0,520.0
219,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,538.0,538.0
220,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,579.0,579.0
221,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,621.0,621.0
222,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,665.0,665.0
223,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,771.0,771.0
224,FastHashMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,592.0,592.0
225,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,778.0,778.0
226,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,780.0,780.0
227,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,858.0,858.0
228,ReferenceMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,877.0,877.0
229,BoundedFifoBuffer.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,272.0,272.0
230,CursorableLinkedList.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,691.0,691.0
231,TransformerUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,71.0,71.0
232,FastArrayList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,876.0,876.0
233,FastArrayList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,912.0,912.0
234,FastArrayList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1012.0,1012.0
235,FastArrayList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1029.0,1029.0
236,FastArrayList.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1063.0,1063.0
237,FastArrayList.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,804.0,804.0
238,MapUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,110.0,110.0
239,ListUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,58.0,58.0
240,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,418.0,418.0
241,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,477.0,477.0
242,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,478.0,478.0
243,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,514.0,514.0
244,ClosureUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,62.0,62.0
245,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,530.0,530.0
246,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,582.0,582.0
247,CollectionUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,74.0,74.0
248,NullComparator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,137.0,137.0
249,NullComparator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,138.0,138.0
250,NullComparator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,139.0,139.0
251,NullComparator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,166.0,166.0
252,NullComparator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,167.0,167.0
253,NullComparator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,168.0,168.0
254,CompositeSet.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,105.0,105.0
255,CompositeSet.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,106.0,106.0
256,CompositeSet.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,144.0,144.0
257,AbstractTestBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,111.0,111.0
258,AbstractTestBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,311.0,311.0
259,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,118.0,118.0
260,AbstractTestSortedBidiMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,205.0,205.0
261,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,73.0,73.0
262,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,84.0,84.0
263,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
264,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,138.0,138.0
265,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,184.0,184.0
266,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,148.0,148.0
267,TestLRUMap.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,187.0,187.0
268,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,152.0,152.0
269,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,194.0,194.0
270,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,198.0,198.0
271,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,207.0,207.0
272,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,229.0,229.0
273,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,233.0,233.0
274,Flat3Map.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,240.0,240.0
275,Flat3Map.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1111.0,1111.0
276,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,514.0,514.0
277,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,521.0,521.0
278,StaticBucketMap.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,573.0,573.0
279,ListOrderedMap.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,315.0,315.0
280,PriorityBuffer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,529.0,529.0
281,TestReferenceMap.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,203.0,203.0
282,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,437.0,437.0
283,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,476.0,476.0
284,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,512.0,512.0
285,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,528.0,528.0
286,TestCollectionUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,541.0,541.0
