,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
61,PythonRP.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
62,MessageC2SCreateAccount.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
63,MessageC2SChooseCharacter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
64,SlotOwner.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
65,SlotOwner.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,284.0,284.0
66,RPObjectInvalidException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
67,SlotAlreadyAddedException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
68,RPLink.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
69,LinkedRPObjectList.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
70,CharacterResult.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
71,Result.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
72,RPClass.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
73,RPClass.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,142.0,142.0
74,DefaultRPClass.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
75,SyntaxException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
76,Definition.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
77,RPAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
78,Attributes.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,655.0,655.0
79,Attributes.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
80,Attributes.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,439.0,439.0
81,Attributes.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,452.0,452.0
82,AccountResult.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
83,Validator.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
84,IRPZone.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
85,IRPZone.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,115.0,115.0
86,IRPZone.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,124.0,124.0
87,SlotIsFullException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
88,DetailLevel.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
89,Perception.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
90,Perception.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,122.0,122.0
91,Perception.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,214.0,214.0
92,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,616.0,616.0
93,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,616.0,616.0
94,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,747.0,747.0
95,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,747.0,747.0
96,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,800.0,800.0
97,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,800.0,800.0
98,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1634.0,1634.0
99,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1634.0,1634.0
100,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1641.0,1641.0
101,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1641.0,1641.0
102,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1682.0,1682.0
103,RPObject.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1682.0,1682.0
104,RPObject.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
105,RPObject.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,854.0,854.0
106,RPObjectNotFoundException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
107,RPSlot.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
108,RPSlot.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,226.0,226.0
109,RPEvent.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
110,RPEvent.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,210.0,210.0
111,WebstartPersistence.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
112,FileSystemPersistence.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,53.0,53.0
113,FileSystemPersistence.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
114,Persistence.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
115,UnicodeSupportingInputStreamReader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,81.0,81.0
116,UnicodeSupportingInputStreamReader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,92.0,92.0
117,UnicodeSupportingInputStreamReader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,121.0,121.0
118,UnicodeSupportingInputStream.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,135.0,135.0
119,UnicodeSupportingInputStream.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,108.0,108.0
120,BannedAddressException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
121,TimeoutException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
122,LoginFailedException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
123,ClientFramework.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
124,DBTransaction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,125.0,125.0
125,DBTransaction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,136.0,136.0
126,DBTransaction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,140.0,140.0
127,DBTransaction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,152.0,152.0
128,DBTransaction.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,152.0,152.0
129,DBTransaction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
130,DBTransaction.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,119.0,119.0
131,DatabaseConnectionException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
132,UpdateScript.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
133,AdapterFactory.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
134,JDBCSQLHelper.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
135,JDBCSQLHelper.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,63.0,63.0
136,TransactionPool.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
137,TransactionPool.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,91.0,91.0
138,StringChecker.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,21.0,21.0
139,StringChecker.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
140,DBCommandMetaData.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
141,ResultHandle.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
142,DBCommandQueueBackgroundThread.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
143,DBCommandQueue.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
144,AbstractDBCommand.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
145,DBCommand.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
146,DatabaseAdapter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
147,H2DatabaseAdapter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
148,MySQLDatabaseAdapter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
149,AbstractDatabaseAdapter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
150,TCPNetworkClientManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
151,INetworkClientManagerInterface.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
152,HTTPConnectSocket.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
153,HTTPConnectSocket.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,70.0,70.0
154,IPerceptionListener.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
155,PerceptionHandler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
156,PerceptionHandler.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
157,IFloodCheck.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
158,FloodMeasure.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
159,FloodMeasure.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,135.0,135.0
160,FloodValidator.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
161,ConnectionValidator.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
162,InetAddressMask.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
163,INetworkServerManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
164,IDisconnectedListener.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
165,ChangeRequest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
166,DataEvent.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
167,IWorker.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
168,FloodCheck.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
169,NIONetworkServerManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
170,NioServer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
171,marauroad.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,176.0,176.0
172,marauroad.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,178.0,178.0
173,marauroad.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
174,marauroad.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,188.0,188.0
175,marauroad.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,284.0,284.0
176,RWLock.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
177,MarauroaUncaughtExceptionHandler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
178,MarauroaUncaughtExceptionHandler.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,39.0,39.0
179,MarauroaRPZone.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
180,RPWorld.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
181,RPWorld.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,166.0,166.0
182,RPWorld.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,184.0,184.0
183,NoFactoryConfException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
184,RPObjectFactory.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
185,IRPRuleProcessor.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
186,RPServerManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
187,RPServerManager.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,117.0,117.0
188,RPScheduler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
189,ClientState.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
190,PlayerEntry.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
191,PlayerEntry.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,508.0,508.0
192,PlayerEntryContainer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
193,RPObjectDAO.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
194,LoginSeedDAO.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
195,BanListDAO.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
196,LoginEventDAO.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
197,DAORegister.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
198,RPZoneDAO.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
199,CharacterDAO.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
200,StatisticsDAO.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
201,DatabaseFactory.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,82.0,82.0
202,DatabaseFactory.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
203,AccountDAO.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
204,EncoderDecoderTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
205,EncoderDecoderTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,45.0,45.0
206,DBTransactionTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
207,StringCheckerTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
208,UnicodeSupportingInputStreamReaderTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
209,RPSlotTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
210,RPSlotTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,120.0,120.0
211,RPEventTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
212,GetAndApplyDifferencesTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
213,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,36.0,36.0
214,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,58.0,58.0
215,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
216,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,115.0,115.0
217,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,149.0,149.0
218,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,172.0,172.0
219,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,211.0,211.0
220,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,239.0,239.0
221,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,285.0,285.0
222,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,331.0,331.0
223,GetAndApplyDifferencesTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,376.0,376.0
224,RPObjectDelta2Test.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
225,RPObjectDelta2Test.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,644.0,644.0
226,RPObjectDelta2Test.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,715.0,715.0
227,RPObjectDelta2Test.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,746.0,746.0
228,RPObjectIDTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
229,AttributesTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
230,RPClassTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
231,RPClassTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,243.0,243.0
232,RPClassTestHelper.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
233,RPClassTestHelper.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
234,RPObjectTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
235,RPObjectTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,244.0,244.0
236,BugAtApplyDifferencesTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
237,PlayerAccessTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
238,PlayerAccessTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
239,PlayerAccessTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,76.0,76.0
240,CharacterAccessTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
241,CharacterAccessTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,54.0,54.0
242,CharacterAccessTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,75.0,75.0
243,RPZoneAccessTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
244,RPZoneAccessTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,53.0,53.0
245,RPZoneAccessTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,72.0,72.0
246,RPZoneAccessTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,129.0,129.0
247,RPZoneAccessTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,154.0,154.0
248,DatabaseExistsTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
249,DatabaseExistsTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,40.0,40.0
250,DatabaseExistsTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,25.0,25.0
251,IniFileExistsTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
252,SpeakerView.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
253,Speaker.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
254,Ping.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
255,PingClient.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
256,package-info.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
257,PingRPRuleProcessor.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,112.0,112.0
258,PingRPRuleProcessor.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,112.0,112.0
259,PingRPRuleProcessor.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
260,CrushServer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
261,CrushServer.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,167.0,167.0
262,StressServer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
263,SimpleClient.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,165.0,165.0
264,SimpleClient.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
265,MarauroadLauncher.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
266,IFunctionalTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
267,IFunctionalTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,4.0,4.0
268,IFunctionalTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,5.0,5.0
269,IFunctionalTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,6.0,6.0
270,GenerateINI.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
271,GenerateINI.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,49.0,49.0
272,GenerateINI.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,71.0,71.0
273,GenerateINI.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,77.0,77.0
274,BareRPWorld.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
275,TestHelper.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,15.0,15.0
276,TestHelper.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
277,FailedException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
278,BareRPRuleProcessor.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,113.0,113.0
279,BareRPRuleProcessor.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,113.0,113.0
280,BareRPRuleProcessor.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
281,SystemTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
282,TransferContentTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
283,MessageTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
284,CharacternameValidationTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
285,SecureLoginTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
286,PlayerEntryContainerTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
287,NetworkManagerTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
288,NetworkManagerTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,45.0,45.0
289,MySQLDatabaseAdapterTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
290,H2DatabaseAdapterTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
291,ProtocolAnalyser.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
292,FakeSocketChannel.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
293,Pair.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
294,Log4J.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,41.0,41.0
295,Log4J.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
296,Configuration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
297,TimeoutConf.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,21.0,21.0
298,TimeoutConf.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
299,Utility.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
300,Logger.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
301,ConfigurationParams.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
302,CRC.java,squid:UselessParenthesesCheck,MAJOR,SonarQube,CODE_SMELL,66.0,66.0
303,CRC.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,18.0,18.0
304,CRC.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
305,RSAKey.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
306,Hash.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
307,Hash.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
308,RSAPublicKey.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
309,NetConst.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
