,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
71,PluginJAR.generateCache,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
72,Remote.eval,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
73,jEdit.closeAllBuffers,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
74,Macros.runScript,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
75,ManagePanel$RemoveButton.actionPerformed,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
76,jEdit.removeBufferFromList,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
77,WorkThreadPool.getNextAWTRequest,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
78,NameSpace.getCommand,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
79,jEdit.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
80,FileRootsVFS.listRoots,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
81,EditPane.setBufferSetScope,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
82,PluginManagerProgress$ActionHandler.actionPerformed,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
83,XmlParser.setElement,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
84,AbstractInputHandler.getKeyBinding,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
85,JEditHistoryModelSaver.save,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
86,WorkThreadPool.getNextAWTRequest,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
87,BufferPrinter1_4.getPrintJob,Resource leak,High,CoverityScan,NaN,0.0,0.0
88,ExternalNameSpace.setMap,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
89,VariableGridLayout.layoutContainer,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
90,SplashScreen.advance,Indefinite wait,High,CoverityScan,NaN,0.0,0.0
91,Abbrevs.save,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
92,FilesChangedDialog.action,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
93,TextAreaPainter.paint,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
94,DockableWindowManager$DockingLayout.getSavedLayouts,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
95,ExtendedGridLayout.getSize,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
96,BSHBinaryExpression.eval,Arguments in wrong order,Medium,CoverityScan,NaN,0.0,0.0
97,WorkThread.setAbortable,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
98,ClassGeneratorImpl.generateClassImpl,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
99,Name.toLHS,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
100,BshClassPath$DirClassSource.readBytesFromFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
101,BufferListSet.invalidateCachedList,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
102,XThis.getInterface,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
103,XmlParser.parseEntityRef,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
104,VFSBrowser$HistoryComboBoxEditor.setItem,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
105,Chunk.offsetToX,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
106,BshClassPath.getBootClassPath,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
107,VariableGridLayout.layoutContainer,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
108,Macros.runTemporaryMacro,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
109,VFSFileChooserDialog$BrowserHandler.filesActivated,Structurally dead code,Medium,CoverityScan,NaN,0.0,0.0
110,XmlParser.parsePEReference,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
111,NameSpace.getImportedClassImpl,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
112,AboutDialog$AboutPanel.paint,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
113,Remote.doBsh,Resource leak,High,CoverityScan,NaN,0.0,0.0
114,XModeHandler.findParent,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
115,Buffer.getPrev,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
116,BshClassLoader.loadClass,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
117,VFSFile.findCompletion,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
118,BufferSet.getAllBuffers,Thread deadlock,Medium,CoverityScan,NaN,0.0,0.0
119,OptionsDialog.addOptionGroup,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
120,WorkThreadPool.waitForRequests,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
121,JEditRegisterSaver.saveRegisters,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
122,DockableWindowManager$DockingLayout.fileToLayout,Unintended regular expression,Medium,CoverityScan,NaN,0.0,0.0
123,XmlParser.parseConditionalSect,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
124,View.updateBufferSwitcherStates,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
125,BshClassPath.add,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
126,WorkThreadPool.getRequestCount,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
127,BufferLoadRequest.readContents,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
128,PluginJAR.transitiveClosure,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
129,GrabKeyDialog$InputPane.processKeyEvent,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
130,XModeHandler$TagDecl.setText,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
131,TokenMarker$LineContext.TokenMarker$LineContext,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
132,Remote.getFile,Resource leak,High,CoverityScan,NaN,0.0,0.0
133,BufferHistory.load,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
134,SettingsReloader.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
135,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,157.0,157.0
136,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,159.0,159.0
137,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,166.0,166.0
138,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,182.0,182.0
139,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,191.0,191.0
140,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,199.0,199.0
141,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,201.0,201.0
142,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,203.0,203.0
143,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,205.0,205.0
144,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,207.0,207.0
145,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,209.0,209.0
146,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,211.0,211.0
147,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,213.0,213.0
148,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,215.0,215.0
149,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,217.0,217.0
150,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,219.0,219.0
151,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,223.0,223.0
152,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,225.0,225.0
153,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,263.0,263.0
154,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1148.0,1148.0
155,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1149.0,1149.0
156,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1150.0,1150.0
157,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1151.0,1151.0
158,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1152.0,1152.0
159,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1541.0,1541.0
160,jEdit.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1633.0,1633.0
161,jEdit.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
162,jEdit.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,264.0,264.0
163,jEdit.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,3532.0,3532.0
164,jEdit.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1033.0,1033.0
165,jEdit.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,2853.0,2853.0
166,jEdit.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,3390.0,3390.0
167,jEdit.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1474.0,1474.0
168,jEdit.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1496.0,1496.0
169,jEdit.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1531.0,1531.0
170,jEdit.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1626.0,1626.0
171,jEdit.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,3062.0,3062.0
172,jEdit.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,3064.0,3064.0
173,jEdit.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,3091.0,3091.0
174,MiscUtilities.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1786.0,1786.0
175,MiscUtilities.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1786.0,1786.0
176,MiscUtilities.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1847.0,1847.0
177,MiscUtilities.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
178,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,786.0,786.0
179,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,787.0,787.0
180,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,788.0,788.0
181,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1796.0,1796.0
182,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1798.0,1798.0
183,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1808.0,1808.0
184,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1786.0,1786.0
185,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1787.0,1787.0
186,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1790.0,1790.0
187,MiscUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1826.0,1826.0
188,MiscUtilities.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1343.0,1343.0
189,MiscUtilities.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1381.0,1381.0
190,Autosave.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
191,EditPane.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
192,EditPane.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,115.0,115.0
193,IPropertyManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
194,JEditRegisterSaver.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
195,EditServer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
196,EditServer.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,309.0,309.0
197,BeanShellAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
198,BeanShellAction.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,182.0,182.0
199,EditBus.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
200,EditBus.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,205.0,205.0
201,Macros.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,63.0,63.0
202,Macros.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
203,Macros.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,356.0,356.0
204,Macros.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,622.0,622.0
205,BeanShellFacade.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
206,BeanShellFacade.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,295.0,295.0
207,EditPlugin.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
208,EditPlugin.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,770.0,770.0
209,View.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1728.0,1728.0
210,View.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1729.0,1729.0
211,View.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1732.0,1732.0
212,View.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1763.0,1763.0
213,View.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1787.0,1787.0
214,View.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1801.0,1801.0
215,View.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
216,View.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,356.0,356.0
217,View.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,357.0,357.0
218,View.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2048.0,2048.0
219,View.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2055.0,2055.0
220,View.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2060.0,2060.0
221,View.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,2062.0,2062.0
222,View.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1707.0,1707.0
223,Registers.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
224,TextUtilities.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,47.0,47.0
225,TextUtilities.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
226,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,88.0,88.0
227,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,89.0,89.0
228,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,90.0,90.0
229,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,91.0,91.0
230,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,92.0,92.0
231,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,93.0,93.0
232,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,94.0,94.0
233,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,95.0,95.0
234,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,814.0,814.0
235,TextUtilities.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,832.0,832.0
236,TextUtilities.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,958.0,958.0
237,ServiceListHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,84.0,84.0
238,ServiceListHandler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
239,ServiceListHandler.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,133.0,133.0
240,EditAction.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
241,ModeCatalogHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,53.0,53.0
242,ModeCatalogHandler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
243,JEditMode.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
244,SettingsXML.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
245,RegistersListener.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
246,EBPlugin.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
247,JEditKillRing.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,152.0,152.0
248,JEditKillRing.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,158.0,158.0
249,JEditKillRing.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
250,ActionListHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
251,ActionListHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,85.0,85.0
252,ActionListHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,98.0,98.0
253,ActionListHandler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,117.0,117.0
254,ActionListHandler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
255,OperatingSystem.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
256,BeanShell.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,306.0,306.0
257,BeanShell.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,404.0,404.0
258,BeanShell.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,421.0,421.0
259,PluginJAR.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,318.0,318.0
260,PluginJAR.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,455.0,455.0
261,PluginJAR.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,475.0,475.0
262,PluginJAR.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1241.0,1241.0
263,PluginJAR.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1249.0,1249.0
264,PluginJAR.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,261.0,261.0
265,PluginJAR.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,234.0,234.0
266,JEditActionContext.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,172.0,172.0
267,JEditActionContext.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,179.0,179.0
268,ShapedFoldPainter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
269,SquareFoldPainter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
270,JARClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,479.0,479.0
271,JARClassLoader.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,400.0,400.0
272,Marker.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
273,StatusListener.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
274,GUIUtilities.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,351.0,351.0
275,GUIUtilities.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,494.0,494.0
276,Selection.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
277,GUIUtilities.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
278,StructureMatcher.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
279,FoldPainter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
280,GutterPopupHandler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
281,TextAreaMouseHandler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
282,InputMethodSupport.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
283,PerspectiveManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,284.0,284.0
284,PerspectiveManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,288.0,288.0
285,PerspectiveManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,292.0,292.0
286,PerspectiveManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,296.0,296.0
287,PerspectiveManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,318.0,318.0
288,PerspectiveManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,337.0,337.0
289,PerspectiveManager.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,42.0,42.0
290,PerspectiveManager.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,310.0,310.0
291,Abbrevs.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,439.0,439.0
292,Abbrevs.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
293,Abbrevs.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,422.0,422.0
294,CircleFoldPainter.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
295,Abbrevs.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,196.0,196.0
296,Abbrevs.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,210.0,210.0
297,Abbrevs.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,221.0,221.0
298,Abbrevs.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,235.0,235.0
299,Abbrevs.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,270.0,270.0
