,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
59,Movies$LyricsScreen.updateLyrics,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
60,FileList.get,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
61,UpcomingOptionsPanel$2.actionPerformed,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
62,Playlists$PlayerScreen.handleKeyPress,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
63,Playlists$ImagesScreen.Playlists$ImagesScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
64,DownloadThread.run,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
65,VideoServer.getVideoDetails,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
66,InternetSlideshows$2.run,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
67,iTunes$PlayerScreen.handleKeyPress,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
68,Beacon.toString,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
69,iTunes$LyricsScreen.updateLyrics,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
70,Music$LyricsScreen.Music$LyricsScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
71,JarClassLoader.loadClass,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
72,CustomSecurityManager.checkMemberAccess,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
73,Jukebox$ImagesScreen.Jukebox$ImagesScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
74,NetworkServerManager.findSchema,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
75,DownloadManagerDialog$ShowTableData.setValueAt,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
76,ItemURL.toString,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
77,LinuxNetworkInfo.parse,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
78,Internet$InternetFactory.updateData,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
79,Tools.md5,Very weak password hashing,High,CoverityScan,NaN,0.0,0.0
80,Music$PlayerScreen.handleKeyPress,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
81,Tools.getInputStream,Resource leak,High,CoverityScan,NaN,0.0,0.0
82,AppManager.updateApp,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
83,RulesPanel$ShowTableData.getColumnName,Identical code for different branches,Medium,CoverityScan,NaN,0.0,0.0
84,Tools.copy,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
85,TiVoPanel$2.run,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
86,PodcastingThread.run,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
87,DefaultApplication.handleKeyPress,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
88,VideocastingThread.statusChanged,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
89,Podcasting.getPodcast,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
90,NetworkServerManager.testDatabase,Resource leak,High,CoverityScan,NaN,0.0,0.0
91,Tools.copy,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
92,Weather$ForecastScreen.updateText,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
93,MusicOrganizer$LyricsScreen.updateLyrics,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
94,DataConfiguration.isConfigured,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
95,Shoutcast$LyricsScreen.Shoutcast$LyricsScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
96,BMPLoader.getPalette,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
97,Playlists$LyricsScreen.Playlists$LyricsScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
98,VideoServer.handle,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
99,ScrollTextControl.handleEvent,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
100,Mp3File.getCover,Structurally dead code,Medium,CoverityScan,NaN,0.0,0.0
101,Tools.getFile,Resource leak,High,CoverityScan,NaN,0.0,0.0
102,VideocastingThread.run,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
103,Tools.clean,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
104,M3uPlaylist.loadMetaData,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
105,PodcastingThread.run,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
106,Server.preLoadFonts,Resource leak,High,CoverityScan,NaN,0.0,0.0
107,FileFilters$PrefixFilter.toString,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
108,DownloadedPanel$ShowTableData.getValueAt,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
109,Yahoo.getImages,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
110,RSS$RSSFactory.updateData,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
111,Mp3File.getCover,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
112,ShoutcastStations.getPlaylists,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
113,Tools.md5,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
114,Jukebox$LyricsScreen.Jukebox$LyricsScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
115,NetworkServerManager.findSchema,Resource leak,High,CoverityScan,NaN,0.0,0.0
116,RSS$FavoritesMenuScreen.handleKeyPress,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
117,Playlist.getFile,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
118,Photos$3.run,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
119,VideocastingThread.run,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
120,iTunes$LyricsScreen.iTunes$LyricsScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
121,Email$3.run,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
122,Lyrics.clean,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
123,Server.start,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
124,Mp3Url$URLStream.read,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
125,DefaultApplication$PinScreen.handleKeyPress,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
126,PodcastingThread.run,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
127,Traffic$3.run,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
128,Jukebox$PlayerScreen.handleKeyPress,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
129,WindowsNetworkInfo.parse,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
130,PodcastingThread.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
131,DownloadManagerDialog$ShowTableData.getColumnName,Identical code for different branches,Medium,CoverityScan,NaN,0.0,0.0
132,Skin.Skin,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
133,WeatherData.getAllWeather,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
134,iTunes$MusicMenuScreen.iTunes$MusicMenuScreen,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
135,MusicInfo.clearCover,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
136,InternalFrame.setContent,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
137,DefaultApplication$VersionScreen.handleKeyPress,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
138,FileList.remove,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
139,RecordedPanel$3.run,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
140,DownloadThread$CancelThread.run,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
141,iTunes.init,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
142,Lyrics.getLyrics1,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
143,MusicOrganizer$PlayerScreen.handleKeyPress,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
144,JavaHMO.parse,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
145,DownloadThread.getPercentageComplete,Unintentional integer overflow,Medium,CoverityScan,NaN,0.0,0.0
146,TiVoBeacon.Release,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
147,DownloadedPanel$ShowTableData.getValueAt,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
148,Yahoo.getImages,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
149,Movies$LyricsScreen.Movies$LyricsScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
150,NetworkServerManager.testDatabase,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
151,Music$ImagesScreen.Music$ImagesScreen,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
152,Tools.Tools,Use of hard-coded password,Medium,CoverityScan,NaN,0.0,0.0
153,VideocastingThread.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
154,Mp3File.parseID3v2Frames,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
155,BroadcastThread.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,94.0,94.0
156,BroadcastThread.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
157,Beacon.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
158,Beacon.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,159.0,159.0
159,ListenThread.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
160,ConnectionHandler.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,45.0,45.0
161,ItemURL.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
162,ItemURL.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,160.0,160.0
163,VideoServer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,688.0,688.0
164,VideoServer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1004.0,1004.0
165,VideoServer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1726.0,1726.0
166,VideoServer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
167,VideoServer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,690.0,690.0
168,VideoServer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1239.0,1239.0
169,VideoServer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1840.0,1840.0
170,SkinLoader.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,323.0,323.0
171,iTunes.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,539.0,539.0
172,iTunes.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,839.0,839.0
173,Jabber.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,804.0,804.0
174,Jabber.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
175,Jabber.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,416.0,416.0
176,MusicOrganizer.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,2740.0,2740.0
177,iTunesConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
178,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,361.0,361.0
179,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,395.0,395.0
180,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,739.0,739.0
181,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1449.0,1449.0
182,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1449.0,1449.0
183,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2534.0,2534.0
184,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2542.0,2542.0
185,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2550.0,2550.0
186,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2554.0,2554.0
187,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2562.0,2562.0
188,PlaylistParser.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
189,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2588.0,2588.0
190,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2596.0,2596.0
191,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2604.0,2604.0
192,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2612.0,2612.0
193,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2620.0,2620.0
194,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,3852.0,3852.0
195,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4004.0,4004.0
196,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4012.0,4012.0
197,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4020.0,4020.0
198,MusicOrganizer.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4030.0,4030.0
199,PlaylistParser.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1013.0,1013.0
200,PlaylistParser.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1507.0,1507.0
201,PlaylistParser.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1545.0,1545.0
202,MusicOrganizer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
203,Traffic.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,359.0,359.0
204,Traffic.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,423.0,423.0
205,Traffic.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,992.0,992.0
206,TrafficConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
207,MusicOrganizerConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
208,Weather.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,509.0,509.0
209,Weather.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1191.0,1191.0
210,Weather.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
211,WeatherConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
212,WeatherData.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,643.0,643.0
213,WeatherData.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,659.0,659.0
214,WeatherData.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,677.0,677.0
215,WeatherData.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,693.0,693.0
216,WeatherData.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,763.0,763.0
217,WeatherData.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,829.0,829.0
218,WeatherData.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
219,Photos.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,229.0,229.0
220,Photos.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,859.0,859.0
221,Photos.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1717.0,1717.0
222,Photos.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
223,Photos.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,593.0,593.0
224,Upcoming.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,341.0,341.0
225,Upcoming.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,541.0,541.0
226,Upcoming.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,793.0,793.0
227,InternetConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
228,Internet.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,247.0,247.0
229,Internet.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1281.0,1281.0
230,Internet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1785.0,1785.0
231,UpcomingConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
232,AudioScrobbler.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
233,InternetSlideshows.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,605.0,605.0
234,InternetSlideshows.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,605.0,605.0
235,InternetSlideshows.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1469.0,1469.0
236,MenuConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
237,Menu.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,311.0,311.0
238,Menu.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,349.0,349.0
239,MenuOptionsPanel.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
240,Email.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,279.0,279.0
241,Email.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1051.0,1051.0
242,Email.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1123.0,1123.0
243,Email.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1293.0,1293.0
244,ShoutcastStations.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
245,Shoutcast.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,205.0,205.0
246,Playlists.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,331.0,331.0
247,Shoutcast.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,437.0,437.0
248,Playlists.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,682.0,682.0
249,Shoutcast.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,935.0,935.0
250,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,281.0,281.0
251,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,295.0,295.0
252,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,345.0,345.0
253,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,373.0,373.0
254,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,443.0,443.0
255,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,463.0,463.0
256,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,793.0,793.0
257,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1099.0,1099.0
258,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1325.0,1325.0
259,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1483.0,1483.0
260,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1949.0,1949.0
261,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2301.0,2301.0
262,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,3389.0,3389.0
263,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,3595.0,3595.0
264,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4431.0,4431.0
265,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4509.0,4509.0
266,Videocasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4699.0,4699.0
267,MoviesConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
268,Videocasting.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
269,Podcasting.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,4912.0,4912.0
270,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,341.0,341.0
271,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,369.0,369.0
272,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,439.0,439.0
273,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,439.0,439.0
274,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,453.0,453.0
275,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,471.0,471.0
276,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,755.0,755.0
277,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1073.0,1073.0
278,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1109.0,1109.0
279,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1459.0,1459.0
280,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2123.0,2123.0
281,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2631.0,2631.0
282,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,3674.0,3674.0
283,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4628.0,4628.0
284,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4634.0,4634.0
285,Podcasting.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,4846.0,4846.0
286,VideocastingConfiguration.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
287,Movies.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,571.0,571.0
288,Movies.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2100.0,2100.0
289,Movies.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2538.0,2538.0
290,AppHost.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,441.0,441.0
291,AppHost.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,213.0,213.0
