,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
26,TestPackage.testCreatePackageWithCoreDocument,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
27,,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
28,OPCPackage.addThumbnail,Resource leak,High,CoverityScan,NaN,0.0,0.0
29,ColumnInfoRecordsAggregate.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
30,HeadersFootersDemo.main,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
31,SaveRecalcRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
32,VariantSupport.read,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
33,ColumnHelper.getColumnWidth,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
34,EOFRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
35,SlideShow.buildSlidesAndNotes,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
36,FontFormatting.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
37,SSTRecord.createExtSSTRecord,Same on both sides,Medium,CoverityScan,NaN,0.0,0.0
38,TestSheet.testGutsRecord_bug45640,Useless call,Medium,CoverityScan,NaN,0.0,0.0
39,TestWriteWellKnown$2.runTest,Useless call,Medium,CoverityScan,NaN,0.0,0.0
40,CopyCompare.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
41,ListTables.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
42,Word2Forrest.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
43,Section.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
44,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
45,TestBugs.test14460,Useless call,Medium,CoverityScan,NaN,0.0,0.0
46,PackageHelper.copy,Resource leak,High,CoverityScan,NaN,0.0,0.0
47,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
48,TestWrite.testWriteEmptyPropertySet,Resource leak,High,CoverityScan,NaN,0.0,0.0
49,DataInputBlock.readUShortLE,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
50,FileHelper.copyFile,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
51,StyleDescription.equals,NP: Null pointer dereference,Low,CoverityScan,NaN,0.0,0.0
52,DummyGraphics2d.finalize,Failure to call super.finalize(),Medium,CoverityScan,NaN,0.0,0.0
53,FormulaParser.parseErrorLiteral,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
54,Codec.hexEncode,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
55,BinaryTree.doRedBlackDelete,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
56,ExtendableTreeCellRenderer.getTreeCellRendererComponent,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
57,NumberToTextConverter.rawDoubleBitsToText,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
58,SlideShow.removeSlide,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
59,DataExtraction.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
60,PackagePropertiesPart.setModifiedProperty,Exception not thrown,Medium,CoverityScan,NaN,0.0,0.0
61,AbstractEscherHolderRecord.clone,Failure to call super.clone(),Medium,CoverityScan,NaN,0.0,0.0
62,Biff8EncryptionKey.createKeyDigest,Wrong operator used,Medium,CoverityScan,NaN,0.0,0.0
63,TestVisioExtractor.testMain,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
64,BorderCode.equals,NP: Null pointer dereference,Low,CoverityScan,NaN,0.0,0.0
65,POIFSReader$SampleListener.processPOIFSReaderEvent,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
66,BigExample.main,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
67,,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
68,PropertyNode.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
69,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
70,Background.draw,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
71,PAPFormattedDiskPage.toByteArray,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
72,TestXSSFPictureData.testNew,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
73,HexRead.readFromString,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
74,LineShape.createSpContainer,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
75,ObjectLinkRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
76,XSSFDump.dump,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
77,VSDDumper.dumpStream,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
78,ZipPackage.closeImpl,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
79,XSSFDump.dump,Resource leak,High,CoverityScan,NaN,0.0,0.0
80,NewOleFile.initializePropertySets,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
81,TestDocumentInputStream.testComplexBufferRead,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
82,POIXMLDocumentPart.toString,NP: Null pointer dereference,Low,CoverityScan,NaN,0.0,0.0
83,LineSpacingDescriptor.equals,NP: Null pointer dereference,Low,CoverityScan,NaN,0.0,0.0
84,LineSpacingDescriptor.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
85,SeriesToChartGroupRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
86,SlideShowDumper.walkEscherBasic,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
87,TextPiece.compareTo,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
88,NumberFormatIndexRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
89,TextPieceTable.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
90,TestRC4.confirmRC4,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
91,CFHeaderRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
92,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
93,TestWrite.testWriteTwoSections,Resource leak,High,CoverityScan,NaN,0.0,0.0
94,LegendRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
95,TestXSSFCellFill.testGetFillForegroundColor,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
96,TestPackage.testCreatePackageWithCoreDocument,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
97,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
98,TestEscherGraphics.testGetDataBackAgain,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
99,CalcModeRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
100,SectionDescriptor.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
101,TickRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
102,CategorySeriesAxisRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
103,ZipInputStreamZipEntrySource.getInputStream,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
104,SeriesLabelsRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
105,TestWrite.testWriteSimplePropertySet,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
106,TestDocumentProperties.testReadWrite,Useless call,Medium,CoverityScan,NaN,0.0,0.0
107,ReaderWriter.processPOIFSReaderEvent,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
108,TestPaletteRecord.testDefaultPalette,WMI: Inefficient Map Iterator,Low,CoverityScan,NaN,0.0,0.0
109,OOXMLLite.copyFile,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
110,Ffn.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
111,ListFormatOverrideLevel.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
112,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
113,StyleSheet.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
114,TestWorkbookProtection.testIntegration,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
115,BaseTestWorkbook.testUnicodeInAll,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
116,UDFFinder.UDFFinder,IC: Initialization circularity,Low,CoverityScan,NaN,0.0,0.0
117,NewSheet.main,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
118,ProtectRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
119,PrintHeadersRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
120,HSSFFormulaEvaluator.HSSFFormulaEvaluator,Useless call,Medium,CoverityScan,NaN,0.0,0.0
121,EscherArrayProperty.setArrayData,Useless call,Medium,CoverityScan,NaN,0.0,0.0
122,DataExtraction.main,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
123,TestBinaryTree.testValuesByValue,IM: Questionable integer math,Low,CoverityScan,NaN,0.0,0.0
124,XSSFWorkbook.addPicture,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
125,BOFRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
126,TestPOIXMLDocument.testPPTX,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
127,POIFSFileSystem.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
128,PasswordRecord.hashPassword,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
129,TextPiece.equals,NP: Null pointer dereference,Low,CoverityScan,NaN,0.0,0.0
130,TestStyleSheet.setUp,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
131,TestChunks.testChunkHeaderA,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
132,TestXWPFTable.testConstructor,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
133,SelectionRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
134,BitmapPainter.paint,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
135,ImageExtractor.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
136,TestEscherBlipRecord.testReadPNG,EC: Comparing incompatible types for equality,Medium,CoverityScan,NaN,0.0,0.0
137,FileSharingRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
138,StyleSheet.uncompressProperty,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
139,TestPackageCoreProperties.testSetProperties,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
140,HSSFFormulaEvaluator.setCurrentRow,Useless call,Medium,CoverityScan,NaN,0.0,0.0
141,DateAndTime.equals,NP: Null pointer dereference,Low,CoverityScan,NaN,0.0,0.0
142,HorizontalPageBreakRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
143,DummyGraphics2d.drawPolyline,USELESS_STRING: Useless/non-informative string generated,Medium,CoverityScan,NaN,0.0,0.0
144,GutsRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
145,Odd.calcOdd,FE: Test for floating point equality,Low,CoverityScan,NaN,0.0,0.0
146,DatRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
147,HyperlinkRecord$GUID.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
148,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
149,XSSFWorkbook.addPicture,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
150,TestWrite.testDictionary,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
151,WordDocument.overrideCellBorder,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
152,AxisLineFormatRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
153,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
154,TestProblems.testSprmAIOOB,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
155,NoteStructureSubRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
156,ExtendableTreeCellRenderer.getTreeCellRendererComponent,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
157,ValueRangeRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
158,ParagraphHeight.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
159,BTreeSet$BTreeNode.mergeLeft,Infinite loop,Medium,CoverityScan,NaN,0.0,0.0
160,CreateUserDefinedDataFormats.main,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
161,NoteRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
162,TestTempFile.testCreateTempFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
163,TestBinaryTree.testKeySetByValue,IM: Questionable integer math,Low,CoverityScan,NaN,0.0,0.0
164,HeaderRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
165,TestFileWithAttachmentsRead.testReadAttachments,WMI: Inefficient Map Iterator,Low,CoverityScan,NaN,0.0,0.0
166,SlideShowRecordDumper.walkTree,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
167,DateAndTime.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
168,PrintSetupRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
169,PrintGridlinesRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
170,HyperlinkRecord$GUID.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
171,TestWriteWellKnown.testGetCustomerProperties,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
172,TextPiece.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
173,SectionDescriptor.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
174,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
175,POIFSDocument.read,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
176,Section$PropertyListEntry.compareTo,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
177,TestPackage.testCreatePackageAddPart,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
178,TestStreamBasics.testUncompressedStream,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
179,Freeform.getOutline,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
180,TestSharedFormulaRecord.testPreserveOnReserialize,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
181,BottomMarginRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
182,TestXSSFDrawing.testNew,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
183,HSSFRichTextString.getIndexOfFormattingRun,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
184,BiffViewer.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
185,OOXMLLite.build,Resource leak,High,CoverityScan,NaN,0.0,0.0
186,StyleSheet.StyleSheet,Unused value,Medium,CoverityScan,NaN,0.0,0.0
187,OPCPackage.addThumbnail,Resource leak,High,CoverityScan,NaN,0.0,0.0
188,HexRead.readData,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
189,TestExtractor.testExtractFromOwnEmbeded,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
190,HDFObjectFactory.getTypes,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
191,StyleSheet.doCHPOperation,BSHIFT: Bad shift,Low,CoverityScan,NaN,0.0,0.0
192,RightMarginRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
193,TestDocumentProtection.testIntegration,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
194,TestUppercaseWorkbook.testWritePreserve,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
195,TestDocumentInputStream.testReadSingleByte,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
196,SectionProperties.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
197,TestDocumentInputStream.testBufferRead,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
198,TestHSSFConditionalFormatting.testShiftRows,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
199,EscherClientDataRecord.toString,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
200,CommonObjectDataSubRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
201,XSSFCell.removeCellComment,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
202,FileHelper.copyFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
203,ListData.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
204,Word2Forrest.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
205,PICT.read,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
206,TestXSSFCellFill.testGetFillBackgroundColor,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
207,HSSFCell.setCellErrorValue,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
208,HSSFWorkbook.dumpDrawingGroupRecords,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
209,SepxNode.compareTo,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
210,TestRowBlocksReader.testAbnormalPivotTableRecords_bug46280,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
211,TestXSSFPicture.testCreate,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
212,SeriesRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
213,BaseTestSheet.baseTestGetSetMargin,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
214,XSSFXmlColumnPr.getLocalXPath,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
215,TestDirectoryProperty.createBasicDirectoryProperty,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
216,OPCPackage.createPart,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
217,PolygonShape.createObjRecord,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
218,WorkingWithPictures.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
219,DefaultRowHeightRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
220,EMF.getData,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
221,HSLFSlideShow.readPictures,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
222,DeltaRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
223,TestWrite.testDictionaryWithInvalidCodepage,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
224,TestRecordFactoryInputStream.confirmReadInitialRecords,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
225,UseSelFSRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
226,BaseTestNamedRange.testNamedCell_2,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
227,HSSFReadWrite.main,REC: RuntimeException capture,Low,CoverityScan,NaN,0.0,0.0
228,DummyGraphics2d.finalize,FI: Incorrect use of finalizers,Low,CoverityScan,NaN,0.0,0.0
229,HWPFDocument.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
230,EscherDump.dec1616,INT: Suspicious integer expression,Low,CoverityScan,NaN,0.0,0.0
231,XSSFRow.compareTo,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
232,ExtractorFactory.createExtractor,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
233,BigGridDemo.substitute,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
234,UnitsRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
235,TestXSSFCellFill.testGetNotModifies,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
236,ReaderWriter.processPOIFSReaderEvent,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
237,OOXMLLite.build,Resource leak,High,CoverityScan,NaN,0.0,0.0
238,SlideShow.createSlide,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
239,Days360.evaluate,Unintentional integer overflow,Medium,CoverityScan,NaN,0.0,0.0
240,TextboxShape.createSpContainer,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
241,RefreshAllRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
242,POIBrowser.run,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
243,TestXWPFTable.testSetGetHeight,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
244,HWPFLister.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
245,EscherTextboxRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
246,TestStyleTextPropAtom.testFindAddTextProp,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
247,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
248,Codec.hexDecode,IM: Questionable integer math,Low,CoverityScan,NaN,0.0,0.0
249,TestTextObjectRecord.testWrite,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
250,OOXMLLite.main,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
251,StyleSheet.doCHPOperation,BSHIFT: Bad shift,Low,CoverityScan,NaN,0.0,0.0
252,ListData.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
253,SEPX.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
254,XWPFParagraph.setBorderTop,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
255,ClassID.hashCode,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
256,ListTables.writeListDataTo,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
257,TestUppercaseWorkbook.testOpen,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
258,RecordGenerator.generateRecords,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
259,XSSFFont.setTypeOffset,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
260,IterationRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
261,DataExtraction.main,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
262,TestAddingSlides.test47261,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
263,TestUppercaseWorkbook.testWrite,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
264,VariantSupport.write,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
265,SlideShow.addPicture,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
266,ForkedEvaluator.evaluate,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
267,HCenterRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
268,DOPAbstractType.toString,USELESS_STRING: Useless/non-informative string generated,Medium,CoverityScan,NaN,0.0,0.0
269,TestPackage.testOpenPackage,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
270,StringRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
271,TestWordExtractor.setUp,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
272,SeriesIndexRecord.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
273,TestTempFile.testCreateTempFile,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
274,PictureData.getChecksum,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
