,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
28,ValueExpressionMethodExpression.equals,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
29,EventHandler$SubscribeEventListener.processEvent,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
30,AjaxExceptionHandlerImpl.handle,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
31,SAXCompiler$ViewMetadataHandler.resolveEntity,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
32,UIInput._createFieldDebugInfo,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
33,MyFacesContainerInitializer.isFacesConfigPresent,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
34,ClientBehaviorRedirectEventComponentWrapper.getContainerClientId,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
35,UIViewRoot.queueEvent,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
36,SetPropertyActionListenerTag.release,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
37,UIViewRoot.broadcastEvents,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
38,BiLevelCacheMap.merge,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
39,SAXCompiler$CompositeComponentMetadataHandler.resolveEntity,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
40,MyFacesExceptionHandlerWrapperImpl.handle,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
41,ErrorPageWriter._writeCause,Exception leaked to user interface,Medium,CoverityScan,NaN,0.0,0.0
42,ScopedAttributeResolver.setValue,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
43,ComponentHandler.apply,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
44,UIComponentBase.addClientBehavior,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
45,RedirectMethodExpressionValueExpressionValidator.validate,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
46,ManagedBeanBuilder.buildManagedBean,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
47,ValidateRequiredTag.release,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
48,DefaultFaceletsStateManagementStrategy.restoreView,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
49,Classpath._searchDir,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
50,UIViewParameter.getDelegateRenderer,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
51,VariableResolverToELResolver.getFeatureDescriptors,Identical code for different branches,Medium,CoverityScan,NaN,0.0,0.0
52,HtmlRenderKitImpl.getRenderer,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
53,ResourceHandlerImpl.libraryExists,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
54,ResourceHandlerImpl.handleResourceRequest,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
55,UIComponentClassicTagBase.doAfterBody,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
56,ExceptionHandlerImpl.handle,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
57,FaceletViewDeclarationLanguage.retargetMethodExpressions,Wrong method called,Medium,CoverityScan,NaN,0.0,0.0
58,ClearBindingValueExpressionListener.processEvent,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
59,ExceptionHandlerImpl.getRootCause,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
60,MyFacesExceptionHandlerWrapperImpl.handle,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
61,ServletMapping.ServletMapping,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
62,DelegateValueChangeListener.processValueChange,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
63,ConcurrentLRUCache$CleanupThread.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
64,ServletMapping.ServletMapping,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
65,ResourceResolver.getValue,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
66,ApplicationImpl._handleResourceDependency,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
67,ComponentResourceContainer.encodeEnd,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
68,ResourceMetaImpl.getResourceIdentifier,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
69,StartupServletContextListener.contextDestroyed,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
70,ClassUtils.classForName,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
71,PreJsf2ExceptionHandlerFactory$PreJsf2ExceptionHandlerImpl.handle,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
72,DefaultFaceletsStateManagementHelper$SerializedViewCollection.get,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
73,WebXmlParser.readServletMapping,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
74,ManagedBeanDestroyer.destroy,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
75,TagLibraryConfig$TagLibraryImpl.createTagHandler,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
76,ResourceValidationUtils.validate,Operands don't affect result,Medium,CoverityScan,NaN,0.0,0.0
77,ResourceValidationUtils.validateResourceName,Operands don't affect result,Medium,CoverityScan,NaN,0.0,0.0
78,ErrorPageWriter._writeCause,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
79,HTMLEncoder.encodeURIQuery,'Constant' variable guards dead code,Low,CoverityScan,NaN,0.0,0.0
80,DefaultFacesConfigurationProvider.getClassloaderFacesConfig,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
81,ResourceUtils.renderMyfacesJSInlineIfNecessary,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
82,TagLibraryConfig$LibraryHandler.resolveEntity,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
83,AnnotationConfigurator.createFacesConfig,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
84,DefaultAnnotationProvider.getAnnotatedClasses,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
85,RedirectMethodExpressionValueExpressionValueChangeListener.processValueChange,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
86,ApplicationImpl._handleAttachedResourceDependency,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
87,ResourceUtils.renderDefaultJsfJsInlineIfNecessary,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
88,FacesConfigEntityResolver.resolveEntity,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
89,ServletExternalContextImpl.getSessionMaxInactiveInterval,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
90,StreamCharBuffer$StreamCharBufferReader.readImpl,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
91,SAXCompiler$CompilationHandler.resolveEntity,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
92,RendererUtils.loadResourceFile,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
93,StartupServletContextListener.contextInitialized,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
94,FacesConfigurator.configureManagedBeanDestroyer,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
95,SerializedViewCollection.get,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
96,WebXmlParser.readServletMapping,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
97,UIComponentBase.getRenderer,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
98,ErrorPageWriter._splitTemplate,Resource leak,High,CoverityScan,NaN,0.0,0.0
99,SAXCompiler.getXmlDecl,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
100,UILeaf.setValueExpression,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
101,DefaultFacesConfigurationMerger.getFacesConfigData,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
102,MessageUtils.getMessageFromBundle,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
103,ViewHandlerImpl.getViewParameterList,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
104,FacesConfigurator.configure,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
105,DelegateActionListener.processAction,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
106,ApplicationImpl.addDefaultValidatorId,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
107,ResourceHandlerImpl.createResource,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
108,AjaxExceptionHandlerImpl.handle,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
109,HtmlRenderKitImpl.getRenderer,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
110,JspStateManagerImpl$SerializedViewCollection.get,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
111,FacesConfigurator.configureRenderKits,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
112,HTMLEncoder.encodeURIAtributte,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
113,EventHandler$SubscribeEventListener.processEvent,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
114,BiLevelCacheMap.remove,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
115,PreJsf2ExceptionHandlerFactory$PreJsf2ExceptionHandlerImpl.getRootCause,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
116,RedirectMethodExpressionValueExpressionActionListener.processAction,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
117,NavigationHandlerImpl.getViewId,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
118,SessionMap.setAttribute,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
119,PreJsf2ExceptionHandlerFactory$PreJsf2ExceptionHandlerImpl.handle,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
120,CompositeELResolver.getFeatureDescriptors,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
121,JspViewDeclarationLanguageBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,282.0,282.0
122,JspViewDeclarationLanguageBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,330.0,330.0
123,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,608.0,608.0
124,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,609.0,609.0
125,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,610.0,610.0
126,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,720.0,720.0
127,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,720.0,720.0
128,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,721.0,721.0
129,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,725.0,725.0
130,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,725.0,725.0
131,MyfacesConfig.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,726.0,726.0
132,NavigationUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
133,ResourceValidationUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,21.0,21.0
134,ResourceLoaderUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,32.0,32.0
135,RendererUtils.java,squid:S1244,CRITICAL,SonarQube,BUG,518.0,518.0
136,RendererUtils.java,squid:S1244,CRITICAL,SonarQube,BUG,530.0,530.0
137,RendererUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1309.0,1309.0
138,RendererUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1335.0,1335.0
139,RendererUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1339.0,1339.0
140,_SharedRendererUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
141,ContentTypeUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,31.0,31.0
142,CommonEventUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,36.0,36.0
143,HtmlRendererUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,170.0,170.0
144,HtmlRendererUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,171.0,171.0
145,HtmlRendererUtils.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,172.0,172.0
146,HtmlButtonRendererBase.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,324.0,324.0
147,RestoreStateUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,34.0,34.0
148,HashMapUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,83.0,83.0
149,StreamCharBuffer.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1579.0,1579.0
150,RendererUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,32.0,32.0
151,JsfProperties.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,27.0,27.0
152,ClientBehaviorEvents.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,26.0,26.0
153,ClassElementHandler.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,39.0,39.0
154,HtmlLinkRendererBase.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,1223.0,1223.0
155,CommonPropertyConstants.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,36.0,36.0
156,JavascriptContext.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,114.0,114.0
157,CommonEventConstants.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,29.0,29.0
158,HTMLEncoder.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,29.0,29.0
159,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,86.0,86.0
160,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,113.0,113.0
161,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,115.0,115.0
162,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,118.0,118.0
163,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,123.0,123.0
164,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,124.0,124.0
165,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,125.0,125.0
166,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,209.0,209.0
167,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,210.0,210.0
168,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,211.0,211.0
169,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,235.0,235.0
170,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,236.0,236.0
171,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,238.0,238.0
172,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,240.0,240.0
173,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,245.0,245.0
174,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,247.0,247.0
175,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,386.0,386.0
176,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,388.0,388.0
177,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,390.0,390.0
178,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,392.0,392.0
179,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,397.0,397.0
180,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,399.0,399.0
181,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,360.0,360.0
182,HTMLEncoder.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,362.0,362.0
183,_NavigationUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
184,JavascriptUtils.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,170.0,170.0
185,JavascriptUtils.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,212.0,212.0
186,JavascriptUtils.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,213.0,213.0
187,JavascriptUtils.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,214.0,214.0
188,_FactoryFinderProviderFactory.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,34.0,34.0
189,WebXmlParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,216.0,216.0
190,WebXmlParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,228.0,228.0
191,WebXmlParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,257.0,257.0
192,WebXmlParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,262.0,262.0
193,WebXmlParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,301.0,301.0
194,WebXmlParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,344.0,344.0
195,WebXmlParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,383.0,383.0
196,UIComponentClassicTagBase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,324.0,324.0
197,UIComponentClassicTagBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,904.0,904.0
198,UIComponentClassicTagBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,948.0,948.0
199,UIComponentClassicTagBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,966.0,966.0
200,StateUtils.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,716.0,716.0
201,StateUtils.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,930.0,930.0
202,CommentUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,28.0,28.0
203,StringUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,398.0,398.0
204,ComponentUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,29.0,29.0
205,DebugUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,40.0,40.0
206,DebugUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,64.0,64.0
207,UIComponentBase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1848.0,1848.0
208,UIComponentBase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1853.0,1853.0
209,UIComponentBase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1873.0,1873.0
210,UIComponentBase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1878.0,1878.0
211,UIComponentBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1683.0,1683.0
212,UIComponentBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1700.0,1700.0
213,UIComponentBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1707.0,1707.0
214,_SharedRendererUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,50.0,50.0
215,_ComponentUtils.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,258.0,258.0
216,_ComponentUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,380.0,380.0
217,_ComponentUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,417.0,417.0
218,_ComponentUtils.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,424.0,424.0
219,UIViewParameter.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,273.0,273.0
220,UIViewRoot.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,583.0,583.0
221,UIViewRoot.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,587.0,587.0
222,UIViewRoot.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,591.0,591.0
223,UISelectBoolean.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
224,UISelectBoolean.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,101.0,101.0
225,UISelectBoolean.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,118.0,118.0
226,UISelectBoolean.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,135.0,135.0
227,_SelectItemsIterator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,326.0,326.0
228,_SelectItemsIterator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,343.0,343.0
229,_SelectItemsIterator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,350.0,350.0
230,UIInput.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,526.0,526.0
231,UIInput.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,530.0,530.0
232,UIComponent.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,344.0,344.0
233,UIComponent.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,348.0,348.0
234,_ValidationUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,30.0,30.0
235,UIData.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1510.0,1510.0
236,UIData.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1514.0,1514.0
237,UIInputTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,264.0,264.0
238,AbstractUIComponentPropertyTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,79.0,79.0
239,AbstractUIComponentPropertyTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,95.0,95.0
240,UIForm.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,433.0,433.0
241,UISelectMany.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,99.0,99.0
242,UISelectMany.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,119.0,119.0
243,UISelectMany.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,153.0,153.0
244,UIViewRootTest.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,442.0,442.0
245,_ClassUtils.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,358.0,358.0
246,_LocaleUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,331.0,331.0
247,UIComponentBaseTest.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,363.0,363.0
248,UIComponentBaseTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,90.0,90.0
249,UIComponentBaseTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,153.0,153.0
250,UIComponentBaseTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,189.0,189.0
251,UIComponentBaseTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,219.0,219.0
252,UIComponentBaseTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,286.0,286.0
253,UIComponentBaseTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,363.0,363.0
254,UIComponentBaseTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,380.0,380.0
255,BehaviorBase.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,233.0,233.0
256,_ValueExpressionToValueBindingTest.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,234.0,234.0
257,NumberConverter.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,178.0,178.0
258,NumberConverter.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,265.0,265.0
259,NumberConverter.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,269.0,269.0
260,_MessageUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,38.0,38.0
261,JspViewDeclarationLanguageBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,282.0,282.0
262,EnumConverter.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,216.0,216.0
263,DoubleConverter.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,114.0,114.0
264,BeanValidator.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,331.0,331.0
265,BeanValidator.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,371.0,371.0
266,NavigationUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
267,_BeanValidatorUELUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,35.0,35.0
268,_MessageUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,38.0,38.0
269,TestRunner.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,28.0,28.0
270,FactoryFinderTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,89.0,89.0
271,FactoryFinderTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,41.0,41.0
