,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
29,TransformerFactoryImpl.newXMLFilter,Exception not thrown,Medium,CoverityScan,NaN,0.0,0.0
30,TransformerImpl.setOutputFormat,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
31,XConnection.buildErrorDocument,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
32,LoadDocument.document,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
33,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
34,Redirect.open,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
35,ExtensionHandlerJavaClass.callFunction,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
36,MethodGenerator.outline,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
37,ProcessorText.endElement,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
38,EnvironmentCheck.checkEnvironment,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
39,DTMDefaultBaseTraversers$AllFromRootTraverser.next,Structurally dead code,Medium,CoverityScan,NaN,0.0,0.0
40,StylesheetPIHandler.getAssociatedStylesheet,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
41,ProcessorText.endElement,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
42,EnvironmentCheck.appendEnvironmentReport,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
43,FastStringBuffer.append,Unused value,Low,CoverityScan,NaN,0.0,0.0
44,XSLTC.dumpClass,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
45,Step.translate,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
46,WalkerFactory.isOptimizableForDescendantIterator,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
47,MethodGenerator.outline,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
48,DOM3TreeWalker.serializeDocType,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
49,FastStringBuffer.append,Unused value,Low,CoverityScan,NaN,0.0,0.0
50,ClonerToResultTree.cloneToResultTree,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
51,ConnectionPoolManager.init,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
52,ExtensionsTable.ExtensionsTable,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
53,XSLTProcessorApplet.getTreeAsText,Indefinite wait,High,CoverityScan,NaN,0.0,0.0
54,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
55,FunctionCall.typeCheck,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
56,FilterExprWalker.init,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
57,XSLTCDTMManager.getDTM,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
58,AttributeSetMethodGenerator.getLocalIndex,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
59,TransformerImpl.getParameter,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
60,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
61,ElemNumber.getLocale,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
62,XObjectFactory.create,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
63,SuballocatedIntVector.removeElementAt,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
64,TransformerFactoryImpl.getBytecodesFromClasses,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
65,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
66,WalkerFactory.createDefaultStepPattern,Unused value,Low,CoverityScan,NaN,0.0,0.0
67,Include.parseContents,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
68,XSLTC.compile,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
69,XSLTProcessorApplet.getHtmlText,Indefinite wait,High,CoverityScan,NaN,0.0,0.0
70,XPathFunctionResolverImpl.resolveFunction,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
71,DOM2DTM.nextNode,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
72,TransformerImpl.setParameter,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
73,DOM3TreeWalker.dispatachChars,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
74,StylesheetHandler.processingInstruction,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
75,TransformerImpl.pushGlobalVars,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
76,FuncSystemProperty.execute,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
77,PipeDocument.pipeDocument,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
78,XPathParser.AxisName,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
79,UnionPathIterator.fixupVariables,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
80,Whitespace.prioritizeRules,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
81,ExtensionNamespacesManager.defineJavaNamespace,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
82,TransletOutputHandlerFactory.getSerializationHandler,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
83,XPathLexer.next_token,Unused value,Medium,CoverityScan,NaN,0.0,0.0
84,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
85,FuncKey.execute,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
86,DTMDocumentImpl.getNodeValue,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
87,FastStringBuffer.sendSAXcharacters,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
88,Lexer.tokenize,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
89,EnvironmentCheck.writeEnvironmentReport,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
90,ElemValueOf.appendChild,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
91,OutlineableChunkStart.toString,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
92,TreeWalker.TreeWalker,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
93,ReverseAxesWalker.setRoot,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
94,XSLTElementProcessor.setPropertiesFromAttributes,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
95,XConnection.addParameter,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
96,XPathContext$XPathExpressionContext.getContextNodes,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
97,ToTextSAXHandler.reset,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
98,SmartTransformerFactoryImpl.newXMLFilter,Exception not thrown,Medium,CoverityScan,NaN,0.0,0.0
99,Stylesheet.callChildVisitors,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
100,TransformerIdentityImpl.transform,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
101,MethodGenerator.getLocalIndex,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
102,XSLTProcessorApplet.processTransformation,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
103,WalkerFactory.isNaturalDocOrder,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
104,ProcessorOutputElem.startElement,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
105,SAXImpl.getTypedAxisIterator,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
106,StylesheetRoot.QuickSort2,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
107,XPathFunctionResolverImpl.resolveFunction,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
108,SQLDocument.addRowToDTMFromResultSet,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
109,DTMDefaultBase.DTMDefaultBase,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
110,SAXImpl.getElementsWithIDs,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
111,XSLTProcessorApplet.stop,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
112,SQLDocument.executeSQLStatement,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
113,SAX2DTM.getNamespaceURI,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
114,TransformerImpl.replaceOrPushUserParam,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
115,Compiler.getNextMethodId,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
116,SAXImpl.getResultTreeFrag,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
117,ProcessorExsltFunction.startElement,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
118,LSSerializerImpl.writeToURI,Resource leak,High,CoverityScan,NaN,0.0,0.0
119,FunctionAvailableCall.hasMethods,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
120,DTMDocument.dumpDTM,Resource leak,High,CoverityScan,NaN,0.0,0.0
121,ElemApplyImport.appendChild,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
122,FastStringBuffer.append,Unused value,Low,CoverityScan,NaN,0.0,0.0
123,ExtensionHandlerJavaPackage.callFunction,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
124,Import.parseContents,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
125,XSLTProcessorApplet.destroy,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
126,TransformerFactoryImpl.getBytecodesFromClasses,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
127,TransformerImpl.transformNode,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
128,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
129,ToXMLSAXHandler.startElement,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
130,FuncSystemProperty.execute,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
131,WalkerFactory.createDefaultStepPattern,Unused value,Low,CoverityScan,NaN,0.0,0.0
132,XPathParser.lookbehind,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
133,SAX2DTM.addNewDTMID,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
134,WalkerFactory.createDefaultStepPattern,Unused value,Low,CoverityScan,NaN,0.0,0.0
135,DefaultConnectionPool.setDriver,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
136,NodeTest.execute,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
137,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
138,WalkingIterator.fixupVariables,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
139,SQLDocument.close,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
140,UnionPathIterator.detach,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
141,TransformerImpl.transformToString,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
142,ConnectionPoolManager.getPool,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
143,ElemTemplateElement.excludeResultNSDecl,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
144,DTMDefaultBase.dumpDTM,Resource leak,High,CoverityScan,NaN,0.0,0.0
145,Variable.fixupVariables,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
146,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
147,MethodGenerator.widenConditionalBranchTargetOffsets,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
148,Whitespace.partition,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
149,XPathExpressionImpl.eval,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
150,XSLTProcessorApplet.init,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
151,ProcessorText.appendAndPush,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
152,TransformerImpl.TransformerImpl,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
153,IntVector.clone,Failure to call super.clone(),Medium,CoverityScan,NaN,0.0,0.0
154,ElemLiteralResult.execute,Use of freed resources,Medium,CoverityScan,NaN,0.0,0.0
155,TransformerFactoryImpl.getBytecodesFromJar,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
156,ToStream.setOutputFormat,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
157,ListingErrorHandler.logExceptionLocation,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
158,ProcessorText.appendAndPush,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
159,Copy.translate,Same on both sides,Medium,CoverityScan,NaN,0.0,0.0
160,ElemNumber.getMatchingAncestors,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
161,ProcessorText.endElement,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
162,Mode.partition,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
163,XSLTC.outputToJar,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
164,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
165,DTMDefaultBaseTraversers$AllFromNodeTraverser.next,Structurally dead code,Medium,CoverityScan,NaN,0.0,0.0
166,ElemNumber.appendChild,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
167,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
168,Process.main,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
169,DefaultConnectionPool.setMinConnections,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
170,XSLTC.addCharacterData,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
171,TransformerImpl.getOutputFormat,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
172,SAXImpl.getNSType,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
173,StringComparable.getCaseDiff,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
174,OneStepIterator.setRoot,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
175,DOMBuilder.cdata,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
176,XPathFunctionResolverImpl.resolveFunction,Unused value,Low,CoverityScan,NaN,0.0,0.0
177,SAXImpl$NamespaceWildcardIterator.SAXImpl$NamespaceWildcardIterator,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
178,SAX2DTM.migrateTo,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
179,TransformerImpl.resetUserParameters,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
180,FuncLocalPart.execute,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
181,DOM3TreeWalker.serializeAttList,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
182,NamespaceSupport.getPrefix,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
183,LoadDocument.document,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
184,Parser.processingInstruction,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
185,SAX2DTM2.copyAttribute,Arguments in wrong order,Medium,CoverityScan,NaN,0.0,0.0
186,LSSerializerImpl.write,Resource leak,High,CoverityScan,NaN,0.0,0.0
187,ConnectionPoolManager.removePool,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
188,RtMethodGenerator.getLocalIndex,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
189,ElemCopyOf.appendChild,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
190,SAX2DTM.endPrefixMapping,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
191,SAX2DTM.getPrefix,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
192,FuncSystemProperty.loadPropertyFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
193,FuncDocument.getDoc,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
194,MethodResolver.getElementMethod,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
195,JAXPExtensionsProvider.extFunction,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
196,OutlineableChunkEnd.toString,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
197,XSLTElementDef.getAttributeDef,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
198,ToXMLStream.addAttribute,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
199,TransformerImpl.getDOM,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
200,TransformerIdentityImpl.setDocumentLocator,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
201,Hashtree2Node.appendHashToNode,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
202,SAXImpl$NamespaceWildcardIterator.SAXImpl$NamespaceWildcardIterator,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
203,DOM2SAX.parse,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
204,SuballocatedByteVector.removeElementAt,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
205,FastStringBuffer.append,Unused value,Low,CoverityScan,NaN,0.0,0.0
206,JAXPExtensionsProvider.extFunction,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
207,ElemTemplateElement.removeChild,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
208,NodeTest.execute,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
209,WalkerFactory.loadSteps,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
210,WriterToUTF8Buffered.write,Wrong operator used,Medium,CoverityScan,NaN,0.0,0.0
211,JavaCupRedirect.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
212,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
213,DOM2DTM.addNode,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
214,ConnectionPoolManager.registerPool,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
215,XConnection.addParameterFromElement,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
216,TrAXFilter.parse,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
217,TransformerImpl.transformNode,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
218,ListingErrorHandler.getSourceLine,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
219,ExtensionHandlerGeneral.ExtensionHandlerGeneral,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
220,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
221,ObjectFactory.lookUpFactoryClass,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
222,TransformerFactoryImpl.getAssociatedStylesheet,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
223,TransformerImpl.applyTemplateToNode,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
224,ElemTemplateElement.setPrefixes,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
225,FunctionPattern.execute,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
226,XalanTransformState.getContextNodeList,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
227,Parser.processingInstruction,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
228,SAX2DTM2.copyAttribute,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
229,NodeCounter.setDefaultFormatting,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
230,ElemNumber.tradAlphaCount,Operands don't affect result,Medium,CoverityScan,NaN,0.0,0.0
231,TransformSnapshotImpl.TransformSnapshotImpl,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
232,ElemLiteralResult.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
233,ElemLiteralResult.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,588.0,588.0
234,ElemLiteralResult.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,655.0,655.0
235,ElemValueOf.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,78.0,78.0
236,ElemValueOf.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,180.0,180.0
237,ElemNumber.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,811.0,811.0
238,StylesheetComposed.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,264.0,264.0
239,ElemNumber.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,506.0,506.0
240,ElemTemplate.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,349.0,349.0
241,ElemElement.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,133.0,133.0
242,ElemMessage.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
243,Constants.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
244,FuncKey.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
245,FuncKey.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,90.0,90.0
246,RedundentExprEliminator.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1045.0,1045.0
247,RedundentExprEliminator.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1257.0,1257.0
248,RedundentExprEliminator.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1242.0,1242.0
249,RedundentExprEliminator.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1290.0,1290.0
250,Trace.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
251,RedundentExprEliminator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,51.0,51.0
252,RedundentExprEliminator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,121.0,121.0
253,RedundentExprEliminator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,554.0,554.0
254,RedundentExprEliminator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,786.0,786.0
255,RedundentExprEliminator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1182.0,1182.0
256,RedundentExprEliminator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1268.0,1268.0
257,KeyDeclaration.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,181.0,181.0
258,XSLTErrorResources_zh.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1523.0,1523.0
259,TemplateList.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,739.0,739.0
260,TemplateList.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,818.0,818.0
261,TemplateList.java,squid:S1244,CRITICAL,SonarQube,BUG,394.0,394.0
262,XSLTErrorResources_ko.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1523.0,1523.0
263,TemplateList.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,739.0,739.0
264,TemplateList.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,768.0,768.0
265,TemplateList.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,804.0,804.0
266,XSLTErrorResources_tr.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1523.0,1523.0
267,ElemAttribute.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,129.0,129.0
268,ElemAttribute.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,161.0,161.0
269,XSLTErrorResources_zh_TW.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1523.0,1523.0
270,ElemFallback.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
271,XSLTErrorResources_es.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1523.0,1523.0
272,ElemAttributeSet.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
273,ElemApplyTemplates.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
274,ElemApplyTemplates.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,223.0,223.0
275,XSLTErrorResources_ja.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1523.0,1523.0
276,XSLTErrorResources.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
277,XSLTErrorResources_sv.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
278,Stylesheet.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
279,Stylesheet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,447.0,447.0
280,Stylesheet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,553.0,553.0
281,Stylesheet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,693.0,693.0
282,Stylesheet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,801.0,801.0
283,Stylesheet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,852.0,852.0
