,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
52,Minefield.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
53,Game.removeTurnFor,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
54,GameOptions.saveOptions,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
55,PlanetaryConditions.getIgniteModifiers,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
56,AmmoType.initializeTypes,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
57,MiniMap$1.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
58,,UuF: Unused field,Low,CoverityScan,NaN,0.0,0.0
59,GameLog.GameLog,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
60,Entity.printDebugToFile,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
61,MepFile.MepFile,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
62,ArtilleryWeaponIndirectFireHandler.handle,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
63,Terrains.getDisplayName,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
64,CommonHelpDialog.setFile,Resource leak,High,CoverityScan,NaN,0.0,0.0
65,Entity.hasBAP,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
66,HexTileset.loadFromFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
67,MtfFile.MtfFile,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
68,MechSummaryCache.saveCache,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
69,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
70,MapSettings.loadIntParameter,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
71,MovementDisplay.ready,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
72,GameTurn$UnloadStrandedTurn.isValidEntity,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
73,Server.processSkid,Unused value,Low,CoverityScan,NaN,0.0,0.0
74,Game.ageFlares,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
75,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
76,SharedUtility.doPSRCheck,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
77,MapSettings.loadIntParameter,IP: Ignored parameter,Medium,CoverityScan,NaN,0.0,0.0
78,Entity.isAirborneVTOL,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
79,MechDisplay$WeaponPanel.onResize,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
80,ChatLounge$3.actionPerformed,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
81,PlanetaryConditions.determineWind,SA: Useless self-operation,Low,CoverityScan,NaN,0.0,0.0
82,MechDisplay$PilotPanel.onResize,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
83,Entity.getSprintMPwithoutMASC,IL: Infinite Loop,Medium,CoverityScan,NaN,0.0,0.0
84,Server.whoCanSee,GC: Suspicious calls to generic collection methods,Medium,CoverityScan,NaN,0.0,0.0
85,TriggerBPodDialog.TriggerBPodDialog,'Constant' variable guards dead code,Low,CoverityScan,NaN,0.0,0.0
86,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
87,WeaponAttackAction.toHit,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
88,MtfFile.parseCrits,Useless call,Medium,CoverityScan,NaN,0.0,0.0
89,ArtilleryCannonWeaponHandler.handle,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
90,Server.washInferno,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
91,FiringDisplay.removeLastFiring,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
92,MechDisplay$MovementPanel.onResize,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
93,MechDisplay$MovementPanel.onResize,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
94,TriggerBPodDialog.getActions,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
95,CustomMechDialog$BombChoicePanel.itemStateChanged,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
96,Server.receiveEntityAdd,LI: Unsynchronized Lazy Initialization,Medium,CoverityScan,NaN,0.0,0.0
97,Server.resolveClubAttack,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
98,NarcPod.equals,Eq: Problems with implementation of equals(),Medium,CoverityScan,NaN,0.0,0.0
99,ChatLounge.formatUnitTooltip,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
100,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
101,ImageCache.remove,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
102,ImageModel.simplify,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
103,EquipmentType.writeEquipmentExtendedDatabase,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
104,MechFileParser.postLoadInit,Resource leak,High,CoverityScan,NaN,0.0,0.0
105,Server.resolveTeleMissileAttack,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
106,Engine.isValidEngine,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
107,CustomMechDialog$BombChoicePanel.CustomMechDialog$BombChoicePanel,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
108,ImageButton.getImage,"UG: Unsynchronized get method, synchronized set method",Medium,CoverityScan,NaN,0.0,0.0
109,RifleWeaponHandler.calcDamagePerHit,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
110,TriggerAPPodDialog.TriggerAPPodDialog,'Constant' variable guards dead code,Low,CoverityScan,NaN,0.0,0.0
111,BLKWarshipFile.loadEquipment,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
112,PicMap.setContentMargins,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
113,MechSummaryCache.saveCache,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
114,Game.reindexEntities,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
115,EquipmentType.writeEquipmentExtendedDatabase,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
116,PhysicalAttackAction.setCommonModifiers,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
117,Server.damageInfantryIn,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
118,CustomFighterSquadronDialog.actionPerformed,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
119,TransparentLabel.onResize,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
120,DfaAttackAction.toHit,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
121,CustomFighterSquadronDialog.previewMech,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
122,RandomMapDialog.addOption,Unused value,Medium,CoverityScan,NaN,0.0,0.0
123,TransparentLabel.onResize,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
124,EquipmentType.writeEquipmentDatabase,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
125,Server.resolveJumpJetAttack,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
126,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
127,Server.saveGame,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
128,Entity.getStealthModifier,Unused value,Low,CoverityScan,NaN,0.0,0.0
129,CommonMenuBar.actionPerformed,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
130,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
131,MineLayingDialog.MineLayingDialog,'Constant' variable guards dead code,Low,CoverityScan,NaN,0.0,0.0
132,Server.applyBuildingDamage,HE: Equal objects must have equal hashcodes,Medium,CoverityScan,NaN,0.0,0.0
133,ListSavesCommand.run,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
134,MechDisplay$WeaponPanel.onResize,ICAST: Casting from integer values,Medium,CoverityScan,NaN,0.0,0.0
135,MechSummaryCache.loadMechData,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
136,MechSummaryCache.dispose,LI: Unsynchronized Lazy Initialization,Medium,CoverityScan,NaN,0.0,0.0
137,BoardUtilities.addRiver,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
138,Server.scanForBoardsInDir,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
139,Server.prepareForPhase,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
140,GameLog.GameLog,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
141,MechFileParser.MechFileParser,Resource leak,High,CoverityScan,NaN,0.0,0.0
142,MechSummaryCache.dispose,Check of thread-shared field evades lock acquisition,High,CoverityScan,NaN,0.0,0.0
143,Server.damageInfantryIn,'Constant' variable guards dead code,Low,CoverityScan,NaN,0.0,0.0
144,MapSettings.equalMapGenParameters,ES: Checking String equality using == or !=,Low,CoverityScan,NaN,0.0,0.0
145,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
146,ImageModel.tracePixels,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
147,BoardView1$13.gamePhaseChange,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
148,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
149,StreakHandler.useAmmo,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
150,Aero.updateWeaponGroups,WMI: Inefficient Map Iterator,Low,CoverityScan,NaN,0.0,0.0
151,Server.resolveDfaAttack,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
152,BAMGHandler.calcDamagePerHit,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
153,Server.prepareForPhase,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
154,SmallCraftBay.updateSlots,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
155,Server.saveGame,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
156,Chromosome.compareTo,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
157,Minefield.equals,NP: Null pointer dereference,Low,CoverityScan,NaN,0.0,0.0
158,ClientGUI.windowClosing,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
159,MechDisplay$PilotPanel.onResize,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
160,InitiativeRoll.compareTo,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
161,MechFileParser.MechFileParser,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
162,AmmoType.createMunitions,SA: Useless self-operation,Medium,CoverityScan,NaN,0.0,0.0
163,XMLStreamParser.recordElementStart,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
164,Infantry.setTransportID,Nm: Confusing name,Medium,CoverityScan,NaN,0.0,0.0
165,AbstractConnection$SendQueue.reportContents,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
166,PMAreasGroup.moveTo,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
167,Game.clearTagInfoShots,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
168,MtfFile.readCrits,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
169,Server.resolveKickAttack,Useless call,Medium,CoverityScan,NaN,0.0,0.0
170,Server.damageEntity,ICAST: Casting from integer values,Medium,CoverityScan,NaN,0.0,0.0
171,Infantry.getRunMP,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
172,TestXMLOption.printIgnoredFailedEquip,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
173,Infantry.getCost,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
174,BattleArmor.locations,ICAST: Casting from integer values,Medium,CoverityScan,NaN,0.0,0.0
175,Entity.applyGravityEffectsOnMP,FE: Test for floating point equality,Low,CoverityScan,NaN,0.0,0.0
176,,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
177,GA.getRandom,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
178,MiscType.getBV,Unused value,Low,CoverityScan,NaN,0.0,0.0
179,BoardView1$FlyOverSprite.makePoly,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
180,MechDisplay$ArmorPanel.onResize,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
181,Server.assignAMS,WMI: Inefficient Map Iterator,Low,CoverityScan,NaN,0.0,0.0
182,Tank.getWeaponArc,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
183,Server.scanForBoards,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
184,Board.boardIsSize,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
185,Server.checkIgnition,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
186,ImageFileFactory$2.getItem,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
187,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
188,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
189,InitiativeRoll.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
190,InitiativeRoll.equals,Eq: Problems with implementation of equals(),Medium,CoverityScan,NaN,0.0,0.0
191,TAGHandler.handleEntityDamage,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
192,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
193,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
194,BLKJumpshipFile.loadEquipment,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
195,,UuF: Unused field,Low,CoverityScan,NaN,0.0,0.0
196,ChargeAttackAction.toHit,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
197,ReportDisplay.setupStylesheet,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
198,TileTextureManager.getModel,Unexpected control flow,Medium,CoverityScan,NaN,0.0,0.0
199,MiniMap.initializeColors,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
200,MapSettings.loadStringParameter,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
201,Server.handle,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
202,MovementDisplay.getDroppedUnits,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
203,ToHitData.getTableDesc,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
204,MechDisplay$SystemPanel.onResize,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
205,Compute.getECMFieldSize,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
206,HmpFile.HmpFile,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
207,MiniMap.drawBtn,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
208,ChoiceDialog.initialize,'Constant' variable guards dead code,Low,CoverityScan,NaN,0.0,0.0
209,MechSummaryCache.loadMechData,Resource leak,High,CoverityScan,NaN,0.0,0.0
210,Chromosome.toString,USELESS_STRING: Useless/non-informative string generated,Medium,CoverityScan,NaN,0.0,0.0
211,FlamerHandler.calcDamagePerHit,Unused value,Low,CoverityScan,NaN,0.0,0.0
212,MovementDisplay.keyPressed,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
213,HmpFile.main,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
214,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
215,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
216,AmmoType.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
217,Server.executePhase,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
218,Server.resolvePunchAttack,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
219,Compute.getTargetTerrainModifier,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
220,Building.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
221,Report.toString,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
222,EquipmentType.writeEquipmentExtendedDatabase,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
223,CustomMechDialog$BombChoicePanel.CustomMechDialog$BombChoicePanel,Division or modulo by zero,Medium,CoverityScan,NaN,0.0,0.0
224,ClientGUI.doSaveUnit,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
225,Mech.addEngineSinks,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
226,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
227,Engine.isValidEngine,ICAST: Casting from integer values,Medium,CoverityScan,NaN,0.0,0.0
228,Entity.getInternalRemainingPercent,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
229,TilesetManager.loadNeededImages,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
230,ClientGUI$2.gameEnd,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
231,MiniMap.drawBtn,ICAST: Casting from integer values,Medium,CoverityScan,NaN,0.0,0.0
232,Server.filterReport,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
233,PreferenceManager.save,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
234,MiscType.getBV,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
235,BombPayloadDialog.initialize,'Constant' variable guards dead code,Low,CoverityScan,NaN,0.0,0.0
236,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
237,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
238,Server.resolveChargeDamage,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
239,Entity.printDebugToFile,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
240,MovementDisplay.getLaunchedUnits,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
241,HexTileset.baseFor,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
242,Entity.rollMovementInBuilding,ES: Checking String equality using == or !=,Low,CoverityScan,NaN,0.0,0.0
243,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
244,EquipmentType.writeEquipmentDatabase,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
245,GunEmplacement.isEligibleForMovement,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
246,CommonSettingsDialog.setVisible,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
247,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
248,AmmoWeaponHandler.useAmmo,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
249,Server.determineTurnOrder,HE: Equal objects must have equal hashcodes,Medium,CoverityScan,NaN,0.0,0.0
250,Compute.getInfantryRangeMods,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
251,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
252,ImageFileFactory$2.getItem,Resource leak,High,CoverityScan,NaN,0.0,0.0
253,TileTextureManager.getTexture,Unexpected control flow,Medium,CoverityScan,NaN,0.0,0.0
254,Game.getPreviousEntityFromList,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
255,AmmoType.AmmoType,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
256,BoardView1.addMovingUnit,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
257,GameTurn$UnloadStrandedTurn.toString,USELESS_STRING: Useless/non-informative string generated,Medium,CoverityScan,NaN,0.0,0.0
258,ERFlamerHandler.calcDamagePerHit,Unused value,Low,CoverityScan,NaN,0.0,0.0
259,Infantry.setMovementMode,Missing break in switch,Medium,CoverityScan,NaN,0.0,0.0
260,ImageFileFactory$2.getItem,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
261,ERFlamerHeatHandler.calcDamagePerHit,Unused value,Low,CoverityScan,NaN,0.0,0.0
262,Team.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
263,Entity.printDebugToFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
264,DirectoryItems.DirectoryItems,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
265,MechDisplay$SystemPanel.valueChanged,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
266,Server.launchUnit,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
267,MineLauncherHandler.handleEntityDamage,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
268,BoardView1.drawRuler,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
269,MechSummaryCache.dispose,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
270,MechTileset.loadFromFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
271,Server.checkIgnition,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
272,GameOptions.saveOptions,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
273,TileTextureManager.getTexture,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
274,FighterSquadron.getAveWeight,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
275,Server.processMovement,WMI: Inefficient Map Iterator,Low,CoverityScan,NaN,0.0,0.0
276,MechSummaryCache.done,NN: Naked notify,Medium,CoverityScan,NaN,0.0,0.0
277,CommonHelpDialog.setFile,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
278,TurnOrdered.getMultiTurns,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
279,MiniMap.initializeColors,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
280,MovementDisplay.keyReleased,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
281,ImageCache.remove,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
282,MapSettings.save,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
283,MoveStep.getParentUpToThisStep,Useless call,Medium,CoverityScan,NaN,0.0,0.0
284,MechDisplay$ExtraPanel.onResize,ICAST: Casting from integer values,Medium,CoverityScan,NaN,0.0,0.0
285,NarcPod.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
286,Entity.getStealthModifier,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
287,Report.addNewline,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
288,Entity.getPriorPosition,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
289,Server.applySecondaryNuclearEffects,ICAST: Casting from integer values,Medium,CoverityScan,NaN,0.0,0.0
