,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
52,DOTExporter.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,179.0,179.0
53,FibonacciHeap.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,366.0,366.0
54,FibonacciHeap.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,369.0,369.0
55,TypeUtil.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,47.0,47.0
56,MathUtil.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,47.0,47.0
57,FibonacciHeapNode.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,153.0,153.0
58,GraphReader.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,96.0,96.0
59,GraphReader.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,111.0,111.0
60,GraphReader.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,137.0,137.0
61,IntegerPermutationIter.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,233.0,233.0
62,IntegerPermutationIter.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,276.0,276.0
63,PermutationFactory.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,72.0,72.0
64,CollectionPermutationIter.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,172.0,172.0
65,EquivalenceComparatorChainBase.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,146.0,146.0
66,EquivalenceSetCreator.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,54.0,54.0
67,GraphOrdering.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,168.0,168.0
68,VertexDegreeEquivalenceComparator.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,135.0,135.0
69,VertexDegreeEquivalenceComparator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,104.0,104.0
70,IsomorphismRelation.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,98.0,98.0
71,AdaptiveIsomorphismInspectorFactory.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,64.0,64.0
72,AsWeightedGraphTest.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,88.0,88.0
73,VertexCoversTest.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,114.0,114.0
74,TraversalListenerAdapter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,59.0,59.0
75,TraversalListenerAdapter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,67.0,67.0
76,TraversalListenerAdapter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,74.0,74.0
77,TraversalListenerAdapter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
78,TraversalListenerAdapter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,88.0,88.0
79,BreadthFirstIterator.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,117.0,117.0
80,EdmondsKarpMaximumFlow.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,230.0,230.0
81,NeighborIndex.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,206.0,206.0
82,ConnectivityInspector.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,244.0,244.0
83,StringEdgeNameProvider.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,47.0,47.0
84,MatrixExporter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,69.0,69.0
85,StringNameProvider.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
86,FibonacciHeap.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,103.0,103.0
87,TypeUtil.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,61.0,61.0
88,RandomGraphGenerator.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,171.0,171.0
89,GraphSquare.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,101.0,101.0
90,GraphSquare.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,105.0,105.0
91,GreedyColoring.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,87.0,87.0
92,VertexDegreeEquivalenceComparator.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,65.0,65.0
93,AdaptiveIsomorphismInspectorFactory.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,231.0,231.0
94,DefaultListenableGraph.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,232.0,232.0
95,SimpleDirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,92.0,92.0
96,SimpleDirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,99.0,99.0
97,SimpleDirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,108.0,108.0
98,SimpleDirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,127.0,127.0
99,SimpleDirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,134.0,134.0
100,SimpleDirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,141.0,141.0
101,SimpleDirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,294.0,294.0
102,SimpleDirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,301.0,301.0
103,CloneTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,115.0,115.0
104,AsUndirectedGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,85.0,85.0
105,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,66.0,66.0
106,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,73.0,73.0
107,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,79.0,79.0
108,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,90.0,90.0
109,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,98.0,98.0
110,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,106.0,106.0
111,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,114.0,114.0
112,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,122.0,122.0
113,EdmondsKarpMaximumFlowTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,130.0,130.0
114,DOTExporterTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,129.0,129.0
115,PrefetchIteratorTest.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,134.0,134.0
116,GraphGeneratorTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,207.0,207.0
117,GraphGeneratorTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,214.0,214.0
118,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,119.0,119.0
119,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,249.0,249.0
120,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,271.0,271.0
121,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,278.0,278.0
122,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,285.0,285.0
123,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,455.0,455.0
124,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,474.0,474.0
125,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,493.0,493.0
126,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,512.0,512.0
127,DirectedAcyclicGraphTest.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,595.0,595.0
128,AbstractBaseGraph.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,351.0,351.0
129,IntrusiveEdge.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,75.0,75.0
130,GraphIterator.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,104.0,104.0
131,JGraphAdapterDemo.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,153.0,153.0
132,JGraphAdapterDemo.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,103.0,103.0
133,PerformanceDemo.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,140.0,140.0
134,KShortestPathsIterator.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,190.0,190.0
135,CycleDetector.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,90.0,90.0
136,CycleDetector.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,108.0,108.0
137,BellmanFordIterator.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,193.0,193.0
138,PrefetchIterator.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,162.0,162.0
139,PrefetchIterator.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,204.0,204.0
140,RandomGraphGenerator.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,262.0,262.0
141,SimpleTouchgraphApplet.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,100.0,100.0
142,TouchgraphPanel.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,158.0,158.0
143,GraphReader.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,103.0,103.0
144,DirectedAcyclicGraph.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,431.0,431.0
145,DirectedAcyclicGraph.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,528.0,528.0
146,DirectedAcyclicGraph.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,544.0,544.0
147,DirectedAcyclicGraph.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,1168.0,1168.0
148,IntegerPermutationIter.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,289.0,289.0
149,CompoundPermutationIter.java,squid:S1161,MAJOR,SonarQube,CODE_SMELL,301.0,301.0
150,GraphOrdering.java,squid:S2131,MAJOR,SonarQube,CODE_SMELL,196.0,196.0
151,AbstractExhaustiveIsomorphismInspector.java,squid:S1166,CRITICAL,SonarQube,CODE_SMELL,349.0,349.0
152,SerializationTest.java,squid:S1226,MAJOR,SonarQube,CODE_SMELL,115.0,115.0
153,EdmondsKarpMaximumFlowTest.java,squid:MethodCyclomaticComplexity,MAJOR,SonarQube,CODE_SMELL,171.0,171.0
154,DirectedAcyclicGraphTest.java,squid:MethodCyclomaticComplexity,MAJOR,SonarQube,CODE_SMELL,394.0,394.0
155,RankingPathElementList.java,squid:MethodCyclomaticComplexity,MAJOR,SonarQube,CODE_SMELL,133.0,133.0
156,RankingPathElementList.java,squid:S1226,MAJOR,SonarQube,CODE_SMELL,308.0,308.0
157,RankingPathElementList.java,squid:S1226,MAJOR,SonarQube,CODE_SMELL,309.0,309.0
158,EdmondsKarpMaximumFlow.java,squid:MethodCyclomaticComplexity,MAJOR,SonarQube,CODE_SMELL,176.0,176.0
159,TransitiveClosure.java,squid:S1226,MAJOR,SonarQube,CODE_SMELL,130.0,130.0
160,FibonacciHeap.java,squid:MethodCyclomaticComplexity,MAJOR,SonarQube,CODE_SMELL,433.0,433.0
161,GraphReader.java,squid:S1226,MAJOR,SonarQube,CODE_SMELL,127.0,127.0
162,GreedyColoring.java,squid:SwitchLastCaseIsDefaultCheck,MAJOR,SonarQube,CODE_SMELL,171.0,171.0
163,GraphGeneratorTest.java,squid:S135,MAJOR,SonarQube,CODE_SMELL,113.0,113.0
164,MaskEdgeSet.java,squid:S2160,MAJOR,SonarQube,CODE_SMELL,54.0,54.0
165,MaskVertexSet.java,squid:S2160,MAJOR,SonarQube,CODE_SMELL,53.0,53.0
166,RankingPathElementList.java,squid:S135,MAJOR,SonarQube,CODE_SMELL,162.0,162.0
167,TransitiveClosure.java,squid:S135,MAJOR,SonarQube,CODE_SMELL,96.0,96.0
168,AbstractPathElementList.java,squid:S2160,MAJOR,SonarQube,CODE_SMELL,54.0,54.0
169,CompleteGraphGenerator.java,squid:EmptyStatementUsageCheck,MINOR,SonarQube,CODE_SMELL,125.0,125.0
170,RandomGraphHelper.java,squid:EmptyStatementUsageCheck,MINOR,SonarQube,CODE_SMELL,95.0,95.0
171,AbstractExhaustiveIsomorphismInspector.java,squid:S135,MAJOR,SonarQube,CODE_SMELL,250.0,250.0
172,AsUndirectedGraph.java,squid:S1135,INFO,SonarQube,CODE_SMELL,85.0,85.0
173,DefaultListenableGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,435.0,435.0
174,DefaultListenableGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,475.0,475.0
175,DefaultListenableGraph.java,squid:S1148,CRITICAL,SonarQube,VULNERABILITY,234.0,234.0
176,AsUnweightedGraphTest.java,squid:S00115,MINOR,SonarQube,CODE_SMELL,55.0,55.0
177,AsUnweightedGraphTest.java,squid:S00115,MINOR,SonarQube,CODE_SMELL,56.0,56.0
178,AsUnweightedGraphTest.java,squid:S00115,MINOR,SonarQube,CODE_SMELL,57.0,57.0
179,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,174.0,174.0
180,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,212.0,212.0
181,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,222.0,222.0
182,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,251.0,251.0
183,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,259.0,259.0
184,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,267.0,267.0
185,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,323.0,323.0
186,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,331.0,331.0
187,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,354.0,354.0
188,SimpleDirectedGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,383.0,383.0
189,ConnectivityInspectorTest.java,squid:S00116,MINOR,SonarQube,CODE_SMELL,73.0,73.0
190,TransitiveClosureTest.java,squid:S00116,MINOR,SonarQube,CODE_SMELL,65.0,65.0
191,TransitiveClosureTest.java,squid:S00116,MINOR,SonarQube,CODE_SMELL,97.0,97.0
192,TransitiveClosureTest.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,59.0,59.0
193,TransitiveClosureTest.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,91.0,91.0
194,VertexCoversTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,124.0,124.0
195,GraphMLExporterTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,61.0,61.0
196,GmlExporterTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,65.0,65.0
197,DOTExporterTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,61.0,61.0
198,MatrixExporterTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,65.0,65.0
199,GraphGeneratorTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,292.0,292.0
200,CompoundPermutationIterTest.java,squid:S1145,MAJOR,SonarQube,BUG,89.0,89.0
201,CompoundPermutationIterTest.java,squid:S1145,MAJOR,SonarQube,BUG,120.0,120.0
202,DirectedAcyclicGraphTest.java,squid:S1135,INFO,SonarQube,CODE_SMELL,289.0,289.0
203,IsomorphismInspectorTest.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,199.0,199.0
204,IsomorphismInspectorTest.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,200.0,200.0
205,IsomorphismInspectorTest.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,371.0,371.0
206,IsomorphismInspectorTest.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,541.0,541.0
207,IsomorphismInspectorTest.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,554.0,554.0
208,IsomorphismInspectorTest.java,squid:S1145,MAJOR,SonarQube,BUG,117.0,117.0
209,IsomorphismInspectorTest.java,squid:S1145,MAJOR,SonarQube,BUG,170.0,170.0
210,IsomorphismInspectorTest.java,squid:S1145,MAJOR,SonarQube,BUG,181.0,181.0
211,EquivalenceGroupCreatorTest.java,squid:S00116,MINOR,SonarQube,CODE_SMELL,57.0,57.0
212,GraphHelper.java,squid:S1133,INFO,SonarQube,CODE_SMELL,54.0,54.0
213,AbstractBaseGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,637.0,637.0
214,AbstractBaseGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,637.0,637.0
215,AbstractBaseGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,663.0,663.0
216,AbstractBaseGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,663.0,663.0
217,AbstractBaseGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,950.0,950.0
218,AbstractBaseGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,950.0,950.0
219,AbstractBaseGraph.java,squid:S1148,CRITICAL,SonarQube,VULNERABILITY,352.0,352.0
220,DefaultListenableGraph.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,435.0,435.0
221,CrossComponentIterator.java,squid:S1135,INFO,SonarQube,CODE_SMELL,110.0,110.0
222,CrossComponentIterator.java,squid:S1135,INFO,SonarQube,CODE_SMELL,350.0,350.0
223,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,438.0,438.0
224,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,438.0,438.0
225,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,460.0,460.0
226,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,460.0,460.0
227,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,490.0,490.0
228,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,517.0,517.0
229,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,517.0,517.0
230,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,545.0,545.0
231,CrossComponentIterator.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,545.0,545.0
232,TopologicalOrderIterator.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
233,JGraphAdapterDemo.java,squid:S1135,INFO,SonarQube,CODE_SMELL,179.0,179.0
234,JGraphAdapterDemo.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,163.0,163.0
235,PerformanceDemo.java,squid:S1148,CRITICAL,SonarQube,VULNERABILITY,141.0,141.0
236,HelloJGraphT.java,squid:S1148,CRITICAL,SonarQube,VULNERABILITY,108.0,108.0
237,BronKerboschCliqueFinder.java,squid:S1135,INFO,SonarQube,CODE_SMELL,89.0,89.0
238,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,92.0,92.0
239,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,94.0,94.0
240,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,112.0,112.0
241,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,127.0,127.0
242,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,129.0,129.0
243,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,131.0,131.0
244,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,135.0,135.0
245,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,136.0,136.0
246,BronKerboschCliqueFinder.java,squid:S00117,MINOR,SonarQube,CODE_SMELL,178.0,178.0
247,NeighborIndex.java,squid:S1135,INFO,SonarQube,CODE_SMELL,200.0,200.0
248,ConnectivityInspector.java,squid:S1135,INFO,SonarQube,CODE_SMELL,205.0,205.0
249,GmlExporter.java,squid:S1135,INFO,SonarQube,CODE_SMELL,71.0,71.0
250,GmlExporter.java,squid:S00115,MINOR,SonarQube,CODE_SMELL,64.0,64.0
251,GmlExporter.java,squid:S00115,MINOR,SonarQube,CODE_SMELL,65.0,65.0
252,GmlExporter.java,squid:S00115,MINOR,SonarQube,CODE_SMELL,67.0,67.0
253,GmlExporter.java,squid:S00115,MINOR,SonarQube,CODE_SMELL,68.0,68.0
254,GmlExporter.java,squid:S00115,MINOR,SonarQube,CODE_SMELL,69.0,69.0
255,MatrixExporter.java,squid:S1135,INFO,SonarQube,CODE_SMELL,202.0,202.0
256,GraphMLExporter.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,133.0,133.0
257,DOTExporter.java,squid:S1135,INFO,SonarQube,CODE_SMELL,161.0,161.0
258,JGraphModelAdapter.java,squid:S1135,INFO,SonarQube,CODE_SMELL,107.0,107.0
259,JGraphModelAdapter.java,squid:S1135,INFO,SonarQube,CODE_SMELL,444.0,444.0
260,JGraphModelAdapter.java,squid:S1135,INFO,SonarQube,CODE_SMELL,601.0,601.0
261,JGraphModelAdapter.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,107.0,107.0
262,JGraphModelAdapter.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,499.0,499.0
263,JGraphModelAdapter.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,547.0,547.0
264,JGraphModelAdapter.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,550.0,550.0
265,JGraphModelAdapter.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,738.0,738.0
266,JGraphModelAdapter.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,749.0,749.0
267,JGraphModelAdapter.java,squid:S1134,MAJOR,SonarQube,CODE_SMELL,762.0,762.0
268,JGraphModelAdapter.java,squid:S00119,MINOR,SonarQube,CODE_SMELL,793.0,793.0
