,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
83,DefaultWagonManager.authenticationInfo,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
84,AbstractStringBasedModelInterpolator.getInterpolator,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
85,PluginDescriptorXpp3Reader.getDateValue,UPM: Private method is never called,Low,CoverityScan,NaN,0.0,0.0
86,MavenXpp3Reader.getDateValue,UPM: Private method is never called,Low,CoverityScan,NaN,0.0,0.0
87,DefaultMaven.validateLocalRepository,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
88,MetadataXpp3Reader.getDateValue,UPM: Private method is never called,Low,CoverityScan,NaN,0.0,0.0
89,DefaultMavenPluginManager.populatePluginFields,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
90,ThreadOutputMuxer$ThreadBoundPrintStream.ThreadOutputMuxer$ThreadBoundPrintStream,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
91,,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
92,RepositoryBase.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
93,DefaultJavaToolchainFactory.createToolchain,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
94,RepositoryBase.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
95,DefaultUpdateCheckManager.writeLastUpdated,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
96,MavenXpp3ReaderEx.getDateValue,UPM: Private method is never called,Low,CoverityScan,NaN,0.0,0.0
97,,UwF: Unwritten field,Medium,CoverityScan,NaN,0.0,0.0
98,DefaultSettingsWriter.write,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
99,LifecycleMappingsXpp3Reader.parseLifecycleConfiguration,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
100,IncludesArtifactFilter.include,NS: Suspicious use of non-short-circuit boolean operator,Low,CoverityScan,NaN,0.0,0.0
101,RepositoryBase.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
102,MojoDescriptor.equals,Eq: Problems with implementation of equals(),Medium,CoverityScan,NaN,0.0,0.0
103,MetadataXpp3Reader.getBooleanValue,UPM: Private method is never called,Low,CoverityScan,NaN,0.0,0.0
104,DefaultModelWriter.write,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
105,CLIReportingUtils.stats,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
106,MavenMetadata.write,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
107,LifecycleMappingsXpp3Reader.getDateValue,UPM: Private method is never called,Low,CoverityScan,NaN,0.0,0.0
108,AbstractStringBasedModelInterpolator.interpolate,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
109,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
110,,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
111,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
112,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
113,,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
114,ExecutionEventLogger.logStats,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
115,DefaultExceptionHandler.getMessage,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
116,LegacyRepositorySystem.injectAuthentication,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
117,ExpressionDocumenter.load,LI: Unsynchronized Lazy Initialization,Medium,CoverityScan,NaN,0.0,0.0
118,SettingsXpp3Reader.getDateValue,UPM: Private method is never called,Low,CoverityScan,NaN,0.0,0.0
119,DefaultRepositoryMetadataManager.getArtifactMetadataFromDeploymentRepository,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
120,RepositoryBase.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
121,ProjectDependencyGraphStub.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,181.0,181.0
122,PluginParameterExpressionEvaluator.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,232.0,232.0
123,PluginParameterExpressionEvaluator.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,264.0,264.0
124,PomConstructionTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
125,PomConstructionTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,839.0,839.0
126,WagonExcluder.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,73.0,73.0
127,LegacyLocalRepositoryManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
128,PomConstructionWithSettingsTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,96.0,96.0
129,PluginManagerTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,254.0,254.0
130,PluginManagerTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,254.0,254.0
131,PluginParameterExpressionEvaluatorTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,385.0,385.0
132,PomTestWrapper.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
133,DefaultLifecyclesStub.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,35.0,35.0
134,DefaultMirrorSelector.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,135.0,135.0
135,DefaultMirrorSelector.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,136.0,136.0
136,DefaultLegacyArtifactCollector.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
137,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,74.0,74.0
138,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,76.0,76.0
139,MetadataGraphEdge.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
140,ArtifactUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,31.0,31.0
141,AbstractArtifactResolutionException.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,321.0,321.0
142,ComparableVersion.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,134.0,134.0
143,ComparableVersion.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,239.0,239.0
144,ComparableVersion.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,323.0,323.0
145,ModelUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,38.0,38.0
146,ExpressionDocumenter.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,40.0,40.0
147,MetadataUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,27.0,27.0
148,DefaultWagonManagerTest.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,231.0,231.0
149,StringWagon.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
150,DefaultGraphConflictResolutionPolicyTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
151,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
152,NewestConflictResolverTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,39.0,39.0
153,OldestConflictResolverTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,39.0,39.0
154,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,85.0,85.0
155,MavenLoggerManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,130.0,130.0
156,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,74.0,74.0
157,MavenLoggerManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,138.0,138.0
158,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,76.0,76.0
159,CLIReportingUtils.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,109.0,109.0
160,MavenCli.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,435.0,435.0
161,ArtifactDescriptorUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,34.0,34.0
162,VersionsMetadataGenerator.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
163,ReactorReader.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,184.0,184.0
164,RepositoryUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,54.0,54.0
165,ArtifactTransferEvent.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,248.0,248.0
166,MavenSession.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,361.0,361.0
167,LifecycleThreadedBuilder.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,148.0,148.0
168,LifecycleThreadedBuilder.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,152.0,152.0
169,ThreadOutputMuxer.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,98.0,98.0
170,ThreadOutputMuxer.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,106.0,106.0
171,ThreadOutputMuxer.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,131.0,131.0
172,CurrentPhaseForThread.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,30.0,30.0
173,EnvironmentUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,36.0,36.0
174,SettingsUtils.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,285.0,285.0
175,MavenArtifactRepository.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,239.0,239.0
176,DefaultSchedulesStub.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,29.0,29.0
177,EventSpy.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,52.0,52.0
178,EventSpy.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,68.0,68.0
179,EventSpy.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,74.0,74.0
180,CacheUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,37.0,37.0
181,PluginParameterExpressionEvaluator.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,236.0,236.0
182,PomConstructionTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,1125.0,1125.0
183,MavenLifecycleParticipantTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,60.0,60.0
184,MojoExecutionXPathContainer.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
185,PluginParameterExpressionEvaluatorTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,431.0,431.0
186,DefaultMirrorSelector.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,135.0,135.0
187,AbstractArtifactResolutionException.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,297.0,297.0
188,MetadataGraphTransformationException.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
189,ArtifactNotFoundException.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,66.0,66.0
190,ComparableVersion.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
191,ComparableVersion.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,358.0,358.0
192,DefaultModelInheritanceAssembler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,715.0,715.0
193,DefaultModelInheritanceAssembler.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,719.0,719.0
194,DefaultArtifactVersionTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,186.0,186.0
195,ArtifactScopeEnum.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
196,DefaultWagonManagerTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,397.0,397.0
197,DefaultClasspathTransformationTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
198,DefaultGraphConflictResolverTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
199,LegacyLocalRepositoryManager.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
200,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,77.0,77.0
201,NearestConflictResolverTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,39.0,39.0
202,FarthestConflictResolverTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,39.0,39.0
203,AbstractConflictResolverTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,59.0,59.0
204,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,88.0,88.0
205,ProjectInheritanceTest.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,91.0,91.0
206,ProjectInheritanceTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
207,MavenLoggerManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,134.0,134.0
208,MavenLoggerManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,142.0,142.0
209,MavenLoggerManager.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,146.0,146.0
210,ProjectInheritanceTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
211,CLIReportingUtils.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,161.0,161.0
212,CLIReportingUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,42.0,42.0
213,MavenCli.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,296.0,296.0
214,MavenCli.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,487.0,487.0
215,MavenCli.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,670.0,670.0
216,ModelProblemUtils.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,31.0,31.0
217,DefaultReportingConverter.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,197.0,197.0
218,DefaultModelValidatorTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,42.0,42.0
219,DefaultModelValidatorTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,51.0,51.0
220,DefaultModelValidatorTest.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,57.0,57.0
221,StringSearchModelInterpolatorTest.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,443.0,443.0
222,StringSearchModelInterpolatorTest.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,478.0,478.0
223,ResolutionNode.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,84.0,84.0
224,TestRepositorySystem.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,164.0,164.0
225,TestRepositorySystem.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,300.0,300.0
226,EmptyLifecycleExecutor.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,54.0,54.0
227,EmptyLifecycleExecutor.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,100.0,100.0
228,PluginDependencyResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,134.0,134.0
229,PluginDependencyResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,142.0,142.0
230,PluginDependencyResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
231,EmptyProjectBuildingHelper.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,58.0,58.0
232,DefaultSchedulesTest.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,50.0,50.0
233,PluginManagerTest.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,175.0,175.0
234,PluginManagerTest.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,184.0,184.0
235,ExecutionPlanItemTest.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,59.0,59.0
236,PluginManagerTest.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,202.0,202.0
237,LifecycleExecutionPlanCalculatorStub.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,143.0,143.0
238,LoggerStub.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,26.0,26.0
239,LoggerStub.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,30.0,30.0
240,LoggerStub.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,56.0,56.0
241,LoggerStub.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,69.0,69.0
242,LoggerStub.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,78.0,78.0
243,MetadataResolutionResult.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,66.0,66.0
244,MetadataResolutionResult.java,squid:S1068,MAJOR,SonarQube,CODE_SMELL,70.0,70.0
245,TransferListenerAdapter.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,62.0,62.0
246,DefaultWagonManager.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,730.0,730.0
247,ProjectInheritanceTest.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,66.0,66.0
248,ClasspathContainer.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,83.0,83.0
249,TestFileManager.java,squid:S2276,CRITICAL,SonarQube,BUG,113.0,113.0
250,DefaultClasspathTransformation.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,141.0,141.0
251,DefaultGraphConflictResolver.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,197.0,197.0
252,MetadataGraph.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,243.0,243.0
253,MetadataGraph.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,172.0,172.0
254,VersionRange.java,squid:S1155,MAJOR,SonarQube,CODE_SMELL,487.0,487.0
255,DefaultProjectBuilderConfiguration.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,43.0,43.0
256,WarningResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,41.0,41.0
257,WarningResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,45.0,45.0
258,WarningResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,53.0,53.0
259,WarningResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,62.0,62.0
260,WarningResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,66.0,66.0
261,WarningResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,81.0,81.0
262,WarningResolutionListener.java,squid:S1186,MAJOR,SonarQube,CODE_SMELL,85.0,85.0
263,ModelMerger.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,172.0,172.0
264,ModelMerger.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,200.0,200.0
265,ModelMerger.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,227.0,227.0
266,ModelMerger.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,254.0,254.0
267,ModelMerger.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,268.0,268.0
268,ModelMerger.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,298.0,298.0
269,ModelMerger.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,382.0,382.0
270,ModelMerger.java,squid:S1172,MAJOR,SonarQube,CODE_SMELL,530.0,530.0
