,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
26,ReportGenerator.embedSrcFile,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
27,ReportGenerator.visit,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
28,,SnVI: Serializable class with no Version ID,Low,CoverityScan,NaN,0.0,0.0
29,InstrProcessorST.writeFile,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
30,ClassDef$MethodDescriptor.compareTo,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
31,IPathEnumerator$Factory$PathEnumerator.enumeratePathDir,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
32,MethodDescriptor.MethodDescriptor,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
33,InstrProcessorST.readFile,DE: Dropped or ignored exception,Low,CoverityScan,NaN,0.0,0.0
34,DataFactory.writeEntry,Resource leak,High,CoverityScan,NaN,0.0,0.0
35,MethodDescriptor.readExternal,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
36,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
37,DataFactory.readMetaData,DE: Dropped or ignored exception,Low,CoverityScan,NaN,0.0,0.0
38,ReportGenerator.visit,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
39,ClassPathProcessorST.readFile,DE: Dropped or ignored exception,Low,CoverityScan,NaN,0.0,0.0
40,ReportGenerator.visit,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
41,DataFactory.persist,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
42,ClassDef$FieldDescriptor.compareTo,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
43,DataFactory.readEntry,Resource leak,High,CoverityScan,NaN,0.0,0.0
44,ReportGenerator.visit,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
45,ReportGenerator.openOutFile,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
46,ReportGenerator.openOutFile,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
47,InstrVisitor.lowbound,IM: Questionable integer math,Low,CoverityScan,NaN,0.0,0.0
48,InstrProcessorST._run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
49,ReportGenerator.visit,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
50,,IC: Initialization circularity,Low,CoverityScan,NaN,0.0,0.0
51,MergeProcessor._run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
52,,SnVI: Serializable class with no Version ID,Low,CoverityScan,NaN,0.0,0.0
53,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
54,IPathEnumerator$Factory$PathEnumerator.enumeratePathArchive,DE: Dropped or ignored exception,Low,CoverityScan,NaN,0.0,0.0
55,ClassDep.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,86.0,86.0
56,ClassDep.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,78.0,78.0
57,ClassDef.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,484.0,484.0
58,ConstantCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,258.0,258.0
59,MethodCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,35.0,35.0
60,Method_info.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,161.0,161.0
61,Field_info.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,90.0,90.0
62,AttributeCollection.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,68.0,68.0
63,LineNumberTableAttribute_info.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,113.0,113.0
64,EMMAProperties.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,106.0,106.0
65,Processor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,38.0,38.0
66,Command.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,229.0,229.0
67,Command.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,218.0,218.0
68,Command.java,squid:S1147,CRITICAL,SonarQube,CODE_SMELL,230.0,230.0
69,CodeAttribute_info.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,230.0,230.0
70,CodeAttribute_info.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,145.0,145.0
71,runCommand.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,123.0,123.0
72,runCommand.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,167.0,167.0
73,runCommand.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,243.0,243.0
74,runCommand.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,314.0,314.0
75,runCommand.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,303.0,303.0
76,ClassWriter.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,22.0,22.0
77,MethodItem.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,71.0,71.0
78,MethodItem.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,118.0,118.0
79,ReportDataModel.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,38.0,38.0
80,ReportDataModel.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,101.0,101.0
81,ReportDataModel.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,140.0,140.0
82,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,52.0,52.0
83,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,66.0,66.0
84,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,111.0,111.0
85,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,120.0,120.0
86,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,126.0,126.0
87,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,162.0,162.0
88,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,190.0,190.0
89,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,208.0,208.0
90,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,223.0,223.0
91,ClassDefParser.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,263.0,263.0
92,ClassItem.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,130.0,130.0
93,IReportDataModel.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,25.0,25.0
94,SourcePathCache.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,39.0,39.0
95,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,117.0,117.0
96,SourcePathCache.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,83.0,83.0
97,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,348.0,348.0
98,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,407.0,407.0
99,SourcePathCache.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,146.0,146.0
100,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,449.0,449.0
101,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,450.0,450.0
102,SourcePathCache.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,152.0,152.0
103,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,452.0,452.0
104,SourcePathCache.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,196.0,196.0
105,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,454.0,454.0
106,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,462.0,462.0
107,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,535.0,535.0
108,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,537.0,537.0
109,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,539.0,539.0
110,Types.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,541.0,541.0
111,Types.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,319.0,319.0
112,Types.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,479.0,479.0
113,Types.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,751.0,751.0
114,ReportProperties.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,43.0,43.0
115,ReportProperties.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,79.0,79.0
116,ReportProperties.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,103.0,103.0
117,ReportProperties.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,137.0,137.0
118,ReportProperties.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,264.0,264.0
119,ReportProperties.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,244.0,244.0
120,ReportProperties.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,546.0,546.0
121,IItemAttribute.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,53.0,53.0
122,IItemAttribute.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,61.0,61.0
123,IItemAttribute.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,155.0,155.0
124,IItemAttribute.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,45.0,45.0
125,IItemAttribute.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,138.0,138.0
126,Item.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,117.0,117.0
127,Item.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,135.0,135.0
128,IOpcodes.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,516.0,516.0
129,IOpcodes.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,505.0,505.0
130,IOpcodes.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,511.0,511.0
131,ReportProcessor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,81.0,81.0
132,ReportProcessor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,78.0,78.0
133,ReportProcessor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,173.0,173.0
134,ReportProcessor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,180.0,180.0
135,Logger.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,461.0,461.0
136,Logger.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,480.0,480.0
137,Logger.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,483.0,483.0
138,Logger.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,542.0,542.0
139,Logger.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,445.0,445.0
140,Logger.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,493.0,493.0
141,IInclExclFilter.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,36.0,36.0
142,IInclExclFilter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,137.0,137.0
143,IInclExclFilter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,144.0,144.0
144,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,69.0,69.0
145,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,125.0,125.0
146,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,191.0,191.0
147,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,200.0,200.0
148,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,240.0,240.0
149,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,339.0,339.0
150,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,341.0,341.0
151,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,366.0,366.0
152,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,408.0,408.0
153,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,417.0,417.0
154,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,432.0,432.0
155,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,497.0,497.0
156,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,121.0,121.0
157,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,353.0,353.0
158,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,384.0,384.0
159,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,415.0,415.0
160,Attribute.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,61.0,61.0
161,Attribute.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,62.0,62.0
162,Attribute.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,90.0,90.0
163,Tag.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,81.0,81.0
164,IElement.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,26.0,26.0
165,IElement.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,71.0,71.0
166,HTMLWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,32.0,32.0
167,HTMLWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,40.0,40.0
168,HTMLWriter.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,104.0,104.0
169,HTMLTable.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,38.0,38.0
170,HTMLTable.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,39.0,39.0
171,HTMLTable.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,40.0,40.0
172,HTMLTable.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,41.0,41.0
173,AttributeSet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,110.0,110.0
174,HTMLDocument.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,87.0,87.0
175,HTMLDocument.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,92.0,92.0
176,HTMLDocument.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,100.0,100.0
177,HTMLDocument.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,101.0,101.0
178,HTMLDocument.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,123.0,123.0
179,ISimpleElement.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,26.0,26.0
180,MethodDescriptor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,163.0,163.0
181,MethodDescriptor.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,194.0,194.0
182,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,100.0,100.0
183,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,313.0,313.0
184,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,419.0,419.0
185,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,325.0,325.0
186,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,605.0,605.0
187,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,714.0,714.0
188,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,944.0,944.0
189,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1089.0,1089.0
190,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1087.0,1087.0
191,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1268.0,1268.0
192,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,158.0,158.0
193,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,449.0,449.0
194,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,912.0,912.0
195,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,167.0,167.0
196,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1036.0,1036.0
197,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1151.0,1151.0
198,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,221.0,221.0
199,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1403.0,1403.0
200,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,512.0,512.0
201,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,587.0,587.0
202,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,362.0,362.0
203,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,644.0,644.0
204,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,752.0,752.0
205,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,781.0,781.0
206,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,782.0,782.0
207,AppRunner.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,784.0,784.0
208,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,69.0,69.0
209,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,191.0,191.0
210,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,307.0,307.0
211,ReportGenerator.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,512.0,512.0
212,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,117.0,117.0
213,ReportGenerator.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,424.0,424.0
214,RT.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,164.0,164.0
215,RT.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,235.0,235.0
216,ClassDescriptor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,80.0,80.0
217,ClassDescriptor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,81.0,81.0
218,ClassDescriptor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,78.0,78.0
219,InstrClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,139.0,139.0
220,InstrClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,152.0,152.0
221,InstrClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,165.0,165.0
222,InstrClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,281.0,281.0
223,InstrClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,297.0,297.0
224,InstrClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,221.0,221.0
225,InstrClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,225.0,225.0
226,InstrClassLoader.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,241.0,241.0
227,CoverageData.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,129.0,129.0
228,CoverageData.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,136.0,136.0
229,CoverageData.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,121.0,121.0
230,MetaData.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,110.0,110.0
231,MetaData.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,190.0,190.0
232,MetaData.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,272.0,272.0
233,ClassPathProcessorST.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,140.0,140.0
234,ClassPathProcessorST.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,186.0,186.0
235,ClassPathProcessorST.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,292.0,292.0
236,RTCoverageDataPersister.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,71.0,71.0
237,MergeProcessor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,272.0,272.0
238,MergeProcessor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,279.0,279.0
239,MergeProcessor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,149.0,149.0
240,MergeProcessor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,232.0,232.0
241,RTExitHook.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,65.0,65.0
242,RTExitHook.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,95.0,95.0
243,RTExitHook.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,69.0,69.0
244,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,54.0,54.0
245,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,62.0,62.0
246,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,63.0,63.0
247,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,78.0,78.0
248,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,93.0,93.0
249,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,156.0,156.0
250,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,173.0,173.0
251,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,279.0,279.0
252,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,294.0,294.0
253,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,403.0,403.0
254,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,420.0,420.0
255,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,458.0,458.0
256,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,462.0,462.0
257,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,474.0,474.0
258,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,483.0,483.0
259,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,512.0,512.0
260,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,668.0,668.0
261,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,677.0,677.0
262,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,623.0,623.0
263,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,624.0,624.0
264,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,639.0,639.0
265,DataFactory.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,779.0,779.0
266,DataFactory.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,791.0,791.0
267,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,94.0,94.0
268,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,311.0,311.0
269,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,340.0,340.0
270,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,134.0,134.0
271,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,143.0,143.0
272,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,166.0,166.0
273,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,513.0,513.0
274,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,519.0,519.0
275,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,528.0,528.0
276,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,558.0,558.0
277,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,384.0,384.0
278,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,397.0,397.0
279,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,402.0,402.0
280,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,669.0,669.0
281,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,675.0,675.0
282,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,676.0,676.0
283,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,422.0,422.0
284,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,436.0,436.0
285,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,451.0,451.0
286,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,452.0,452.0
287,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1028.0,1028.0
288,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1029.0,1029.0
289,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1066.0,1066.0
290,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1106.0,1106.0
291,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1109.0,1109.0
292,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1114.0,1114.0
293,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1117.0,1117.0
294,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1126.0,1126.0
295,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1162.0,1162.0
296,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1174.0,1174.0
297,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1181.0,1181.0
298,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1184.0,1184.0
299,InstrVisitor.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1204.0,1204.0
