,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
36,ClassifierPanel.loadClassifier,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
37,ClusterMembership.removeIgnored,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
38,TabuSearch.search,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
39,BoundaryVisualizer$8.actionPerformed,REC: RuntimeException capture,Low,CoverityScan,NaN,0.0,0.0
40,VisualizePanel$PlotPanel.inPolyline,IM: Questionable integer math,Low,CoverityScan,NaN,0.0,0.0
41,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
42,Statistics.gamma,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
43,SqlViewer.loadHistory,Resource leak,High,CoverityScan,NaN,0.0,0.0
44,Classifier.acceptTrainingSet,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
45,MemoryUsagePanel.paintComponent,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
46,VisualizePanel.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
47,PairedTTester.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
48,LAGDHillClimber.getOptimalOperations,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
49,PropertySheetPanel.setTarget,REC: RuntimeException capture,Low,CoverityScan,NaN,0.0,0.0
50,SingularValueDecomposition.SingularValueDecomposition,NS: Suspicious use of non-short-circuit boolean operator,Low,CoverityScan,NaN,0.0,0.0
51,MetaBean.getSuitableTargets,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
52,Instances.test,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
53,KnowledgeFlowApp.loadProperties,REC: RuntimeException capture,Low,CoverityScan,NaN,0.0,0.0
54,CheckAttributeSelection.instanceWeights,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
55,DataGeneratorPanel.execute,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
56,BVDecomposeSegCVSub.decompose,FE: Test for floating point equality,Low,CoverityScan,NaN,0.0,0.0
57,LADTree.leastSquares,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
58,RuleGeneration.generateRules,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
59,C45Loader.getInstance,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
60,ResultHistoryPanel.clearResults,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
61,SimpleMI.distributionForInstance,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
62,XMLInstances.headerFromXML,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
63,ADNode.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
64,CostSensitiveClassifier.buildClassifier,Resource leak,High,CoverityScan,NaN,0.0,0.0
65,PredictionAppender.makeDataSetProbabilities,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
66,BoundaryPanel.setColors,Bad choice of lock object,High,CoverityScan,NaN,0.0,0.0
67,CoverTree.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
68,ClustererPerformanceEvaluator.stop,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
69,RevisionUtils.getType,Useless call,Medium,CoverityScan,NaN,0.0,0.0
70,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
71,sIB.sIB_ProcessInput,FS: Format string problem,Low,CoverityScan,NaN,0.0,0.0
72,Trie$TrieNode.equals,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
73,KStarNominalAttribute.PStar,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
74,AssociationsPanel.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
75,BoundaryPanel.main,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
76,HierarchicalBCEngine.crossings,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
77,SerializedClassifier.getCapabilities,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
78,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
79,ClassifierPanel.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
80,CostCurve.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
81,Experiment.setProperty,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
82,,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
83,ResultsPanel.setInstancesFromFile,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
84,C45PruneableClassifierTreeG.findGraft,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
85,CheckScheme.arrayToList,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
86,OutputLogger.doLog,STCAL: Static use of type Calendar or DateFormat,Medium,CoverityScan,NaN,0.0,0.0
87,StackingC.toString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
88,K2.search,RV: Bad use of return value,Medium,CoverityScan,NaN,0.0,0.0
89,LocalScoreSearchAlgorithm.listOptions,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
90,SimpleCLIPanel$CommandlineCompletion.getPackage,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
91,KKConditionalEstimator.toString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
92,SortedTableModel$SortContainer.equals,NP: Null pointer dereference,Low,CoverityScan,NaN,0.0,0.0
93,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
94,LatentSemanticAnalysis.setOutputFormat,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
95,Main$16.actionPerformed,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
96,ClustererPanel$25.run,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
97,Experiment.toString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
98,Winnow.toString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
99,CheckClusterer.correctBuildInitialisation,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
100,AttributeSelection.CVResultsString,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
101,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
102,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
103,PointsClosestToFurthestChildren.splitNode,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
104,Utils.partition,IM: Questionable integer math,Low,CoverityScan,NaN,0.0,0.0
105,KStarNominalAttribute.transProb,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
106,DiscreteFunction.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
107,Utils.readProperties,Resource leak,High,CoverityScan,NaN,0.0,0.0
108,AssociationsPanel.stopAssociator,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
109,CrossValidationFoldMaker.block,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
110,RemoveFrequentValues.determineValues,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
111,SimpleCart.prune,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
112,XMLSerialization.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
113,Version.Version,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
114,PaceRegression.pace,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
115,ClusterEvaluation.saveClusterer,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
116,EditableBayesNet.deleteNode,Division or modulo by zero,Medium,CoverityScan,NaN,0.0,0.0
117,PairedTTester.templateString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
118,PaceMatrix.leastExplainingColumn,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
119,EditableBayesNet.setPosition,RC: Questionable use of reference equality rather than calling equals,Medium,CoverityScan,NaN,0.0,0.0
120,GeneticSearch.checkBest,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
121,SubspaceCluster.setClusterDefinitions,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
122,UserClassifier.userCommand,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
123,ResultSetTableModel.finalize,FI: Incorrect use of finalizers,Low,CoverityScan,NaN,0.0,0.0
124,BoundaryVisualizer.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
125,GraphPanel.paintComponent,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
126,FileLogger.append,DE: Dropped or ignored exception,Low,CoverityScan,NaN,0.0,0.0
127,ClustererPanel.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
128,EstimatorUtils.getInstancesFromClass,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
129,ClassifierPerformanceEvaluator.block,Data race condition,Medium,CoverityScan,NaN,0.0,0.0
130,sIB.JS,FS: Format string problem,Low,CoverityScan,NaN,0.0,0.0
131,Function.getFunction,EC: Comparing incompatible types for equality,Medium,CoverityScan,NaN,0.0,0.0
132,CheckAttributeSelection.correctSearchInitialisation,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
133,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
134,MathExpression.eval,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
135,TextDirectoryLoader.getDataSet,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
136,ConverterFileChooser.updateCurrentConverter,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
137,ResultSetTableModel.finalize,FI: Incorrect use of finalizers,Low,CoverityScan,NaN,0.0,0.0
138,RandomRBF.generateExample,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
139,CrossValidationResultProducer.doRunKeys,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
140,PairedTTester.main,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
141,DNConditionalEstimator.toString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
142,TreeVisualizer.TreeVisualizer,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
143,GridSearch.determineBestInGrid,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
144,FPGrowth$AssociationRule.equals,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
145,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
146,Apriori.findLargeCarItemSets,FE: Test for floating point equality,Low,CoverityScan,NaN,0.0,0.0
147,PreprocessPanel.setInstancesFromDBQ,DE: Dropped or ignored exception,Low,CoverityScan,NaN,0.0,0.0
148,REPTree$Tree.toSource,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
149,Scanner.zzUnpackTrans,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
150,RemoveMisclassified.getClassifierSpec,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
151,Clusterer.stop,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
152,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
153,RemoteExperiment.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
154,BoundaryPanel.main,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
155,BoundaryPanelDistributed.main,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
156,SystemInfo.toString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
157,MetaCost.setOptions,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
158,,MF: Masked Field,Medium,CoverityScan,NaN,0.0,0.0
159,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
160,Loader.newStructure,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
161,AttributeVisualizationPanel.getToolTipText,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
162,PredictionAppender.makeDataSetClass,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
163,LiteralSet.clone,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
164,Plot2D.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
165,PreprocessPanel.addUndoPoint,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
166,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
167,KnowledgeFlowApp$23.run,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
168,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
169,PlaceNode2.untangle,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
170,Estimator.buildEstimator,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
171,StringToWordVector.setOptions,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
172,ADNode.print,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
173,MISVM.buildClassifier,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
174,XMeans.splitCenters,RV: Bad use of return value,Medium,CoverityScan,NaN,0.0,0.0
175,,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
176,C45Split.handleNumericAttribute,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
177,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
178,XMLBeans.writeSaver,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
179,Matrix.main,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
180,ArffPanel.calcMean,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
181,PairedCorrectedTTester.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
182,XMLSerialization.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
183,BVDecompose.main,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
184,ClusterEvaluation.evaluateClusterer,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
185,ConverterFileChooser.updateCurrentConverter,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
186,MISVM.getMultiInstanceCapabilities,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
187,KernelEvaluation.evaluate,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
188,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
189,Range.toString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
190,ScatterSearchV1$Subset.clone,CN: Bad implementation of cloneable idiom,Low,CoverityScan,NaN,0.0,0.0
191,MINND.target,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
192,LogPanel$4$2.actionPerformed,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
193,SerialUIDChanger.changeUID,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
194,PredictionAppender.makeClusterDataSetProbabilities,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
195,LibLINEAR.getParameters,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
196,AttributeVisualizationPanel.setInstances,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
197,BoundaryVisualizer$8.actionPerformed,DE: Dropped or ignored exception,Low,CoverityScan,NaN,0.0,0.0
198,RemoveMisclassified.cleanseCross,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
199,LADTree.calcPredictionValues,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
200,BoundaryVisualizer$8.actionPerformed,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
201,KnowledgeFlowApp$22.windowClosing,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
202,SymmetricalUncertAttributeEval.evaluateAttribute,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
203,GUI$ActionQuit.actionPerformed,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
204,ArffViewerMainPanel.saveFileAs,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
205,ConverterFileChooser.filterNonCoreLoaderFileFilters,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
206,JPEGWriter.generateOutput,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
207,EigenvalueDecomposition.tred2,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
208,AttributeVisualizationPanel.paintComponent,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
209,XMLBasicSerialization.writeMap,WMI: Inefficient Map Iterator,Low,CoverityScan,NaN,0.0,0.0
210,PostscriptGraphics.finalize,Failure to call super.finalize(),Medium,CoverityScan,NaN,0.0,0.0
211,KnowledgeFlowApp$1.mouseClicked,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
212,SimpleSetupPanel.chooseDestinationFile,ES: Checking String equality using == or !=,Low,CoverityScan,NaN,0.0,0.0
213,Matrix.main,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
214,SimpleBatchFilter.batchFinished,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
215,LibSVM.getOptions,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
216,SimpleSetupPanel.expTypeChanged,ES: Checking String equality using == or !=,Low,CoverityScan,NaN,0.0,0.0
217,Parser.main,WMI: Inefficient Map Iterator,Low,CoverityScan,NaN,0.0,0.0
218,Experimenter$3.run,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
219,Version.equals,Eq: Problems with implementation of equals(),Low,CoverityScan,NaN,0.0,0.0
220,C45Saver.setOptions,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
221,ResultMatrixPlainText.toStringHeader,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
222,Parser.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
223,VisualizePanel$3.actionPerformed,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
224,InstanceQuery.retrieveInstances,Bx: Questionable Boxing of primitive value,Low,CoverityScan,NaN,0.0,0.0
225,ClassifierPanel.stopClassifier,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
226,TrainTestSplitMaker$1.run,IA: Ambiguous invocation,Low,CoverityScan,NaN,0.0,0.0
227,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
228,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
229,Tokenizer.tokenize,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
230,BIFReader.getContent,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
231,ConverterUtils$DataSource.main,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
232,GraphVisualizer$6.actionPerformed,Copy-paste error,Medium,CoverityScan,NaN,0.0,0.0
233,XMLExperiment.main,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
234,VisualizePanel.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
235,KnowledgeFlowApp.popupHelp,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
236,,HE: Equal objects must have equal hashcodes,Low,CoverityScan,NaN,0.0,0.0
237,PairedCorrectedTTester.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
238,AttributeSelectionPanel.saveTransformedData,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
239,Evaluation.handleCostOption,Resource leak,High,CoverityScan,NaN,0.0,0.0
240,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
241,AttributeSummarizer.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
242,SVMLightLoader.setSource,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
243,,UrF: Unread field,Low,CoverityScan,NaN,0.0,0.0
244,Copyright.Copyright,Resource leak,High,CoverityScan,NaN,0.0,0.0
245,SqlViewer$2.run,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
246,Add.listOptions,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
247,ResultMatrix.toArray,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
248,CrossValidationFoldMaker.stop,Call to an inherently dangerous function,Low,CoverityScan,NaN,0.0,0.0
249,LADTree.findNumericSplitpointAndLS,DLS: Dead local store,Low,CoverityScan,NaN,0.0,0.0
250,LogPanel$4$1.actionPerformed,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
251,KStarNumericAttribute.scaleFactorUsingEntropy,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
252,LibSVM.buildClassifier,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
253,KnowledgeFlowApp.loadProperties,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
254,PlaceNode2.yPlacer,FE: Test for floating point equality,Low,CoverityScan,NaN,0.0,0.0
255,KnowledgeFlowApp.getGlobalInfo,REC: RuntimeException capture,Low,CoverityScan,NaN,0.0,0.0
256,BoundaryPanelDistributed.initialize,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
257,Sequence.toNominalString,SBSC: String concatenation in loop using + operator,Low,CoverityScan,NaN,0.0,0.0
258,PreprocessPanel.addUndoPoint,RV: Bad use of return value,Low,CoverityScan,NaN,0.0,0.0
259,RemoteExperiment$1.run,REC: RuntimeException capture,Low,CoverityScan,NaN,0.0,0.0
260,Main$15.actionPerformed,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
261,Rule.calculateOptimistic,FE: Test for floating point equality,Low,CoverityScan,NaN,0.0,0.0
262,TreeVisualizer.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
263,LFSMethods$Link2.toString,USELESS_STRING: Useless/non-informative string generated,Medium,CoverityScan,NaN,0.0,0.0
264,DatabaseConnectionDialog.main,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
265,Stopwords.write,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
266,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
267,ClassifierSubsetEval.toString,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
268,GenericObjectEditor.sortClassesByRoot,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
269,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
270,AttributeSelection.selectAttributesCVSplit,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
271,CheckEstimator.makeTestValueList,RV: Bad use of return value,Medium,CoverityScan,NaN,0.0,0.0
272,BoundaryPanel.main,Resource leak,High,CoverityScan,NaN,0.0,0.0
273,BeanConnection.BeanConnection,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
274,BoundaryPanelDistributed.initialize,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
275,Stats.main,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
276,,Se: Incorrect definition of Serializable class,Low,CoverityScan,NaN,0.0,0.0
277,XMLBeans.createBeanConnection,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
278,StripChart.updateChart,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
279,SingleAssociatorEnhancer.getCapabilities,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
280,KnowledgeFlowApp.checkSubFlow,BC: Bad casts of object references,Medium,CoverityScan,NaN,0.0,0.0
281,PostscriptGraphics.drawBytes,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
282,PLSClassifier.getCapabilities,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
283,InstancesResultListener.preProcess,Dm: Dubious method used,Low,CoverityScan,NaN,0.0,0.0
284,,SIC: Inner class could be made static,Low,CoverityScan,NaN,0.0,0.0
285,BVDecomposeSegCVSub.listOptions,BC: Bad casts of object references,Low,CoverityScan,NaN,0.0,0.0
